k,re,im
1.389000e+03,-6.544561e+01,3.067923e+01
1.390000e+03,-6.544561e+01,-3.067923e+01
1.391000e+03,-9.800952e+01,0.000000e+00
1.392000e+03,-9.999773e+01,0.000000e+00
1.393000e+03,-9.999878e+01,0.000000e+00
1.394000e+03,-9.999894e+01,0.000000e+00
1.395000e+03,-2.508291e+01,8.497244e+00
1.396000e+03,-2.508291e+01,-8.497244e+00
1.397000e+03,-3.714762e+01,0.000000e+00
1.398000e+03,-3.674505e+01,0.000000e+00
1.399000e+03,-3.607252e+01,0.000000e+00
1.400000e+03,-3.575641e+01,0.000000e+00
1.401000e+03,-3.435224e+01,0.000000e+00
1.402000e+03,-3.194712e+01,0.000000e+00
1.403000e+03,-2.954108e+01,0.000000e+00
1.404000e+03,-1.465801e+01,0.000000e+00
1.405000e+03,-1.421705e+01,0.000000e+00
1.406000e+03,-1.425102e+01,0.000000e+00
1.407000e+03,-1.147922e+01,1.682274e+00
1.408000e+03,-1.147922e+01,-1.682274e+00
1.409000e+03,-6.806197e-01,7.325078e+00
1.410000e+03,-6.806197e-01,-7.325078e+00
1.411000e+03,-5.147264e-01,6.843880e+00
1.412000e+03,-5.147264e-01,-6.843880e+00
1.413000e+03,-7.234134e-01,6.730299e+00
1.414000e+03,-7.234134e-01,-6.730299e+00
1.415000e+03,-1.004380e+01,0.000000e+00
1.416000e+03,-1.007560e+01,0.000000e+00
1.417000e+03,-1.007052e+01,0.000000e+00
1.418000e+03,-1.011036e+01,0.000000e+00
1.419000e+03,-7.338479e-01,4.985457e+00
1.420000e+03,-7.338479e-01,-4.985457e+00
1.421000e+03,-4.444857e+00,0.000000e+00
1.422000e+03,-3.660793e+00,4.270233e-01
1.423000e+03,-3.660793e+00,-4.270233e-01
1.424000e+03,-3.325851e+00,0.000000e+00
1.425000e+03,-7.667372e-01,1.877994e+00
1.426000e+03,-7.667372e-01,-1.877994e+00
1.427000e+03,-2.764233e+00,0.000000e+00
1.428000e+03,-8.045830e-01,1.155516e+00
1.429000e+03,-8.045830e-01,-1.155516e+00
1.430000e+03,-2.068025e+00,2.304375e-01
1.431000e+03,-2.068025e+00,-2.304375e-01
1.432000e+03,-2.023822e+00,0.000000e+00
1.433000e+03,-2.002369e+00,0.000000e+00
1.434000e+03,-2.459704e-01,9.644964e-01
1.435000e+03,-2.459704e-01,-9.644964e-01
1.436000e+03,-1.543002e+00,0.000000e+00
1.437000e+03,-7.070627e-01,6.282141e-01
1.438000e+03,-7.070627e-01,-6.282141e-01
1.439000e+03,-3.054347e-01,4.417199e-01
1.440000e+03,-3.054347e-01,-4.417199e-01
1.441000e+03,-3.853656e-01,4.513295e-01
1.442000e+03,-3.853656e-01,-4.513295e-01
1.443000e+03,-5.855535e-01,0.000000e+00
1.444000e+03,-2.625582e-02,0.000000e+00
1.445000e+03,-3.455911e-02,0.000000e+00
1.446000e+03,-1.960308e-01,0.000000e+00
1.447000e+03,-1.984227e-01,0.000000e+00
1.448000e+03,-1.985948e-01,0.000000e+00
1.449000e+03,-2.000000e+01,0.000000e+00
1.450000e+03,-2.000000e+01,0.000000e+00
1.451000e+03,-2.000000e+01,0.000000e+00
1.452000e+03,-2.000000e+01,0.000000e+00
1.453000e+03,-1.895523e+02,9.986180e+01
1.454000e+03,-1.895523e+02,-9.986180e+01
1.455000e+03,-6.498734e+01,3.094137e+01
1.456000e+03,-6.498734e+01,-3.094137e+01
1.457000e+03,-9.800944e+01,0.000000e+00
1.458000e+03,-9.999773e+01,0.000000e+00
1.459000e+03,-9.999878e+01,0.000000e+00
1.460000e+03,-9.999894e+01,0.000000e+00
1.461000e+03,-2.527572e+01,8.478207e+00
1.462000e+03,-2.527572e+01,-8.478207e+00
1.463000e+03,-3.714825e+01,0.000000e+00
1.464000e+03,-3.674926e+01,0.000000e+00
1.465000e+03,-3.607430e+01,0.000000e+00
1.466000e+03,-3.576382e+01,0.000000e+00
1.467000e+03,-3.436294e+01,0.000000e+00
1.468000e+03,-3.196717e+01,0.000000e+00
1.469000e+03,-2.954227e+01,0.000000e+00
1.470000e+03,-1.465915e+01,0.000000e+00
1.471000e+03,-1.421791e+01,0.000000e+00
1.472000e+03,-1.425101e+01,0.000000e+00
1.473000e+03,-1.150171e+01,1.684796e+00
1.474000e+03,-1.150171e+01,-1.684796e+00
1.475000e+03,-6.732507e-01,7.351960e+00
1.476000e+03,-6.732507e-01,-7.351960e+00
1.477000e+03,-5.132000e-01,6.844507e+00
1.478000e+03,-5.132000e-01,-6.844507e+00
1.479000e+03,-7.266807e-01,6.734700e+00
1.480000e+03,-7.266807e-01,-6.734700e+00
1.481000e+03,-1.004435e+01,0.000000e+00
1.482000e+03,-1.007579e+01,0.000000e+00
1.483000e+03,-1.007051e+01,0.000000e+00
1.484000e+03,-1.011036e+01,0.000000e+00
1.485000e+03,-6.879486e-01,5.034005e+00
1.486000e+03,-6.879486e-01,-5.034005e+00
1.487000e+03,-4.444934e+00,0.000000e+00
1.488000e+03,-3.662383e+00,4.251516e-01
1.489000e+03,-3.662383e+00,-4.251516e-01
1.490000e+03,-3.329908e+00,0.000000e+00
1.491000e+03,-7.637376e-01,1.874382e+00
1.492000e+03,-7.637376e-01,-1.874382e+00
1.493000e+03,-2.764168e+00,0.000000e+00
1.494000e+03,-2.068175e+00,2.276793e-01
1.495000e+03,-2.068175e+00,-2.276793e-01
1.496000e+03,-2.023035e+00,0.000000e+00
1.497000e+03,-2.002396e+00,0.000000e+00
1.498000e+03,-7.791718e-01,1.097038e+00
1.499000e+03,-7.791718e-01,-1.097038e+00
1.500000e+03,-2.238385e-01,9.914125e-01
1.501000e+03,-2.238385e-01,-9.914125e-01
1.502000e+03,-1.544102e+00,0.000000e+00
1.503000e+03,-7.068566e-01,6.298983e-01
1.504000e+03,-7.068566e-01,-6.298983e-01
1.505000e+03,-3.053995e-01,4.435270e-01
1.506000e+03,-3.053995e-01,-4.435270e-01
1.507000e+03,-3.854298e-01,4.513326e-01
1.508000e+03,-3.854298e-01,-4.513326e-01
1.509000e+03,-5.850500e-01,0.000000e+00
1.510000e+03,-2.613316e-02,0.000000e+00
1.511000e+03,-3.457349e-02,0.000000e+00
1.512000e+03,-1.960693e-01,0.000000e+00
1.513000e+03,-1.984222e-01,0.000000e+00
1.514000e+03,-1.985948e-01,0.000000e+00
1.515000e+03,-2.000000e+01,0.000000e+00
1.516000e+03,-2.000000e+01,0.000000e+00
1.517000e+03,-2.000000e+01,0.000000e+00
1.518000e+03,-2.000000e+01,0.000000e+00
1.519000e+03,-1.899889e+02,1.019565e+02
1.520000e+03,-1.899889e+02,-1.019565e+02
1.521000e+03,-6.454772e+01,3.119562e+01
1.522000e+03,-6.454772e+01,-3.119562e+01
1.523000e+03,-9.800936e+01,0.000000e+00
1.524000e+03,-9.999773e+01,0.000000e+00
1.525000e+03,-9.999878e+01,0.000000e+00
1.526000e+03,-9.999894e+01,0.000000e+00
1.527000e+03,-2.546262e+01,8.454325e+00
1.528000e+03,-2.546262e+01,-8.454325e+00
1.529000e+03,-3.714892e+01,0.000000e+00
1.530000e+03,-3.675369e+01,0.000000e+00
1.531000e+03,-3.607623e+01,0.000000e+00
1.532000e+03,-3.577140e+01,0.000000e+00
1.533000e+03,-3.437386e+01,0.000000e+00
1.534000e+03,-3.198736e+01,0.000000e+00
1.535000e+03,-2.954345e+01,0.000000e+00
1.536000e+03,-1.466022e+01,0.000000e+00
1.537000e+03,-1.421872e+01,0.000000e+00
1.538000e+03,-1.425100e+01,0.000000e+00
1.539000e+03,-1.152218e+01,1.686880e+00
1.540000e+03,-1.152218e+01,-1.686880e+00
1.541000e+03,-6.644481e-01,7.378214e+00
1.542000e+03,-6.644481e-01,-7.378214e+00
1.543000e+03,-5.118344e-01,6.845119e+00
1.544000e+03,-5.118344e-01,-6.845119e+00
1.545000e+03,-7.293636e-01,6.738810e+00
1.546000e+03,-7.293636e-01,-6.738810e+00
1.547000e+03,-1.004482e+01,0.000000e+00
1.548000e+03,-1.007597e+01,0.000000e+00
1.549000e+03,-1.007050e+01,0.000000e+00
1.550000e+03,-1.011036e+01,0.000000e+00
1.551000e+03,-6.447780e-01,5.076472e+00
1.552000e+03,-6.447780e-01,-5.076472e+00
1.553000e+03,-4.445002e+00,0.000000e+00
1.554000e+03,-3.663750e+00,4.234955e-01
1.555000e+03,-3.663750e+00,-4.234955e-01
1.556000e+03,-3.333426e+00,0.000000e+00
1.557000e+03,-7.617306e-01,1.871182e+00
1.558000e+03,-7.617306e-01,-1.871182e+00
1.559000e+03,-2.764112e+00,0.000000e+00
1.560000e+03,-2.068290e+00,2.252416e-01
1.561000e+03,-2.068290e+00,-2.252416e-01
1.562000e+03,-2.022311e+00,0.000000e+00
1.563000e+03,-2.002423e+00,0.000000e+00
1.564000e+03,-1.954905e-01,1.014726e+00
1.565000e+03,-1.954905e-01,-1.014726e+00
1.566000e+03,-7.636750e-01,1.043746e+00
1.567000e+03,-7.636750e-01,-1.043746e+00
1.568000e+03,-1.545108e+00,0.000000e+00
1.569000e+03,-7.066205e-01,6.316814e-01
1.570000e+03,-7.066205e-01,-6.316814e-01
1.571000e+03,-3.053811e-01,4.452827e-01
1.572000e+03,-3.053811e-01,-4.452827e-01
1.573000e+03,-3.854923e-01,4.513382e-01
1.574000e+03,-3.854923e-01,-4.513382e-01
1.575000e+03,-5.845621e-01,0.000000e+00
1.576000e+03,-2.601216e-02,0.000000e+00
1.577000e+03,-3.458731e-02,0.000000e+00
1.578000e+03,-1.961069e-01,0.000000e+00
1.579000e+03,-1.984218e-01,0.000000e+00
1.580000e+03,-1.985948e-01,0.000000e+00
1.581000e+03,-2.000000e+01,0.000000e+00
1.582000e+03,-2.000000e+01,0.000000e+00
1.583000e+03,-2.000000e+01,0.000000e+00
1.584000e+03,-2.000000e+01,0.000000e+00
1.585000e+03,-1.904107e+02,1.039972e+02
1.586000e+03,-1.904107e+02,-1.039972e+02
1.587000e+03,-6.412546e+01,3.144270e+01
1.588000e+03,-6.412546e+01,-3.144270e+01
1.589000e+03,-9.800929e+01,0.000000e+00
1.590000e+03,-9.999773e+01,0.000000e+00
1.591000e+03,-9.999878e+01,0.000000e+00
1.592000e+03,-9.999894e+01,0.000000e+00
1.593000e+03,-2.564376e+01,8.425920e+00
1.594000e+03,-2.564376e+01,-8.425920e+00
1.595000e+03,-3.714965e+01,0.000000e+00
1.596000e+03,-3.675835e+01,0.000000e+00
1.597000e+03,-3.607830e+01,0.000000e+00
1.598000e+03,-3.577914e+01,0.000000e+00
1.599000e+03,-3.438499e+01,0.000000e+00
1.600000e+03,-3.200768e+01,0.000000e+00
1.601000e+03,-2.954462e+01,0.000000e+00
1.602000e+03,-1.466123e+01,0.000000e+00
1.603000e+03,-1.421948e+01,0.000000e+00
1.604000e+03,-1.425099e+01,0.000000e+00
1.605000e+03,-1.154089e+01,1.688609e+00
1.606000e+03,-1.154089e+01,-1.688609e+00
1.607000e+03,-6.543531e-01,7.403702e+00
1.608000e+03,-6.543531e-01,-7.403702e+00
1.609000e+03,-5.106070e-01,6.845713e+00
1.610000e+03,-5.106070e-01,-6.845713e+00
1.611000e+03,-7.315630e-01,6.742624e+00
1.612000e+03,-7.315630e-01,-6.742624e+00
1.613000e+03,-1.004524e+01,0.000000e+00
1.614000e+03,-1.007612e+01,0.000000e+00
1.615000e+03,-1.007050e+01,0.000000e+00
1.616000e+03,-1.011036e+01,0.000000e+00
1.617000e+03,-6.043028e-01,5.113938e+00
1.618000e+03,-6.043028e-01,-5.113938e+00
1.619000e+03,-4.445062e+00,0.000000e+00
1.620000e+03,-3.664938e+00,4.220201e-01
1.621000e+03,-3.664938e+00,-4.220201e-01
1.622000e+03,-3.336507e+00,0.000000e+00
1.623000e+03,-7.603888e-01,1.868409e+00
1.624000e+03,-7.603888e-01,-1.868409e+00
1.625000e+03,-2.764064e+00,0.000000e+00
1.626000e+03,-2.068381e+00,2.230712e-01
1.627000e+03,-2.068381e+00,-2.230712e-01
1.628000e+03,-2.021642e+00,0.000000e+00
1.629000e+03,-2.002449e+00,0.000000e+00
1.630000e+03,-1.633359e-01,1.032400e+00
1.631000e+03,-1.633359e-01,-1.032400e+00
1.632000e+03,-7.552651e-01,9.973618e-01
1.633000e+03,-7.552651e-01,-9.973618e-01
1.634000e+03,-1.546030e+00,0.000000e+00
1.635000e+03,-7.063475e-01,6.335765e-01
1.636000e+03,-7.063475e-01,-6.335765e-01
1.637000e+03,-3.053783e-01,4.469882e-01
1.638000e+03,-3.053783e-01,-4.469882e-01
1.639000e+03,-3.855532e-01,4.513462e-01
1.640000e+03,-3.855532e-01,-4.513462e-01
1.641000e+03,-5.840889e-01,0.000000e+00
1.642000e+03,-2.589278e-02,0.000000e+00
1.643000e+03,-3.460060e-02,0.000000e+00
1.644000e+03,-1.961437e-01,0.000000e+00
1.645000e+03,-1.984214e-01,0.000000e+00
1.646000e+03,-1.985948e-01,0.000000e+00
1.647000e+03,-2.000000e+01,0.000000e+00
1.648000e+03,-2.000000e+01,0.000000e+00
1.649000e+03,-2.000000e+01,0.000000e+00
1.650000e+03,-2.000000e+01,0.000000e+00
1.651000e+03,-1.908189e+02,1.059877e+02
1.652000e+03,-1.908189e+02,-1.059877e+02
1.653000e+03,-6.371943e+01,3.168323e+01
1.654000e+03,-6.371943e+01,-3.168323e+01
1.655000e+03,-9.800923e+01,0.000000e+00
1.656000e+03,-9.999773e+01,0.000000e+00
1.657000e+03,-9.999878e+01,0.000000e+00
1.658000e+03,-9.999894e+01,0.000000e+00
1.659000e+03,-2.581929e+01,8.393288e+00
1.660000e+03,-2.581929e+01,-8.393288e+00
1.661000e+03,-3.715042e+01,0.000000e+00
1.662000e+03,-3.676326e+01,0.000000e+00
1.663000e+03,-3.608054e+01,0.000000e+00
1.664000e+03,-3.578703e+01,0.000000e+00
1.665000e+03,-3.439634e+01,0.000000e+00
1.666000e+03,-3.202812e+01,0.000000e+00
1.667000e+03,-2.954577e+01,0.000000e+00
1.668000e+03,-1.466217e+01,0.000000e+00
1.669000e+03,-1.422018e+01,0.000000e+00
1.670000e+03,-1.425098e+01,0.000000e+00
1.671000e+03,-1.155807e+01,1.690047e+00
1.672000e+03,-1.155807e+01,-1.690047e+00
1.673000e+03,-6.431150e-01,7.428324e+00
1.674000e+03,-6.431150e-01,-7.428324e+00
1.675000e+03,-7.333649e-01,6.746150e+00
1.676000e+03,-7.333649e-01,-6.746150e+00
1.677000e+03,-5.094989e-01,6.846286e+00
1.678000e+03,-5.094989e-01,-6.846286e+00
1.679000e+03,-1.004561e+01,0.000000e+00
1.680000e+03,-1.007627e+01,0.000000e+00
1.681000e+03,-1.007049e+01,0.000000e+00
1.682000e+03,-1.011035e+01,0.000000e+00
1.683000e+03,-5.664137e-01,5.147267e+00
1.684000e+03,-5.664137e-01,-5.147267e+00
1.685000e+03,-4.445116e+00,0.000000e+00
1.686000e+03,-3.665980e+00,4.206978e-01
1.687000e+03,-3.665980e+00,-4.206978e-01
1.688000e+03,-3.339228e+00,0.000000e+00
1.689000e+03,-7.594930e-01,1.866025e+00
1.690000e+03,-7.594930e-01,-1.866025e+00
1.691000e+03,-2.764021e+00,0.000000e+00
1.692000e+03,-1.299789e-01,1.044352e+00
1.693000e+03,-1.299789e-01,-1.044352e+00
1.694000e+03,-2.068453e+00,2.211263e-01
1.695000e+03,-2.068453e+00,-2.211263e-01
1.696000e+03,-2.021021e+00,0.000000e+00
1.697000e+03,-2.002475e+00,0.000000e+00
1.698000e+03,-7.509815e-01,9.577580e-01
1.699000e+03,-7.509815e-01,-9.577580e-01
1.700000e+03,-1.546880e+00,0.000000e+00
1.701000e+03,-7.060280e-01,6.355993e-01
1.702000e+03,-7.060280e-01,-6.355993e-01
1.703000e+03,-3.053900e-01,4.486447e-01
1.704000e+03,-3.053900e-01,-4.486447e-01
1.705000e+03,-3.856123e-01,4.513563e-01
1.706000e+03,-3.856123e-01,-4.513563e-01
1.707000e+03,-5.836299e-01,0.000000e+00
1.708000e+03,-2.577496e-02,0.000000e+00
1.709000e+03,-3.461339e-02,0.000000e+00
1.710000e+03,-1.961798e-01,0.000000e+00
1.711000e+03,-1.984210e-01,0.000000e+00
1.712000e+03,-1.985948e-01,0.000000e+00
1.713000e+03,-2.000000e+01,0.000000e+00
1.714000e+03,-2.000000e+01,0.000000e+00
1.715000e+03,-2.000000e+01,0.000000e+00
1.716000e+03,-2.000000e+01,0.000000e+00
1.717000e+03,-1.912144e+02,1.079316e+02
1.718000e+03,-1.912144e+02,-1.079316e+02
1.719000e+03,-6.332863e+01,3.191775e+01
1.720000e+03,-6.332863e+01,-3.191775e+01
1.721000e+03,-9.800917e+01,0.000000e+00
1.722000e+03,-9.999773e+01,0.000000e+00
1.723000e+03,-9.999878e+01,0.000000e+00
1.724000e+03,-9.999894e+01,0.000000e+00
1.725000e+03,-2.598933e+01,8.356710e+00
1.726000e+03,-2.598933e+01,-8.356710e+00
1.727000e+03,-3.715125e+01,0.000000e+00
1.728000e+03,-3.676843e+01,0.000000e+00
1.729000e+03,-3.608296e+01,0.000000e+00
1.730000e+03,-3.579506e+01,0.000000e+00
1.731000e+03,-3.440791e+01,0.000000e+00
1.732000e+03,-3.204867e+01,0.000000e+00
1.733000e+03,-2.954692e+01,0.000000e+00
1.734000e+03,-1.466306e+01,0.000000e+00
1.735000e+03,-1.422084e+01,0.000000e+00
1.736000e+03,-1.425098e+01,0.000000e+00
1.737000e+03,-1.157390e+01,1.691246e+00
1.738000e+03,-1.157390e+01,-1.691246e+00
1.739000e+03,-6.308829e-01,7.452013e+00
1.740000e+03,-6.308829e-01,-7.452013e+00
1.741000e+03,-5.084945e-01,6.846837e+00
1.742000e+03,-5.084945e-01,-6.846837e+00
1.743000e+03,-7.348415e-01,6.749399e+00
1.744000e+03,-7.348415e-01,-6.749399e+00
1.745000e+03,-1.007640e+01,0.000000e+00
1.746000e+03,-1.007049e+01,0.000000e+00
1.747000e+03,-1.004594e+01,0.000000e+00
1.748000e+03,-1.011035e+01,0.000000e+00
1.749000e+03,-5.309614e-01,5.177151e+00
1.750000e+03,-5.309614e-01,-5.177151e+00
1.751000e+03,-4.445164e+00,0.000000e+00
1.752000e+03,-3.666901e+00,4.195059e-01
1.753000e+03,-3.666901e+00,-4.195059e-01
1.754000e+03,-3.341649e+00,0.000000e+00
1.755000e+03,-7.588983e-01,1.863978e+00
1.756000e+03,-7.588983e-01,-1.863978e+00
1.757000e+03,-2.763984e+00,0.000000e+00
1.758000e+03,-9.708340e-02,1.051527e+00
1.759000e+03,-9.708340e-02,-1.051527e+00
1.760000e+03,-2.068512e+00,2.193733e-01
1.761000e+03,-2.068512e+00,-2.193733e-01
1.762000e+03,-2.020445e+00,0.000000e+00
1.763000e+03,-2.002501e+00,0.000000e+00
1.764000e+03,-7.488551e-01,9.238311e-01
1.765000e+03,-7.488551e-01,-9.238311e-01
1.766000e+03,-1.547664e+00,0.000000e+00
1.767000e+03,-7.056496e-01,6.377689e-01
1.768000e+03,-7.056496e-01,-6.377689e-01
1.769000e+03,-3.054152e-01,4.502533e-01
1.770000e+03,-3.054152e-01,-4.502533e-01
1.771000e+03,-3.856696e-01,4.513685e-01
1.772000e+03,-3.856696e-01,-4.513685e-01
1.773000e+03,-5.831843e-01,0.000000e+00
1.774000e+03,-2.565866e-02,0.000000e+00
1.775000e+03,-3.462572e-02,0.000000e+00
1.776000e+03,-1.962152e-01,0.000000e+00
1.777000e+03,-1.984205e-01,0.000000e+00
1.778000e+03,-1.985948e-01,0.000000e+00
1.779000e+03,-2.000000e+01,0.000000e+00
1.780000e+03,-2.000000e+01,0.000000e+00
1.781000e+03,-2.000000e+01,0.000000e+00
1.782000e+03,-2.000000e+01,0.000000e+00
1.783000e+03,-1.915983e+02,1.098320e+02
1.784000e+03,-1.915983e+02,-1.098320e+02
1.785000e+03,-6.295216e+01,3.214673e+01
1.786000e+03,-6.295216e+01,-3.214673e+01
1.787000e+03,-9.800911e+01,0.000000e+00
1.788000e+03,-9.999773e+01,0.000000e+00
1.789000e+03,-9.999878e+01,0.000000e+00
1.790000e+03,-9.999894e+01,0.000000e+00
1.791000e+03,-2.615401e+01,8.316448e+00
1.792000e+03,-2.615401e+01,-8.316448e+00
1.793000e+03,-3.715215e+01,0.000000e+00
1.794000e+03,-3.677389e+01,0.000000e+00
1.795000e+03,-3.608558e+01,0.000000e+00
1.796000e+03,-3.580321e+01,0.000000e+00
1.797000e+03,-3.441969e+01,0.000000e+00
1.798000e+03,-3.206932e+01,0.000000e+00
1.799000e+03,-2.954806e+01,0.000000e+00
1.800000e+03,-1.466391e+01,0.000000e+00
1.801000e+03,-1.422146e+01,0.000000e+00
1.802000e+03,-1.425097e+01,0.000000e+00
1.803000e+03,-1.158854e+01,1.692246e+00
1.804000e+03,-1.158854e+01,-1.692246e+00
1.805000e+03,-6.177998e-01,7.474728e+00
1.806000e+03,-6.177998e-01,-7.474728e+00
1.807000e+03,-5.075807e-01,6.847366e+00
1.808000e+03,-5.075807e-01,-6.847366e+00
1.809000e+03,-7.360522e-01,6.752391e+00
1.810000e+03,-7.360522e-01,-6.752391e+00
1.811000e+03,-1.004624e+01,0.000000e+00
1.812000e+03,-1.007653e+01,0.000000e+00
1.813000e+03,-1.007048e+01,0.000000e+00
1.814000e+03,-1.011035e+01,0.000000e+00
1.815000e+03,-4.977789e-01,5.204144e+00
1.816000e+03,-4.977789e-01,-5.204144e+00
1.817000e+03,-4.445208e+00,0.000000e+00
1.818000e+03,-3.667721e+00,4.184263e-01
1.819000e+03,-3.667721e+00,-4.184263e-01
1.820000e+03,-3.343818e+00,0.000000e+00
1.821000e+03,-7.585083e-01,1.862215e+00
1.822000e+03,-7.585083e-01,-1.862215e+00
1.823000e+03,-2.763951e+00,0.000000e+00
1.824000e+03,-6.544571e-02,1.055009e+00
1.825000e+03,-6.544571e-02,-1.055009e+00
1.826000e+03,-2.068560e+00,2.177850e-01
1.827000e+03,-2.068560e+00,-2.177850e-01
1.828000e+03,-2.019908e+00,0.000000e+00
1.829000e+03,-2.002526e+00,0.000000e+00
1.830000e+03,-1.548390e+00,0.000000e+00
1.831000e+03,-7.478303e-01,8.943701e-01
1.832000e+03,-7.478303e-01,-8.943701e-01
1.833000e+03,-7.051945e-01,6.401090e-01
1.834000e+03,-7.051945e-01,-6.401090e-01
1.835000e+03,-3.054526e-01,4.518152e-01
1.836000e+03,-3.054526e-01,-4.518152e-01
1.837000e+03,-3.857250e-01,4.513825e-01
1.838000e+03,-3.857250e-01,-4.513825e-01
1.839000e+03,-5.827517e-01,0.000000e+00
1.840000e+03,-2.554383e-02,0.000000e+00
1.841000e+03,-3.463760e-02,0.000000e+00
1.842000e+03,-1.962498e-01,0.000000e+00
1.843000e+03,-1.984201e-01,0.000000e+00
1.844000e+03,-1.985948e-01,0.000000e+00
1.845000e+03,-2.000000e+01,0.000000e+00
1.846000e+03,-2.000000e+01,0.000000e+00
1.847000e+03,-2.000000e+01,0.000000e+00
1.848000e+03,-2.000000e+01,0.000000e+00
1.849000e+03,-1.919713e+02,1.116918e+02
1.850000e+03,-1.919713e+02,-1.116918e+02
1.851000e+03,-9.800906e+01,0.000000e+00
1.852000e+03,-6.258919e+01,3.237058e+01
1.853000e+03,-6.258919e+01,-3.237058e+01
1.854000e+03,-9.999773e+01,0.000000e+00
1.855000e+03,-9.999878e+01,0.000000e+00
1.856000e+03,-9.999894e+01,0.000000e+00
1.857000e+03,-2.631343e+01,8.272752e+00
1.858000e+03,-2.631343e+01,-8.272752e+00
1.859000e+03,-3.715313e+01,0.000000e+00
1.860000e+03,-3.677966e+01,0.000000e+00
1.861000e+03,-3.608843e+01,0.000000e+00
1.862000e+03,-3.581149e+01,0.000000e+00
1.863000e+03,-3.443168e+01,0.000000e+00
1.864000e+03,-3.209008e+01,0.000000e+00
1.865000e+03,-2.954919e+01,0.000000e+00
1.866000e+03,-1.466470e+01,0.000000e+00
1.867000e+03,-1.422205e+01,0.000000e+00
1.868000e+03,-1.425096e+01,0.000000e+00
1.869000e+03,-1.160211e+01,1.693080e+00
1.870000e+03,-1.160211e+01,-1.693080e+00
1.871000e+03,-6.039990e-01,7.496451e+00
1.872000e+03,-6.039990e-01,-7.496451e+00
1.873000e+03,-5.067464e-01,6.847873e+00
1.874000e+03,-5.067464e-01,-6.847873e+00
1.875000e+03,-7.370459e-01,6.755144e+00
1.876000e+03,-7.370459e-01,-6.755144e+00
1.877000e+03,-1.004651e+01,0.000000e+00
1.878000e+03,-1.007664e+01,0.000000e+00
1.879000e+03,-1.007048e+01,0.000000e+00
1.880000e+03,-1.011035e+01,0.000000e+00
1.881000e+03,-4.666954e-01,5.228698e+00
1.882000e+03,-4.666954e-01,-5.228698e+00
1.883000e+03,-4.445247e+00,0.000000e+00
1.884000e+03,-3.668455e+00,4.174439e-01
1.885000e+03,-3.668455e+00,-4.174439e-01
1.886000e+03,-3.345772e+00,0.000000e+00
1.887000e+03,-7.582589e-01,1.860690e+00
1.888000e+03,-7.582589e-01,-1.860690e+00
1.889000e+03,-2.763922e+00,0.000000e+00
1.890000e+03,-3.536315e-02,1.055693e+00
1.891000e+03,-3.536315e-02,-1.055693e+00
1.892000e+03,-2.068600e+00,2.163391e-01
1.893000e+03,-2.068600e+00,-2.163391e-01
1.894000e+03,-2.019406e+00,0.000000e+00
1.895000e+03,-2.002551e+00,0.000000e+00
1.896000e+03,-1.549064e+00,0.000000e+00
1.897000e+03,-7.473946e-01,8.683639e-01
1.898000e+03,-7.473946e-01,-8.683639e-01
1.899000e+03,-7.046375e-01,6.426486e-01
1.900000e+03,-7.046375e-01,-6.426486e-01
1.901000e+03,-3.055013e-01,4.533316e-01
1.902000e+03,-3.055013e-01,-4.533316e-01
1.903000e+03,-3.857786e-01,4.513981e-01
1.904000e+03,-3.857786e-01,-4.513981e-01
1.905000e+03,-5.823315e-01,0.000000e+00
1.906000e+03,-2.543043e-02,0.000000e+00
1.907000e+03,-3.464907e-02,0.000000e+00
1.908000e+03,-1.962838e-01,0.000000e+00
1.909000e+03,-1.984196e-01,0.000000e+00
1.910000e+03,-1.985948e-01,0.000000e+00
1.911000e+03,-2.000000e+01,0.000000e+00
1.912000e+03,-2.000000e+01,0.000000e+00
1.913000e+03,-2.000000e+01,0.000000e+00
1.914000e+03,-2.000000e+01,0.000000e+00
1.915000e+03,-1.923342e+02,1.135134e+02
1.916000e+03,-1.923342e+02,-1.135134e+02
1.917000e+03,-9.800901e+01,0.000000e+00
1.918000e+03,-6.223899e+01,3.258966e+01
1.919000e+03,-6.223899e+01,-3.258966e+01
1.920000e+03,-9.999773e+01,0.000000e+00
1.921000e+03,-9.999878e+01,0.000000e+00
1.922000e+03,-9.999894e+01,0.000000e+00
1.923000e+03,-2.646771e+01,8.225858e+00
1.924000e+03,-2.646771e+01,-8.225858e+00
1.925000e+03,-3.715418e+01,0.000000e+00
1.926000e+03,-3.678575e+01,0.000000e+00
1.927000e+03,-3.609153e+01,0.000000e+00
1.928000e+03,-3.581985e+01,0.000000e+00
1.929000e+03,-3.444388e+01,0.000000e+00
1.930000e+03,-3.211093e+01,0.000000e+00
1.931000e+03,-2.955031e+01,0.000000e+00
1.932000e+03,-1.466546e+01,0.000000e+00
1.933000e+03,-1.422260e+01,0.000000e+00
1.934000e+03,-1.425095e+01,0.000000e+00
1.935000e+03,-1.161473e+01,1.693776e+00
1.936000e+03,-1.161473e+01,-1.693776e+00
1.937000e+03,-5.896017e-01,7.517182e+00
1.938000e+03,-5.896017e-01,-7.517182e+00
1.939000e+03,-5.059821e-01,6.848358e+00
1.940000e+03,-5.059821e-01,-6.848358e+00
1.941000e+03,-7.378621e-01,6.757677e+00
1.942000e+03,-7.378621e-01,-6.757677e+00
