t,v3,v13
1.940000e+01,9.821854e-01,9.903314e-01
1.943333e+01,9.824724e-01,9.905298e-01
1.946667e+01,9.827448e-01,9.907239e-01
1.950000e+01,9.829997e-01,9.909117e-01
1.953333e+01,9.832339e-01,9.910907e-01
1.956667e+01,9.834455e-01,9.912593e-01
1.960000e+01,9.836324e-01,9.914156e-01
1.963333e+01,9.837919e-01,9.915578e-01
1.966667e+01,9.839234e-01,9.916846e-01
1.970000e+01,9.840257e-01,9.917950e-01
1.973333e+01,9.840972e-01,9.918873e-01
1.976667e+01,9.841383e-01,9.919610e-01
1.980000e+01,9.841491e-01,9.920159e-01
1.983333e+01,9.841289e-01,9.920509e-01
1.986667e+01,9.840793e-01,9.920665e-01
1.990000e+01,9.840014e-01,9.920626e-01
1.993333e+01,9.838955e-01,9.920390e-01
1.996667e+01,9.837642e-01,9.919969e-01
2.000000e+01,9.836103e-01,9.919377e-01
