t,s1,s2,s3,s4
2.850000e+00,2.118030e-01,3.803460e-01,7.305870e-01,2.000000e-01
2.858333e+00,2.120937e-01,3.816888e-01,8.018664e-01,2.000000e-01
2.866667e+00,2.118478e-01,3.786903e-01,8.608101e-01,2.000000e-01
2.875000e+00,2.110815e-01,3.706076e-01,9.080790e-01,2.000000e-01
2.883333e+00,2.096643e-01,3.589096e-01,9.553479e-01,2.000000e-01
2.891667e+00,2.078015e-01,3.425712e-01,9.812630e-01,2.000000e-01
2.900000e+00,2.056575e-01,3.235811e-01,1.000489e+00,2.000000e-01
2.908333e+00,2.032866e-01,3.009943e-01,1.019446e+00,2.000000e-01
2.916667e+00,2.007929e-01,2.767788e-01,1.009403e+00,2.000000e-01
2.925000e+00,1.983753e-01,2.505496e-01,9.993601e-01,2.000000e-01
2.933333e+00,1.960898e-01,2.236138e-01,9.822188e-01,2.000000e-01
2.941667e+00,1.940585e-01,1.966522e-01,9.445431e-01,2.000000e-01
2.950000e+00,1.924863e-01,1.696839e-01,9.068673e-01,2.000000e-01
2.958333e+00,1.913004e-01,1.448871e-01,8.574055e-01,2.000000e-01
2.966667e+00,1.905223e-01,1.204913e-01,7.963717e-01,2.000000e-01
2.975000e+00,1.903514e-01,1.004380e-01,7.353380e-01,2.000000e-01
2.983333e+00,1.906935e-01,8.088812e-02,6.615767e-01,2.000000e-01
2.991667e+00,1.914309e-01,6.757533e-02,5.836246e-01,2.000000e-01
3.000000e+00,1.925442e-01,5.460430e-02,5.056725e-01,2.000000e-01
3.008333e+00,1.941262e-01,4.925440e-02,4.187338e-01,2.000000e-01
3.016667e+00,1.958931e-01,4.431458e-02,3.317951e-01,2.000000e-01
3.025000e+00,1.977970e-01,4.685892e-02,2.447661e-01,2.000000e-01
3.033333e+00,1.997784e-01,5.017170e-02,1.574629e-01,2.000000e-01
3.041667e+00,2.016805e-01,6.011241e-02,7.015973e-02,2.000000e-01
3.050000e+00,2.034381e-01,7.101938e-02,-1.313187e-02,2.000000e-01
3.058333e+00,2.050114e-01,8.716031e-02,-9.233761e-02,2.000000e-01
3.066667e+00,2.062224e-01,1.042246e-01,-1.715433e-01,2.000000e-01
3.075000e+00,2.070553e-01,1.248092e-01,-2.391688e-01,2.000000e-01
3.083333e+00,2.075545e-01,1.459948e-01,-3.027911e-01,2.000000e-01
3.091667e+00,2.077035e-01,1.688934e-01,-3.664134e-01,2.000000e-01
3.100000e+00,2.073148e-01,1.918011e-01,-4.088413e-01,2.000000e-01
3.108333e+00,2.066257e-01,2.147288e-01,-4.510730e-01,2.000000e-01
3.116667e+00,2.056618e-01,2.368617e-01,-4.873426e-01,2.000000e-01
3.125000e+00,2.044121e-01,2.576037e-01,-5.045793e-01,2.000000e-01
3.133333e+00,2.029563e-01,2.766340e-01,-5.218160e-01,2.000000e-01
3.141667e+00,2.014259e-01,2.932573e-01,-5.263632e-01,2.000000e-01
3.150000e+00,1.998591e-01,3.072661e-01,-5.175027e-01,2.000000e-01
3.158333e+00,1.983536e-01,3.182972e-01,-5.086421e-01,2.000000e-01
3.166667e+00,1.970021e-01,3.259628e-01,-4.816916e-01,2.000000e-01
3.175000e+00,1.958226e-01,3.305152e-01,-4.481835e-01,2.000000e-01
3.183333e+00,1.948515e-01,3.312325e-01,-4.146754e-01,2.000000e-01
3.191667e+00,1.942759e-01,3.290736e-01,-3.607058e-01,2.000000e-01
3.200000e+00,1.939738e-01,3.229946e-01,-3.063537e-01,2.000000e-01
3.208333e+00,1.939439e-01,3.145472e-01,-2.485363e-01,2.000000e-01
3.216667e+00,1.942469e-01,3.025396e-01,-1.790757e-01,2.000000e-01
3.225000e+00,1.948772e-01,2.888203e-01,-1.096152e-01,2.000000e-01
3.233333e+00,1.957072e-01,2.723529e-01,-3.631905e-02,2.000000e-01
3.241667e+00,1.967138e-01,2.548548e-01,4.118144e-02,2.000000e-01
3.250000e+00,1.978936e-01,2.358229e-01,1.186819e-01,2.000000e-01
3.258333e+00,1.991249e-01,2.163564e-01,1.964384e-01,2.000000e-01
3.266667e+00,2.003576e-01,1.968683e-01,2.742920e-01,2.000000e-01
3.275000e+00,2.015566e-01,1.773758e-01,3.521457e-01,2.000000e-01
3.283333e+00,2.025958e-01,1.595233e-01,4.230039e-01,2.000000e-01
3.291667e+00,2.034777e-01,1.418879e-01,4.936641e-01,2.000000e-01
3.300000e+00,2.041861e-01,1.275257e-01,5.612698e-01,2.000000e-01
3.308333e+00,2.046456e-01,1.133908e-01,6.180575e-01,2.000000e-01
3.316667e+00,2.048108e-01,1.039478e-01,6.748452e-01,2.000000e-01
3.325000e+00,2.047607e-01,9.478107e-02,7.227165e-01,2.000000e-01
3.333333e+00,2.044997e-01,9.090731e-02,7.604475e-01,2.000000e-01
3.341667e+00,2.039607e-01,8.755224e-02,7.981785e-01,2.000000e-01
3.350000e+00,2.032495e-01,8.938412e-02,8.199674e-01,2.000000e-01
3.358333e+00,2.024171e-01,9.197979e-02,8.354203e-01,2.000000e-01
3.366667e+00,2.014821e-01,9.915816e-02,8.508732e-01,2.000000e-01
3.375000e+00,2.004905e-01,1.072098e-01,8.439107e-01,2.000000e-01
3.383333e+00,1.995197e-01,1.188707e-01,8.360942e-01,2.000000e-01
3.391667e+00,1.985920e-01,1.313245e-01,8.236388e-01,2.000000e-01
3.400000e+00,1.977659e-01,1.461989e-01,7.938376e-01,2.000000e-01
3.408333e+00,1.971083e-01,1.615734e-01,7.640364e-01,2.000000e-01
3.416667e+00,1.966000e-01,1.781222e-01,7.257027e-01,2.000000e-01
3.425000e+00,1.962513e-01,1.946792e-01,6.773009e-01,2.000000e-01
3.433333e+00,1.961567e-01,2.112511e-01,6.288990e-01,2.000000e-01
3.441667e+00,1.962553e-01,2.271878e-01,5.709661e-01,2.000000e-01
3.450000e+00,1.965148e-01,2.421819e-01,5.090722e-01,2.000000e-01
3.458333e+00,1.969378e-01,2.558237e-01,4.471783e-01,2.000000e-01
3.466667e+00,1.975447e-01,2.678427e-01,3.784214e-01,2.000000e-01
3.475000e+00,1.982328e-01,2.778150e-01,3.093346e-01,2.000000e-01
3.483333e+00,1.989835e-01,2.857933e-01,2.401792e-01,2.000000e-01
3.491667e+00,1.997729e-01,2.911569e-01,1.707523e-01,2.000000e-01
3.500000e+00,2.005383e-01,2.944532e-01,1.013255e-01,2.000000e-01
3.508333e+00,2.012533e-01,2.947887e-01,3.477136e-02,2.000000e-01
3.516667e+00,2.019013e-01,2.932343e-01,-2.826516e-02,2.000000e-01
3.525000e+00,2.024016e-01,2.886692e-01,-9.130168e-02,2.000000e-01
3.533333e+00,2.027625e-01,2.825692e-01,-1.457277e-01,2.000000e-01
3.541667e+00,2.029922e-01,2.737468e-01,-1.964149e-01,2.000000e-01
3.550000e+00,2.030727e-01,2.638354e-01,-2.471021e-01,2.000000e-01
3.558333e+00,2.029475e-01,2.518301e-01,-2.817464e-01,2.000000e-01
3.566667e+00,2.026995e-01,2.391861e-01,-3.154563e-01,2.000000e-01
3.575000e+00,2.023378e-01,2.253766e-01,-3.453405e-01,2.000000e-01
3.583333e+00,2.018516e-01,2.113081e-01,-3.591937e-01,2.000000e-01
3.591667e+00,2.012830e-01,1.972218e-01,-3.730470e-01,2.000000e-01
3.600000e+00,2.006784e-01,1.831329e-01,-3.777636e-01,2.000000e-01
3.608333e+00,2.000526e-01,1.702800e-01,-3.708691e-01,2.000000e-01
3.616667e+00,1.994473e-01,1.575315e-01,-3.639745e-01,2.000000e-01
3.625000e+00,1.988961e-01,1.472461e-01,-3.435871e-01,2.000000e-01
3.633333e+00,1.984086e-01,1.371156e-01,-3.170829e-01,2.000000e-01
3.641667e+00,1.980076e-01,1.303305e-01,-2.905786e-01,2.000000e-01
3.650000e+00,1.977548e-01,1.238556e-01,-2.485417e-01,2.000000e-01
3.658333e+00,1.976098e-01,1.210507e-01,-2.054389e-01,2.000000e-01
3.666667e+00,1.975735e-01,1.187814e-01,-1.601253e-01,2.000000e-01
3.675000e+00,1.976785e-01,1.201003e-01,-1.049738e-01,2.000000e-01
3.683333e+00,1.979090e-01,1.221219e-01,-4.982239e-02,2.000000e-01
3.691667e+00,1.982227e-01,1.273055e-01,8.103780e-03,2.000000e-01
3.700000e+00,1.986111e-01,1.332467e-01,6.969022e-02,2.000000e-01
3.708333e+00,1.990762e-01,1.416711e-01,1.312767e-01,2.000000e-01
3.716667e+00,1.995637e-01,1.507594e-01,1.930842e-01,2.000000e-01
3.725000e+00,2.000570e-01,1.615075e-01,2.549962e-01,2.000000e-01
3.733333e+00,2.005389e-01,1.726648e-01,3.169083e-01,2.000000e-01
3.741667e+00,2.009639e-01,1.846247e-01,3.735603e-01,2.000000e-01
3.750000e+00,2.013298e-01,1.965916e-01,4.297956e-01,2.000000e-01
3.758333e+00,2.016293e-01,2.085697e-01,4.841146e-01,2.000000e-01
3.766667e+00,2.018253e-01,2.200448e-01,5.293565e-01,2.000000e-01
3.775000e+00,2.019107e-01,2.308839e-01,5.745985e-01,2.000000e-01
3.783333e+00,2.019100e-01,2.406623e-01,6.134574e-01,2.000000e-01
3.791667e+00,2.018240e-01,2.493522e-01,6.435744e-01,2.000000e-01
3.800000e+00,2.016198e-01,2.564496e-01,6.736915e-01,2.000000e-01
3.808333e+00,2.013493e-01,2.622198e-01,6.919556e-01,2.000000e-01
3.816667e+00,2.010270e-01,2.659688e-01,7.043744e-01,2.000000e-01
3.825000e+00,2.006585e-01,2.683556e-01,7.167932e-01,2.000000e-01
3.833333e+00,2.002651e-01,2.684658e-01,7.122400e-01,2.000000e-01
3.841667e+00,1.998759e-01,2.673467e-01,7.061594e-01,2.000000e-01
3.850000e+00,1.995001e-01,2.639233e-01,6.971903e-01,2.000000e-01
3.858333e+00,1.991645e-01,2.595183e-01,6.736185e-01,2.000000e-01
3.866667e+00,1.988905e-01,2.530378e-01,6.500467e-01,2.000000e-01
3.875000e+00,1.986740e-01,2.458774e-01,6.203598e-01,2.000000e-01
3.883333e+00,1.985198e-01,2.371258e-01,5.819759e-01,2.000000e-01
3.891667e+00,1.984714e-01,2.279893e-01,5.435920e-01,2.000000e-01
3.900000e+00,1.984955e-01,2.179692e-01,4.981009e-01,2.000000e-01
3.908333e+00,1.985850e-01,2.078019e-01,4.489576e-01,2.000000e-01
3.916667e+00,1.987452e-01,1.976200e-01,3.998142e-01,2.000000e-01
3.925000e+00,1.989772e-01,1.874366e-01,3.454421e-01,2.000000e-01
3.933333e+00,1.992445e-01,1.781833e-01,2.905418e-01,2.000000e-01
3.941667e+00,1.995399e-01,1.689913e-01,2.355931e-01,2.000000e-01
3.950000e+00,1.998541e-01,1.616023e-01,1.803825e-01,2.000000e-01
3.958333e+00,2.001615e-01,1.543744e-01,1.251719e-01,2.000000e-01
3.966667e+00,2.004518e-01,1.494671e-01,7.199688e-02,2.000000e-01
3.975000e+00,2.007180e-01,1.448960e-01,2.182908e-02,2.000000e-01
3.983333e+00,2.009243e-01,1.428650e-01,-2.833873e-02,2.000000e-01
3.991667e+00,2.010795e-01,1.413373e-01,-7.213201e-02,2.000000e-01
4.000000e+00,2.011832e-01,1.422868e-01,-1.125136e-01,2.000000e-01
4.008333e+00,2.012237e-01,1.438532e-01,-1.528951e-01,2.000000e-01
4.016667e+00,2.011858e-01,1.475964e-01,-1.811619e-01,2.000000e-01
4.025000e+00,2.010978e-01,1.519786e-01,-2.080690e-01,2.000000e-01
4.033333e+00,2.009630e-01,1.580647e-01,-2.326605e-01,2.000000e-01
4.041667e+00,2.007741e-01,1.646964e-01,-2.437930e-01,2.000000e-01
4.050000e+00,2.005526e-01,1.724630e-01,-2.549256e-01,2.000000e-01
4.058333e+00,2.003141e-01,1.805598e-01,-2.595511e-01,2.000000e-01
4.066667e+00,2.000647e-01,1.892032e-01,-2.541889e-01,2.000000e-01
4.075000e+00,1.998215e-01,1.978527e-01,-2.488268e-01,2.000000e-01
4.083333e+00,1.995972e-01,2.065103e-01,-2.334453e-01,2.000000e-01
4.091667e+00,1.993963e-01,2.147729e-01,-2.124816e-01,2.000000e-01
4.100000e+00,1.992310e-01,2.226083e-01,-1.915180e-01,2.000000e-01
4.108333e+00,1.991210e-01,2.296170e-01,-1.587917e-01,2.000000e-01
4.116667e+00,1.990535e-01,2.359000e-01,-1.246102e-01,2.000000e-01
4.125000e+00,1.990292e-01,2.409500e-01,-8.910651e-02,2.000000e-01
4.133333e+00,1.990647e-01,2.451234e-01,-4.531677e-02,2.000000e-01
4.141667e+00,1.991482e-01,2.477407e-01,-1.527030e-03,2.000000e-01
4.150000e+00,1.992661e-01,2.494689e-01,4.424719e-02,2.000000e-01
4.158333e+00,1.994155e-01,2.494530e-01,9.318713e-02,2.000000e-01
4.166667e+00,1.995986e-01,2.486473e-01,1.421271e-01,2.000000e-01
4.175000e+00,1.997913e-01,2.460833e-01,1.912535e-01,2.000000e-01
4.183333e+00,1.999883e-01,2.429025e-01,2.404879e-01,2.000000e-01
4.191667e+00,2.001819e-01,2.381434e-01,2.897224e-01,2.000000e-01
4.200000e+00,2.003553e-01,2.329704e-01,3.350116e-01,2.000000e-01
4.208333e+00,2.005066e-01,2.265911e-01,3.797665e-01,2.000000e-01
4.216667e+00,2.006327e-01,2.199890e-01,4.234024e-01,2.000000e-01
4.225000e+00,2.007159e-01,2.127186e-01,4.594457e-01,2.000000e-01
4.233333e+00,2.007577e-01,2.053707e-01,4.954889e-01,2.000000e-01
4.241667e+00,2.007652e-01,1.980109e-01,5.270168e-01,2.000000e-01
4.250000e+00,2.007382e-01,1.906505e-01,5.510558e-01,2.000000e-01
4.258333e+00,2.006611e-01,1.839886e-01,5.750948e-01,2.000000e-01
4.266667e+00,2.005587e-01,1.773952e-01,5.903626e-01,2.000000e-01
4.275000e+00,2.004343e-01,1.720528e-01,6.003419e-01,2.000000e-01
4.283333e+00,2.002892e-01,1.668968e-01,6.103211e-01,2.000000e-01
4.291667e+00,2.001334e-01,1.633476e-01,6.074821e-01,2.000000e-01
4.300000e+00,1.999776e-01,1.601223e-01,6.027541e-01,2.000000e-01
4.308333e+00,1.998257e-01,1.586518e-01,5.963664e-01,2.000000e-01
4.316667e+00,1.996895e-01,1.576288e-01,5.777225e-01,2.000000e-01
4.325000e+00,1.995757e-01,1.583125e-01,5.590786e-01,2.000000e-01
4.333333e+00,1.994840e-01,1.595206e-01,5.361061e-01,2.000000e-01
4.341667e+00,1.994169e-01,1.622236e-01,5.056671e-01,2.000000e-01
4.350000e+00,1.993930e-01,1.654546e-01,4.752280e-01,2.000000e-01
4.358333e+00,1.993965e-01,1.698515e-01,4.395149e-01,2.000000e-01
4.366667e+00,1.994265e-01,1.746903e-01,4.004957e-01,2.000000e-01
4.375000e+00,1.994869e-01,1.803024e-01,3.614764e-01,2.000000e-01
4.383333e+00,1.995752e-01,1.861782e-01,3.184838e-01,2.000000e-01
4.391667e+00,1.996788e-01,1.924248e-01,2.748572e-01,2.000000e-01
4.400000e+00,1.997948e-01,1.986765e-01,2.311999e-01,2.000000e-01
4.408333e+00,1.999198e-01,2.049342e-01,1.872948e-01,2.000000e-01
4.416667e+00,2.000430e-01,2.108835e-01,1.433896e-01,2.000000e-01
4.425000e+00,2.001607e-01,2.165476e-01,1.009082e-01,2.000000e-01
4.433333e+00,2.002693e-01,2.215709e-01,6.098226e-02,2.000000e-01
4.441667e+00,2.003547e-01,2.261135e-01,2.105631e-02,2.000000e-01
4.450000e+00,2.004209e-01,2.297060e-01,-1.417394e-02,2.000000e-01
4.458333e+00,2.004671e-01,2.327244e-01,-4.634486e-02,2.000000e-01
4.466667e+00,2.004866e-01,2.345494e-01,-7.851579e-02,2.000000e-01
4.475000e+00,2.004763e-01,2.358008e-01,-1.015622e-01,2.000000e-01
4.483333e+00,2.004457e-01,2.357202e-01,-1.230388e-01,2.000000e-01
4.491667e+00,2.003958e-01,2.351401e-01,-1.432508e-01,2.000000e-01
4.500000e+00,2.003225e-01,2.332222e-01,-1.521959e-01,2.000000e-01
4.508333e+00,2.002364e-01,2.309252e-01,-1.611411e-01,2.000000e-01
4.516667e+00,2.001426e-01,2.274312e-01,-1.655146e-01,2.000000e-01
4.525000e+00,2.000433e-01,2.236940e-01,-1.613463e-01,2.000000e-01
4.533333e+00,1.999457e-01,2.190442e-01,-1.571780e-01,2.000000e-01
4.541667e+00,1.998546e-01,2.142736e-01,-1.456078e-01,2.000000e-01
4.550000e+00,1.997720e-01,2.089983e-01,-1.290270e-01,2.000000e-01
4.558333e+00,1.997040e-01,2.036879e-01,-1.124462e-01,2.000000e-01
4.566667e+00,1.996566e-01,1.983680e-01,-8.698150e-02,2.000000e-01
4.575000e+00,1.996258e-01,1.930676e-01,-5.987521e-02,2.000000e-01
4.583333e+00,1.996122e-01,1.882518e-01,-3.206597e-02,2.000000e-01
4.591667e+00,1.996238e-01,1.835226e-01,2.702434e-03,2.000000e-01
4.600000e+00,1.996536e-01,1.796600e-01,3.747084e-02,2.000000e-01
4.608333e+00,1.996977e-01,1.759825e-01,7.363837e-02,2.000000e-01
4.616667e+00,1.997555e-01,1.734155e-01,1.125285e-01,2.000000e-01
4.625000e+00,1.998270e-01,1.711412e-01,1.514186e-01,2.000000e-01
4.633333e+00,1.999030e-01,1.700764e-01,1.904629e-01,2.000000e-01
4.641667e+00,1.999815e-01,1.693958e-01,2.296155e-01,2.000000e-01
4.650000e+00,2.000592e-01,1.698880e-01,2.687681e-01,2.000000e-01
4.658333e+00,2.001298e-01,1.708162e-01,3.049698e-01,2.000000e-01
4.666667e+00,2.001922e-01,1.727681e-01,3.405878e-01,2.000000e-01
4.675000e+00,2.002451e-01,1.751494e-01,3.756358e-01,2.000000e-01
4.683333e+00,2.002802e-01,1.783259e-01,4.043504e-01,2.000000e-01
4.691667e+00,2.003000e-01,1.818562e-01,4.330649e-01,2.000000e-01
4.700000e+00,2.003061e-01,1.859115e-01,4.586329e-01,2.000000e-01
4.708333e+00,2.002974e-01,1.901754e-01,4.778201e-01,2.000000e-01
4.716667e+00,2.002693e-01,1.946899e-01,4.970073e-01,2.000000e-01
4.725000e+00,2.002307e-01,1.992086e-01,5.097389e-01,2.000000e-01
4.733333e+00,2.001828e-01,2.037316e-01,5.177569e-01,2.000000e-01
4.741667e+00,2.001258e-01,2.080153e-01,5.257749e-01,2.000000e-01
4.750000e+00,2.000642e-01,2.121098e-01,5.241387e-01,2.000000e-01
4.758333e+00,2.000020e-01,2.157098e-01,5.204643e-01,2.000000e-01
4.766667e+00,1.999406e-01,2.189942e-01,5.159773e-01,2.000000e-01
4.775000e+00,1.998854e-01,2.215492e-01,5.012315e-01,2.000000e-01
4.783333e+00,1.998383e-01,2.237322e-01,4.864857e-01,2.000000e-01
4.791667e+00,1.997997e-01,2.250031e-01,4.687239e-01,2.000000e-01
4.800000e+00,1.997713e-01,2.259092e-01,4.445856e-01,2.000000e-01
4.808333e+00,1.997593e-01,2.258010e-01,4.204472e-01,2.000000e-01
4.816667e+00,1.997583e-01,2.253834e-01,3.924169e-01,2.000000e-01
4.825000e+00,1.997679e-01,2.239504e-01,3.614363e-01,2.000000e-01
4.833333e+00,1.997906e-01,2.222917e-01,3.304557e-01,2.000000e-01
4.841667e+00,1.998241e-01,2.197270e-01,2.964644e-01,2.000000e-01
4.850000e+00,1.998641e-01,2.170271e-01,2.617966e-01,2.000000e-01
4.858333e+00,1.999096e-01,2.136381e-01,2.271130e-01,2.000000e-01
4.866667e+00,1.999592e-01,2.101909e-01,1.921985e-01,2.000000e-01
4.875000e+00,2.000086e-01,2.063632e-01,1.572840e-01,2.000000e-01
4.883333e+00,2.000561e-01,2.025252e-01,1.233488e-01,2.000000e-01
4.891667e+00,2.001002e-01,1.986800e-01,9.157402e-02,2.000000e-01
4.900000e+00,2.001357e-01,1.948630e-01,5.979923e-02,2.000000e-01
4.908333e+00,2.001638e-01,1.913817e-01,3.146355e-02,2.000000e-01
4.916667e+00,2.001841e-01,1.879899e-01,5.834055e-03,2.000000e-01
4.925000e+00,2.001932e-01,1.851972e-01,-1.979544e-02,2.000000e-01
4.933333e+00,2.001910e-01,1.825746e-01,-3.857248e-02,2.000000e-01
4.941667e+00,2.001806e-01,1.807181e-01,-5.571429e-02,2.000000e-01
4.950000e+00,2.001623e-01,1.791153e-01,-7.230811e-02,2.000000e-01
4.958333e+00,2.001340e-01,1.783443e-01,-7.949483e-02,2.000000e-01
4.966667e+00,2.001006e-01,1.778949e-01,-8.668154e-02,2.000000e-01
4.975000e+00,2.000637e-01,1.782492e-01,-9.071199e-02,2.000000e-01
4.983333e+00,2.000243e-01,1.789598e-01,-8.747345e-02,2.000000e-01
4.991667e+00,1.999851e-01,1.803693e-01,-8.423492e-02,2.000000e-01
5.000000e+00,1.999482e-01,1.821238e-01,-7.556045e-02,2.000000e-01
