t,c1,c2,c3,c4
1.633333e+00,-1.710456e-04,-1.946510e-04,-3.019434e-04,-2.781753e-04
1.666667e+00,-1.958431e-04,-1.939726e-04,-2.780363e-04,-2.797233e-04
1.700000e+00,-2.208322e-04,-1.938600e-04,-2.535413e-04,-2.802207e-04
1.733333e+00,-2.451774e-04,-1.950300e-04,-2.293524e-04,-2.790295e-04
1.766667e+00,-2.681345e-04,-1.980554e-04,-2.062980e-04,-2.756920e-04
1.800000e+00,-2.890529e-04,-2.034217e-04,-1.851078e-04,-2.698360e-04
1.833333e+00,-3.073155e-04,-2.115597e-04,-1.664859e-04,-2.611580e-04
1.866667e+00,-3.226186e-04,-2.225601e-04,-1.508374e-04,-2.497097e-04
1.900000e+00,-3.347602e-04,-2.364026e-04,-1.384703e-04,-2.356579e-04
1.933333e+00,-3.436170e-04,-2.529489e-04,-1.296352e-04,-2.193099e-04
1.966667e+00,-3.494361e-04,-2.717121e-04,-1.242074e-04,-2.013000e-04
2.000000e+00,-3.525215e-04,-2.921319e-04,-1.220184e-04,-1.823409e-04
2.033333e+00,-3.532525e-04,-3.135242e-04,-1.228538e-04,-1.632909e-04
2.066667e+00,-3.522508e-04,-3.350509e-04,-1.262204e-04,-1.450964e-04
2.100000e+00,-3.501162e-04,-3.558756e-04,-1.316602e-04,-1.287051e-04
2.133333e+00,-3.474711e-04,-3.750934e-04,-1.387220e-04,-1.151486e-04
2.166667e+00,-3.449448e-04,-3.919464e-04,-1.468679e-04,-1.052104e-04
2.200000e+00,-3.430730e-04,-4.057504e-04,-1.556643e-04,-9.960570e-05
2.233333e+00,-3.423384e-04,-4.158385e-04,-1.647498e-04,-9.904094e-05
2.266667e+00,-3.430258e-04,-4.219438e-04,-1.738470e-04,-1.037143e-04
2.300000e+00,-3.452984e-04,-4.239003e-04,-1.828087e-04,-1.137360e-04
2.333333e+00,-3.492115e-04,-4.216311e-04,-1.916037e-04,-1.291351e-04
2.366667e+00,-3.545641e-04,-4.155260e-04,-2.003347e-04,-1.493864e-04
2.400000e+00,-3.610643e-04,-4.060413e-04,-2.092057e-04,-1.739205e-04
2.433333e+00,-3.683095e-04,-3.937396e-04,-2.185321e-04,-2.020720e-04
2.466667e+00,-3.757590e-04,-3.794888e-04,-2.286670e-04,-2.328172e-04
2.500000e+00,-3.828533e-04,-3.641437e-04,-2.399982e-04,-2.651715e-04
2.533333e+00,-3.889748e-04,-3.486181e-04,-2.529674e-04,-2.981005e-04
2.566667e+00,-3.935921e-04,-3.338233e-04,-2.678785e-04,-3.305527e-04
2.600000e+00,-3.962294e-04,-3.205767e-04,-2.849994e-04,-3.615915e-04
2.633333e+00,-3.964354e-04,-3.096718e-04,-3.045703e-04,-3.903073e-04
2.666667e+00,-3.940427e-04,-3.016083e-04,-3.265548e-04,-4.160909e-04
2.700000e+00,-3.889778e-04,-2.967577e-04,-3.508439e-04,-4.384717e-04
2.733333e+00,-3.812622e-04,-2.953994e-04,-3.772328e-04,-4.570671e-04
2.766667e+00,-3.712508e-04,-2.973966e-04,-4.052414e-04,-4.719362e-04
2.800000e+00,-3.593749e-04,-3.025197e-04,-4.343283e-04,-4.832321e-04
2.833333e+00,-3.461832e-04,-3.104336e-04,-4.638334e-04,-4.912025e-04
2.866667e+00,-3.324155e-04,-3.204898e-04,-4.929857e-04,-4.964461e-04
2.900000e+00,-3.188266e-04,-3.320324e-04,-5.209988e-04,-4.995611e-04
2.933333e+00,-3.062517e-04,-3.443506e-04,-5.469962e-04,-5.011830e-04
2.966667e+00,-2.954492e-04,-3.566790e-04,-5.702529e-04,-5.020486e-04
3.000000e+00,-2.871246e-04,-3.683352e-04,-5.900780e-04,-5.027955e-04
3.033333e+00,-2.819904e-04,-3.786683e-04,-6.057521e-04,-5.040065e-04
3.066667e+00,-2.804280e-04,-3.872352e-04,-6.169457e-04,-5.061100e-04
3.100000e+00,-2.827336e-04,-3.937239e-04,-6.233852e-04,-5.093821e-04
3.133333e+00,-2.891434e-04,-3.979290e-04,-6.248296e-04,-5.139666e-04
3.166667e+00,-2.994559e-04,-3.999710e-04,-6.215251e-04,-5.197440e-04
3.200000e+00,-3.134076e-04,-4.000831e-04,-6.137515e-04,-5.264606e-04
3.233333e+00,-3.306501e-04,-3.986284e-04,-6.018482e-04,-5.337109e-04
3.266667e+00,-3.504932e-04,-3.962043e-04,-5.865466e-04,-5.409275e-04
3.300000e+00,-3.722491e-04,-3.934483e-04,-5.685527e-04,-5.474861e-04
3.333333e+00,-3.951732e-04,-3.910861e-04,-5.486116e-04,-5.526622e-04
3.366667e+00,-4.184241e-04,-3.898306e-04,-5.276171e-04,-5.558215e-04
3.400000e+00,-4.412338e-04,-3.903484e-04,-5.063739e-04,-5.563661e-04
3.433333e+00,-4.628391e-04,-3.933090e-04,-4.856733e-04,-5.536969e-04
3.466667e+00,-4.826495e-04,-3.991087e-04,-4.661853e-04,-5.475565e-04
3.500000e+00,-5.001862e-04,-4.080432e-04,-4.484604e-04,-5.377840e-04
3.533333e+00,-5.150370e-04,-4.203273e-04,-4.329878e-04,-5.243136e-04
3.566667e+00,-5.271210e-04,-4.357770e-04,-4.199681e-04,-5.075166e-04
3.600000e+00,-5.364540e-04,-4.541141e-04,-4.095066e-04,-4.878563e-04
3.633333e+00,-5.431435e-04,-4.749373e-04,-4.016371e-04,-4.659386e-04
3.666667e+00,-5.476030e-04,-4.975345e-04,-3.961062e-04,-4.426681e-04
3.700000e+00,-5.502790e-04,-5.211572e-04,-3.926350e-04,-4.189809e-04
3.733333e+00,-5.516801e-04,-5.449547e-04,-3.909103e-04,-3.959314e-04
3.766667e+00,-5.524368e-04,-5.680276e-04,-3.904731e-04,-3.745544e-04
3.800000e+00,-5.531303e-04,-5.895179e-04,-3.909211e-04,-3.558371e-04
3.833333e+00,-5.543332e-04,-6.085358e-04,-3.918864e-04,-3.408070e-04
3.866667e+00,-5.565085e-04,-6.244491e-04,-3.930347e-04,-3.301280e-04
3.900000e+00,-5.600114e-04,-6.367218e-04,-3.941443e-04,-3.243681e-04
3.933333e+00,-5.651137e-04,-6.448678e-04,-3.950953e-04,-3.240502e-04
3.966667e+00,-5.718362e-04,-6.488536e-04,-3.959017e-04,-3.291365e-04
4.000000e+00,-5.800865e-04,-6.487399e-04,-3.966962e-04,-3.395079e-04
4.033333e+00,-5.896515e-04,-6.446877e-04,-3.977423e-04,-3.549551e-04
4.066667e+00,-6.000983e-04,-6.372880e-04,-3.993924e-04,-3.747567e-04
4.100000e+00,-6.109310e-04,-6.271670e-04,-4.020727e-04,-3.981819e-04
4.133333e+00,-6.215521e-04,-6.150389e-04,-4.063139e-04,-4.244292e-04
4.166667e+00,-6.313344e-04,-6.018186e-04,-4.125650e-04,-4.524484e-04
4.200000e+00,-6.396628e-04,-5.883690e-04,-4.212806e-04,-4.812726e-04
4.233333e+00,-6.458894e-04,-5.755726e-04,-4.329482e-04,-5.099329e-04
4.266667e+00,-6.495780e-04,-5.641989e-04,-4.477799e-04,-5.375527e-04
4.300000e+00,-6.503651e-04,-5.548978e-04,-4.659393e-04,-5.633999e-04
4.333333e+00,-6.479379e-04,-5.482559e-04,-4.875428e-04,-5.868178e-04
4.366667e+00,-6.423489e-04,-5.445161e-04,-5.123370e-04,-6.074865e-04
4.400000e+00,-6.337375e-04,-5.437944e-04,-5.400094e-04,-6.252266e-04
4.433333e+00,-6.223488e-04,-5.460949e-04,-5.701489e-04,-6.399722e-04
4.466667e+00,-6.087622e-04,-5.510510e-04,-6.020532e-04,-6.520278e-04
4.500000e+00,-5.936039e-04,-5.582283e-04,-6.349936e-04,-6.617670e-04
4.533333e+00,-5.776043e-04,-5.670960e-04,-6.681415e-04,-6.696499e-04
4.566667e+00,-5.616137e-04,-5.769329e-04,-7.006090e-04,-6.763329e-04
4.600000e+00,-5.464590e-04,-5.870437e-04,-7.315339e-04,-6.824373e-04
4.633333e+00,-5.330158e-04,-5.967096e-04,-7.599966e-04,-6.885880e-04
4.666667e+00,-5.219879e-04,-6.052965e-04,-7.853039e-04,-6.953423e-04
4.700000e+00,-5.139979e-04,-6.122757e-04,-8.068260e-04,-7.031374e-04
4.733333e+00,-5.096428e-04,-6.171852e-04,-8.239366e-04,-7.123162e-04
4.766667e+00,-5.091287e-04,-6.198566e-04,-8.364438e-04,-7.229668e-04
4.800000e+00,-5.125724e-04,-6.202497e-04,-8.442175e-04,-7.350318e-04
4.833333e+00,-5.200147e-04,-6.184515e-04,-8.471745e-04,-7.482992e-04
4.866667e+00,-5.310710e-04,-6.148623e-04,-8.457002e-04,-7.623095e-04
4.900000e+00,-5.453146e-04,-6.099676e-04,-8.401954e-04,-7.765024e-04
4.933333e+00,-5.622434e-04,-6.043771e-04,-8.311073e-04,-7.901717e-04
4.966667e+00,-5.810906e-04,-5.988316e-04,-8.192015e-04,-8.025716e-04
5.000000e+00,-6.011241e-04,-5.940744e-04,-8.051863e-04,-8.129417e-04
5.033333e+00,-6.215848e-04,-5.909085e-04,-7.897739e-04,-8.204510e-04
5.066667e+00,-6.417148e-04,-5.899853e-04,-7.737414e-04,-8.245234e-04
5.100000e+00,-6.608559e-04,-5.918829e-04,-7.577497e-04,-8.246482e-04
5.133333e+00,-6.783918e-04,-5.971488e-04,-7.424054e-04,-8.203468e-04
5.166667e+00,-6.939388e-04,-6.059547e-04,-7.281573e-04,-8.116096e-04
5.200000e+00,-7.072328e-04,-6.183711e-04,-7.153268e-04,-7.985204e-04
5.233333e+00,-7.181016e-04,-6.343689e-04,-7.041459e-04,-7.812753e-04
5.266667e+00,-7.266868e-04,-6.535038e-04,-6.946038e-04,-7.605381e-04
5.300000e+00,-7.332127e-04,-6.752642e-04,-6.866068e-04,-7.370308e-04
5.333333e+00,-7.379969e-04,-6.990231e-04,-6.799848e-04,-7.116037e-04
5.366667e+00,-7.415681e-04,-7.239133e-04,-6.744005e-04,-6.853400e-04
5.400000e+00,-7.444608e-04,-7.490727e-04,-6.695124e-04,-6.593035e-04
5.433333e+00,-7.472509e-04,-7.735678e-04,-6.649620e-04,-6.346361e-04
5.466667e+00,-7.505067e-04,-7.965285e-04,-6.603903e-04,-6.123493e-04
5.500000e+00,-7.547242e-04,-8.171609e-04,-6.555102e-04,-5.933635e-04
5.533333e+00,-7.603607e-04,-8.346786e-04,-6.500962e-04,-5.785933e-04
5.566667e+00,-7.676638e-04,-8.486387e-04,-6.440643e-04,-5.685084e-04
5.600000e+00,-7.767695e-04,-8.587059e-04,-6.374407e-04,-5.634674e-04
5.633333e+00,-7.877090e-04,-8.646223e-04,-6.303731e-04,-5.637553e-04
5.666667e+00,-8.002397e-04,-8.665897e-04,-6.231675e-04,-5.691004e-04
5.700000e+00,-8.140261e-04,-8.648882e-04,-6.162250e-04,-5.791678e-04
5.733333e+00,-8.286095e-04,-8.598971e-04,-6.100789e-04,-5.935364e-04
5.766667e+00,-8.433758e-04,-8.523479e-04,-6.052839e-04,-6.113659e-04
5.800000e+00,-8.576801e-04,-8.429724e-04,-6.024346e-04,-6.318456e-04
5.833333e+00,-8.707945e-04,-8.325614e-04,-6.022118e-04,-6.541292e-04
5.866667e+00,-8.820754e-04,-8.219853e-04,-6.050941e-04,-6.772532e-04
5.900000e+00,-8.909201e-04,-8.120281e-04,-6.115381e-04,-7.003742e-04
5.933333e+00,-8.967204e-04,-8.034525e-04,-6.220091e-04,-7.226962e-04
5.966667e+00,-8.991851e-04,-7.968119e-04,-6.365843e-04,-7.436083e-04
6.000000e+00,-8.981054e-04,-7.925266e-04,-6.552877e-04,-7.626591e-04
6.033333e+00,-8.933431e-04,-7.909209e-04,-6.780828e-04,-7.795126e-04
6.066667e+00,-8.851700e-04,-7.919628e-04,-7.045097e-04,-7.941625e-04
6.100000e+00,-8.739288e-04,-7.955068e-04,-7.340713e-04,-8.067296e-04
6.133333e+00,-8.600675e-04,-8.012878e-04,-7.661804e-04,-8.174599e-04
6.166667e+00,-8.443345e-04,-8.087534e-04,-7.999774e-04,-8.268536e-04
6.200000e+00,-8.274911e-04,-8.173152e-04,-8.346147e-04,-8.354475e-04
6.233333e+00,-8.103784e-04,-8.263078e-04,-8.691742e-04,-8.438457e-04
6.266667e+00,-7.938734e-04,-8.350159e-04,-9.027410e-04,-8.526713e-04
6.300000e+00,-7.787941e-04,-8.427814e-04,-9.344638e-04,-8.624822e-04
6.333333e+00,-7.659715e-04,-8.489571e-04,-9.634726e-04,-8.738035e-04
6.366667e+00,-7.559853e-04,-8.531088e-04,-9.891781e-04,-8.869365e-04
6.400000e+00,-7.493160e-04,-8.549196e-04,-1.011077e-03,-9.020548e-04
6.433333e+00,-7.463893e-04,-8.541692e-04,-1.028698e-03,-9.192072e-04
6.466667e+00,-7.472179e-04,-8.509831e-04,-1.042007e-03,-9.381246e-04
6.500000e+00,-7.517318e-04,-8.455994e-04,-1.051029e-03,-9.584152e-04
6.533333e+00,-7.597779e-04,-8.383914e-04,-1.055842e-03,-9.795262e-04
6.566667e+00,-7.708296e-04,-8.299975e-04,-1.056929e-03,-1.000712e-03
6.600000e+00,-7.843442e-04,-8.211054e-04,-1.054764e-03,-1.021168e-03
6.633333e+00,-7.997213e-04,-8.125082e-04,-1.049847e-03,-1.039969e-03
6.666667e+00,-8.161954e-04,-8.050102e-04,-1.042896e-03,-1.056283e-03
6.700000e+00,-8.330654e-04,-7.993805e-04,-1.034540e-03,-1.069307e-03
6.733333e+00,-8.496368e-04,-7.964137e-04,-1.025377e-03,-1.078205e-03
6.766667e+00,-8.653093e-04,-7.966273e-04,-1.015988e-03,-1.082539e-03
6.800000e+00,-8.795993e-04,-8.004465e-04,-1.006819e-03,-1.081956e-03
6.833333e+00,-8.920980e-04,-8.082364e-04,-9.982292e-04,-1.076165e-03
6.866667e+00,-9.026616e-04,-8.199213e-04,-9.904069e-04,-1.065422e-03
6.900000e+00,-9.112615e-04,-8.353350e-04,-9.834194e-04,-1.050061e-03
6.933333e+00,-9.179770e-04,-8.542035e-04,-9.772264e-04,-1.030531e-03
6.966667e+00,-9.231488e-04,-8.758644e-04,-9.716236e-04,-1.007730e-03
7.000000e+00,-9.271769e-04,-8.996215e-04,-9.663443e-04,-9.825699e-04
7.033333e+00,-9.305468e-04,-9.246836e-04,-9.610507e-04,-9.560620e-04
7.066667e+00,-9.338380e-04,-9.501143e-04,-9.553774e-04,-9.293569e-04
7.100000e+00,-9.376079e-04,-9.750232e-04,-9.489767e-04,-9.035358e-04
7.133333e+00,-9.424298e-04,-9.984866e-04,-9.415052e-04,-8.797098e-04
7.166667e+00,-9.487432e-04,-1.019750e-03,-9.327615e-04,-8.587588e-04
7.200000e+00,-9.569007e-04,-1.038161e-03,-9.226238e-04,-8.414396e-04
7.233333e+00,-9.671898e-04,-1.053114e-03,-9.110545e-04,-8.284583e-04
7.266667e+00,-9.796135e-04,-1.064397e-03,-8.982428e-04,-8.200408e-04
7.300000e+00,-9.940725e-04,-1.071906e-03,-8.844735e-04,-8.163008e-04
7.333333e+00,-1.010351e-03,-1.075633e-03,-8.701616e-04,-8.172598e-04
7.366667e+00,-1.027969e-03,-1.075991e-03,-8.558758e-04,-8.224445e-04
7.400000e+00,-1.046384e-03,-1.073447e-03,-8.422463e-04,-8.313459e-04
7.433333e+00,-1.064940e-03,-1.068555e-03,-8.300235e-04,-8.433849e-04
7.466667e+00,-1.082908e-03,-1.062111e-03,-8.198973e-04,-8.576978e-04
7.500000e+00,-1.099563e-03,-1.054873e-03,-8.125594e-04,-8.734878e-04
7.533333e+00,-1.114124e-03,-1.047626e-03,-8.087622e-04,-8.899649e-04
7.566667e+00,-1.126002e-03,-1.041108e-03,-8.089463e-04,-9.063590e-04
7.600000e+00,-1.134671e-03,-1.035945e-03,-8.135079e-04,-9.220457e-04
7.633333e+00,-1.139630e-03,-1.032702e-03,-8.228282e-04,-9.364941e-04
7.666667e+00,-1.140766e-03,-1.031666e-03,-8.368240e-04,-9.494223e-04
7.700000e+00,-1.138050e-03,-1.032987e-03,-8.553629e-04,-9.607064e-04
7.733333e+00,-1.131537e-03,-1.036701e-03,-8.782466e-04,-9.703653e-04
7.766667e+00,-1.121695e-03,-1.042510e-03,-9.048439e-04,-9.786960e-04
7.800000e+00,-1.109037e-03,-1.050030e-03,-9.345147e-04,-9.860956e-04
7.833333e+00,-1.094173e-03,-1.058758e-03,-9.665480e-04,-9.930829e-04
7.866667e+00,-1.077947e-03,-1.068022e-03,-1.000009e-03,-1.000281e-03
7.900000e+00,-1.061180e-03,-1.077144e-03,-1.034014e-03,-1.008313e-03
7.933333e+00,-1.044742e-03,-1.085400e-03,-1.067644e-03,-1.017841e-03
7.966667e+00,-1.029450e-03,-1.092158e-03,-1.100051e-03,-1.029366e-03
8.000000e+00,-1.016034e-03,-1.096872e-03,-1.130479e-03,-1.043301e-03
8.033333e+00,-1.005199e-03,-1.099037e-03,-1.158194e-03,-1.059991e-03
8.066667e+00,-9.973464e-04,-1.098467e-03,-1.182769e-03,-1.079431e-03
8.100000e+00,-9.927703e-04,-1.095096e-03,-1.203876e-03,-1.101496e-03
8.133333e+00,-9.916879e-04,-1.088971e-03,-1.221242e-03,-1.125917e-03
8.166667e+00,-9.939223e-04,-1.080502e-03,-1.234990e-03,-1.152087e-03
8.200000e+00,-9.992294e-04,-1.070183e-03,-1.245291e-03,-1.179316e-03
8.233333e+00,-1.007285e-03,-1.058639e-03,-1.252363e-03,-1.206760e-03
8.266667e+00,-1.017477e-03,-1.046681e-03,-1.256730e-03,-1.233470e-03
8.300000e+00,-1.029208e-03,-1.035126e-03,-1.258878e-03,-1.258490e-03
8.333333e+00,-1.041846e-03,-1.024872e-03,-1.259297e-03,-1.280771e-03
8.366667e+00,-1.054706e-03,-1.016701e-03,-1.258570e-03,-1.299499e-03
8.400000e+00,-1.067191e-03,-1.011325e-03,-1.257178e-03,-1.313927e-03
8.433333e+00,-1.078746e-03,-1.009449e-03,-1.255529e-03,-1.323310e-03
8.466667e+00,-1.088988e-03,-1.011398e-03,-1.253944e-03,-1.327411e-03
8.500000e+00,-1.097657e-03,-1.017399e-03,-1.252609e-03,-1.326088e-03
8.533333e+00,-1.104591e-03,-1.027594e-03,-1.251593e-03,-1.319277e-03
8.566667e+00,-1.109896e-03,-1.041665e-03,-1.250817e-03,-1.307488e-03
8.600000e+00,-1.113777e-03,-1.059224e-03,-1.250093e-03,-1.291280e-03
8.633333e+00,-1.116552e-03,-1.079778e-03,-1.249123e-03,-1.271316e-03
8.666667e+00,-1.118714e-03,-1.102511e-03,-1.247547e-03,-1.248641e-03
8.700000e+00,-1.120792e-03,-1.126612e-03,-1.244971e-03,-1.224263e-03
8.733333e+00,-1.123377e-03,-1.151203e-03,-1.240943e-03,-1.199254e-03
8.766667e+00,-1.127031e-03,-1.175373e-03,-1.235129e-03,-1.174712e-03
8.800000e+00,-1.132266e-03,-1.198291e-03,-1.227235e-03,-1.151621e-03
8.833333e+00,-1.139584e-03,-1.219134e-03,-1.216990e-03,-1.130947e-03
8.866667e+00,-1.149241e-03,-1.237335e-03,-1.204394e-03,-1.113345e-03
8.900000e+00,-1.161403e-03,-1.252448e-03,-1.189524e-03,-1.099331e-03
8.933333e+00,-1.176150e-03,-1.264103e-03,-1.172556e-03,-1.089331e-03
8.966667e+00,-1.193237e-03,-1.272336e-03,-1.153948e-03,-1.083307e-03
9.000000e+00,-1.212335e-03,-1.277281e-03,-1.134227e-03,-1.081123e-03
9.033333e+00,-1.232998e-03,-1.279172e-03,-1.114048e-03,-1.082542e-03
9.066667e+00,-1.254562e-03,-1.278586e-03,-1.094185e-03,-1.086949e-03
9.100000e+00,-1.276330e-03,-1.276123e-03,-1.075435e-03,-1.093725e-03
9.133333e+00,-1.297513e-03,-1.272449e-03,-1.058690e-03,-1.102208e-03
9.166667e+00,-1.317346e-03,-1.268337e-03,-1.044696e-03,-1.111612e-03
9.200000e+00,-1.335101e-03,-1.264494e-03,-1.034162e-03,-1.121253e-03
9.233333e+00,-1.350022e-03,-1.261614e-03,-1.027829e-03,-1.130493e-03
9.266667e+00,-1.361639e-03,-1.260226e-03,-1.026038e-03,-1.138846e-03
9.300000e+00,-1.369561e-03,-1.260735e-03,-1.029075e-03,-1.145982e-03
9.333333e+00,-1.373442e-03,-1.263453e-03,-1.037186e-03,-1.151700e-03
9.366667e+00,-1.373367e-03,-1.268374e-03,-1.050125e-03,-1.156076e-03
9.400000e+00,-1.369493e-03,-1.275372e-03,-1.067607e-03,-1.159327e-03
9.433333e+00,-1.362061e-03,-1.284190e-03,-1.089284e-03,-1.161824e-03
9.466667e+00,-1.351693e-03,-1.294304e-03,-1.114411e-03,-1.164123e-03
9.500000e+00,-1.339024e-03,-1.305137e-03,-1.142264e-03,-1.166845e-03
9.533333e+00,-1.324763e-03,-1.316007e-03,-1.172078e-03,-1.170712e-03
9.566667e+00,-1.309768e-03,-1.326195e-03,-1.202935e-03,-1.176384e-03
9.600000e+00,-1.294841e-03,-1.335011e-03,-1.234002e-03,-1.184482e-03
9.633333e+00,-1.280791e-03,-1.341751e-03,-1.264454e-03,-1.195637e-03
9.666667e+00,-1.268299e-03,-1.345939e-03,-1.293591e-03,-1.210149e-03
9.700000e+00,-1.257935e-03,-1.347199e-03,-1.320828e-03,-1.228219e-03
9.733333e+00,-1.250211e-03,-1.345226e-03,-1.345639e-03,-1.249955e-03
9.766667e+00,-1.245317e-03,-1.340109e-03,-1.367800e-03,-1.275026e-03
9.800000e+00,-1.243335e-03,-1.332038e-03,-1.387184e-03,-1.303004e-03
9.833333e+00,-1.244258e-03,-1.321333e-03,-1.403737e-03,-1.333313e-03
9.866667e+00,-1.247745e-03,-1.308645e-03,-1.417715e-03,-1.365068e-03
9.900000e+00,-1.253409e-03,-1.294678e-03,-1.429404e-03,-1.397343e-03
9.933333e+00,-1.260794e-03,-1.280246e-03,-1.439128e-03,-1.429086e-03
9.966667e+00,-1.269272e-03,-1.266249e-03,-1.447380e-03,-1.459250e-03
1.000000e+01,-1.278255e-03,-1.253555e-03,-1.454598e-03,-1.486826e-03
