t,c1,c2,c3,c4
4.833333e-01,1.733391e-04,1.529320e-04,-1.010865e-04,-8.063407e-05
5.000000e-01,1.729976e-04,1.618181e-04,-9.253914e-05,-8.133662e-05
5.166667e-01,1.727059e-04,1.704353e-04,-8.341651e-05,-8.113966e-05
5.333333e-01,1.725149e-04,1.787630e-04,-7.382829e-05,-8.008084e-05
5.500000e-01,1.724706e-04,1.867620e-04,-6.381243e-05,-7.811221e-05
5.666667e-01,1.726473e-04,1.943452e-04,-5.336315e-05,-7.506500e-05
5.833333e-01,1.730658e-04,2.015236e-04,-4.256848e-05,-7.101826e-05
6.000000e-01,1.737612e-04,2.082724e-04,-3.146033e-05,-6.594392e-05
6.166667e-01,1.748085e-04,2.145121e-04,-2.003801e-05,-5.968621e-05
6.333333e-01,1.761990e-04,2.202833e-04,-8.367252e-06,-5.236166e-05
6.500000e-01,1.779543e-04,2.255777e-04,3.528396e-06,-4.396510e-05
6.666667e-01,1.801419e-04,2.303326e-04,1.565002e-05,-3.436580e-05
6.833333e-01,1.827275e-04,2.346122e-04,2.795220e-05,-2.370991e-05
7.000000e-01,1.857180e-04,2.384255e-04,4.042050e-05,-1.201568e-05
7.166667e-01,1.891673e-04,2.417335e-04,5.306045e-05,8.130886e-07
7.333333e-01,1.930215e-04,2.446155e-04,6.584290e-05,1.461163e-05
7.500000e-01,1.972738e-04,2.470965e-04,7.876174e-05,2.934007e-05
7.666667e-01,2.019598e-04,2.491651e-04,9.182913e-05,4.505408e-05
7.833333e-01,2.070140e-04,2.509063e-04,1.050268e-04,6.158307e-05
8.000000e-01,2.124180e-04,2.523578e-04,1.183551e-04,7.886945e-05
8.166667e-01,2.181876e-04,2.535367e-04,1.318328e-04,9.692624e-05
8.333333e-01,2.242539e-04,2.545241e-04,1.454468e-04,1.155902e-04
8.500000e-01,2.305904e-04,2.553656e-04,1.592012e-04,1.347916e-04
8.666667e-01,2.371939e-04,2.561051e-04,1.731193e-04,1.545023e-04
8.833333e-01,2.440002e-04,2.568105e-04,1.871883e-04,1.745789e-04
9.000000e-01,2.509787e-04,2.575304e-04,2.014125e-04,1.949457e-04
9.166667e-01,2.581104e-04,2.583309e-04,2.158164e-04,2.155387e-04
9.333333e-01,2.653423e-04,2.592590e-04,2.303833e-04,2.362444e-04
9.500000e-01,2.726440e-04,2.603617e-04,2.451149e-04,2.569875e-04
9.666667e-01,2.799859e-04,2.617200e-04,2.600320e-04,2.776763e-04
9.833333e-01,2.873308e-04,2.633556e-04,2.751120e-04,2.982338e-04
1.000000e+00,2.946525e-04,2.653088e-04,2.903512e-04,3.185917e-04
1.016667e+00,3.019166e-04,2.676680e-04,3.057617e-04,3.386396e-04
1.033333e+00,3.091042e-04,2.704272e-04,3.213147e-04,3.583408e-04
1.050000e+00,3.161965e-04,2.736163e-04,3.369992e-04,3.776387e-04
1.066667e+00,3.231607e-04,2.773229e-04,3.528140e-04,3.964144e-04
1.083333e+00,3.299960e-04,2.815142e-04,3.687255e-04,4.146716e-04
1.100000e+00,3.366930e-04,2.862071e-04,3.847148e-04,4.323685e-04
1.116667e+00,3.432264e-04,2.914805e-04,4.007635e-04,4.493881e-04
1.133333e+00,3.496111e-04,2.972785e-04,4.168365e-04,4.657701e-04
1.150000e+00,3.558480e-04,3.036038e-04,4.329072e-04,4.814896e-04
1.166667e+00,3.619237e-04,3.105201e-04,4.489373e-04,4.964389e-04
1.183333e+00,3.678648e-04,3.179542e-04,4.648950e-04,5.106881e-04
1.200000e+00,3.736818e-04,3.258951e-04,4.807475e-04,5.242292e-04
1.216667e+00,3.793766e-04,3.343867e-04,4.964361e-04,5.369702e-04
1.233333e+00,3.849816e-04,3.433455e-04,5.119371e-04,5.490032e-04
1.250000e+00,3.905153e-04,3.527488e-04,5.272137e-04,5.603354e-04
1.266667e+00,3.959961e-04,3.626183e-04,5.421884e-04,5.708943e-04
1.283333e+00,4.014561e-04,3.728683e-04,5.568506e-04,5.807846e-04
1.300000e+00,4.069193e-04,3.834672e-04,5.711624e-04,5.900257e-04
1.316667e+00,4.124194e-04,3.944143e-04,5.850309e-04,5.985662e-04
1.333333e+00,4.179826e-04,4.056296e-04,5.984625e-04,6.065137e-04
1.350000e+00,4.236353e-04,4.170763e-04,6.114220e-04,6.138963e-04
1.366667e+00,4.294235e-04,4.287338e-04,6.238056e-04,6.206822e-04
1.383333e+00,4.353626e-04,4.405343e-04,6.356400e-04,6.269742e-04
1.400000e+00,4.414782e-04,4.524397e-04,6.468956e-04,6.328043e-04
1.416667e+00,4.478244e-04,4.644139e-04,6.574643e-04,6.381576e-04
1.433333e+00,4.544023e-04,4.764064e-04,6.673940e-04,6.431251e-04
1.450000e+00,4.612332e-04,4.883819e-04,6.766637e-04,6.477391e-04
1.466667e+00,4.683741e-04,5.002938e-04,6.851675e-04,6.519967e-04
1.483333e+00,4.758104e-04,5.121122e-04,6.929740e-04,6.559730e-04
1.500000e+00,4.835565e-04,5.238078e-04,7.000731e-04,6.596968e-04
1.516667e+00,4.916666e-04,5.353299e-04,7.063676e-04,6.631726e-04
1.533333e+00,5.001104e-04,5.466698e-04,7.119443e-04,6.664571e-04
1.550000e+00,5.088939e-04,5.578066e-04,7.168050e-04,6.695735e-04
1.566667e+00,5.180629e-04,5.686914e-04,7.208677e-04,6.725281e-04
1.583333e+00,5.275741e-04,5.793355e-04,7.242327e-04,6.753601e-04
1.600000e+00,5.374235e-04,5.897278e-04,7.269141e-04,6.780854e-04
1.616667e+00,5.476446e-04,5.998264e-04,7.288497e-04,6.807082e-04
1.633333e+00,5.581842e-04,6.096589e-04,7.301479e-04,6.832522e-04
1.650000e+00,5.690294e-04,6.192243e-04,7.308340e-04,6.857260e-04
1.666667e+00,5.801974e-04,6.284918e-04,7.308692e-04,6.881285e-04
1.683333e+00,5.916305e-04,6.375006e-04,7.303634e-04,6.904723e-04
1.700000e+00,6.033076e-04,6.462587e-04,7.293513e-04,6.927590e-04
1.716667e+00,6.152286e-04,6.547486e-04,7.278192e-04,6.949818e-04
1.733333e+00,6.273366e-04,6.630154e-04,7.258714e-04,6.971458e-04
1.750000e+00,6.396045e-04,6.710743e-04,7.235500e-04,6.992483e-04
1.766667e+00,6.520146e-04,6.789217e-04,7.208655e-04,7.012766e-04
1.783333e+00,6.645167e-04,6.866028e-04,7.179109e-04,7.032336e-04
1.800000e+00,6.770800e-04,6.941374e-04,7.147323e-04,7.051145e-04
1.816667e+00,6.896717e-04,7.015344e-04,7.113629e-04,7.069031e-04
1.833333e+00,7.022524e-04,7.088340e-04,7.078787e-04,7.086040e-04
1.850000e+00,7.147911e-04,7.160577e-04,7.043265e-04,7.102128e-04
1.866667e+00,7.272428e-04,7.232242e-04,7.007590e-04,7.117133e-04
1.883333e+00,7.395828e-04,7.303645e-04,6.972313e-04,7.131148e-04
1.900000e+00,7.517828e-04,7.374989e-04,6.937880e-04,7.144161e-04
1.916667e+00,7.637899e-04,7.446524e-04,6.904966e-04,7.156052e-04
1.933333e+00,7.755962e-04,7.518438e-04,6.873890e-04,7.166971e-04
1.950000e+00,7.871786e-04,7.590901e-04,6.845050e-04,7.176961e-04
1.966667e+00,7.984812e-04,7.664177e-04,6.819223e-04,7.185985e-04
1.983333e+00,8.095136e-04,7.738329e-04,6.796486e-04,7.194251e-04
2.000000e+00,8.202594e-04,7.813470e-04,6.777172e-04,7.201867e-04
2.016667e+00,8.306651e-04,7.889841e-04,6.762106e-04,7.208923e-04
2.033333e+00,8.407558e-04,7.967384e-04,6.751140e-04,7.215662e-04
2.050000e+00,8.505236e-04,8.046144e-04,6.744522e-04,7.222262e-04
2.066667e+00,8.599212e-04,8.126304e-04,6.743086e-04,7.228966e-04
2.083333e+00,8.689871e-04,8.207706e-04,6.746479e-04,7.236024e-04
2.100000e+00,8.777216e-04,8.290328e-04,6.754863e-04,7.243676e-04
2.116667e+00,8.860875e-04,8.374264e-04,6.769039e-04,7.252337e-04
2.133333e+00,8.941324e-04,8.459293e-04,6.788488e-04,7.262217e-04
2.150000e+00,9.018645e-04,8.545330e-04,6.813289e-04,7.273606e-04
2.166667e+00,9.092587e-04,8.632370e-04,6.844181e-04,7.287089e-04
2.183333e+00,9.163674e-04,8.720164e-04,6.880521e-04,7.302793e-04
2.200000e+00,9.232053e-04,8.808581e-04,6.922314e-04,7.321036e-04
2.216667e+00,9.297603e-04,8.897515e-04,6.970221e-04,7.342550e-04
2.233333e+00,9.360848e-04,8.986731e-04,7.023520e-04,7.367344e-04
2.250000e+00,9.421982e-04,9.076071e-04,7.082157e-04,7.395730e-04
2.266667e+00,9.481010e-04,9.165341e-04,7.146706e-04,7.428560e-04
2.283333e+00,9.538412e-04,9.254356e-04,7.216410e-04,7.465686e-04
2.300000e+00,9.594408e-04,9.342956e-04,7.291172e-04,7.507389e-04
2.316667e+00,9.649112e-04,9.430878e-04,7.371481e-04,7.554593e-04
2.333333e+00,9.702926e-04,9.518020e-04,7.456585e-04,7.606973e-04
2.350000e+00,9.756071e-04,9.604236e-04,7.546359e-04,7.664754e-04
2.366667e+00,9.808747e-04,9.689233e-04,7.641217e-04,7.728873e-04
2.383333e+00,9.861251e-04,9.773003e-04,7.740439e-04,7.798828e-04
2.400000e+00,9.913786e-04,9.855438e-04,7.843889e-04,7.874761e-04
2.416667e+00,9.966608e-04,9.936247e-04,7.951917e-04,7.957569e-04
2.433333e+00,1.001989e-03,1.001552e-03,8.063856e-04,8.046583e-04
2.450000e+00,1.007381e-03,1.009320e-03,8.179570e-04,8.141849e-04
2.466667e+00,1.012865e-03,1.016904e-03,8.299359e-04,8.244169e-04
2.483333e+00,1.018445e-03,1.024322e-03,8.422617e-04,8.352734e-04
2.500000e+00,1.024135e-03,1.031574e-03,8.549218e-04,8.467489e-04
2.516667e+00,1.029962e-03,1.038641e-03,8.679419e-04,8.589091e-04
2.533333e+00,1.035921e-03,1.045550e-03,8.812680e-04,8.716635e-04
2.550000e+00,1.042019e-03,1.052306e-03,8.948886e-04,8.849967e-04
2.566667e+00,1.048280e-03,1.058899e-03,9.088257e-04,8.989565e-04
2.583333e+00,1.054690e-03,1.065361e-03,9.230316e-04,9.134480e-04
2.600000e+00,1.061253e-03,1.071701e-03,9.374956e-04,9.284467e-04
2.616667e+00,1.067986e-03,1.077923e-03,9.522362e-04,9.439806e-04
2.633333e+00,1.074871e-03,1.084055e-03,9.672109e-04,9.599558e-04
2.650000e+00,1.081905e-03,1.090115e-03,9.824094e-04,9.763407e-04
2.666667e+00,1.089101e-03,1.096114e-03,9.978463e-04,9.931428e-04
2.683333e+00,1.096437e-03,1.102081e-03,1.013483e-03,1.010275e-03
2.700000e+00,1.103907e-03,1.108033e-03,1.029310e-03,1.027700e-03
2.716667e+00,1.111520e-03,1.113994e-03,1.045335e-03,1.045407e-03
2.733333e+00,1.119251e-03,1.119986e-03,1.061525e-03,1.063320e-03
2.750000e+00,1.127092e-03,1.126028e-03,1.077867e-03,1.081400e-03
2.766667e+00,1.135048e-03,1.132151e-03,1.094365e-03,1.099617e-03
2.783333e+00,1.143097e-03,1.138369e-03,1.110988e-03,1.117912e-03
2.800000e+00,1.151231e-03,1.144699e-03,1.127721e-03,1.136246e-03
2.816667e+00,1.159449e-03,1.151181e-03,1.144560e-03,1.154575e-03
2.833333e+00,1.167734e-03,1.157816e-03,1.161476e-03,1.172858e-03
2.850000e+00,1.176079e-03,1.164621e-03,1.178455e-03,1.191060e-03
2.866667e+00,1.184482e-03,1.171636e-03,1.195481e-03,1.209126e-03
2.883333e+00,1.192931e-03,1.178853e-03,1.212531e-03,1.227033e-03
2.900000e+00,1.201420e-03,1.186285e-03,1.229586e-03,1.244752e-03
2.916667e+00,1.209948e-03,1.193971e-03,1.246622e-03,1.262221e-03
2.933333e+00,1.218507e-03,1.201893e-03,1.263619e-03,1.279438e-03
2.950000e+00,1.227095e-03,1.210059e-03,1.280557e-03,1.296378e-03
2.966667e+00,1.235713e-03,1.218505e-03,1.297402e-03,1.312979e-03
2.983333e+00,1.244359e-03,1.227205e-03,1.314139e-03,1.329255e-03
3.000000e+00,1.253031e-03,1.236159e-03,1.330747e-03,1.345189e-03
3.016667e+00,1.261737e-03,1.245400e-03,1.347181e-03,1.360718e-03
3.033333e+00,1.270476e-03,1.254892e-03,1.363434e-03,1.375874e-03
3.050000e+00,1.279250e-03,1.264633e-03,1.379485e-03,1.390646e-03
3.066667e+00,1.288071e-03,1.274647e-03,1.395278e-03,1.404975e-03
3.083333e+00,1.296940e-03,1.284894e-03,1.410818e-03,1.418903e-03
3.100000e+00,1.305862e-03,1.295367e-03,1.426082e-03,1.432428e-03
3.116667e+00,1.314854e-03,1.306081e-03,1.441008e-03,1.445497e-03
3.133333e+00,1.323915e-03,1.316997e-03,1.455610e-03,1.458159e-03
3.150000e+00,1.333054e-03,1.328101e-03,1.469868e-03,1.470418e-03
3.166667e+00,1.342290e-03,1.339402e-03,1.483715e-03,1.482227e-03
3.183333e+00,1.351621e-03,1.350860e-03,1.497175e-03,1.493641e-03
3.200000e+00,1.361057e-03,1.362461e-03,1.510233e-03,1.504667e-03
3.216667e+00,1.370620e-03,1.374205e-03,1.522818e-03,1.515266e-03
3.233333e+00,1.380306e-03,1.386056e-03,1.534967e-03,1.525495e-03
3.250000e+00,1.390121e-03,1.398000e-03,1.546668e-03,1.535363e-03
3.266667e+00,1.400091e-03,1.410029e-03,1.557851e-03,1.544838e-03
3.283333e+00,1.410206e-03,1.422114e-03,1.568565e-03,1.553975e-03
3.300000e+00,1.420472e-03,1.434241e-03,1.578803e-03,1.562784e-03
3.316667e+00,1.430913e-03,1.446397e-03,1.588500e-03,1.571240e-03
3.333333e+00,1.441516e-03,1.458562e-03,1.597713e-03,1.579395e-03
3.350000e+00,1.452282e-03,1.470722e-03,1.606441e-03,1.587259e-03
3.366667e+00,1.463235e-03,1.482862e-03,1.614627e-03,1.594810e-03
3.383333e+00,1.474355e-03,1.494969e-03,1.622336e-03,1.602097e-03
3.400000e+00,1.485641e-03,1.507035e-03,1.629573e-03,1.609130e-03
3.416667e+00,1.497112e-03,1.519040e-03,1.636290e-03,1.615890e-03
3.433333e+00,1.508745e-03,1.530982e-03,1.642557e-03,1.622420e-03
3.450000e+00,1.520535e-03,1.542854e-03,1.648387e-03,1.628730e-03
3.466667e+00,1.532494e-03,1.554639e-03,1.653742e-03,1.634804e-03
3.483333e+00,1.544598e-03,1.566341e-03,1.658694e-03,1.640680e-03
3.500000e+00,1.556838e-03,1.577957e-03,1.663262e-03,1.646366e-03
3.516667e+00,1.569220e-03,1.589473e-03,1.667422e-03,1.651850e-03
3.533333e+00,1.581717e-03,1.600898e-03,1.671244e-03,1.657164e-03
3.550000e+00,1.594318e-03,1.612233e-03,1.674750e-03,1.662316e-03
3.566667e+00,1.607023e-03,1.623466e-03,1.677933e-03,1.667297e-03
3.583333e+00,1.619804e-03,1.634611e-03,1.680856e-03,1.672134e-03
3.600000e+00,1.632651e-03,1.645671e-03,1.683546e-03,1.676836e-03
3.616667e+00,1.645552e-03,1.656640e-03,1.686008e-03,1.681397e-03
3.633333e+00,1.658487e-03,1.667532e-03,1.688298e-03,1.685841e-03
3.650000e+00,1.671441e-03,1.678351e-03,1.690446e-03,1.690177e-03
3.666667e+00,1.684398e-03,1.689097e-03,1.692469e-03,1.694403e-03
3.683333e+00,1.697342e-03,1.699782e-03,1.694413e-03,1.698542e-03
3.700000e+00,1.710259e-03,1.710414e-03,1.696308e-03,1.702603e-03
3.716667e+00,1.723127e-03,1.720993e-03,1.698183e-03,1.706589e-03
3.733333e+00,1.735936e-03,1.731532e-03,1.700074e-03,1.710521e-03
3.750000e+00,1.748673e-03,1.742036e-03,1.702006e-03,1.714410e-03
3.766667e+00,1.761313e-03,1.752509e-03,1.704021e-03,1.718267e-03
3.783333e+00,1.773854e-03,1.762962e-03,1.706140e-03,1.722109e-03
3.800000e+00,1.786284e-03,1.773398e-03,1.708387e-03,1.725949e-03
3.816667e+00,1.798577e-03,1.783822e-03,1.710811e-03,1.729806e-03
3.833333e+00,1.810738e-03,1.794242e-03,1.713419e-03,1.733695e-03
3.850000e+00,1.822759e-03,1.804659e-03,1.716233e-03,1.737629e-03
3.866667e+00,1.834613e-03,1.815080e-03,1.719307e-03,1.741638e-03
3.883333e+00,1.846312e-03,1.825505e-03,1.722635e-03,1.745730e-03
3.900000e+00,1.857853e-03,1.835938e-03,1.726234e-03,1.749924e-03
3.916667e+00,1.869210e-03,1.846381e-03,1.730163e-03,1.754254e-03
3.933333e+00,1.880402e-03,1.856834e-03,1.734401e-03,1.758726e-03
3.950000e+00,1.891428e-03,1.867297e-03,1.738965e-03,1.763359e-03
3.966667e+00,1.902267e-03,1.877771e-03,1.743911e-03,1.768196e-03
3.983333e+00,1.912942e-03,1.888252e-03,1.749210e-03,1.773237e-03
4.000000e+00,1.923455e-03,1.898740e-03,1.754874e-03,1.778499e-03
4.016667e+00,1.933792e-03,1.909232e-03,1.760958e-03,1.784035e-03
4.033333e+00,1.943976e-03,1.919725e-03,1.767425e-03,1.789835e-03
4.050000e+00,1.954014e-03,1.930216e-03,1.774282e-03,1.795916e-03
4.066667e+00,1.963896e-03,1.940701e-03,1.781583e-03,1.802337e-03
4.083333e+00,1.973647e-03,1.951175e-03,1.789284e-03,1.809079e-03
4.100000e+00,1.983276e-03,1.961635e-03,1.797387e-03,1.816158e-03
4.116667e+00,1.992777e-03,1.972075e-03,1.805945e-03,1.823635e-03
4.133333e+00,2.002177e-03,1.982492e-03,1.814909e-03,1.831482e-03
4.150000e+00,2.011485e-03,1.992883e-03,1.824277e-03,1.839712e-03
4.166667e+00,2.020701e-03,2.003239e-03,1.834098e-03,1.848388e-03
4.183333e+00,2.029847e-03,2.013560e-03,1.844320e-03,1.857471e-03
4.200000e+00,2.038935e-03,2.023843e-03,1.854939e-03,1.866972e-03
4.216667e+00,2.047969e-03,2.034080e-03,1.866001e-03,1.876950e-03
4.233333e+00,2.056967e-03,2.044274e-03,1.877450e-03,1.887360e-03
4.250000e+00,2.065940e-03,2.054422e-03,1.889283e-03,1.898206e-03
4.266667e+00,2.074896e-03,2.064516e-03,1.901538e-03,1.909544e-03
4.283333e+00,2.083850e-03,2.074563e-03,1.914162e-03,1.921320e-03
4.300000e+00,2.092810e-03,2.084562e-03,1.927147e-03,1.933534e-03
4.316667e+00,2.101788e-03,2.094507e-03,1.940530e-03,1.946235e-03
4.333333e+00,2.110792e-03,2.104407e-03,1.954257e-03,1.959364e-03
4.350000e+00,2.119829e-03,2.114262e-03,1.968319e-03,1.972915e-03
4.366667e+00,2.128914e-03,2.124071e-03,1.982748e-03,1.986929e-03
4.383333e+00,2.138049e-03,2.133843e-03,1.997491e-03,2.001343e-03
4.400000e+00,2.147239e-03,2.143581e-03,2.012540e-03,2.016145e-03
4.416667e+00,2.156499e-03,2.153288e-03,2.027919e-03,2.031368e-03
4.433333e+00,2.165827e-03,2.162973e-03,2.043579e-03,2.046948e-03
4.450000e+00,2.175227e-03,2.172643e-03,2.059510e-03,2.062869e-03
4.466667e+00,2.184712e-03,2.182302e-03,2.075731e-03,2.079150e-03
4.483333e+00,2.194277e-03,2.191960e-03,2.092197e-03,2.095732e-03
4.500000e+00,2.203924e-03,2.201625e-03,2.108894e-03,2.112594e-03
4.516667e+00,2.213666e-03,2.211307e-03,2.125838e-03,2.129745e-03
4.533333e+00,2.223493e-03,2.221014e-03,2.142984e-03,2.147129e-03
4.550000e+00,2.233407e-03,2.230753e-03,2.160320e-03,2.164725e-03
4.566667e+00,2.243420e-03,2.240540e-03,2.177853e-03,2.182529e-03
4.583333e+00,2.253521e-03,2.250379e-03,2.195544e-03,2.200492e-03
4.600000e+00,2.263709e-03,2.260278e-03,2.213379e-03,2.218592e-03
4.616667e+00,2.273995e-03,2.270256e-03,2.231356e-03,2.236816e-03
4.633333e+00,2.284367e-03,2.280313e-03,2.249443e-03,2.255123e-03
4.650000e+00,2.294826e-03,2.290458e-03,2.267624e-03,2.273492e-03
4.666667e+00,2.305379e-03,2.300711e-03,2.285890e-03,2.291899e-03
4.683333e+00,2.316017e-03,2.311068e-03,2.304213e-03,2.310315e-03
4.700000e+00,2.326737e-03,2.321537e-03,2.322577e-03,2.328719e-03
4.716667e+00,2.337549e-03,2.332140e-03,2.340965e-03,2.347080e-03
4.733333e+00,2.348442e-03,2.342868e-03,2.359354e-03,2.365382e-03
4.750000e+00,2.359414e-03,2.353728e-03,2.377728e-03,2.383602e-03
4.766667e+00,2.370476e-03,2.364740e-03,2.396063e-03,2.401708e-03
4.783333e+00,2.381617e-03,2.375893e-03,2.414342e-03,2.419691e-03
4.800000e+00,2.392837e-03,2.387189e-03,2.432549e-03,2.437534e-03
4.816667e+00,2.404145e-03,2.398651e-03,2.450652e-03,2.455198e-03
4.833333e+00,2.415532e-03,2.410261e-03,2.468642e-03,2.472687e-03
4.850000e+00,2.426999e-03,2.422021e-03,2.486503e-03,2.489985e-03
4.866667e+00,2.438555e-03,2.433950e-03,2.504197e-03,2.507054e-03
4.883333e+00,2.450192e-03,2.446028e-03,2.521723e-03,2.523905e-03
4.900000e+00,2.461912e-03,2.458254e-03,2.539065e-03,2.540527e-03
4.916667e+00,2.473726e-03,2.470644e-03,2.556179e-03,2.556879e-03
4.933333e+00,2.485624e-03,2.483177e-03,2.573074e-03,2.572983e-03
4.950000e+00,2.497610e-03,2.495849e-03,2.589735e-03,2.588829e-03
4.966667e+00,2.509696e-03,2.508673e-03,2.606114e-03,2.604380e-03
4.983333e+00,2.521873e-03,2.521627e-03,2.622228e-03,2.619660e-03
5.000000e+00,2.534142e-03,2.534705e-03,2.638064e-03,2.634666e-03
5.016667e+00,2.546518e-03,2.547917e-03,2.653574e-03,2.649360e-03
5.033333e+00,2.558991e-03,2.561240e-03,2.668780e-03,2.663774e-03
5.050000e+00,2.571563e-03,2.574668e-03,2.683674e-03,2.677906e-03
5.066667e+00,2.584248e-03,2.588206e-03,2.698205e-03,2.691720e-03
5.083333e+00,2.597036e-03,2.601833e-03,2.712406e-03,2.705251e-03
5.100000e+00,2.609927e-03,2.615543e-03,2.726271e-03,2.718502e-03
5.116667e+00,2.622937e-03,2.629337e-03,2.739750e-03,2.731438e-03
5.133333e+00,2.636052e-03,2.643197e-03,2.752884e-03,2.744097e-03
5.150000e+00,2.649274e-03,2.657116e-03,2.765668e-03,2.756482e-03
5.166667e+00,2.662615e-03,2.671092e-03,2.778059e-03,2.768563e-03
5.183333e+00,2.676062e-03,2.685111e-03,2.790100e-03,2.780379e-03
5.200000e+00,2.689615e-03,2.699165e-03,2.801792e-03,2.791934e-03
5.216667e+00,2.703285e-03,2.713251e-03,2.813097e-03,2.803202e-03
5.233333e+00,2.717058e-03,2.727357e-03,2.824061e-03,2.814221e-03
5.250000e+00,2.730931e-03,2.741478e-03,2.834691e-03,2.824998e-03
5.266667e+00,2.744914e-03,2.755608e-03,2.844952e-03,2.835508e-03
5.283333e+00,2.758991e-03,2.769740e-03,2.854896e-03,2.845791e-03
5.300000e+00,2.773159e-03,2.783868e-03,2.864531e-03,2.855851e-03
5.316667e+00,2.787424e-03,2.797986e-03,2.873831e-03,2.865673e-03
5.333333e+00,2.801770e-03,2.812092e-03,2.882847e-03,2.875290e-03
5.350000e+00,2.816192e-03,2.826180e-03,2.891591e-03,2.884710e-03
5.366667e+00,2.830694e-03,2.840244e-03,2.900048e-03,2.893920e-03
5.383333e+00,2.845259e-03,2.854284e-03,2.908264e-03,2.902954e-03
5.400000e+00,2.859883e-03,2.868297e-03,2.916255e-03,2.911819e-03
5.416667e+00,2.874564e-03,2.882278e-03,2.924014e-03,2.920508e-03
5.433333e+00,2.889287e-03,2.896227e-03,2.931585e-03,2.929049e-03
5.450000e+00,2.904048e-03,2.910145e-03,2.938986e-03,2.937455e-03
5.466667e+00,2.918840e-03,2.924025e-03,2.946218e-03,2.945720e-03
5.483333e+00,2.933652e-03,2.937872e-03,2.953321e-03,2.953872e-03
5.500000e+00,2.948477e-03,2.951685e-03,2.960314e-03,2.961923e-03
5.516667e+00,2.963307e-03,2.965460e-03,2.967206e-03,2.969873e-03
5.533333e+00,2.978133e-03,2.979201e-03,2.974031e-03,2.977749e-03
5.550000e+00,2.992948e-03,2.992910e-03,2.980807e-03,2.985560e-03
5.566667e+00,3.007742e-03,3.006584e-03,2.987555e-03,2.993316e-03
5.583333e+00,3.022508e-03,3.020226e-03,2.994297e-03,3.001037e-03
5.600000e+00,3.037240e-03,3.033839e-03,3.001055e-03,3.008736e-03
5.616667e+00,3.051926e-03,3.047420e-03,3.007853e-03,3.016427e-03
5.633333e+00,3.066563e-03,3.060974e-03,3.014708e-03,3.024125e-03
5.650000e+00,3.081146e-03,3.074503e-03,3.021639e-03,3.031846e-03
5.666667e+00,3.095662e-03,3.088004e-03,3.028677e-03,3.039609e-03
5.683333e+00,3.110111e-03,3.101483e-03,3.035831e-03,3.047426e-03
5.700000e+00,3.124491e-03,3.114940e-03,3.043117e-03,3.055311e-03
5.716667e+00,3.138786e-03,3.128375e-03,3.050572e-03,3.063291e-03
5.733333e+00,3.153002e-03,3.141791e-03,3.058197e-03,3.071372e-03
5.750000e+00,3.167137e-03,3.155190e-03,3.066004e-03,3.079568e-03
5.766667e+00,3.181176e-03,3.168569e-03,3.074037e-03,3.087912e-03
