t,c1,c2,c3,c4
1.966667e+00,-9.383701e-05,-9.248483e-05,-8.974344e-05,-9.022714e-05
2.000000e+00,-9.678283e-05,-9.475072e-05,-9.078861e-05,-9.134304e-05
2.033333e+00,-9.972274e-05,-9.698612e-05,-9.184164e-05,-9.245478e-05
2.066667e+00,-1.026283e-04,-9.919648e-05,-9.291742e-05,-9.357792e-05
2.100000e+00,-1.054729e-04,-1.013852e-04,-9.403007e-05,-9.472712e-05
2.133333e+00,-1.082287e-04,-1.035536e-04,-9.519478e-05,-9.591801e-05
2.166667e+00,-1.108761e-04,-1.057023e-04,-9.642262e-05,-9.716275e-05
2.200000e+00,-1.133971e-04,-1.078288e-04,-9.772459e-05,-9.847310e-05
2.233333e+00,-1.157730e-04,-1.099277e-04,-9.911305e-05,-9.986188e-05
2.266667e+00,-1.179979e-04,-1.119928e-04,-1.005936e-04,-1.013355e-04
2.300000e+00,-1.200663e-04,-1.140155e-04,-1.021724e-04,-1.029004e-04
2.333333e+00,-1.219718e-04,-1.159838e-04,-1.038568e-04,-1.045641e-04
2.366667e+00,-1.237216e-04,-1.178881e-04,-1.056459e-04,-1.063257e-04
2.400000e+00,-1.253214e-04,-1.197170e-04,-1.075398e-04,-1.081851e-04
2.433333e+00,-1.267757e-04,-1.214570e-04,-1.095394e-04,-1.101427e-04
2.466667e+00,-1.280996e-04,-1.231008e-04,-1.116370e-04,-1.121907e-04
2.500000e+00,-1.293053e-04,-1.246405e-04,-1.138260e-04,-1.143221e-04
2.533333e+00,-1.304030e-04,-1.260674e-04,-1.160999e-04,-1.165300e-04
2.566667e+00,-1.314094e-04,-1.273820e-04,-1.184454e-04,-1.188009e-04
2.600000e+00,-1.323377e-04,-1.285849e-04,-1.208497e-04,-1.211223e-04
2.633333e+00,-1.331987e-04,-1.296769e-04,-1.232994e-04,-1.234810e-04
2.666667e+00,-1.340060e-04,-1.306684e-04,-1.257770e-04,-1.258606e-04
2.700000e+00,-1.347701e-04,-1.315698e-04,-1.282655e-04,-1.282451e-04
2.733333e+00,-1.354991e-04,-1.323920e-04,-1.307462e-04,-1.306173e-04
2.766667e+00,-1.362023e-04,-1.331530e-04,-1.332004e-04,-1.329605e-04
2.800000e+00,-1.368864e-04,-1.338696e-04,-1.356093e-04,-1.352581e-04
2.833333e+00,-1.375574e-04,-1.345594e-04,-1.379517e-04,-1.374918e-04
2.866667e+00,-1.382212e-04,-1.352418e-04,-1.402111e-04,-1.396475e-04
2.900000e+00,-1.388828e-04,-1.359344e-04,-1.423700e-04,-1.417107e-04
2.933333e+00,-1.395475e-04,-1.366550e-04,-1.444083e-04,-1.436643e-04
2.966667e+00,-1.402204e-04,-1.374175e-04,-1.463145e-04,-1.454994e-04
3.000000e+00,-1.409070e-04,-1.382344e-04,-1.480759e-04,-1.472055e-04
3.033333e+00,-1.416140e-04,-1.391173e-04,-1.496767e-04,-1.487696e-04
3.066667e+00,-1.423471e-04,-1.400707e-04,-1.511129e-04,-1.501888e-04
3.100000e+00,-1.431131e-04,-1.410978e-04,-1.523787e-04,-1.514583e-04
3.133333e+00,-1.439200e-04,-1.422007e-04,-1.534653e-04,-1.525707e-04
3.166667e+00,-1.447736e-04,-1.433739e-04,-1.543773e-04,-1.535296e-04
3.200000e+00,-1.456803e-04,-1.446113e-04,-1.551167e-04,-1.543365e-04
3.233333e+00,-1.466478e-04,-1.459060e-04,-1.556834e-04,-1.549901e-04
3.266667e+00,-1.476789e-04,-1.472455e-04,-1.560897e-04,-1.555005e-04
3.300000e+00,-1.487768e-04,-1.486176e-04,-1.563452e-04,-1.558749e-04
3.333333e+00,-1.499449e-04,-1.500096e-04,-1.564581e-04,-1.561185e-04
3.366667e+00,-1.511804e-04,-1.514070e-04,-1.564465e-04,-1.562460e-04
3.400000e+00,-1.524800e-04,-1.527963e-04,-1.563261e-04,-1.562695e-04
3.433333e+00,-1.538398e-04,-1.541636e-04,-1.561113e-04,-1.562001e-04
3.466667e+00,-1.552495e-04,-1.554969e-04,-1.558233e-04,-1.560551e-04
3.500000e+00,-1.566985e-04,-1.567854e-04,-1.554807e-04,-1.558500e-04
3.533333e+00,-1.581742e-04,-1.580173e-04,-1.551021e-04,-1.555997e-04
3.566667e+00,-1.596602e-04,-1.591861e-04,-1.547080e-04,-1.553222e-04
3.600000e+00,-1.611399e-04,-1.602850e-04,-1.543170e-04,-1.550339e-04
3.633333e+00,-1.625941e-04,-1.613064e-04,-1.539484e-04,-1.547515e-04
3.666667e+00,-1.640041e-04,-1.622485e-04,-1.536190e-04,-1.544909e-04
3.700000e+00,-1.653513e-04,-1.631088e-04,-1.533444e-04,-1.542670e-04
3.733333e+00,-1.666141e-04,-1.638828e-04,-1.531416e-04,-1.540957e-04
3.766667e+00,-1.677772e-04,-1.645721e-04,-1.530211e-04,-1.539882e-04
3.800000e+00,-1.688245e-04,-1.651763e-04,-1.529934e-04,-1.539556e-04
3.833333e+00,-1.697378e-04,-1.656928e-04,-1.530701e-04,-1.540101e-04
3.866667e+00,-1.705092e-04,-1.661244e-04,-1.532545e-04,-1.541564e-04
3.900000e+00,-1.711299e-04,-1.664716e-04,-1.535503e-04,-1.543999e-04
3.933333e+00,-1.715893e-04,-1.667322e-04,-1.539622e-04,-1.547465e-04
3.966667e+00,-1.718893e-04,-1.669093e-04,-1.544858e-04,-1.551939e-04
4.000000e+00,-1.720303e-04,-1.670037e-04,-1.551176e-04,-1.557404e-04
4.033333e+00,-1.720111e-04,-1.670139e-04,-1.558547e-04,-1.563845e-04
4.066667e+00,-1.718430e-04,-1.669439e-04,-1.566858e-04,-1.571169e-04
4.100000e+00,-1.715348e-04,-1.667954e-04,-1.576008e-04,-1.579290e-04
4.133333e+00,-1.710943e-04,-1.665691e-04,-1.585896e-04,-1.588120e-04
4.166667e+00,-1.705387e-04,-1.662707e-04,-1.596359e-04,-1.597512e-04
4.200000e+00,-1.698827e-04,-1.659048e-04,-1.607244e-04,-1.607325e-04
4.233333e+00,-1.691399e-04,-1.654754e-04,-1.618391e-04,-1.617411e-04
4.266667e+00,-1.683296e-04,-1.649913e-04,-1.629613e-04,-1.627593e-04
4.300000e+00,-1.674685e-04,-1.644605e-04,-1.640730e-04,-1.637702e-04
4.333333e+00,-1.665726e-04,-1.638913e-04,-1.651542e-04,-1.647551e-04
4.366667e+00,-1.656595e-04,-1.632950e-04,-1.661871e-04,-1.656970e-04
4.400000e+00,-1.647445e-04,-1.626827e-04,-1.671533e-04,-1.665788e-04
4.433333e+00,-1.638429e-04,-1.620657e-04,-1.680324e-04,-1.673814e-04
4.466667e+00,-1.629679e-04,-1.614563e-04,-1.688099e-04,-1.680913e-04
4.500000e+00,-1.621317e-04,-1.608660e-04,-1.694704e-04,-1.686944e-04
4.533333e+00,-1.613466e-04,-1.603071e-04,-1.699960e-04,-1.691742e-04
4.566667e+00,-1.606208e-04,-1.597895e-04,-1.703783e-04,-1.695232e-04
4.600000e+00,-1.599621e-04,-1.593223e-04,-1.706075e-04,-1.697328e-04
4.633333e+00,-1.593794e-04,-1.589155e-04,-1.706709e-04,-1.697916e-04
4.666667e+00,-1.588757e-04,-1.585736e-04,-1.705681e-04,-1.696997e-04
4.700000e+00,-1.584545e-04,-1.583008e-04,-1.702968e-04,-1.694551e-04
4.733333e+00,-1.581208e-04,-1.581016e-04,-1.698518e-04,-1.690536e-04
4.766667e+00,-1.578731e-04,-1.579739e-04,-1.692413e-04,-1.685027e-04
4.800000e+00,-1.577109e-04,-1.579154e-04,-1.684707e-04,-1.678073e-04
4.833333e+00,-1.576350e-04,-1.579238e-04,-1.675438e-04,-1.669708e-04
4.866667e+00,-1.576396e-04,-1.579908e-04,-1.664762e-04,-1.660071e-04
4.900000e+00,-1.577205e-04,-1.581083e-04,-1.652806e-04,-1.649272e-04
4.933333e+00,-1.578738e-04,-1.582677e-04,-1.639691e-04,-1.637415e-04
4.966667e+00,-1.580900e-04,-1.584568e-04,-1.625624e-04,-1.624680e-04
5.000000e+00,-1.583608e-04,-1.586637e-04,-1.610789e-04,-1.611223e-04
5.033333e+00,-1.586776e-04,-1.588761e-04,-1.595367e-04,-1.597199e-04
5.066667e+00,-1.590277e-04,-1.590808e-04,-1.579586e-04,-1.582803e-04
5.100000e+00,-1.593992e-04,-1.592654e-04,-1.563654e-04,-1.568214e-04
5.133333e+00,-1.597790e-04,-1.594165e-04,-1.547787e-04,-1.553614e-04
5.166667e+00,-1.601527e-04,-1.595234e-04,-1.532195e-04,-1.539187e-04
5.200000e+00,-1.605060e-04,-1.595758e-04,-1.517075e-04,-1.525104e-04
5.233333e+00,-1.608226e-04,-1.595621e-04,-1.502641e-04,-1.511551e-04
5.266667e+00,-1.610887e-04,-1.594762e-04,-1.489052e-04,-1.498669e-04
5.300000e+00,-1.612897e-04,-1.593115e-04,-1.476463e-04,-1.486601e-04
5.333333e+00,-1.614091e-04,-1.590603e-04,-1.465051e-04,-1.475504e-04
5.366667e+00,-1.614360e-04,-1.587216e-04,-1.454897e-04,-1.465461e-04
5.400000e+00,-1.613588e-04,-1.582934e-04,-1.446091e-04,-1.456559e-04
5.433333e+00,-1.611637e-04,-1.577723e-04,-1.438741e-04,-1.448906e-04
5.466667e+00,-1.608457e-04,-1.571619e-04,-1.432841e-04,-1.442509e-04
5.500000e+00,-1.603988e-04,-1.564643e-04,-1.428400e-04,-1.437390e-04
5.533333e+00,-1.598150e-04,-1.556804e-04,-1.425442e-04,-1.433587e-04
5.566667e+00,-1.590969e-04,-1.548170e-04,-1.423877e-04,-1.431031e-04
5.600000e+00,-1.582458e-04,-1.538796e-04,-1.423632e-04,-1.429674e-04
5.633333e+00,-1.572616e-04,-1.528724e-04,-1.424644e-04,-1.429474e-04
5.666667e+00,-1.561546e-04,-1.518045e-04,-1.426755e-04,-1.430300e-04
5.700000e+00,-1.549336e-04,-1.506836e-04,-1.429822e-04,-1.432036e-04
5.733333e+00,-1.536066e-04,-1.495167e-04,-1.433708e-04,-1.434569e-04
5.766667e+00,-1.521900e-04,-1.483139e-04,-1.438211e-04,-1.437723e-04
5.800000e+00,-1.506984e-04,-1.470842e-04,-1.443144e-04,-1.441335e-04
5.833333e+00,-1.491465e-04,-1.458368e-04,-1.448316e-04,-1.445238e-04
5.866667e+00,-1.475536e-04,-1.445820e-04,-1.453515e-04,-1.449237e-04
5.900000e+00,-1.459374e-04,-1.433295e-04,-1.458541e-04,-1.453151e-04
5.933333e+00,-1.443163e-04,-1.420897e-04,-1.463177e-04,-1.456784e-04
5.966667e+00,-1.427089e-04,-1.408721e-04,-1.467237e-04,-1.459959e-04
6.000000e+00,-1.411327e-04,-1.396863e-04,-1.470538e-04,-1.462504e-04
6.033333e+00,-1.396064e-04,-1.385430e-04,-1.472873e-04,-1.464229e-04
6.066667e+00,-1.381446e-04,-1.374497e-04,-1.474111e-04,-1.465004e-04
6.100000e+00,-1.367615e-04,-1.364147e-04,-1.474115e-04,-1.464697e-04
6.133333e+00,-1.354727e-04,-1.354473e-04,-1.472722e-04,-1.463155e-04
6.166667e+00,-1.342867e-04,-1.345520e-04,-1.469878e-04,-1.460321e-04
6.200000e+00,-1.332121e-04,-1.337342e-04,-1.465514e-04,-1.456124e-04
6.233333e+00,-1.322595e-04,-1.330004e-04,-1.459537e-04,-1.450476e-04
6.266667e+00,-1.314299e-04,-1.323507e-04,-1.451981e-04,-1.443402e-04
6.300000e+00,-1.307256e-04,-1.317864e-04,-1.442857e-04,-1.434906e-04
6.333333e+00,-1.301506e-04,-1.313095e-04,-1.432160e-04,-1.424980e-04
6.366667e+00,-1.296991e-04,-1.309154e-04,-1.420006e-04,-1.413727e-04
6.400000e+00,-1.293671e-04,-1.306004e-04,-1.406488e-04,-1.401227e-04
6.433333e+00,-1.291520e-04,-1.303614e-04,-1.391692e-04,-1.387555e-04
6.466667e+00,-1.290423e-04,-1.301894e-04,-1.375800e-04,-1.372873e-04
6.500000e+00,-1.290286e-04,-1.300761e-04,-1.358975e-04,-1.357326e-04
6.533333e+00,-1.291023e-04,-1.300135e-04,-1.341378e-04,-1.341056e-04
6.566667e+00,-1.292484e-04,-1.299895e-04,-1.323233e-04,-1.324265e-04
6.600000e+00,-1.294534e-04,-1.299927e-04,-1.304746e-04,-1.307134e-04
6.633333e+00,-1.297042e-04,-1.300116e-04,-1.286132e-04,-1.289854e-04
6.666667e+00,-1.299842e-04,-1.300332e-04,-1.267620e-04,-1.272628e-04
6.700000e+00,-1.302780e-04,-1.300453e-04,-1.249425e-04,-1.255651e-04
6.733333e+00,-1.305696e-04,-1.300350e-04,-1.231786e-04,-1.239129e-04
6.766667e+00,-1.308432e-04,-1.299910e-04,-1.214895e-04,-1.223237e-04
6.800000e+00,-1.310836e-04,-1.299026e-04,-1.198946e-04,-1.208149e-04
6.833333e+00,-1.312742e-04,-1.297580e-04,-1.184159e-04,-1.194057e-04
6.866667e+00,-1.314021e-04,-1.295502e-04,-1.170661e-04,-1.181081e-04
6.900000e+00,-1.314545e-04,-1.292718e-04,-1.158592e-04,-1.169345e-04
6.933333e+00,-1.314166e-04,-1.289145e-04,-1.148115e-04,-1.159000e-04
6.966667e+00,-1.312808e-04,-1.284765e-04,-1.139273e-04,-1.150088e-04
7.000000e+00,-1.310384e-04,-1.279553e-04,-1.132126e-04,-1.142669e-04
7.033333e+00,-1.306791e-04,-1.273476e-04,-1.126757e-04,-1.136823e-04
7.066667e+00,-1.302017e-04,-1.266570e-04,-1.123114e-04,-1.132514e-04
7.100000e+00,-1.296036e-04,-1.258859e-04,-1.121167e-04,-1.129723e-04
7.133333e+00,-1.288808e-04,-1.250365e-04,-1.120907e-04,-1.128450e-04
7.166667e+00,-1.280391e-04,-1.241170e-04,-1.122192e-04,-1.128582e-04
7.200000e+00,-1.270828e-04,-1.231343e-04,-1.124911e-04,-1.130027e-04
7.233333e+00,-1.260153e-04,-1.220953e-04,-1.128960e-04,-1.132705e-04
7.266667e+00,-1.248489e-04,-1.210112e-04,-1.134135e-04,-1.136440e-04
7.300000e+00,-1.235943e-04,-1.198920e-04,-1.140257e-04,-1.141082e-04
7.333333e+00,-1.222623e-04,-1.187482e-04,-1.147147e-04,-1.146481e-04
7.366667e+00,-1.208697e-04,-1.175920e-04,-1.154570e-04,-1.152430e-04
7.400000e+00,-1.194323e-04,-1.164349e-04,-1.162310e-04,-1.158740e-04
7.433333e+00,-1.179664e-04,-1.152893e-04,-1.170142e-04,-1.165217e-04
7.466667e+00,-1.164910e-04,-1.141665e-04,-1.177837e-04,-1.171653e-04
7.500000e+00,-1.150239e-04,-1.130777e-04,-1.185177e-04,-1.177853e-04
7.533333e+00,-1.135847e-04,-1.120354e-04,-1.191929e-04,-1.183607e-04
7.566667e+00,-1.121909e-04,-1.110485e-04,-1.197906e-04,-1.188743e-04
7.600000e+00,-1.108596e-04,-1.101263e-04,-1.202923e-04,-1.193088e-04
7.633333e+00,-1.096101e-04,-1.092796e-04,-1.206777e-04,-1.196456e-04
7.666667e+00,-1.084554e-04,-1.085138e-04,-1.209352e-04,-1.198732e-04
7.700000e+00,-1.074089e-04,-1.078349e-04,-1.210527e-04,-1.199801e-04
7.733333e+00,-1.064862e-04,-1.072508e-04,-1.210161e-04,-1.199526e-04
7.766667e+00,-1.056936e-04,-1.067623e-04,-1.208230e-04,-1.197875e-04
7.800000e+00,-1.050385e-04,-1.063714e-04,-1.204696e-04,-1.194804e-04
7.833333e+00,-1.045304e-04,-1.060818e-04,-1.199503e-04,-1.190254e-04
7.866667e+00,-1.041675e-04,-1.058895e-04,-1.192721e-04,-1.184279e-04
7.900000e+00,-1.039500e-04,-1.057923e-04,-1.184403e-04,-1.176918e-04
7.933333e+00,-1.038798e-04,-1.057888e-04,-1.174588e-04,-1.168196e-04
7.966667e+00,-1.039476e-04,-1.058711e-04,-1.163432e-04,-1.158247e-04
8.000000e+00,-1.041464e-04,-1.060322e-04,-1.151068e-04,-1.147186e-04
8.033333e+00,-1.044703e-04,-1.062664e-04,-1.137628e-04,-1.135122e-04
8.066667e+00,-1.049040e-04,-1.065622e-04,-1.123326e-04,-1.122246e-04
8.100000e+00,-1.054346e-04,-1.069093e-04,-1.108358e-04,-1.108731e-04
8.133333e+00,-1.060495e-04,-1.072979e-04,-1.092927e-04,-1.094753e-04
8.166667e+00,-1.067301e-04,-1.077149e-04,-1.077272e-04,-1.080527e-04
8.200000e+00,-1.074595e-04,-1.081481e-04,-1.061620e-04,-1.066258e-04
8.233333e+00,-1.082209e-04,-1.085851e-04,-1.046215e-04,-1.052160e-04
8.266667e+00,-1.089949e-04,-1.090131e-04,-1.031282e-04,-1.038440e-04
8.300000e+00,-1.097636e-04,-1.094201e-04,-1.017044e-04,-1.025297e-04
8.333333e+00,-1.105083e-04,-1.097930e-04,-1.003745e-04,-1.012953e-04
8.366667e+00,-1.112122e-04,-1.101217e-04,-9.915614e-05,-1.001569e-04
8.400000e+00,-1.118591e-04,-1.103961e-04,-9.806737e-05,-9.913101e-05
8.433333e+00,-1.124312e-04,-1.106050e-04,-9.712902e-05,-9.823668e-05
8.466667e+00,-1.129169e-04,-1.107424e-04,-9.635060e-05,-9.748300e-05
8.500000e+00,-1.133039e-04,-1.108022e-04,-9.574308e-05,-9.688031e-05
8.533333e+00,-1.135786e-04,-1.107770e-04,-9.532020e-05,-9.644151e-05
8.566667e+00,-1.137359e-04,-1.106663e-04,-9.508176e-05,-9.616710e-05
8.600000e+00,-1.137697e-04,-1.104687e-04,-9.502974e-05,-9.605954e-05
8.633333e+00,-1.136724e-04,-1.101821e-04,-9.516853e-05,-9.612352e-05
8.666667e+00,-1.134464e-04,-1.098116e-04,-9.548806e-05,-9.635078e-05
8.700000e+00,-1.130927e-04,-1.093611e-04,-9.598090e-05,-9.673542e-05
8.733333e+00,-1.126110e-04,-1.088341e-04,-9.664130e-05,-9.727316e-05
8.766667e+00,-1.120110e-04,-1.082404e-04,-9.745080e-05,-9.794816e-05
8.800000e+00,-1.113007e-04,-1.075883e-04,-9.839367e-05,-9.874705e-05
8.833333e+00,-1.104875e-04,-1.068866e-04,-9.945488e-05,-9.965724e-05
8.866667e+00,-1.095868e-04,-1.061478e-04,-1.006104e-04,-1.006577e-04
8.900000e+00,-1.086124e-04,-1.053836e-04,-1.018388e-04,-1.017297e-04
8.933333e+00,-1.075784e-04,-1.046062e-04,-1.031180e-04,-1.028542e-04
8.966667e+00,-1.065037e-04,-1.038290e-04,-1.044224e-04,-1.040084e-04
9.000000e+00,-1.054057e-04,-1.030648e-04,-1.057279e-04,-1.051710e-04
9.033333e+00,-1.043032e-04,-1.023273e-04,-1.070094e-04,-1.063197e-04
9.066667e+00,-1.032154e-04,-1.016284e-04,-1.082434e-04,-1.074334e-04
9.100000e+00,-1.021606e-04,-1.009800e-04,-1.094074e-04,-1.084917e-04
9.133333e+00,-1.011593e-04,-1.003950e-04,-1.104770e-04,-1.094726e-04
9.166667e+00,-1.002278e-04,-9.988204e-05,-1.114348e-04,-1.103600e-04
9.200000e+00,-9.938250e-05,-9.944986e-05,-1.122635e-04,-1.111378e-04
9.233333e+00,-9.864203e-05,-9.910891e-05,-1.129433e-04,-1.117877e-04
9.266667e+00,-9.801714e-05,-9.886279e-05,-1.134658e-04,-1.123015e-04
9.300000e+00,-9.751938e-05,-9.871605e-05,-1.138216e-04,-1.126698e-04
9.333333e+00,-9.716263e-05,-9.867483e-05,-1.139988e-04,-1.128811e-04
9.366667e+00,-9.695005e-05,-9.873732e-05,-1.139995e-04,-1.129363e-04
9.400000e+00,-9.688633e-05,-9.890311e-05,-1.138235e-04,-1.128343e-04
9.433333e+00,-9.697824e-05,-9.917309e-05,-1.134692e-04,-1.125727e-04
9.466667e+00,-9.722071e-05,-9.954036e-05,-1.129483e-04,-1.121610e-04
9.500000e+00,-9.761067e-05,-9.999955e-05,-1.122706e-04,-1.116070e-04
9.533333e+00,-9.814663e-05,-1.005462e-04,-1.114444e-04,-1.109173e-04
9.566667e+00,-9.881597e-05,-1.011693e-04,-1.104899e-04,-1.101091e-04
9.600000e+00,-9.960828e-05,-1.018594e-04,-1.094247e-04,-1.091975e-04
9.633333e+00,-1.005140e-04,-1.026074e-04,-1.082663e-04,-1.081975e-04
9.666667e+00,-1.015150e-04,-1.033996e-04,-1.070396e-04,-1.071309e-04
9.700000e+00,-1.025951e-04,-1.042239e-04,-1.057676e-04,-1.060179e-04
9.733333e+00,-1.037383e-04,-1.050679e-04,-1.044742e-04,-1.048794e-04
9.766667e+00,-1.049237e-04,-1.059176e-04,-1.031850e-04,-1.037383e-04
9.800000e+00,-1.061321e-04,-1.067598e-04,-1.019246e-04,-1.026167e-04
9.833333e+00,-1.073436e-04,-1.075807e-04,-1.007194e-04,-1.015381e-04
9.866667e+00,-1.085379e-04,-1.083679e-04,-9.959179e-05,-1.005228e-04
9.900000e+00,-1.096960e-04,-1.091096e-04,-9.856386e-05,-9.959100e-05
9.933333e+00,-1.107970e-04,-1.097926e-04,-9.766035e-05,-9.876516e-05
9.966667e+00,-1.118247e-04,-1.104082e-04,-9.689659e-05,-9.805967e-05
1.000000e+01,-1.127630e-04,-1.109476e-04,-9.628872e-05,-9.748961e-05
