t,c1,c2,c3,c4
4.300000e+00,1.782255e-04,9.706788e-06,8.190574e-05,1.025138e-04
4.333333e+00,1.886101e-04,-2.189123e-06,8.937758e-05,1.000644e-04
4.366667e+00,1.934135e-04,-7.828034e-06,9.700713e-05,9.700348e-05
4.400000e+00,1.923507e-04,-6.857558e-06,1.044677e-04,9.364091e-05
4.433333e+00,1.853229e-04,8.637320e-07,1.114184e-04,9.032375e-05
4.466667e+00,1.729474e-04,1.466361e-05,1.175778e-04,8.740074e-05
4.500000e+00,1.559812e-04,3.370647e-05,1.227025e-04,8.519384e-05
4.533333e+00,1.353824e-04,5.692616e-05,1.265674e-04,8.402220e-05
4.566667e+00,1.125440e-04,8.275463e-05,1.290947e-04,8.408146e-05
4.600000e+00,8.885580e-05,1.096255e-04,1.302500e-04,8.551475e-05
4.633333e+00,6.581877e-05,1.358478e-04,1.300399e-04,8.842175e-05
4.666667e+00,4.485837e-05,1.598112e-04,1.286299e-04,9.271830e-05
4.700000e+00,2.725836e-05,1.800714e-04,1.262111e-04,9.827074e-05
4.733333e+00,1.426636e-05,1.952328e-04,1.230152e-04,1.048828e-04
4.766667e+00,6.582086e-06,2.045179e-04,1.193618e-04,1.122180e-04
4.800000e+00,4.699023e-06,2.073890e-04,1.155628e-04,1.199208e-04
4.833333e+00,8.943792e-06,2.035047e-04,1.119466e-04,1.275873e-04
4.866667e+00,1.891046e-05,1.933413e-04,1.088132e-04,1.348024e-04
4.900000e+00,3.403120e-05,1.775597e-04,1.064232e-04,1.411738e-04
4.933333e+00,5.352948e-05,1.570588e-04,1.050180e-04,1.463009e-04
4.966667e+00,7.610485e-05,1.333097e-04,1.047117e-04,1.499193e-04
5.000000e+00,1.004303e-04,1.078142e-04,1.055664e-04,1.518166e-04
5.033333e+00,1.250452e-04,8.222572e-05,1.075963e-04,1.518168e-04
5.066667e+00,1.484596e-04,5.821317e-05,1.106628e-04,1.499634e-04
5.100000e+00,1.693107e-04,3.730601e-05,1.145891e-04,1.463515e-04
5.133333e+00,1.862531e-04,2.101803e-05,1.191454e-04,1.411372e-04
5.166667e+00,1.984195e-04,1.031015e-05,1.240141e-04,1.346659e-04
5.200000e+00,2.051536e-04,5.909736e-06,1.288728e-04,1.273034e-04
5.233333e+00,2.059555e-04,8.368994e-06,1.333695e-04,1.194671e-04
5.266667e+00,2.010436e-04,1.741575e-05,1.371857e-04,1.116318e-04
5.300000e+00,1.908136e-04,3.257702e-05,1.400343e-04,1.042478e-04
5.333333e+00,1.758692e-04,5.314026e-05,1.416384e-04,9.777772e-05
5.366667e+00,1.573797e-04,7.774279e-05,1.418659e-04,9.257668e-05
5.400000e+00,1.365647e-04,1.049638e-04,1.406351e-04,8.894109e-05
5.433333e+00,1.147923e-04,1.332089e-04,1.379098e-04,8.713269e-05
5.466667e+00,9.354300e-05,1.607601e-04,1.338360e-04,8.719561e-05
5.500000e+00,7.419733e-05,1.860161e-04,1.286006e-04,8.911215e-05
5.533333e+00,5.814777e-05,2.073615e-04,1.224488e-04,9.280105e-05
5.566667e+00,4.638867e-05,2.236509e-04,1.157455e-04,9.796952e-05
5.600000e+00,3.971720e-05,2.339661e-04,1.088642e-04,1.042939e-04
5.633333e+00,3.879714e-05,2.375410e-04,1.022195e-04,1.113939e-04
5.666667e+00,4.359607e-05,2.344182e-04,9.621122e-05,1.187982e-04
5.700000e+00,5.389026e-05,2.248546e-04,9.121084e-05,1.260547e-04
5.733333e+00,6.924508e-05,2.093415e-04,8.759170e-05,1.326949e-04
5.766667e+00,8.860924e-05,1.890815e-04,8.557589e-05,1.383298e-04
5.800000e+00,1.108497e-04,1.653623e-04,8.533468e-05,1.426316e-04
5.833333e+00,1.346602e-04,1.396609e-04,8.700150e-05,1.453085e-04
5.866667e+00,1.585389e-04,1.136875e-04,9.049251e-05,1.462738e-04
5.900000e+00,1.810594e-04,8.906236e-05,9.567921e-05,1.455125e-04
5.933333e+00,2.007558e-04,6.744765e-05,1.023765e-04,1.430811e-04
5.966667e+00,2.164999e-04,5.013836e-05,1.102254e-04,1.392498e-04
6.000000e+00,2.273536e-04,3.821279e-05,1.188552e-04,1.343327e-04
6.033333e+00,2.324928e-04,3.262039e-05,1.278521e-04,1.287137e-04
6.066667e+00,2.317792e-04,3.354459e-05,1.367622e-04,1.228736e-04
6.100000e+00,2.252718e-04,4.094145e-05,1.451622e-04,1.172864e-04
6.133333e+00,2.132303e-04,5.453664e-05,1.526248e-04,1.124553e-04
6.166667e+00,1.965763e-04,7.330766e-05,1.588369e-04,1.088023e-04
6.200000e+00,1.763274e-04,9.611652e-05,1.635449e-04,1.066942e-04
6.233333e+00,1.536810e-04,1.216183e-04,1.665333e-04,1.064710e-04
6.266667e+00,1.301197e-04,1.481440e-04,1.677939e-04,1.082480e-04
6.300000e+00,1.070735e-04,1.740832e-04,1.673755e-04,1.120687e-04
6.333333e+00,8.603767e-05,1.977540e-04,1.653877e-04,1.179052e-04
6.366667e+00,6.826807e-05,2.177498e-04,1.621279e-04,1.254818e-04
6.400000e+00,5.484816e-05,2.328639e-04,1.579178e-04,1.344736e-04
6.433333e+00,4.677796e-05,2.419925e-04,1.531288e-04,1.444775e-04
6.466667e+00,4.441863e-05,2.447551e-04,1.481995e-04,1.549578e-04
6.500000e+00,4.792856e-05,2.410046e-04,1.435459e-04,1.653802e-04
6.533333e+00,5.727543e-05,2.308150e-04,1.395944e-04,1.751681e-04
6.566667e+00,7.172775e-05,2.150390e-04,1.366812e-04,1.838079e-04
6.600000e+00,9.042913e-05,1.946695e-04,1.350837e-04,1.908388e-04
6.633333e+00,1.123288e-04,1.709206e-04,1.350414e-04,1.958167e-04
6.666667e+00,1.359945e-04,1.454169e-04,1.365968e-04,1.985323e-04
6.700000e+00,1.600187e-04,1.197559e-04,1.397269e-04,1.988521e-04
6.733333e+00,1.829057e-04,9.563746e-05,1.443398e-04,1.967083e-04
6.766667e+00,2.033037e-04,7.457989e-05,1.501517e-04,1.923214e-04
6.800000e+00,2.200246e-04,5.792197e-05,1.568406e-04,1.859670e-04
6.833333e+00,2.319480e-04,4.693116e-05,1.640205e-04,1.779993e-04
6.866667e+00,2.385388e-04,4.219636e-05,1.712312e-04,1.689621e-04
6.900000e+00,2.394736e-04,4.407172e-05,1.780228e-04,1.594014e-04
6.933333e+00,2.346127e-04,5.270495e-05,1.839200e-04,1.499100e-04
6.966667e+00,2.245175e-04,6.743269e-05,1.885428e-04,1.410704e-04
7.000000e+00,2.098928e-04,8.742971e-05,1.915634e-04,1.334097e-04
7.033333e+00,1.916423e-04,1.116418e-04,1.926817e-04,1.274432e-04
7.066667e+00,1.711054e-04,1.385092e-04,1.918197e-04,1.234804e-04
7.100000e+00,1.496230e-04,1.664720e-04,1.889643e-04,1.217466e-04
7.133333e+00,1.286459e-04,1.938436e-04,1.841684e-04,1.224002e-04
7.166667e+00,1.095641e-04,2.190101e-04,1.777186e-04,1.253104e-04
7.200000e+00,9.362957e-05,2.405193e-04,1.699425e-04,1.302771e-04
7.233333e+00,8.205787e-05,2.569631e-04,1.612374e-04,1.370148e-04
7.266667e+00,7.553961e-05,2.675428e-04,1.521194e-04,1.450230e-04
7.300000e+00,7.456066e-05,2.716959e-04,1.430982e-04,1.537855e-04
7.333333e+00,7.944021e-05,2.690490e-04,1.347202e-04,1.627294e-04
7.366667e+00,8.978848e-05,2.600450e-04,1.274659e-04,1.712607e-04
7.400000e+00,1.050522e-04,2.453084e-04,1.217648e-04,1.788333e-04
7.433333e+00,1.244687e-04,2.256951e-04,1.180300e-04,1.849070e-04
7.466667e+00,1.467686e-04,2.026437e-04,1.164508e-04,1.891274e-04
7.500000e+00,1.706506e-04,1.776219e-04,1.171473e-04,1.912276e-04
7.533333e+00,1.946771e-04,1.522456e-04,1.201792e-04,1.910087e-04
7.566667e+00,2.173882e-04,1.281682e-04,1.253357e-04,1.885617e-04
7.600000e+00,2.374433e-04,1.069044e-04,1.323575e-04,1.840581e-04
7.633333e+00,2.535140e-04,8.995328e-05,1.409140e-04,1.777648e-04
7.666667e+00,2.647490e-04,7.828974e-05,1.504978e-04,1.701785e-04
7.700000e+00,2.705004e-04,7.265647e-05,1.606025e-04,1.618260e-04
7.733333e+00,2.702701e-04,7.362457e-05,1.706810e-04,1.533064e-04
7.766667e+00,2.642761e-04,8.096599e-05,1.801955e-04,1.452536e-04
7.800000e+00,2.529087e-04,9.425182e-05,1.886619e-04,1.382645e-04
7.833333e+00,2.367611e-04,1.128181e-04,1.956102e-04,1.329465e-04
7.866667e+00,2.169953e-04,1.353623e-04,2.007587e-04,1.297165e-04
7.900000e+00,1.948220e-04,1.605209e-04,2.039051e-04,1.289083e-04
7.933333e+00,1.716000e-04,1.867588e-04,2.049103e-04,1.307975e-04
7.966667e+00,1.488102e-04,2.124107e-04,2.038974e-04,1.353387e-04
8.000000e+00,1.278363e-04,2.359214e-04,2.010533e-04,1.424032e-04
8.033333e+00,1.100786e-04,2.557209e-04,1.966431e-04,1.517659e-04
8.066667e+00,9.655167e-05,2.706866e-04,1.911238e-04,1.629215e-04
8.100000e+00,8.807788e-05,2.799173e-04,1.849663e-04,1.753281e-04
8.133333e+00,8.535458e-05,2.826607e-04,1.786925e-04,1.883611e-04
8.166667e+00,8.838981e-05,2.789465e-04,1.728395e-04,2.013120e-04
8.200000e+00,9.700431e-05,2.690168e-04,1.679004e-04,2.135041e-04
8.233333e+00,1.108165e-04,2.533461e-04,1.643635e-04,2.242376e-04
8.266667e+00,1.288210e-04,2.331016e-04,1.625445e-04,2.329779e-04
8.300000e+00,1.499316e-04,2.095396e-04,1.626801e-04,2.392753e-04
8.333333e+00,1.728939e-04,1.841075e-04,1.649453e-04,2.427288e-04
8.366667e+00,1.962345e-04,1.584809e-04,1.692488e-04,2.432711e-04
8.400000e+00,2.185535e-04,1.342535e-04,1.754263e-04,2.409259e-04
8.433333e+00,2.384125e-04,1.130670e-04,1.832253e-04,2.358110e-04
8.466667e+00,2.546768e-04,9.620100e-05,1.921832e-04,2.283709e-04
8.500000e+00,2.664009e-04,8.472695e-05,2.018096e-04,2.190964e-04
8.533333e+00,2.727507e-04,7.959516e-05,2.115460e-04,2.085648e-04
8.566667e+00,2.735469e-04,8.099633e-05,2.208046e-04,1.974997e-04
8.600000e+00,2.688091e-04,8.889961e-05,2.290301e-04,1.865982e-04
8.633333e+00,2.587552e-04,1.030499e-04,2.356561e-04,1.765871e-04
8.666667e+00,2.442468e-04,1.224437e-04,2.402953e-04,1.680817e-04
8.700000e+00,2.262463e-04,1.459635e-04,2.426351e-04,1.616091e-04
8.733333e+00,2.058952e-04,1.722871e-04,2.424141e-04,1.576512e-04
8.766667e+00,1.846189e-04,1.997585e-04,2.396708e-04,1.563815e-04
8.800000e+00,1.637964e-04,2.267779e-04,2.345180e-04,1.578700e-04
8.833333e+00,1.448732e-04,2.516720e-04,2.271541e-04,1.620883e-04
8.866667e+00,1.290685e-04,2.730265e-04,2.180416e-04,1.686730e-04
8.900000e+00,1.174347e-04,2.896229e-04,2.076745e-04,1.771965e-04
8.933333e+00,1.109428e-04,3.003399e-04,1.966213e-04,1.871329e-04
8.966667e+00,1.099459e-04,3.047648e-04,1.855369e-04,1.977806e-04
9.000000e+00,1.145972e-04,3.027145e-04,1.750468e-04,2.084489e-04
9.033333e+00,1.248611e-04,2.942200e-04,1.657996e-04,2.184032e-04
9.066667e+00,1.400227e-04,2.800862e-04,1.583026e-04,2.269937e-04
9.100000e+00,1.592414e-04,2.612568e-04,1.529867e-04,2.336516e-04
9.133333e+00,1.814814e-04,2.388903e-04,1.502416e-04,2.378451e-04
9.166667e+00,2.053381e-04,2.145670e-04,1.501567e-04,2.393445e-04
9.200000e+00,2.294261e-04,1.898408e-04,1.527382e-04,2.380281e-04
9.233333e+00,2.522676e-04,1.663646e-04,1.579084e-04,2.338747e-04
9.266667e+00,2.725320e-04,1.456361e-04,1.652862e-04,2.272161e-04
9.300000e+00,2.890439e-04,1.289753e-04,1.744460e-04,2.184607e-04
9.333333e+00,3.006883e-04,1.176320e-04,1.848831e-04,2.081279e-04
9.366667e+00,3.069337e-04,1.122104e-04,1.959461e-04,1.969424e-04
9.400000e+00,3.074521e-04,1.130820e-04,2.070058e-04,1.856319e-04
9.433333e+00,3.020909e-04,1.204154e-04,2.174045e-04,1.749868e-04
9.466667e+00,2.913991e-04,1.335969e-04,2.265716e-04,1.657325e-04
9.500000e+00,2.760640e-04,1.518500e-04,2.340164e-04,1.585227e-04
9.533333e+00,2.569658e-04,1.741729e-04,2.392883e-04,1.539912e-04
9.566667e+00,2.354293e-04,1.990711e-04,2.422071e-04,1.524608e-04
9.600000e+00,2.127798e-04,2.250449e-04,2.426881e-04,1.541468e-04
9.633333e+00,1.904516e-04,2.504688e-04,2.407356e-04,1.591727e-04
9.666667e+00,1.698358e-04,2.737817e-04,2.366550e-04,1.672647e-04
9.700000e+00,1.521884e-04,2.935769e-04,2.308129e-04,1.780658e-04
9.733333e+00,1.387336e-04,3.084876e-04,2.236664e-04,1.911045e-04
9.766667e+00,1.301911e-04,3.177344e-04,2.158366e-04,2.056383e-04
9.800000e+00,1.270801e-04,3.207664e-04,2.079391e-04,2.209131e-04
9.833333e+00,1.297618e-04,3.172166e-04,2.006332e-04,2.361007e-04
9.866667e+00,1.379005e-04,3.075099e-04,1.945112e-04,2.503777e-04
9.900000e+00,1.509997e-04,2.922505e-04,1.900966e-04,2.629898e-04
9.933333e+00,1.683617e-04,2.722708e-04,1.878846e-04,2.731903e-04
9.966667e+00,1.887761e-04,2.489724e-04,1.881036e-04,2.805161e-04
1.000000e+01,2.109998e-04,2.237901e-04,1.908860e-04,2.846180e-04
