t,c1,c2
9.700000e+00,9.858503e-01,9.865410e-01
9.716667e+00,9.858407e-01,9.865370e-01
9.733333e+00,9.858317e-01,9.865333e-01
9.750000e+00,9.858234e-01,9.865298e-01
9.766667e+00,9.858159e-01,9.865265e-01
9.783333e+00,9.858091e-01,9.865236e-01
9.800000e+00,9.858031e-01,9.865210e-01
9.816667e+00,9.857980e-01,9.865186e-01
9.833333e+00,9.857937e-01,9.865167e-01
9.850000e+00,9.857902e-01,9.865150e-01
9.866667e+00,9.857877e-01,9.865137e-01
9.883333e+00,9.857861e-01,9.865127e-01
9.900000e+00,9.857853e-01,9.865121e-01
9.916667e+00,9.857855e-01,9.865119e-01
9.933333e+00,9.857866e-01,9.865120e-01
9.950000e+00,9.857886e-01,9.865125e-01
9.966667e+00,9.857916e-01,9.865133e-01
9.983333e+00,9.857953e-01,9.865145e-01
1.000000e+01,9.857998e-01,9.865160e-01
