t,c1,c2
9.700000e+00,9.546121e-01,9.816689e-01
9.716667e+00,9.543942e-01,9.815437e-01
9.733333e+00,9.542521e-01,9.814961e-01
9.750000e+00,9.541876e-01,9.815277e-01
9.766667e+00,9.539613e-01,9.813961e-01
9.783333e+00,9.538130e-01,9.813438e-01
9.800000e+00,9.537444e-01,9.813725e-01
9.816667e+00,9.535122e-01,9.812356e-01
9.833333e+00,9.533600e-01,9.811798e-01
9.850000e+00,9.532898e-01,9.812068e-01
9.866667e+00,9.530541e-01,9.810658e-01
9.883333e+00,9.529006e-01,9.810077e-01
9.900000e+00,9.528313e-01,9.810345e-01
9.916667e+00,9.525946e-01,9.808906e-01
9.933333e+00,9.524423e-01,9.808316e-01
9.950000e+00,9.523763e-01,9.808594e-01
9.966667e+00,9.521411e-01,9.807140e-01
9.983333e+00,9.519924e-01,9.806554e-01
1.000000e+01,9.519320e-01,9.806855e-01
