t,c1,c2,c3,c4
5.566667e+00,1.180890e-04,1.107366e-04,4.999103e-05,2.335325e-04
5.600000e+00,1.153717e-04,1.140554e-04,4.596593e-05,2.424503e-04
5.633333e+00,1.126720e-04,1.176107e-04,4.744995e-05,2.441750e-04
5.666667e+00,1.101793e-04,1.211983e-04,5.429394e-05,2.389015e-04
5.700000e+00,1.080721e-04,1.246251e-04,6.616894e-05,2.270376e-04
5.733333e+00,1.065331e-04,1.276940e-04,8.253772e-05,2.092362e-04
5.766667e+00,1.056831e-04,1.302528e-04,1.023072e-04,1.868563e-04
5.800000e+00,1.056199e-04,1.321767e-04,1.243180e-04,1.613239e-04
5.833333e+00,1.064254e-04,1.333586e-04,1.472512e-04,1.342469e-04
5.866667e+00,1.080831e-04,1.337850e-04,1.696646e-04,1.074090e-04
5.900000e+00,1.105537e-04,1.334724e-04,1.902020e-04,8.247803e-05
5.933333e+00,1.137726e-04,1.324696e-04,2.074858e-04,6.114107e-05
5.966667e+00,1.175888e-04,1.309146e-04,2.205236e-04,4.464216e-05
6.000000e+00,1.218435e-04,1.289619e-04,2.285118e-04,3.398815e-05
6.033333e+00,1.263561e-04,1.267953e-04,2.307710e-04,3.003081e-05
6.066667e+00,1.309171e-04,1.246301e-04,2.273066e-04,3.280644e-05
6.100000e+00,1.353282e-04,1.226749e-04,2.183062e-04,4.211975e-05
6.133333e+00,1.393858e-04,1.211475e-04,2.041543e-04,5.752913e-05
6.166667e+00,1.429291e-04,1.202179e-04,1.858492e-04,7.785294e-05
6.200000e+00,1.458233e-04,1.200295e-04,1.644647e-04,1.018082e-04
6.233333e+00,1.479480e-04,1.207100e-04,1.412391e-04,1.279085e-04
6.266667e+00,1.492754e-04,1.222832e-04,1.176291e-04,1.544078e-04
6.300000e+00,1.498051e-04,1.247422e-04,9.502334e-05,1.796437e-04
6.333333e+00,1.495643e-04,1.280480e-04,7.485833e-05,2.019038e-04
6.366667e+00,1.486728e-04,1.320574e-04,5.828077e-05,2.198384e-04
6.400000e+00,1.472651e-04,1.366096e-04,4.626239e-05,2.323194e-04
6.433333e+00,1.455007e-04,1.415116e-04,3.967980e-05,2.383505e-04
6.466667e+00,1.435812e-04,1.465237e-04,3.876236e-05,2.377199e-04
6.500000e+00,1.417009e-04,1.514106e-04,4.354731e-05,2.304551e-04
6.533333e+00,1.400617e-04,1.559215e-04,5.388230e-05,2.168255e-04
6.566667e+00,1.388338e-04,1.598447e-04,6.895287e-05,1.978764e-04
6.600000e+00,1.381610e-04,1.629934e-04,8.783956e-05,1.747803e-04
6.633333e+00,1.381720e-04,1.651907e-04,1.094441e-04,1.489318e-04
6.666667e+00,1.389081e-04,1.663686e-04,1.323496e-04,1.220665e-04
6.700000e+00,1.403796e-04,1.664919e-04,1.551838e-04,9.586752e-05
6.733333e+00,1.425656e-04,1.655561e-04,1.765105e-04,7.210203e-05
6.766667e+00,1.453534e-04,1.636809e-04,1.950888e-04,5.225297e-05
6.800000e+00,1.486103e-04,1.610082e-04,2.098510e-04,3.760146e-05
6.833333e+00,1.521732e-04,1.577139e-04,2.198160e-04,2.933003e-05
6.866667e+00,1.558356e-04,1.540474e-04,2.245947e-04,2.786015e-05
6.900000e+00,1.593926e-04,1.502552e-04,2.240025e-04,3.337268e-05
6.933333e+00,1.626248e-04,1.466015e-04,2.180416e-04,4.582174e-05
6.966667e+00,1.653461e-04,1.433324e-04,2.073682e-04,6.433120e-05
7.000000e+00,1.673919e-04,1.406668e-04,1.927631e-04,8.787778e-05
7.033333e+00,1.686072e-04,1.388139e-04,1.751924e-04,1.152075e-04
7.066667e+00,1.689331e-04,1.378839e-04,1.559816e-04,1.446144e-04
7.100000e+00,1.683412e-04,1.379498e-04,1.364386e-04,1.744203e-04
7.133333e+00,1.668319e-04,1.390534e-04,1.179599e-04,2.028385e-04
7.166667e+00,1.645165e-04,1.411108e-04,1.018149e-04,2.282513e-04
7.200000e+00,1.615280e-04,1.440112e-04,8.912708e-05,2.492299e-04
7.233333e+00,1.580334e-04,1.476077e-04,8.096424e-05,2.644173e-04
7.266667e+00,1.542643e-04,1.516695e-04,7.784745e-05,2.731536e-04
7.300000e+00,1.504530e-04,1.559628e-04,8.009925e-05,2.750255e-04
7.333333e+00,1.468517e-04,1.602321e-04,8.786724e-05,2.698318e-04
7.366667e+00,1.436930e-04,1.642251e-04,1.006257e-04,2.582178e-04
7.400000e+00,1.411874e-04,1.677126e-04,1.177029e-04,2.409994e-04
7.433333e+00,1.395406e-04,1.704710e-04,1.382250e-04,2.192275e-04
7.466667e+00,1.388607e-04,1.723659e-04,1.608902e-04,1.944930e-04
7.500000e+00,1.392230e-04,1.733017e-04,1.843858e-04,1.683884e-04
7.533333e+00,1.406766e-04,1.732143e-04,2.072820e-04,1.426355e-04
7.566667e+00,1.431440e-04,1.721675e-04,2.282115e-04,1.189034e-04
7.600000e+00,1.465234e-04,1.702588e-04,2.459386e-04,9.869224e-05
7.633333e+00,1.506798e-04,1.676280e-04,2.592596e-04,8.345475e-05
7.666667e+00,1.553888e-04,1.645085e-04,2.674949e-04,7.403324e-05
7.700000e+00,1.604234e-04,1.611439e-04,2.701626e-04,7.102125e-05
7.733333e+00,1.655359e-04,1.578072e-04,2.669390e-04,7.481197e-05
7.766667e+00,1.704716e-04,1.547743e-04,2.582008e-04,8.496861e-05
7.800000e+00,1.749983e-04,1.523016e-04,2.444760e-04,1.008591e-04
7.833333e+00,1.788866e-04,1.506459e-04,2.264860e-04,1.216058e-04
7.866667e+00,1.819861e-04,1.499695e-04,2.054555e-04,1.457387e-04
7.900000e+00,1.841825e-04,1.503971e-04,1.826332e-04,1.717509e-04
7.933333e+00,1.853882e-04,1.520244e-04,1.593943e-04,1.979780e-04
7.966667e+00,1.856372e-04,1.548046e-04,1.371594e-04,2.227268e-04
8.000000e+00,1.849949e-04,1.586561e-04,1.172350e-04,2.444445e-04
8.033333e+00,1.835636e-04,1.634552e-04,1.009228e-04,2.615942e-04
8.066667e+00,1.815427e-04,1.689631e-04,8.909069e-05,2.731910e-04
8.100000e+00,1.791414e-04,1.749285e-04,8.241417e-05,2.784897e-04
8.133333e+00,1.765955e-04,1.810669e-04,8.143137e-05,2.769260e-04
8.166667e+00,1.741586e-04,1.870689e-04,8.599785e-05,2.687666e-04
8.200000e+00,1.720665e-04,1.926422e-04,9.579735e-05,2.544868e-04
8.233333e+00,1.705552e-04,1.974873e-04,1.103162e-04,2.348089e-04
8.266667e+00,1.697889e-04,2.013874e-04,1.284763e-04,2.111122e-04
8.300000e+00,1.698950e-04,2.041639e-04,1.491435e-04,1.848398e-04
8.333333e+00,1.709741e-04,2.056620e-04,1.710376e-04,1.576157e-04
8.366667e+00,1.730048e-04,2.058770e-04,1.927401e-04,1.311866e-04
8.400000e+00,1.759306e-04,2.048432e-04,2.129277e-04,1.071853e-04
8.433333e+00,1.796542e-04,2.026376e-04,2.302674e-04,8.726335e-05
8.466667e+00,1.839761e-04,1.994758e-04,2.437843e-04,7.258934e-05
8.500000e+00,1.886812e-04,1.955910e-04,2.526982e-04,6.410332e-05
8.533333e+00,1.935215e-04,1.912534e-04,2.563598e-04,6.259270e-05
8.566667e+00,1.982253e-04,1.867854e-04,2.547664e-04,6.801284e-05
8.600000e+00,2.025334e-04,1.824943e-04,2.481004e-04,8.010087e-05
8.633333e+00,2.061779e-04,1.786964e-04,2.367419e-04,9.835412e-05
8.666667e+00,2.089642e-04,1.756462e-04,2.216442e-04,1.215348e-04
8.700000e+00,2.107308e-04,1.735571e-04,2.038379e-04,1.483174e-04
8.733333e+00,2.113366e-04,1.726187e-04,1.845135e-04,1.771817e-04
8.766667e+00,2.107762e-04,1.728795e-04,1.650498e-04,2.063631e-04
8.800000e+00,2.090799e-04,1.743435e-04,1.467595e-04,2.341897e-04
8.833333e+00,2.063172e-04,1.769706e-04,1.309961e-04,2.589461e-04
8.866667e+00,2.026854e-04,1.805786e-04,1.188138e-04,2.792917e-04
8.900000e+00,1.983999e-04,1.849610e-04,1.110951e-04,2.941093e-04
8.933333e+00,1.937130e-04,1.898703e-04,1.086206e-04,3.024127e-04
8.966667e+00,1.889275e-04,1.949936e-04,1.115398e-04,3.040026e-04
9.000000e+00,1.843357e-04,2.000263e-04,1.198141e-04,2.989123e-04
9.033333e+00,1.802436e-04,2.046481e-04,1.332112e-04,2.874087e-04
9.066667e+00,1.769008e-04,2.085869e-04,1.508748e-04,2.705286e-04
9.100000e+00,1.745223e-04,2.116077e-04,1.718466e-04,2.494251e-04
9.133333e+00,1.733060e-04,2.134948e-04,1.949878e-04,2.254592e-04
9.166667e+00,1.733143e-04,2.141705e-04,2.188887e-04,2.003295e-04
9.200000e+00,1.745697e-04,2.136042e-04,2.421836e-04,1.756720e-04
9.233333e+00,1.770567e-04,2.118111e-04,2.634405e-04,1.531914e-04
9.266667e+00,1.806157e-04,2.089591e-04,2.814660e-04,1.343202e-04
9.300000e+00,1.850645e-04,2.052480e-04,2.952321e-04,1.202829e-04
9.333333e+00,1.901832e-04,2.009257e-04,3.037931e-04,1.121950e-04
9.366667e+00,1.956751e-04,1.963207e-04,3.068228e-04,1.104435e-04
9.400000e+00,2.012508e-04,1.917596e-04,3.041865e-04,1.151742e-04
9.433333e+00,2.066050e-04,1.875933e-04,2.959285e-04,1.263033e-04
9.466667e+00,2.114622e-04,1.841314e-04,2.827583e-04,1.429649e-04
9.500000e+00,2.155819e-04,1.816490e-04,2.654959e-04,1.641479e-04
9.533333e+00,2.187386e-04,1.804083e-04,2.451377e-04,1.886153e-04
9.566667e+00,2.208265e-04,1.805265e-04,2.230401e-04,2.147255e-04
9.600000e+00,2.217842e-04,1.820733e-04,2.005318e-04,2.408659e-04
9.633333e+00,2.215902e-04,1.850761e-04,1.790232e-04,2.653233e-04
9.666667e+00,2.203660e-04,1.893891e-04,1.597974e-04,2.865823e-04
9.700000e+00,2.182642e-04,1.948333e-04,1.439872e-04,3.033132e-04
9.733333e+00,2.154808e-04,2.011799e-04,1.326686e-04,3.142648e-04
9.766667e+00,2.122978e-04,2.080917e-04,1.263746e-04,3.188811e-04
9.800000e+00,2.089980e-04,2.152296e-04,1.254421e-04,3.168457e-04
9.833333e+00,2.058875e-04,2.222253e-04,1.300390e-04,3.080563e-04
9.866667e+00,2.032509e-04,2.287244e-04,1.396662e-04,2.932262e-04
9.900000e+00,2.013429e-04,2.344054e-04,1.536851e-04,2.732307e-04
9.933333e+00,2.004068e-04,2.389527e-04,1.712672e-04,2.491790e-04
9.966667e+00,2.005679e-04,2.421842e-04,1.911568e-04,2.226726e-04
1.000000e+01,2.019062e-04,2.439677e-04,2.120942e-04,1.953103e-04
