t,c1,c2,c3,c4
5.566667e+00,-6.149758e-06,-5.635233e-06,1.223594e-05,9.397287e-06
5.583333e+00,-7.138025e-06,-5.162590e-06,1.247983e-05,9.729348e-06
5.600000e+00,-8.083728e-06,-4.679733e-06,1.266808e-05,1.003036e-05
5.616667e+00,-8.969867e-06,-4.195011e-06,1.279353e-05,1.029409e-05
5.633333e+00,-9.793311e-06,-3.716726e-06,1.286332e-05,1.052261e-05
5.650000e+00,-1.054631e-05,-3.251352e-06,1.287783e-05,1.071421e-05
5.666667e+00,-1.121083e-05,-2.808273e-06,1.283096e-05,1.086216e-05
5.683333e+00,-1.178947e-05,-2.391129e-06,1.273052e-05,1.096952e-05
5.700000e+00,-1.227689e-05,-2.004471e-06,1.257760e-05,1.103489e-05
5.716667e+00,-1.265590e-05,-1.657100e-06,1.236727e-05,1.105135e-05
5.733333e+00,-1.293458e-05,-1.348105e-06,1.210763e-05,1.102305e-05
5.750000e+00,-1.311056e-05,-1.079634e-06,1.180027e-05,1.094908e-05
5.766667e+00,-1.316919e-05,-8.584963e-07,1.144154e-05,1.082276e-05
5.783333e+00,-1.312319e-05,-6.799574e-07,1.103938e-05,1.064933e-05
5.800000e+00,-1.297329e-05,-5.436625e-07,1.059578e-05,1.042852e-05
5.816667e+00,-1.270875e-05,-4.534106e-07,1.010833e-05,1.015437e-05
5.833333e+00,-1.234552e-05,-4.018496e-07,9.584485e-06,9.833086e-06
5.850000e+00,-1.188723e-05,-3.863800e-07,9.026496e-06,9.465183e-06
5.866667e+00,-1.132791e-05,-4.072879e-07,8.433151e-06,9.045849e-06
5.883333e+00,-1.068499e-05,-4.560885e-07,7.811143e-06,8.582046e-06
5.900000e+00,-9.964511e-06,-5.285018e-07,7.162877e-06,8.075123e-06
5.916667e+00,-9.165490e-06,-6.213584e-07,6.488257e-06,7.521818e-06
5.933333e+00,-8.305066e-06,-7.265765e-07,5.793059e-06,6.929517e-06
5.950000e+00,-7.390874e-06,-8.389733e-07,5.079733e-06,6.300397e-06
5.966667e+00,-6.426645e-06,-9.525057e-07,4.349227e-06,5.633049e-06
5.983333e+00,-5.427511e-06,-1.060866e-06,3.606300e-06,4.934859e-06
6.000000e+00,-4.401804e-06,-1.158837e-06,2.853384e-06,4.208748e-06
6.016667e+00,-3.357163e-06,-1.238509e-06,2.092406e-06,3.455333e-06
6.033333e+00,-2.305338e-06,-1.296367e-06,1.327064e-06,2.681535e-06
6.050000e+00,-1.254428e-06,-1.328001e-06,5.597387e-07,1.890855e-06
6.066667e+00,-2.148302e-07,-1.324902e-06,-2.067156e-07,1.085967e-06
6.083333e+00,8.060068e-07,-1.286892e-06,-9.696670e-07,2.728502e-07
6.100000e+00,1.801044e-06,-1.211061e-06,-1.726798e-06,-5.446330e-07
6.116667e+00,2.758466e-06,-1.089652e-06,-2.474369e-06,-1.361874e-06
6.133333e+00,3.675509e-06,-9.258366e-07,-3.210796e-06,-2.174276e-06
6.150000e+00,4.546828e-06,-7.186621e-07,-3.933832e-06,-2.977869e-06
6.166667e+00,5.360535e-06,-4.623627e-07,-4.638889e-06,-3.766374e-06
6.183333e+00,6.118396e-06,-1.629594e-07,-5.325407e-06,-4.536933e-06
6.200000e+00,6.817130e-06,1.783733e-07,-5.991221e-06,-5.285741e-06
6.216667e+00,7.445973e-06,5.644463e-07,-6.630943e-06,-6.005228e-06
6.233333e+00,8.010576e-06,9.873122e-07,-7.245024e-06,-6.694515e-06
6.250000e+00,8.509821e-06,1.443802e-06,-7.831402e-06,-7.350218e-06
6.266667e+00,8.934966e-06,1.933210e-06,-8.383965e-06,-7.963945e-06
6.283333e+00,9.294543e-06,2.446865e-06,-8.904174e-06,-8.536891e-06
6.300000e+00,9.589425e-06,2.980010e-06,-9.390113e-06,-9.066318e-06
6.316667e+00,9.813413e-06,3.528327e-06,-9.835066e-06,-9.543512e-06
6.333333e+00,9.976714e-06,4.083728e-06,-1.024151e-05,-9.971700e-06
6.350000e+00,1.008179e-05,4.640485e-06,-1.060774e-05,-1.034895e-05
6.366667e+00,1.012511e-05,5.191043e-06,-1.092660e-05,-1.066673e-05
6.383333e+00,1.011729e-05,5.729128e-06,-1.120161e-05,-1.093011e-05
6.400000e+00,1.006184e-05,6.248778e-06,-1.143134e-05,-1.113805e-05
6.416667e+00,9.957656e-06,6.739986e-06,-1.160847e-05,-1.128268e-05
6.433333e+00,9.814631e-06,7.199280e-06,-1.173749e-05,-1.137058e-05
6.450000e+00,9.636682e-06,7.621223e-06,-1.181740e-05,-1.140164e-05
6.466667e+00,9.424583e-06,7.994442e-06,-1.184094e-05,-1.136902e-05
6.483333e+00,9.186625e-06,8.318883e-06,-1.181360e-05,-1.128040e-05
6.500000e+00,8.926546e-06,8.590319e-06,-1.173487e-05,-1.113657e-05
6.516667e+00,8.646259e-06,8.797250e-06,-1.159792e-05,-1.093201e-05
6.533333e+00,8.351895e-06,8.943219e-06,-1.140909e-05,-1.067503e-05
6.550000e+00,8.046521e-06,9.025723e-06,-1.116849e-05,-1.036719e-05
6.566667e+00,7.732395e-06,9.034381e-06,-1.087006e-05,-1.000449e-05
6.583333e+00,7.413309e-06,8.976049e-06,-1.052087e-05,-9.595367e-06
6.600000e+00,7.091330e-06,8.850246e-06,-1.012169e-05,-9.142030e-06
6.616667e+00,6.768330e-06,8.648796e-06,-9.667589e-06,-8.642052e-06
6.633333e+00,6.445942e-06,8.381181e-06,-9.166130e-06,-8.103562e-06
6.650000e+00,6.125097e-06,8.048985e-06,-8.618796e-06,-7.529209e-06
6.666667e+00,5.806728e-06,7.647051e-06,-8.022103e-06,-6.918130e-06
6.683333e+00,5.490781e-06,7.186482e-06,-7.383822e-06,-6.277733e-06
6.700000e+00,5.177112e-06,6.670724e-06,-6.706136e-06,-5.610937e-06
6.716667e+00,4.865418e-06,6.098088e-06,-5.987268e-06,-4.918333e-06
6.733333e+00,4.554619e-06,5.480117e-06,-5.234857e-06,-4.206291e-06
6.750000e+00,4.243736e-06,4.821704e-06,-4.451722e-06,-3.477820e-06
6.766667e+00,3.931222e-06,4.124678e-06,-3.637972e-06,-2.734818e-06
6.783333e+00,3.615699e-06,3.399811e-06,-2.800732e-06,-1.982383e-06
6.800000e+00,3.295725e-06,2.652874e-06,-1.943351e-06,-1.223473e-06
6.816667e+00,2.968775e-06,1.888883e-06,-1.067889e-06,-4.610964e-07
6.833333e+00,2.633861e-06,1.116739e-06,-1.805752e-07,3.010374e-07
6.850000e+00,2.289508e-06,3.424535e-07,7.148724e-07,1.060147e-06
6.866667e+00,1.932713e-06,-4.264310e-07,1.614486e-06,1.812302e-06
6.883333e+00,1.563402e-06,-1.183737e-06,2.513302e-06,2.555222e-06
6.900000e+00,1.180498e-06,-1.923847e-06,3.407423e-06,3.286381e-06
6.916667e+00,7.811670e-07,-2.637578e-06,4.291139e-06,4.001116e-06
6.933333e+00,3.665387e-07,-3.321995e-06,5.161064e-06,4.698537e-06
6.950000e+00,-6.370570e-08,-3.972434e-06,6.013343e-06,5.376419e-06
6.966667e+00,-5.115351e-07,-4.579056e-06,6.840788e-06,6.029535e-06
6.983333e+00,-9.746023e-07,-5.142319e-06,7.641835e-06,6.658294e-06
7.000000e+00,-1.452230e-06,-5.658917e-06,8.412885e-06,7.260792e-06
7.016667e+00,-1.944888e-06,-6.119339e-06,9.145636e-06,7.831386e-06
7.033333e+00,-2.449267e-06,-6.527202e-06,9.840486e-06,8.371656e-06
7.050000e+00,-2.963612e-06,-6.880790e-06,1.049430e-05,8.880023e-06
7.066667e+00,-3.486418e-06,-7.171760e-06,1.109809e-05,9.350560e-06
7.083333e+00,-4.013896e-06,-7.406346e-06,1.165423e-05,9.785879e-06
7.100000e+00,-4.543299e-06,-7.584443e-06,1.216024e-05,1.018472e-05
7.116667e+00,-5.070903e-06,-7.699509e-06,1.260689e-05,1.054099e-05
7.133333e+00,-5.593075e-06,-7.759604e-06,1.299847e-05,1.085819e-05
7.150000e+00,-6.106321e-06,-7.766081e-06,1.333327e-05,1.113538e-05
7.166667e+00,-6.604718e-06,-7.714553e-06,1.360228e-05,1.136644e-05
7.183333e+00,-7.085489e-06,-7.613992e-06,1.381150e-05,1.155564e-05
7.200000e+00,-7.544755e-06,-7.466896e-06,1.396007e-05,1.170233e-05
7.216667e+00,-7.974701e-06,-7.271104e-06,1.403967e-05,1.180052e-05
7.233333e+00,-8.374051e-06,-7.035574e-06,1.405767e-05,1.185511e-05
7.250000e+00,-8.738985e-06,-6.763538e-06,1.401412e-05,1.186580e-05
7.266667e+00,-9.060344e-06,-6.454861e-06,1.390173e-05,1.182687e-05
7.283333e+00,-9.338863e-06,-6.117665e-06,1.372891e-05,1.174374e-05
7.300000e+00,-9.571235e-06,-5.755463e-06,1.349654e-05,1.161649e-05
7.316667e+00,-9.747693e-06,-5.369739e-06,1.319874e-05,1.143983e-05
7.333333e+00,-9.871276e-06,-4.967140e-06,1.284446e-05,1.121965e-05
7.350000e+00,-9.939603e-06,-4.551033e-06,1.243540e-05,1.095640e-05
7.366667e+00,-9.943136e-06,-4.123978e-06,1.196725e-05,1.064548e-05
7.383333e+00,-9.887246e-06,-3.690759e-06,1.144910e-05,1.029307e-05
7.400000e+00,-9.770797e-06,-3.254239e-06,1.088332e-05,9.900051e-06
7.416667e+00,-9.585322e-06,-2.817470e-06,1.026732e-05,9.462729e-06
7.433333e+00,-9.338278e-06,-2.383253e-06,9.609895e-06,8.987433e-06
7.450000e+00,-9.029960e-06,-1.953704e-06,8.913936e-06,8.475525e-06
7.466667e+00,-8.653723e-06,-1.531828e-06,8.178621e-06,7.924416e-06
7.483333e+00,-8.218614e-06,-1.118573e-06,7.412018e-06,7.340424e-06
7.500000e+00,-7.726388e-06,-7.152026e-07,6.617399e-06,6.725385e-06
7.516667e+00,-7.172806e-06,-3.242488e-07,5.795664e-06,6.078027e-06
7.533333e+00,-6.567808e-06,5.485348e-08,4.953821e-06,5.404446e-06
7.550000e+00,-5.914486e-06,4.216622e-07,4.095343e-06,4.706937e-06
7.566667e+00,-5.211357e-06,7.743751e-07,3.222749e-06,3.985698e-06
7.583333e+00,-4.468445e-06,1.114597e-06,2.341710e-06,3.246371e-06
7.600000e+00,-3.689913e-06,1.442558e-06,1.455742e-06,2.491653e-06
7.616667e+00,-2.877126e-06,1.757251e-06,5.688158e-07,1.723312e-06
7.633333e+00,-2.039352e-06,2.060794e-06,-3.149241e-07,9.462725e-07
7.650000e+00,-1.181455e-06,2.353852e-06,-1.192066e-06,1.635504e-07
7.666667e+00,-3.074845e-07,2.636094e-06,-2.057388e-06,-6.215048e-07
7.683333e+00,5.748257e-07,2.909655e-06,-2.908388e-06,-1.404945e-06
7.700000e+00,1.460336e-06,3.175356e-06,-3.741879e-06,-2.183562e-06
7.716667e+00,2.342712e-06,3.433272e-06,-4.551623e-06,-2.952498e-06
7.733333e+00,3.216381e-06,3.685161e-06,-5.336788e-06,-3.709030e-06
7.750000e+00,4.076369e-06,3.931717e-06,-6.094518e-06,-4.449907e-06
7.766667e+00,4.914626e-06,4.173062e-06,-6.817800e-06,-5.168934e-06
7.783333e+00,5.728164e-06,4.410329e-06,-7.507441e-06,-5.864824e-06
7.800000e+00,6.512573e-06,4.643855e-06,-8.160991e-06,-6.534454e-06
7.816667e+00,7.258768e-06,4.873412e-06,-8.770917e-06,-7.170548e-06
7.833333e+00,7.966519e-06,5.099445e-06,-9.339567e-06,-7.773407e-06
7.850000e+00,8.632307e-06,5.321777e-06,-9.864957e-06,-8.340214e-06
7.866667e+00,9.246719e-06,5.539477e-06,-1.033929e-05,-8.862943e-06
7.883333e+00,9.812210e-06,5.752407e-06,-1.076631e-05,-9.343558e-06
7.900000e+00,1.032637e-05,5.959828e-06,-1.114454e-05,-9.779718e-06
7.916667e+00,1.078012e-05,6.159843e-06,-1.146617e-05,-1.016304e-05
7.933333e+00,1.117829e-05,6.351994e-06,-1.173618e-05,-1.049712e-05
7.950000e+00,1.151969e-05,6.535024e-06,-1.195362e-05,-1.078026e-05
7.966667e+00,1.179612e-05,6.705966e-06,-1.211091e-05,-1.100411e-05
7.983333e+00,1.201434e-05,6.864388e-06,-1.221405e-05,-1.117383e-05
8.000000e+00,1.217429e-05,7.008669e-06,-1.226266e-05,-1.128843e-05
8.016667e+00,1.226913e-05,7.134824e-06,-1.224964e-05,-1.134005e-05
8.033333e+00,1.230688e-05,7.242834e-06,-1.218179e-05,-1.133517e-05
8.050000e+00,1.228855e-05,7.330941e-06,-1.205929e-05,-1.127361e-05
8.066667e+00,1.220884e-05,7.394360e-06,-1.187575e-05,-1.114838e-05
8.083333e+00,1.207643e-05,7.433846e-06,-1.163859e-05,-1.096698e-05
8.100000e+00,1.189315e-05,7.447763e-06,-1.134851e-05,-1.073007e-05
8.116667e+00,1.165534e-05,7.430897e-06,-1.100009e-05,-1.043186e-05
8.133333e+00,1.137168e-05,7.385038e-06,-1.060108e-05,-1.008055e-05
8.150000e+00,1.104460e-05,7.308941e-06,-1.015274e-05,-9.677547e-06
8.166667e+00,1.067198e-05,7.197432e-06,-9.650810e-06,-9.218584e-06
8.183333e+00,1.026199e-05,7.053461e-06,-9.103139e-06,-8.712107e-06
8.200000e+00,9.817333e-06,6.876409e-06,-8.511524e-06,-8.160248e-06
8.216667e+00,9.337303e-06,6.661650e-06,-7.873047e-06,-7.560400e-06
8.233333e+00,8.829078e-06,6.413260e-06,-7.195403e-06,-6.920862e-06
8.250000e+00,8.295432e-06,6.131414e-06,-6.480883e-06,-6.244352e-06
8.266667e+00,7.736799e-06,5.812526e-06,-5.728077e-06,-5.530026e-06
8.283333e+00,7.159105e-06,5.461596e-06,-4.944265e-06,-4.785620e-06
8.300000e+00,6.564988e-06,5.079670e-06,-4.132174e-06,-4.014289e-06
8.316667e+00,5.955752e-06,4.664615e-06,-3.292017e-06,-3.216947e-06
8.333333e+00,5.335951e-06,4.222009e-06,-2.430392e-06,-2.400396e-06
8.350000e+00,4.707948e-06,3.753743e-06,-1.550388e-06,-1.568057e-06
8.366667e+00,4.073680e-06,3.259427e-06,-6.538946e-07,-7.225116e-07
8.383333e+00,3.436338e-06,2.744756e-06,2.534295e-07,1.306873e-07
8.400000e+00,2.797949e-06,2.212349e-06,1.168229e-06,9.880263e-07
8.416667e+00,2.160892e-06,1.663680e-06,2.086955e-06,1.845422e-06
8.433333e+00,1.527116e-06,1.104054e-06,3.005127e-06,2.698809e-06
8.450000e+00,8.983127e-07,5.366076e-07,3.919245e-06,3.544751e-06
8.466667e+00,2.771929e-07,-3.536620e-08,4.824188e-06,4.377887e-06
8.483333e+00,-3.353536e-07,-6.074654e-07,5.716868e-06,5.195794e-06
8.500000e+00,-9.379155e-07,-1.176296e-06,6.593781e-06,5.995266e-06
8.516667e+00,-1.527488e-06,-1.736969e-06,7.448395e-06,6.769928e-06
8.533333e+00,-2.104033e-06,-2.286425e-06,8.279193e-06,7.519065e-06
8.550000e+00,-2.666332e-06,-2.821310e-06,9.082814e-06,8.239831e-06
8.566667e+00,-3.211062e-06,-3.335500e-06,9.851557e-06,8.925129e-06
8.583333e+00,-3.738844e-06,-3.827608e-06,1.058560e-05,9.575932e-06
8.600000e+00,-4.248560e-06,-4.294608e-06,1.128187e-05,1.018985e-05
8.616667e+00,-4.736500e-06,-4.729611e-06,1.193181e-05,1.075938e-05
8.633333e+00,-5.203804e-06,-5.133074e-06,1.253735e-05,1.128707e-05
8.650000e+00,-5.649372e-06,-5.502558e-06,1.309586e-05,1.177107e-05
8.666667e+00,-6.069038e-06,-5.830921e-06,1.359829e-05,1.220373e-05
8.683333e+00,-6.464378e-06,-6.120479e-06,1.404828e-05,1.258906e-05
8.700000e+00,-6.834268e-06,-6.369567e-06,1.444380e-05,1.292578e-05
8.716667e+00,-7.174032e-06,-6.571312e-06,1.477569e-05,1.320638e-05
8.733333e+00,-7.485681e-06,-6.729723e-06,1.504922e-05,1.343610e-05
8.750000e+00,-7.768059e-06,-6.844025e-06,1.526305e-05,1.361425e-05
8.766667e+00,-8.015993e-06,-6.908078e-06,1.540834e-05,1.373375e-05
8.783333e+00,-8.231971e-06,-6.927280e-06,1.549178e-05,1.380080e-05
8.800000e+00,-8.414860e-06,-6.901767e-06,1.551284e-05,1.381530e-05
8.816667e+00,-8.559071e-06,-6.826506e-06,1.546337e-05,1.377083e-05
8.833333e+00,-8.667654e-06,-6.707865e-06,1.535126e-05,1.367429e-05
8.850000e+00,-8.739592e-06,-6.546832e-06,1.517678e-05,1.352617e-05
8.866667e+00,-8.769050e-06,-6.339733e-06,1.493290e-05,1.332089e-05
8.883333e+00,-8.759731e-06,-6.093423e-06,1.462832e-05,1.306580e-05
8.900000e+00,-8.710857e-06,-5.809609e-06,1.426418e-05,1.276193e-05
8.916667e+00,-8.616605e-06,-5.486097e-06,1.383484e-05,1.240473e-05
8.933333e+00,-8.481392e-06,-5.129731e-06,1.334948e-05,1.200172e-05
8.950000e+00,-8.304820e-06,-4.742749e-06,1.281002e-05,1.155442e-05
8.966667e+00,-8.081399e-06,-4.324429e-06,1.221249e-05,1.105948e-05
8.983333e+00,-7.816263e-06,-3.881141e-06,1.156615e-05,1.052431e-05
9.000000e+00,-7.509527e-06,-3.415442e-06,1.087359e-05,9.950881e-06
9.016667e+00,-7.156401e-06,-2.927959e-06,1.013273e-05,9.337144e-06
9.033333e+00,-6.762653e-06,-2.424201e-06,9.352435e-06,8.690172e-06
9.050000e+00,-6.329024e-06,-1.906827e-06,8.535891e-06,8.012305e-06
9.066667e+00,-5.851784e-06,-1.377607e-06,7.682949e-06,7.302897e-06
9.083333e+00,-5.337173e-06,-8.409068e-07,6.801720e-06,6.568436e-06
9.100000e+00,-4.786612e-06,-2.992900e-07,5.895813e-06,5.811575e-06
9.116667e+00,-4.197767e-06,2.445824e-07,4.967015e-06,5.033109e-06
9.133333e+00,-3.577090e-06,7.876515e-07,4.022304e-06,4.238727e-06
9.150000e+00,-2.926684e-06,1.327607e-06,3.065547e-06,3.431319e-06
9.166667e+00,-2.245872e-06,1.861168e-06,2.100372e-06,2.613122e-06
9.183333e+00,-1.540985e-06,2.386624e-06,1.132313e-06,1.788833e-06
9.200000e+00,-8.147442e-07,2.902023e-06,1.653146e-07,9.614892e-07
9.216667e+00,-6.828527e-08,3.403722e-06,-7.953270e-07,1.347290e-07
9.233333e+00,6.925628e-07,3.891289e-06,-1.745769e-06,-6.879168e-07
9.250000e+00,1.464586e-06,4.363187e-06,-2.682163e-06,-1.503361e-06
9.266667e+00,2.244802e-06,4.815621e-06,-3.597792e-06,-2.306660e-06
9.283333e+00,3.028281e-06,5.249289e-06,-4.490663e-06,-3.095592e-06
9.300000e+00,3.811495e-06,5.663071e-06,-5.357192e-06,-3.867126e-06
9.316667e+00,4.589715e-06,6.053176e-06,-6.189542e-06,-4.615164e-06
9.333333e+00,5.359279e-06,6.421233e-06,-6.987639e-06,-5.338902e-06
9.350000e+00,6.116568e-06,6.766495e-06,-7.748317e-06,-6.035479e-06
9.366667e+00,6.855326e-06,7.085280e-06,-8.462955e-06,-6.697851e-06
9.383333e+00,7.573473e-06,7.379916e-06,-9.133384e-06,-7.326694e-06
9.400000e+00,8.267533e-06,7.649968e-06,-9.756979e-06,-7.919435e-06
9.416667e+00,8.930060e-06,7.891904e-06,-1.032470e-05,-8.468341e-06
9.433333e+00,9.560770e-06,8.108538e-06,-1.084018e-05,-8.975586e-06
9.450000e+00,1.015656e-05,8.299667e-06,-1.130143e-05,-9.439000e-06
9.466667e+00,1.070922e-05,8.461919e-06,-1.169935e-05,-9.850463e-06
9.483333e+00,1.122034e-05,8.598405e-06,-1.203922e-05,-1.021360e-05
9.500000e+00,1.168743e-05,8.709083e-06,-1.231974e-05,-1.052677e-05
9.516667e+00,1.210194e-05,8.790727e-06,-1.253213e-05,-1.078178e-05
9.533333e+00,1.246735e-05,8.846606e-06,-1.268304e-05,-1.098362e-05
9.550000e+00,1.278189e-05,8.876783e-06,-1.277192e-05,-1.113125e-05
9.566667e+00,1.303720e-05,8.878166e-06,-1.279062e-05,-1.121678e-05
9.583333e+00,1.323845e-05,8.854093e-06,-1.274691e-05,-1.124639e-05
9.600000e+00,1.338471e-05,8.804702e-06,-1.264097e-05,-1.121972e-05
9.616667e+00,1.346827e-05,8.727045e-06,-1.246562e-05,-1.112951e-05
9.633333e+00,1.349570e-05,8.624483e-06,-1.222936e-05,-1.098294e-05
9.650000e+00,1.346697e-05,8.497232e-06,-1.193314e-05,-1.078034e-05
9.666667e+00,1.337537e-05,8.342525e-06,-1.157096e-05,-1.051546e-05
9.683333e+00,1.322854e-05,8.163740e-06,-1.115178e-05,-1.019615e-05
9.700000e+00,1.302730e-05,7.961192e-06,-1.067719e-05,-9.823479e-06
9.716667e+00,1.276630e-05,7.732384e-06,-1.014265e-05,-9.392455e-06
9.733333e+00,1.245376e-05,7.480711e-06,-9.557178e-06,-8.911337e-06
9.750000e+00,1.209131e-05,7.206638e-06,-8.922985e-06,-8.381870e-06
9.766667e+00,1.167512e-05,6.908052e-06,-8.237121e-06,-7.800578e-06
9.783333e+00,1.121359e-05,6.588372e-06,-7.508331e-06,-7.175759e-06
9.800000e+00,1.070899e-05,6.248264e-06,-6.739349e-06,-6.509785e-06
9.816667e+00,1.015917e-05,5.886153e-06,-5.928934e-06,-5.800867e-06
9.833333e+00,9.572209e-06,5.505457e-06,-5.085226e-06,-5.056978e-06
9.850000e+00,8.950886e-06,5.107096e-06,-4.211378e-06,-4.281019e-06
9.866667e+00,8.294708e-06,4.690194e-06,-3.307910e-06,-3.472986e-06
9.883333e+00,7.611057e-06,4.258111e-06,-2.382051e-06,-2.640163e-06
9.900000e+00,6.903028e-06,3.812059e-06,-1.437261e-06,-1.785859e-06
9.916667e+00,6.171719e-06,3.352012e-06,-4.758104e-07,-9.118606e-07
9.933333e+00,5.423462e-06,2.881176e-06,4.962518e-07,-2.443568e-08
9.950000e+00,4.661492e-06,2.401061e-06,1.475283e-06,8.728526e-07
9.966667e+00,3.888354e-06,1.912615e-06,2.457334e-06,1.776497e-06
9.983333e+00,3.109065e-06,1.418749e-06,3.437760e-06,2.681541e-06
1.000000e+01,2.326838e-06,9.212479e-07,4.412870e-06,3.584327e-06
