t,c1,c2
5.633333e+00,9.847151e-01,9.863557e-01
5.666667e+00,9.843281e-01,9.862102e-01
5.700000e+00,9.839188e-01,9.860667e-01
5.733333e+00,9.834890e-01,9.859264e-01
5.766667e+00,9.830488e-01,9.857951e-01
5.800000e+00,9.826041e-01,9.856749e-01
5.833333e+00,9.821568e-01,9.855653e-01
5.866667e+00,9.817162e-01,9.854690e-01
5.900000e+00,9.812872e-01,9.853859e-01
5.933333e+00,9.808714e-01,9.853125e-01
5.966667e+00,9.804767e-01,9.852497e-01
6.000000e+00,9.801071e-01,9.851958e-01
6.033333e+00,9.797638e-01,9.851460e-01
6.066667e+00,9.794536e-01,9.851012e-01
6.100000e+00,9.791803e-01,9.850599e-01
6.133333e+00,9.789444e-01,9.850178e-01
6.166667e+00,9.787520e-01,9.849774e-01
6.200000e+00,9.786061e-01,9.849390e-01
6.233333e+00,9.785066e-01,9.848993e-01
6.266667e+00,9.784582e-01,9.848633e-01
6.300000e+00,9.784623e-01,9.848328e-01
6.333333e+00,9.785174e-01,9.848060e-01
6.366667e+00,9.786261e-01,9.847896e-01
6.400000e+00,9.787880e-01,9.847864e-01
6.433333e+00,9.789992e-01,9.847951e-01
6.466667e+00,9.792602e-01,9.848224e-01
6.500000e+00,9.795684e-01,9.848708e-01
6.533333e+00,9.799170e-01,9.849373e-01
6.566667e+00,9.803045e-01,9.850273e-01
6.600000e+00,9.807259e-01,9.851406e-01
6.633333e+00,9.811714e-01,9.852709e-01
6.666667e+00,9.816379e-01,9.854209e-01
6.700000e+00,9.821183e-01,9.855872e-01
6.733333e+00,9.826004e-01,9.857599e-01
6.766667e+00,9.830808e-01,9.859397e-01
6.800000e+00,9.835516e-01,9.861214e-01
6.833333e+00,9.840002e-01,9.862934e-01
6.866667e+00,9.844245e-01,9.864567e-01
6.900000e+00,9.848181e-01,9.866067e-01
6.933333e+00,9.851694e-01,9.867328e-01
6.966667e+00,9.854794e-01,9.868384e-01
7.000000e+00,9.857444e-01,9.869212e-01
7.033333e+00,9.859549e-01,9.869733e-01
7.066667e+00,9.861152e-01,9.870010e-01
7.100000e+00,9.862243e-01,9.870048e-01
7.133333e+00,9.862748e-01,9.869800e-01
7.166667e+00,9.862741e-01,9.869352e-01
7.200000e+00,9.862232e-01,9.868732e-01
7.233333e+00,9.861167e-01,9.867918e-01
7.266667e+00,9.859642e-01,9.867006e-01
7.300000e+00,9.857684e-01,9.866032e-01
7.333333e+00,9.855256e-01,9.864985e-01
7.366667e+00,9.852468e-01,9.863951e-01
7.400000e+00,9.849357e-01,9.862959e-01
7.433333e+00,9.845897e-01,9.861982e-01
7.466667e+00,9.842200e-01,9.861084e-01
7.500000e+00,9.838308e-01,9.860267e-01
7.533333e+00,9.834198e-01,9.859483e-01
7.566667e+00,9.829980e-01,9.858766e-01
7.600000e+00,9.825697e-01,9.858100e-01
7.633333e+00,9.821328e-01,9.857415e-01
7.666667e+00,9.816985e-01,9.856739e-01
7.700000e+00,9.812713e-01,9.856054e-01
7.733333e+00,9.808502e-01,9.855289e-01
7.766667e+00,9.804465e-01,9.854486e-01
7.800000e+00,9.800654e-01,9.853641e-01
7.833333e+00,9.797066e-01,9.852700e-01
7.866667e+00,9.793812e-01,9.851730e-01
7.900000e+00,9.790944e-01,9.850749e-01
7.933333e+00,9.788457e-01,9.849724e-01
7.966667e+00,9.786451e-01,9.848744e-01
8.000000e+00,9.784965e-01,9.847845e-01
8.033333e+00,9.783982e-01,9.847009e-01
8.066667e+00,9.783577e-01,9.846335e-01
8.100000e+00,9.783770e-01,9.845867e-01
8.133333e+00,9.784516e-01,9.845578e-01
8.166667e+00,9.785864e-01,9.845564e-01
8.200000e+00,9.787802e-01,9.845849e-01
8.233333e+00,9.790254e-01,9.846377e-01
8.266667e+00,9.793237e-01,9.847218e-01
8.300000e+00,9.796706e-01,9.848359e-01
8.333333e+00,9.800547e-01,9.849700e-01
8.366667e+00,9.804752e-01,9.851279e-01
8.400000e+00,9.809250e-01,9.853050e-01
8.433333e+00,9.813899e-01,9.854873e-01
8.466667e+00,9.818684e-01,9.856775e-01
8.500000e+00,9.823524e-01,9.858699e-01
8.533333e+00,9.828270e-01,9.860493e-01
8.566667e+00,9.832919e-01,9.862199e-01
8.600000e+00,9.837405e-01,9.863774e-01
8.633333e+00,9.841587e-01,9.865083e-01
8.666667e+00,9.845490e-01,9.866201e-01
8.700000e+00,9.849072e-01,9.867112e-01
8.733333e+00,9.852206e-01,9.867714e-01
8.766667e+00,9.854949e-01,9.868110e-01
8.800000e+00,9.857279e-01,9.868314e-01
8.833333e+00,9.859086e-01,9.868255e-01
8.866667e+00,9.860451e-01,9.868057e-01
8.900000e+00,9.861372e-01,9.867751e-01
8.933333e+00,9.861750e-01,9.867287e-01
8.966667e+00,9.861688e-01,9.866788e-01
9.000000e+00,9.861195e-01,9.866287e-01
9.033333e+00,9.860182e-01,9.865731e-01
9.066667e+00,9.858766e-01,9.865224e-01
9.100000e+00,9.856964e-01,9.864777e-01
9.133333e+00,9.854694e-01,9.864317e-01
9.166667e+00,9.852077e-01,9.863916e-01
9.200000e+00,9.849136e-01,9.863560e-01
9.233333e+00,9.845795e-01,9.863149e-01
9.266667e+00,9.842184e-01,9.862735e-01
9.300000e+00,9.838334e-01,9.862292e-01
9.333333e+00,9.834183e-01,9.861710e-01
9.366667e+00,9.829873e-01,9.861046e-01
9.400000e+00,9.825453e-01,9.860281e-01
9.433333e+00,9.820878e-01,9.859322e-01
9.466667e+00,9.816308e-01,9.858247e-01
9.500000e+00,9.811806e-01,9.857064e-01
9.533333e+00,9.807346e-01,9.855703e-01
9.566667e+00,9.803091e-01,9.854274e-01
9.600000e+00,9.799111e-01,9.852809e-01
9.633333e+00,9.795384e-01,9.851266e-01
9.666667e+00,9.792065e-01,9.849776e-01
9.700000e+00,9.789215e-01,9.848391e-01
9.733333e+00,9.786801e-01,9.847078e-01
9.766667e+00,9.784957e-01,9.845976e-01
9.800000e+00,9.783718e-01,9.845135e-01
9.833333e+00,9.783029e-01,9.844508e-01
9.866667e+00,9.782989e-01,9.844216e-01
9.900000e+00,9.783600e-01,9.844282e-01
9.933333e+00,9.784770e-01,9.844618e-01
9.966667e+00,9.786560e-01,9.845310e-01
1.000000e+01,9.788911e-01,9.846326e-01
