t,c1,c2
7.000000e+00,9.861913e-01,9.862168e-01
7.033333e+00,9.861075e-01,9.861891e-01
7.066667e+00,9.860817e-01,9.861909e-01
7.100000e+00,9.861141e-01,9.862217e-01
7.133333e+00,9.862012e-01,9.862765e-01
7.166667e+00,9.863433e-01,9.863555e-01
7.200000e+00,9.865375e-01,9.864551e-01
7.233333e+00,9.867766e-01,9.865672e-01
7.266667e+00,9.870591e-01,9.866906e-01
7.300000e+00,9.873802e-01,9.868203e-01
7.333333e+00,9.877305e-01,9.869479e-01
7.366667e+00,9.881083e-01,9.870730e-01
7.400000e+00,9.885079e-01,9.871919e-01
7.433333e+00,9.889190e-01,9.872979e-01
7.466667e+00,9.893404e-01,9.873927e-01
7.500000e+00,9.897663e-01,9.874752e-01
7.533333e+00,9.901862e-01,9.875411e-01
7.566667e+00,9.905997e-01,9.875949e-01
7.600000e+00,9.910020e-01,9.876381e-01
7.633333e+00,9.913825e-01,9.876682e-01
7.666667e+00,9.917426e-01,9.876919e-01
7.700000e+00,9.920782e-01,9.877120e-01
7.733333e+00,9.923799e-01,9.877270e-01
7.766667e+00,9.926503e-01,9.877437e-01
7.800000e+00,9.928868e-01,9.877646e-01
7.833333e+00,9.930803e-01,9.877866e-01
7.866667e+00,9.932350e-01,9.878150e-01
7.900000e+00,9.933487e-01,9.878500e-01
7.933333e+00,9.934131e-01,9.878856e-01
7.966667e+00,9.934333e-01,9.879248e-01
8.000000e+00,9.934081e-01,9.879653e-01
8.033333e+00,9.933302e-01,9.879985e-01
8.066667e+00,9.932064e-01,9.880265e-01
8.100000e+00,9.930372e-01,9.880463e-01
8.133333e+00,9.928173e-01,9.880483e-01
8.166667e+00,9.925557e-01,9.880361e-01
8.200000e+00,9.922552e-01,9.880078e-01
8.233333e+00,9.919131e-01,9.879549e-01
8.266667e+00,9.915403e-01,9.878838e-01
8.300000e+00,9.911419e-01,9.877951e-01
8.333333e+00,9.907172e-01,9.876825e-01
8.366667e+00,9.902786e-01,9.875557e-01
8.400000e+00,9.898322e-01,9.874177e-01
8.433333e+00,9.893796e-01,9.872649e-01
8.466667e+00,9.889332e-01,9.871093e-01
8.500000e+00,9.885000e-01,9.869558e-01
8.533333e+00,9.880823e-01,9.868025e-01
8.566667e+00,9.876919e-01,9.866619e-01
8.600000e+00,9.873355e-01,9.865386e-01
8.633333e+00,9.870142e-01,9.864305e-01
8.666667e+00,9.867382e-01,9.863475e-01
8.700000e+00,9.865117e-01,9.862919e-01
8.733333e+00,9.863335e-01,9.862587e-01
8.766667e+00,9.862103e-01,9.862539e-01
8.800000e+00,9.861434e-01,9.862759e-01
8.833333e+00,9.861281e-01,9.863167e-01
8.866667e+00,9.861682e-01,9.863788e-01
8.900000e+00,9.862622e-01,9.864582e-01
8.933333e+00,9.864023e-01,9.865449e-01
8.966667e+00,9.865908e-01,9.866406e-01
9.000000e+00,9.868243e-01,9.867411e-01
9.033333e+00,9.870931e-01,9.868368e-01
9.066667e+00,9.873988e-01,9.869307e-01
9.100000e+00,9.877371e-01,9.870202e-01
9.133333e+00,9.880967e-01,9.870977e-01
9.166667e+00,9.884792e-01,9.871683e-01
9.200000e+00,9.888798e-01,9.872319e-01
9.233333e+00,9.892862e-01,9.872830e-01
9.266667e+00,9.897005e-01,9.873291e-01
9.300000e+00,9.901178e-01,9.873721e-01
9.333333e+00,9.905255e-01,9.874079e-01
9.366667e+00,9.909265e-01,9.874452e-01
9.400000e+00,9.913163e-01,9.874865e-01
9.433333e+00,9.916823e-01,9.875275e-01
9.466667e+00,9.920284e-01,9.875763e-01
9.500000e+00,9.923503e-01,9.876336e-01
9.533333e+00,9.926353e-01,9.876934e-01
9.566667e+00,9.928880e-01,9.877611e-01
9.600000e+00,9.931047e-01,9.878352e-01
9.633333e+00,9.932725e-01,9.879064e-01
9.666667e+00,9.933976e-01,9.879786e-01
9.700000e+00,9.934773e-01,9.880484e-01
9.733333e+00,9.934999e-01,9.881043e-01
9.766667e+00,9.934738e-01,9.881507e-01
9.800000e+00,9.933985e-01,9.881844e-01
9.833333e+00,9.932647e-01,9.881938e-01
9.866667e+00,9.930835e-01,9.881854e-01
9.900000e+00,9.928568e-01,9.881583e-01
9.933333e+00,9.925783e-01,9.881019e-01
9.966667e+00,9.922612e-01,9.880264e-01
1.000000e+01,9.919113e-01,9.879340e-01
