t,c1,c2
9.250000e+00,1.000498e+00,9.874930e-01
9.266667e+00,1.000360e+00,9.865013e-01
9.283333e+00,1.001185e+00,9.866062e-01
9.300000e+00,1.002993e+00,9.877939e-01
9.316667e+00,1.002563e+00,9.867388e-01
9.333333e+00,1.003114e+00,9.867758e-01
9.350000e+00,1.004664e+00,9.878891e-01
9.366667e+00,1.003945e+00,9.867977e-01
9.383333e+00,1.004220e+00,9.867894e-01
9.400000e+00,1.005506e+00,9.878468e-01
9.416667e+00,1.004489e+00,9.867335e-01
9.433333e+00,1.004475e+00,9.866899e-01
9.450000e+00,1.005477e+00,9.876974e-01
9.466667e+00,1.004143e+00,9.865636e-01
9.483333e+00,1.003818e+00,9.864823e-01
9.500000e+00,1.004512e+00,9.874347e-01
9.516667e+00,1.002841e+00,9.862707e-01
9.533333e+00,1.002184e+00,9.861397e-01
9.550000e+00,1.002549e+00,9.870232e-01
9.566667e+00,1.000528e+00,9.858112e-01
9.583333e+00,9.995270e-01,9.856117e-01
9.600000e+00,9.995522e-01,9.864071e-01
9.616667e+00,9.971792e-01,9.851244e-01
9.633333e+00,9.958336e-01,9.848338e-01
9.650000e+00,9.955195e-01,9.855191e-01
9.666667e+00,9.928042e-01,9.841405e-01
9.683333e+00,9.911243e-01,9.837347e-01
9.700000e+00,9.904818e-01,9.842874e-01
9.716667e+00,9.874423e-01,9.827874e-01
9.733333e+00,9.854460e-01,9.822429e-01
9.750000e+00,9.844932e-01,9.826416e-01
9.766667e+00,9.811530e-01,9.809968e-01
9.783333e+00,9.788640e-01,9.802929e-01
9.800000e+00,9.776254e-01,9.805202e-01
9.816667e+00,9.740140e-01,9.787114e-01
9.833333e+00,9.714630e-01,9.778329e-01
9.850000e+00,9.699717e-01,9.778779e-01
9.866667e+00,9.661272e-01,9.758934e-01
9.883333e+00,9.633555e-01,9.748334e-01
9.900000e+00,9.616569e-01,9.746945e-01
9.916667e+00,9.576302e-01,9.725323e-01
9.933333e+00,9.546932e-01,9.712942e-01
9.950000e+00,9.528479e-01,9.709809e-01
9.966667e+00,9.487042e-01,9.686495e-01
9.983333e+00,9.456719e-01,9.672479e-01
1.000000e+01,9.437514e-01,9.667813e-01
