t,y1b3,y1b13,y2b3,y2b13
1.123333e+01,3.533885e-04,3.551777e-04,1.199476e-03,1.198115e-03
1.126667e+01,3.567535e-04,3.588057e-04,1.203553e-03,1.201947e-03
1.130000e+01,3.601331e-04,3.624162e-04,1.207620e-03,1.205801e-03
1.133333e+01,3.635269e-04,3.660061e-04,1.211678e-03,1.209679e-03
1.136667e+01,3.669346e-04,3.695725e-04,1.215728e-03,1.213584e-03
1.140000e+01,3.703556e-04,3.731133e-04,1.219769e-03,1.217518e-03
1.143333e+01,3.737893e-04,3.766264e-04,1.223802e-03,1.221483e-03
1.146667e+01,3.772350e-04,3.801105e-04,1.227829e-03,1.225479e-03
1.150000e+01,3.806919e-04,3.835647e-04,1.231848e-03,1.229509e-03
1.153333e+01,3.841594e-04,3.869886e-04,1.235862e-03,1.233571e-03
1.156667e+01,3.876365e-04,3.903821e-04,1.239871e-03,1.237666e-03
1.160000e+01,3.911225e-04,3.937460e-04,1.243875e-03,1.241792e-03
1.163333e+01,3.946163e-04,3.970812e-04,1.247875e-03,1.245950e-03
1.166667e+01,3.981172e-04,4.003892e-04,1.251873e-03,1.250137e-03
1.170000e+01,4.016243e-04,4.036720e-04,1.255869e-03,1.254351e-03
1.173333e+01,4.051367e-04,4.069320e-04,1.259863e-03,1.258591e-03
1.176667e+01,4.086536e-04,4.101719e-04,1.263857e-03,1.262852e-03
1.180000e+01,4.121742e-04,4.133946e-04,1.267851e-03,1.267133e-03
1.183333e+01,4.156978e-04,4.166037e-04,1.271845e-03,1.271429e-03
1.186667e+01,4.192237e-04,4.198027e-04,1.275841e-03,1.275738e-03
1.190000e+01,4.227514e-04,4.229954e-04,1.279838e-03,1.280055e-03
1.193333e+01,4.262802e-04,4.261858e-04,1.283838e-03,1.284378e-03
1.196667e+01,4.298098e-04,4.293778e-04,1.287840e-03,1.288701e-03
1.200000e+01,4.333398e-04,4.325757e-04,1.291845e-03,1.293021e-03
1.203333e+01,4.368698e-04,4.357833e-04,1.295853e-03,1.297334e-03
1.206667e+01,4.403998e-04,4.390048e-04,1.299864e-03,1.301637e-03
1.210000e+01,4.439297e-04,4.422440e-04,1.303879e-03,1.305926e-03
1.213333e+01,4.474593e-04,4.455046e-04,1.307896e-03,1.310196e-03
1.216667e+01,4.509889e-04,4.487899e-04,1.311917e-03,1.314446e-03
1.220000e+01,4.545186e-04,4.521034e-04,1.315940e-03,1.318671e-03
1.223333e+01,4.580487e-04,4.554478e-04,1.319967e-03,1.322869e-03
1.226667e+01,4.615795e-04,4.588257e-04,1.323995e-03,1.327038e-03
1.230000e+01,4.651115e-04,4.622392e-04,1.328025e-03,1.331176e-03
1.233333e+01,4.686450e-04,4.656902e-04,1.332056e-03,1.335280e-03
1.236667e+01,4.721807e-04,4.691800e-04,1.336088e-03,1.339351e-03
1.240000e+01,4.757191e-04,4.727095e-04,1.340120e-03,1.343386e-03
1.243333e+01,4.792609e-04,4.762791e-04,1.344151e-03,1.347386e-03
1.246667e+01,4.828068e-04,4.798890e-04,1.348181e-03,1.351350e-03
1.250000e+01,4.863573e-04,4.835386e-04,1.352209e-03,1.355279e-03
1.253333e+01,4.899134e-04,4.872272e-04,1.356234e-03,1.359174e-03
1.256667e+01,4.934756e-04,4.909533e-04,1.360255e-03,1.363035e-03
1.260000e+01,4.970446e-04,4.947154e-04,1.364273e-03,1.366866e-03
1.263333e+01,5.006213e-04,4.985113e-04,1.368285e-03,1.370666e-03
1.266667e+01,5.042062e-04,5.023386e-04,1.372292e-03,1.374440e-03
1.270000e+01,5.078001e-04,5.061947e-04,1.376292e-03,1.378189e-03
1.273333e+01,5.114035e-04,5.100765e-04,1.380286e-03,1.381916e-03
1.276667e+01,5.150169e-04,5.139807e-04,1.384272e-03,1.385625e-03
1.280000e+01,5.186410e-04,5.179040e-04,1.388250e-03,1.389318e-03
1.283333e+01,5.222762e-04,5.218428e-04,1.392219e-03,1.392999e-03
1.286667e+01,5.259229e-04,5.257934e-04,1.396180e-03,1.396671e-03
1.290000e+01,5.295813e-04,5.297521e-04,1.400131e-03,1.400339e-03
1.293333e+01,5.332517e-04,5.337153e-04,1.404073e-03,1.404004e-03
1.296667e+01,5.369343e-04,5.376793e-04,1.408005e-03,1.407672e-03
1.300000e+01,5.406292e-04,5.416405e-04,1.411927e-03,1.411344e-03
1.303333e+01,5.443363e-04,5.455955e-04,1.415840e-03,1.415025e-03
1.306667e+01,5.480557e-04,5.495412e-04,1.419743e-03,1.418716e-03
1.310000e+01,5.517871e-04,5.534745e-04,1.423636e-03,1.422422e-03
1.313333e+01,5.555302e-04,5.573927e-04,1.427520e-03,1.426145e-03
1.316667e+01,5.592849e-04,5.612935e-04,1.431395e-03,1.429886e-03
1.320000e+01,5.630506e-04,5.651747e-04,1.435261e-03,1.433648e-03
1.323333e+01,5.668270e-04,5.690346e-04,1.439118e-03,1.437432e-03
1.326667e+01,5.706136e-04,5.728719e-04,1.442968e-03,1.441239e-03
1.330000e+01,5.744097e-04,5.766855e-04,1.446811e-03,1.445070e-03
1.333333e+01,5.782148e-04,5.804749e-04,1.450646e-03,1.448927e-03
1.336667e+01,5.820282e-04,5.842400e-04,1.454475e-03,1.452808e-03
1.340000e+01,5.858493e-04,5.879809e-04,1.458299e-03,1.456713e-03
1.343333e+01,5.896774e-04,5.916983e-04,1.462117e-03,1.460642e-03
1.346667e+01,5.935118e-04,5.953931e-04,1.465932e-03,1.464593e-03
1.350000e+01,5.973518e-04,5.990668e-04,1.469742e-03,1.468566e-03
1.353333e+01,6.011966e-04,6.027211e-04,1.473549e-03,1.472559e-03
1.356667e+01,6.050457e-04,6.063580e-04,1.477353e-03,1.476569e-03
1.360000e+01,6.088984e-04,6.099798e-04,1.481155e-03,1.480594e-03
1.363333e+01,6.127541e-04,6.135892e-04,1.484956e-03,1.484631e-03
1.366667e+01,6.166122e-04,6.171888e-04,1.488756e-03,1.488679e-03
1.370000e+01,6.204722e-04,6.207818e-04,1.492555e-03,1.492734e-03
1.373333e+01,6.243337e-04,6.243712e-04,1.496354e-03,1.496792e-03
1.376667e+01,6.281962e-04,6.279602e-04,1.500153e-03,1.500852e-03
1.380000e+01,6.320594e-04,6.315522e-04,1.503952e-03,1.504909e-03
1.383333e+01,6.359231e-04,6.351504e-04,1.507752e-03,1.508961e-03
1.386667e+01,6.397870e-04,6.387582e-04,1.511553e-03,1.513004e-03
1.390000e+01,6.436510e-04,6.423785e-04,1.515354e-03,1.517036e-03
1.393333e+01,6.475152e-04,6.460147e-04,1.519157e-03,1.521053e-03
1.396667e+01,6.513794e-04,6.496695e-04,1.522960e-03,1.525053e-03
1.400000e+01,6.552439e-04,6.533457e-04,1.526763e-03,1.529033e-03
1.403333e+01,6.591088e-04,6.570457e-04,1.530568e-03,1.532991e-03
1.406667e+01,6.629744e-04,6.607719e-04,1.534372e-03,1.536924e-03
1.410000e+01,6.668408e-04,6.645260e-04,1.538176e-03,1.540831e-03
1.413333e+01,6.707086e-04,6.683099e-04,1.541980e-03,1.544711e-03
1.416667e+01,6.745781e-04,6.721247e-04,1.545782e-03,1.548561e-03
1.420000e+01,6.784497e-04,6.759714e-04,1.549584e-03,1.552382e-03
1.423333e+01,6.823240e-04,6.798506e-04,1.553383e-03,1.556173e-03
1.426667e+01,6.862015e-04,6.837625e-04,1.557180e-03,1.559933e-03
1.430000e+01,6.900828e-04,6.877070e-04,1.560973e-03,1.563663e-03
1.433333e+01,6.939684e-04,6.916837e-04,1.564763e-03,1.567362e-03
1.436667e+01,6.978589e-04,6.956917e-04,1.568549e-03,1.571033e-03
1.440000e+01,7.017549e-04,6.997298e-04,1.572330e-03,1.574676e-03
1.443333e+01,7.056570e-04,7.037965e-04,1.576105e-03,1.578292e-03
1.446667e+01,7.095657e-04,7.078901e-04,1.579875e-03,1.581884e-03
1.450000e+01,7.134817e-04,7.120084e-04,1.583638e-03,1.585452e-03
1.453333e+01,7.174054e-04,7.161493e-04,1.587394e-03,1.589000e-03
1.456667e+01,7.213373e-04,7.203103e-04,1.591142e-03,1.592530e-03
1.460000e+01,7.252778e-04,7.244885e-04,1.594882e-03,1.596044e-03
1.463333e+01,7.292274e-04,7.286814e-04,1.598614e-03,1.599544e-03
1.466667e+01,7.331864e-04,7.328858e-04,1.602337e-03,1.603034e-03
1.470000e+01,7.371552e-04,7.370989e-04,1.606051e-03,1.606517e-03
1.473333e+01,7.411338e-04,7.413177e-04,1.609756e-03,1.609995e-03
1.476667e+01,7.451226e-04,7.455392e-04,1.613451e-03,1.613471e-03
1.480000e+01,7.491215e-04,7.497606e-04,1.617137e-03,1.616948e-03
1.483333e+01,7.531307e-04,7.539789e-04,1.620813e-03,1.620428e-03
1.486667e+01,7.571501e-04,7.581915e-04,1.624479e-03,1.623914e-03
1.490000e+01,7.611797e-04,7.623959e-04,1.628136e-03,1.627408e-03
1.493333e+01,7.652193e-04,7.665897e-04,1.631784e-03,1.630913e-03
1.496667e+01,7.692686e-04,7.707709e-04,1.635422e-03,1.634430e-03
1.500000e+01,7.733274e-04,7.749377e-04,1.639051e-03,1.637960e-03
1.503333e+01,7.773953e-04,7.790884e-04,1.642671e-03,1.641507e-03
1.506667e+01,7.814720e-04,7.832218e-04,1.646283e-03,1.645070e-03
1.510000e+01,7.855571e-04,7.873369e-04,1.649887e-03,1.648650e-03
1.513333e+01,7.896501e-04,7.914331e-04,1.653484e-03,1.652248e-03
1.516667e+01,7.937505e-04,7.955100e-04,1.657073e-03,1.655865e-03
1.520000e+01,7.978578e-04,7.995676e-04,1.660656e-03,1.659499e-03
1.523333e+01,8.019714e-04,8.036063e-04,1.664233e-03,1.663151e-03
1.526667e+01,8.060908e-04,8.076267e-04,1.667804e-03,1.666821e-03
1.530000e+01,8.102155e-04,8.116297e-04,1.671369e-03,1.670506e-03
1.533333e+01,8.143448e-04,8.156165e-04,1.674930e-03,1.674206e-03
1.536667e+01,8.184782e-04,8.195887e-04,1.678487e-03,1.677920e-03
1.540000e+01,8.226153e-04,8.235480e-04,1.682041e-03,1.681645e-03
1.543333e+01,8.267554e-04,8.274964e-04,1.685591e-03,1.685380e-03
1.546667e+01,8.308982e-04,8.314360e-04,1.689138e-03,1.689123e-03
1.550000e+01,8.350432e-04,8.353691e-04,1.692682e-03,1.692870e-03
1.553333e+01,8.391900e-04,8.392983e-04,1.696225e-03,1.696621e-03
1.556667e+01,8.433383e-04,8.432261e-04,1.699766e-03,1.700372e-03
1.560000e+01,8.474876e-04,8.471550e-04,1.703305e-03,1.704122e-03
1.563333e+01,8.516380e-04,8.510879e-04,1.706843e-03,1.707866e-03
1.566667e+01,8.557890e-04,8.550273e-04,1.710379e-03,1.711603e-03
1.570000e+01,8.599406e-04,8.589759e-04,1.713915e-03,1.715331e-03
1.573333e+01,8.640928e-04,8.629361e-04,1.717449e-03,1.719047e-03
1.576667e+01,8.682454e-04,8.669105e-04,1.720983e-03,1.722748e-03
1.580000e+01,8.723986e-04,8.709012e-04,1.724515e-03,1.726432e-03
1.583333e+01,8.765525e-04,8.749105e-04,1.728045e-03,1.730098e-03
1.586667e+01,8.807072e-04,8.789403e-04,1.731575e-03,1.733744e-03
1.590000e+01,8.848630e-04,8.829922e-04,1.735102e-03,1.737367e-03
1.593333e+01,8.890201e-04,8.870678e-04,1.738628e-03,1.740967e-03
1.596667e+01,8.931787e-04,8.911682e-04,1.742151e-03,1.744543e-03
1.600000e+01,8.973394e-04,8.952944e-04,1.745671e-03,1.748093e-03
1.603333e+01,9.015024e-04,8.994471e-04,1.749189e-03,1.751617e-03
1.606667e+01,9.056682e-04,9.036265e-04,1.752703e-03,1.755115e-03
1.610000e+01,9.098372e-04,9.078328e-04,1.756213e-03,1.758586e-03
1.613333e+01,9.140099e-04,9.120658e-04,1.759718e-03,1.762031e-03
1.616667e+01,9.181868e-04,9.163249e-04,1.763219e-03,1.765451e-03
1.620000e+01,9.223683e-04,9.206094e-04,1.766714e-03,1.768846e-03
1.623333e+01,9.265549e-04,9.249182e-04,1.770203e-03,1.772217e-03
1.626667e+01,9.307471e-04,9.292501e-04,1.773686e-03,1.775565e-03
1.630000e+01,9.349453e-04,9.336034e-04,1.777162e-03,1.778892e-03
1.633333e+01,9.391500e-04,9.379766e-04,1.780631e-03,1.782199e-03
1.636667e+01,9.433616e-04,9.423676e-04,1.784092e-03,1.785489e-03
1.640000e+01,9.475804e-04,9.467744e-04,1.787546e-03,1.788763e-03
1.643333e+01,9.518069e-04,9.511948e-04,1.790991e-03,1.792024e-03
1.646667e+01,9.560414e-04,9.556265e-04,1.794427e-03,1.795273e-03
1.650000e+01,9.602840e-04,9.600671e-04,1.797854e-03,1.798512e-03
1.653333e+01,9.645351e-04,9.645142e-04,1.801272e-03,1.801745e-03
1.656667e+01,9.687947e-04,9.689655e-04,1.804681e-03,1.804973e-03
1.660000e+01,9.730631e-04,9.734185e-04,1.808080e-03,1.808199e-03
1.663333e+01,9.773402e-04,9.778709e-04,1.811470e-03,1.811424e-03
1.666667e+01,9.816261e-04,9.823205e-04,1.814850e-03,1.814651e-03
1.670000e+01,9.859208e-04,9.867652e-04,1.818221e-03,1.817882e-03
1.673333e+01,9.902241e-04,9.912030e-04,1.821582e-03,1.821119e-03
1.676667e+01,9.945359e-04,9.956321e-04,1.824934e-03,1.824362e-03
1.680000e+01,9.988560e-04,1.000051e-03,1.828277e-03,1.827615e-03
1.683333e+01,1.003184e-03,1.004458e-03,1.831610e-03,1.830877e-03
1.686667e+01,1.007520e-03,1.008852e-03,1.834936e-03,1.834151e-03
1.690000e+01,1.011864e-03,1.013233e-03,1.838252e-03,1.837436e-03
1.693333e+01,1.016214e-03,1.017599e-03,1.841561e-03,1.840734e-03
1.696667e+01,1.020572e-03,1.021950e-03,1.844862e-03,1.844045e-03
1.700000e+01,1.024936e-03,1.026286e-03,1.848155e-03,1.847369e-03
1.703333e+01,1.029305e-03,1.030607e-03,1.851442e-03,1.850705e-03
1.706667e+01,1.033680e-03,1.034914e-03,1.854722e-03,1.854054e-03
1.710000e+01,1.038061e-03,1.039206e-03,1.857995e-03,1.857414e-03
1.713333e+01,1.042445e-03,1.043486e-03,1.861263e-03,1.860786e-03
1.716667e+01,1.046834e-03,1.047753e-03,1.864526e-03,1.864167e-03
1.720000e+01,1.051227e-03,1.052010e-03,1.867784e-03,1.867556e-03
1.723333e+01,1.055623e-03,1.056258e-03,1.871037e-03,1.870953e-03
1.726667e+01,1.060022e-03,1.060498e-03,1.874285e-03,1.874354e-03
1.730000e+01,1.064423e-03,1.064732e-03,1.877530e-03,1.877760e-03
1.733333e+01,1.068827e-03,1.068963e-03,1.880771e-03,1.881167e-03
1.736667e+01,1.073233e-03,1.073191e-03,1.884009e-03,1.884574e-03
1.740000e+01,1.077640e-03,1.077420e-03,1.887243e-03,1.887979e-03
1.743333e+01,1.082048e-03,1.081651e-03,1.890475e-03,1.891379e-03
1.746667e+01,1.086458e-03,1.085887e-03,1.893704e-03,1.894773e-03
1.750000e+01,1.090869e-03,1.090130e-03,1.896930e-03,1.898159e-03
1.753333e+01,1.095281e-03,1.094382e-03,1.900153e-03,1.901534e-03
1.756667e+01,1.099695e-03,1.098644e-03,1.903374e-03,1.904897e-03
1.760000e+01,1.104109e-03,1.102919e-03,1.906592e-03,1.908246e-03
1.763333e+01,1.108524e-03,1.107209e-03,1.909807e-03,1.911579e-03
1.766667e+01,1.112940e-03,1.111515e-03,1.913020e-03,1.914895e-03
1.770000e+01,1.117358e-03,1.115838e-03,1.916229e-03,1.918191e-03
1.773333e+01,1.121777e-03,1.120181e-03,1.919435e-03,1.921468e-03
1.776667e+01,1.126198e-03,1.124544e-03,1.922637e-03,1.924723e-03
1.780000e+01,1.130621e-03,1.128927e-03,1.925836e-03,1.927957e-03
1.783333e+01,1.135046e-03,1.133333e-03,1.929030e-03,1.931168e-03
1.786667e+01,1.139474e-03,1.137760e-03,1.932221e-03,1.934356e-03
1.790000e+01,1.143905e-03,1.142210e-03,1.935406e-03,1.937522e-03
1.793333e+01,1.148340e-03,1.146682e-03,1.938586e-03,1.940664e-03
1.796667e+01,1.152778e-03,1.151176e-03,1.941761e-03,1.943783e-03
1.800000e+01,1.157220e-03,1.155691e-03,1.944929e-03,1.946880e-03
1.803333e+01,1.161667e-03,1.160228e-03,1.948092e-03,1.949955e-03
1.806667e+01,1.166119e-03,1.164784e-03,1.951248e-03,1.953010e-03
1.810000e+01,1.170576e-03,1.169359e-03,1.954396e-03,1.956045e-03
1.813333e+01,1.175038e-03,1.173951e-03,1.957537e-03,1.959062e-03
1.816667e+01,1.179507e-03,1.178559e-03,1.960671e-03,1.962062e-03
1.820000e+01,1.183982e-03,1.183182e-03,1.963796e-03,1.965046e-03
1.823333e+01,1.188463e-03,1.187818e-03,1.966913e-03,1.968017e-03
1.826667e+01,1.192952e-03,1.192464e-03,1.970022e-03,1.970975e-03
1.830000e+01,1.197448e-03,1.197119e-03,1.973121e-03,1.973924e-03
1.833333e+01,1.201951e-03,1.201782e-03,1.976211e-03,1.976863e-03
1.836667e+01,1.206461e-03,1.206449e-03,1.979292e-03,1.979796e-03
1.840000e+01,1.210979e-03,1.211120e-03,1.982364e-03,1.982724e-03
1.843333e+01,1.215505e-03,1.215792e-03,1.985426e-03,1.985649e-03
1.846667e+01,1.220039e-03,1.220463e-03,1.988479e-03,1.988573e-03
1.850000e+01,1.224580e-03,1.225132e-03,1.991522e-03,1.991497e-03
1.853333e+01,1.229129e-03,1.229797e-03,1.994556e-03,1.994423e-03
1.856667e+01,1.233686e-03,1.234457e-03,1.997580e-03,1.997352e-03
1.860000e+01,1.238250e-03,1.239110e-03,2.000595e-03,2.000285e-03
1.863333e+01,1.242822e-03,1.243755e-03,2.003601e-03,2.003225e-03
1.866667e+01,1.247400e-03,1.248390e-03,2.006597e-03,2.006171e-03
1.870000e+01,1.251986e-03,1.253016e-03,2.009586e-03,2.009124e-03
1.873333e+01,1.256578e-03,1.257630e-03,2.012565e-03,2.012085e-03
1.876667e+01,1.261176e-03,1.262234e-03,2.015537e-03,2.015055e-03
1.880000e+01,1.265781e-03,1.266826e-03,2.018500e-03,2.018033e-03
1.883333e+01,1.270391e-03,1.271407e-03,2.021456e-03,2.021020e-03
1.886667e+01,1.275006e-03,1.275976e-03,2.024404e-03,2.024015e-03
1.890000e+01,1.279627e-03,1.280535e-03,2.027346e-03,2.027019e-03
1.893333e+01,1.284252e-03,1.285083e-03,2.030280e-03,2.030029e-03
1.896667e+01,1.288881e-03,1.289622e-03,2.033209e-03,2.033046e-03
1.900000e+01,1.293514e-03,1.294152e-03,2.036131e-03,2.036069e-03
1.903333e+01,1.298151e-03,1.298675e-03,2.039048e-03,2.039096e-03
1.906667e+01,1.302791e-03,1.303192e-03,2.041959e-03,2.042127e-03
1.910000e+01,1.307434e-03,1.307703e-03,2.044865e-03,2.045159e-03
1.913333e+01,1.312079e-03,1.312212e-03,2.047766e-03,2.048192e-03
1.916667e+01,1.316727e-03,1.316718e-03,2.050663e-03,2.051224e-03
1.920000e+01,1.321377e-03,1.321225e-03,2.053555e-03,2.054254e-03
1.923333e+01,1.326030e-03,1.325733e-03,2.056442e-03,2.057278e-03
1.926667e+01,1.330683e-03,1.330245e-03,2.059326e-03,2.060297e-03
1.930000e+01,1.335339e-03,1.334762e-03,2.062205e-03,2.063309e-03
1.933333e+01,1.339996e-03,1.339285e-03,2.065080e-03,2.066311e-03
1.936667e+01,1.344655e-03,1.343817e-03,2.067952e-03,2.069302e-03
1.940000e+01,1.349315e-03,1.348360e-03,2.070819e-03,2.072281e-03
1.943333e+01,1.353977e-03,1.352914e-03,2.073683e-03,2.075246e-03
1.946667e+01,1.358641e-03,1.357481e-03,2.076542e-03,2.078195e-03
1.950000e+01,1.363306e-03,1.362062e-03,2.079397e-03,2.081129e-03
1.953333e+01,1.367973e-03,1.366659e-03,2.082247e-03,2.084045e-03
1.956667e+01,1.372642e-03,1.371272e-03,2.085093e-03,2.086942e-03
1.960000e+01,1.377314e-03,1.375902e-03,2.087934e-03,2.089821e-03
1.963333e+01,1.381988e-03,1.380551e-03,2.090771e-03,2.092679e-03
1.966667e+01,1.386664e-03,1.385217e-03,2.093602e-03,2.095518e-03
1.970000e+01,1.391344e-03,1.389903e-03,2.096427e-03,2.098336e-03
1.973333e+01,1.396027e-03,1.394607e-03,2.099246e-03,2.101133e-03
1.976667e+01,1.400714e-03,1.399330e-03,2.102060e-03,2.103910e-03
1.980000e+01,1.405404e-03,1.404071e-03,2.104867e-03,2.106667e-03
1.983333e+01,1.410099e-03,1.408831e-03,2.107667e-03,2.109405e-03
1.986667e+01,1.414798e-03,1.413607e-03,2.110460e-03,2.112123e-03
1.990000e+01,1.419502e-03,1.418400e-03,2.113246e-03,2.114823e-03
1.993333e+01,1.424211e-03,1.423208e-03,2.116024e-03,2.117506e-03
1.996667e+01,1.428926e-03,1.428031e-03,2.118794e-03,2.120173e-03
2.000000e+01,1.433646e-03,1.432867e-03,2.121556e-03,2.122825e-03
