t,lc1,lc2,lc3,lc4,c1,c2,c3,c4
5.866667e+00,3.856166e-05,-6.342878e-06,-1.636985e-04,-1.532607e-04,3.943811e-05,-5.962413e-06,-1.619956e-04,-1.519834e-04
5.900000e+00,4.142717e-05,-6.628742e-06,-1.604281e-04,-1.514604e-04,4.116274e-05,-6.531032e-06,-1.578104e-04,-1.491837e-04
5.933333e+00,4.215349e-05,-7.362306e-06,-1.553020e-04,-1.478795e-04,4.080037e-05,-7.610873e-06,-1.517825e-04,-1.446115e-04
5.966667e+00,4.076685e-05,-8.550757e-06,-1.483964e-04,-1.425459e-04,3.842537e-05,-9.207860e-06,-1.440158e-04,-1.383320e-04
6.000000e+00,3.735231e-05,-1.021546e-05,-1.398166e-04,-1.355233e-04,3.414800e-05,-1.134020e-05,-1.346286e-04,-1.304314e-04
6.033333e+00,3.204874e-05,-1.238735e-05,-1.296952e-04,-1.269103e-04,2.811280e-05,-1.403436e-05,-1.237559e-04,-1.210187e-04
6.066667e+00,2.504195e-05,-1.510127e-05,-1.181896e-04,-1.168390e-04,2.052989e-05,-1.730700e-05,-1.115801e-04,-1.102571e-04
6.100000e+00,1.655633e-05,-1.838963e-05,-1.054800e-04,-1.054730e-04,1.162546e-05,-2.117174e-05,-9.829286e-05,-9.832562e-05
6.133333e+00,6.845444e-06,-2.227594e-05,-9.176647e-05,-9.300410e-05,1.641650e-06,-2.563414e-05,-8.410006e-05,-8.542213e-05
6.166667e+00,-3.817728e-06,-2.676858e-05,-7.726602e-05,-7.964840e-05,-9.150042e-06,-3.067316e-05,-6.923721e-05,-7.177989e-05
6.200000e+00,-1.515072e-05,-3.185539e-05,-6.220968e-05,-6.564204e-05,-2.048368e-05,-3.625078e-05,-5.394395e-05,-5.763891e-05
6.233333e+00,-2.687094e-05,-3.749938e-05,-4.683915e-05,-5.123610e-05,-3.209673e-05,-4.230765e-05,-3.846951e-05,-4.325020e-05
6.266667e+00,-3.870425e-05,-4.363584e-05,-3.140328e-05,-3.669120e-05,-4.373298e-05,-4.875120e-05,-2.307114e-05,-2.887413e-05
6.300000e+00,-5.039228e-05,-5.017116e-05,-1.615445e-05,-2.227192e-05,-5.515650e-05,-5.546749e-05,-8.003894e-06,-1.476747e-05
6.333333e+00,-6.169843e-05,-5.698353e-05,-1.344697e-06,-8.241085e-06,-6.614704e-05,-6.231868e-05,6.473678e-06,-1.187997e-06
6.366667e+00,-7.241217e-05,-6.392528e-05,1.277818e-05,5.145812e-06,-7.651484e-05,-6.914420e-05,2.011907e-05,1.162454e-05
6.400000e+00,-8.235186e-05,-7.082705e-05,2.597472e-05,1.764603e-05,-8.609391e-05,-7.577012e-05,3.269872e-05,2.344316e-05
6.433333e+00,-9.136594e-05,-7.750338e-05,3.801788e-05,2.903454e-05,-9.473611e-05,-8.200844e-05,4.398327e-05,3.404941e-05
6.466667e+00,-9.933270e-05,-8.375955e-05,4.869708e-05,3.910858e-05,-1.023329e-04,-8.767413e-05,5.378260e-05,4.326622e-05
6.500000e+00,-1.061589e-04,-8.939925e-05,5.782220e-05,4.769156e-05,-1.087936e-04,-9.258528e-05,6.192200e-05,5.093536e-05
6.533333e+00,-1.117773e-04,-9.423262e-05,6.522735e-05,5.463628e-05,-1.140397e-04,-9.656385e-05,6.823912e-05,5.691413e-05
6.566667e+00,-1.161439e-04,-9.808444e-05,7.077441e-05,5.982751e-05,-1.180305e-04,-9.946529e-05,7.262938e-05,6.111665e-05
6.600000e+00,-1.192343e-04,-1.008017e-04,7.435615e-05,6.318369e-05,-1.207339e-04,-1.011654e-04,7.500851e-05,6.347789e-05
6.633333e+00,-1.210406e-04,-1.022608e-04,7.589895e-05,6.465799e-05,-1.221222e-04,-1.015611e-04,7.531143e-05,6.395204e-05
6.666667e+00,-1.215680e-04,-1.023726e-04,7.536490e-05,6.423851e-05,-1.222007e-04,-1.006055e-04,7.354106e-05,6.255552e-05
6.700000e+00,-1.208325e-04,-1.010874e-04,7.275337e-05,6.194792e-05,-1.209761e-04,-9.828137e-05,6.972236e-05,5.932391e-05
6.733333e+00,-1.188586e-04,-9.839714e-05,6.810172e-05,5.784229e-05,-1.184566e-04,-9.460190e-05,6.390339e-05,5.431233e-05
6.766667e+00,-1.156783e-04,-9.433644e-05,6.148545e-05,5.200943e-05,-1.146800e-04,-8.964087e-05,5.619934e-05,4.763353e-05
6.800000e+00,-1.113307e-04,-8.898149e-05,5.301736e-05,4.456672e-05,-1.096856e-04,-8.349937e-05,4.674519e-05,3.941492e-05
6.833333e+00,-1.058622e-04,-8.244754e-05,4.284601e-05,3.565845e-05,-1.035161e-04,-7.630608e-05,3.569868e-05,2.980096e-05
6.866667e+00,-9.932746e-05,-7.488466e-05,3.115338e-05,2.545286e-05,-9.624508e-05,-6.823517e-05,2.327211e-05,1.898058e-05
6.900000e+00,-9.179132e-05,-6.647227e-05,1.815173e-05,1.413885e-05,-8.795173e-05,-5.947526e-05,9.691238e-06,7.151135e-06
6.933333e+00,-8.333031e-05,-5.741257e-05,4.079727e-06,1.922529e-06,-7.872507e-05,-5.022988e-05,-4.800185e-06,-5.477569e-06
6.966667e+00,-7.403476e-05,-4.792337e-05,-1.080199e-05,-1.097640e-05,-6.868565e-05,-4.071976e-05,-1.992647e-05,-1.867060e-05
7.000000e+00,-6.401053e-05,-3.823046e-05,-2.621585e-05,-2.432834e-05,-5.796429e-05,-3.116297e-05,-3.540775e-05,-3.219162e-05
7.033333e+00,-5.338050e-05,-2.856013e-05,-4.187281e-05,-3.789755e-05,-4.670733e-05,-2.177630e-05,-5.095460e-05,-4.579786e-05
7.066667e+00,-4.228533e-05,-1.913189e-05,-5.747805e-05,-5.144585e-05,-3.508698e-05,-1.276326e-05,-6.627443e-05,-5.924415e-05
7.100000e+00,-3.088349e-05,-1.015197e-05,-7.273689e-05,-6.473631e-05,-2.328641e-05,-4.310805e-06,-8.108087e-05,-7.229087e-05
7.133333e+00,-1.935038e-05,-1.807660e-06,-8.736067e-05,-7.753692e-05,-1.150441e-05,3.408154e-06,-9.508842e-05,-8.469879e-05
7.166667e+00,-7.876449e-06,5.737276e-06,-1.010726e-04,-8.962407e-05,4.967318e-08,1.025627e-05,-1.080381e-04,-9.624929e-05
7.200000e+00,3.335762e-06,1.234591e-05,-1.136132e-04,-1.007860e-04,1.116132e-05,1.611852e-05,-1.196865e-04,-1.067354e-04
7.233333e+00,1.407545e-05,1.791022e-05,-1.247455e-04,-1.108260e-04,2.160742e-05,2.089900e-05,-1.298014e-04,-1.159577e-04
7.266667e+00,2.412831e-05,2.235195e-05,-1.342596e-04,-1.195656e-04,3.117816e-05,2.454617e-05,-1.382022e-04,-1.237570e-04
7.300000e+00,3.328195e-05,2.562218e-05,-1.419768e-04,-1.268476e-04,3.966939e-05,2.702786e-05,-1.447304e-04,-1.299909e-04
7.333333e+00,4.133183e-05,2.770001e-05,-1.477529e-04,-1.325383e-04,4.688062e-05,2.832829e-05,-1.492469e-04,-1.345303e-04
7.366667e+00,4.808740e-05,2.859026e-05,-1.514808e-04,-1.365304e-04,5.265097e-05,2.847237e-05,-1.516802e-04,-1.373010e-04
7.400000e+00,5.337823e-05,2.832058e-05,-1.530921e-04,-1.387448e-04,5.683689e-05,2.749602e-05,-1.519833e-04,-1.382475e-04
7.433333e+00,5.705983e-05,2.693813e-05,-1.525587e-04,-1.391323e-04,5.931143e-05,2.544443e-05,-1.501333e-04,-1.373326e-04
7.466667e+00,5.901892e-05,2.450612e-05,-1.498923e-04,-1.376753e-04,6.000772e-05,2.239268e-05,-1.461789e-04,-1.345796e-04
7.500000e+00,5.917787e-05,2.110027e-05,-1.451445e-04,-1.343879e-04,5.888388e-05,1.841807e-05,-1.401921e-04,-1.300307e-04
7.533333e+00,5.749810e-05,1.680560e-05,-1.384049e-04,-1.293170e-04,5.592341e-05,1.360025e-05,-1.322684e-04,-1.237478e-04
7.566667e+00,5.398235e-05,1.171353e-05,-1.297994e-04,-1.225418e-04,5.117751e-05,8.037281e-06,-1.225680e-04,-1.158503e-04
7.600000e+00,4.867562e-05,5.919500e-06,-1.194878e-04,-1.141727e-04,4.472286e-05,1.824039e-06,-1.112680e-04,-1.064735e-04
7.633333e+00,4.166475e-05,-4.788550e-07,-1.076599e-04,-1.043507e-04,3.666305e-05,-4.945420e-06,-9.856574e-05,-9.577127e-05
7.666667e+00,3.307670e-05,-7.382966e-06,-9.453275e-05,-9.324454e-05,2.716131e-05,-1.216704e-05,-8.470509e-05,-8.394236e-05
7.700000e+00,2.307552e-05,-1.469402e-05,-8.034571e-05,-8.104870e-05,1.639943e-05,-1.974043e-05,-6.993841e-05,-7.119578e-05
7.733333e+00,1.185821e-05,-2.231319e-05,-6.535662e-05,-6.798005e-05,4.580147e-06,-2.756510e-05,-5.453174e-05,-5.775524e-05
7.766667e+00,-3.504483e-07,-3.014145e-05,-4.983697e-05,-5.427420e-05,-8.055720e-06,-3.553544e-05,-3.877217e-05,-4.386910e-05
7.800000e+00,-1.330382e-05,-3.807923e-05,-3.406715e-05,-4.018131e-05,-2.126073e-05,-4.354693e-05,-2.294611e-05,-2.978861e-05
7.833333e+00,-2.673989e-05,-4.602584e-05,-1.833159e-05,-2.596154e-05,-3.477739e-05,-5.149190e-05,-7.345154e-06,-1.577303e-05
7.866667e+00,-4.038804e-05,-5.387905e-05,-2.913965e-06,-1.188019e-05,-4.833927e-05,-5.926177e-05,7.746397e-06,-2.081572e-06
7.900000e+00,-5.397594e-05,-6.153481e-05,1.190768e-05,1.797378e-06,-6.168616e-05,-6.674665e-05,2.205371e-05,1.103187e-05
7.933333e+00,-6.723617e-05,-6.888729e-05,2.586549e-05,1.481094e-05,-7.455993e-05,-7.383171e-05,3.530571e-05,2.331374e-05
7.966667e+00,-7.991253e-05,-7.582933e-05,3.870636e-05,2.691054e-05,-8.672264e-05,-8.040804e-05,4.726555e-05,3.453602e-05
8.000000e+00,-9.176570e-05,-8.225336e-05,5.019603e-05,3.786153e-05,-9.795255e-05,-8.636606e-05,5.771291e-05,4.448382e-05
8.033333e+00,-1.025783e-04,-8.805282e-05,6.012311e-05,4.744929e-05,-1.080398e-04,-9.159330e-05,6.643942e-05,5.295124e-05
8.066667e+00,-1.121587e-04,-9.312411e-05,6.830258e-05,5.548364e-05,-1.168175e-04,-9.599400e-05,7.329238e-05,5.978012e-05
8.100000e+00,-1.203449e-04,-9.736889e-05,7.457895e-05,6.180274e-05,-1.241396e-04,-9.947619e-05,7.814011e-05,6.483135e-05
8.133333e+00,-1.270059e-04,-1.006968e-04,7.882898e-05,6.627636e-05,-1.298775e-04,-1.019511e-04,8.086922e-05,6.798239e-05
8.166667e+00,-1.320437e-04,-1.030285e-04,8.096396e-05,6.880864e-05,-1.339582e-04,-1.033595e-04,8.143488e-05,6.917334e-05
8.200000e+00,-1.353937e-04,-1.042986e-04,8.093134e-05,6.933999e-05,-1.363291e-04,-1.036523e-04,7.981463e-05,6.836628e-05
8.233333e+00,-1.370240e-04,-1.044586e-04,7.871594e-05,6.784832e-05,-1.369563e-04,-1.027917e-04,7.600797e-05,6.554487e-05
8.266667e+00,-1.369348e-04,-1.034796e-04,7.434049e-05,6.434947e-05,-1.358632e-04,-1.007793e-04,7.008542e-05,6.076009e-05
8.300000e+00,-1.351567e-04,-1.013550e-04,6.786556e-05,5.889687e-05,-1.330899e-04,-9.763221e-05,6.213797e-05,5.408412e-05
8.333333e+00,-1.317487e-04,-9.810174e-05,5.938890e-05,5.158042e-05,-1.286930e-04,-9.338453e-05,5.227910e-05,4.561197e-05
8.366667e+00,-1.267957e-04,-9.376191e-05,4.904415e-05,4.252469e-05,-1.227798e-04,-8.811239e-05,4.068490e-05,3.549931e-05
8.400000e+00,-1.204062e-04,-8.840294e-05,3.699880e-05,3.188636e-05,-1.154689e-04,-8.190792e-05,2.754707e-05,2.391832e-05
8.433333e+00,-1.127095e-04,-8.211720e-05,2.345169e-05,1.985116e-05,-1.068919e-04,-7.488144e-05,1.307705e-05,1.106113e-05
8.466667e+00,-1.038531e-04,-7.502076e-05,8.629813e-06,6.630204e-06,-9.721863e-05,-6.717698e-05,-2.469288e-06,-2.836713e-06
8.500000e+00,-9.399990e-05,-6.725123e-05,-7.215441e-06,-7.544110e-06,-8.662446e-05,-5.894965e-05,-1.882770e-05,-1.753101e-05
8.533333e+00,-8.332578e-05,-5.896495e-05,-2.381251e-05,-2.242251e-05,-7.529441e-05,-5.036796e-05,-3.572000e-05,-3.276427e-05
8.566667e+00,-7.201704e-05,-5.033339e-05,-4.087435e-05,-3.774355e-05,-6.343535e-05,-4.161640e-05,-5.284899e-05,-4.826048e-05
8.600000e+00,-6.026798e-05,-4.153902e-05,-5.810351e-05,-5.323847e-05,-5.125496e-05,-3.288144e-05,-6.991786e-05,-6.374466e-05
8.633333e+00,-4.827855e-05,-3.277079e-05,-7.519744e-05,-6.863608e-05,-3.896681e-05,-2.435392e-05,-8.662408e-05,-7.893760e-05
8.666667e+00,-3.625197e-05,-2.421933e-05,-9.185403e-05,-8.366767e-05,-2.678806e-05,-1.621809e-05,-1.026752e-04,-9.356985e-05
8.700000e+00,-2.439246e-05,-1.607204e-05,-1.077772e-04,-9.807174e-05,-1.493236e-05,-8.650194e-06,-1.177882e-04,-1.073824e-04
8.733333e+00,-1.290280e-05,-8.508360e-06,-1.226825e-04,-1.115986e-04,-3.614941e-06,-1.820828e-06,-1.316840e-04,-1.201219e-04
8.766667e+00,-1.981852e-06,-1.695189e-06,-1.363023e-04,-1.240148e-04,6.964245e-06,4.127002e-06,-1.441221e-04,-1.315710e-04
8.800000e+00,8.177979e-06,4.217199e-06,-1.483914e-04,-1.351067e-04,1.661312e-05,9.065716e-06,-1.548794e-04,-1.415303e-04
8.833333e+00,1.739346e-05,9.098733e-06,-1.587314e-04,-1.446846e-04,2.514318e-05,1.288102e-05,-1.637463e-04,-1.498143e-04
8.866667e+00,2.549333e-05,1.284248e-05,-1.671349e-04,-1.525856e-04,3.239918e-05,1.550019e-05,-1.705747e-04,-1.562936e-04
8.900000e+00,3.232113e-05,1.536684e-05,-1.734498e-04,-1.586765e-04,3.823805e-05,1.686859e-05,-1.752400e-04,-1.608607e-04
8.933333e+00,3.773815e-05,1.661699e-05,-1.775619e-04,-1.628555e-04,4.252620e-05,1.694812e-05,-1.776388e-04,-1.634271e-04
8.966667e+00,4.162627e-05,1.656556e-05,-1.793971e-04,-1.650546e-04,4.517795e-05,1.574647e-05,-1.777425e-04,-1.639711e-04
9.000000e+00,4.389072e-05,1.521253e-05,-1.789236e-04,-1.652402e-04,4.612352e-05,1.328719e-05,-1.755482e-04,-1.624922e-04
9.033333e+00,4.446262e-05,1.258447e-05,-1.761520e-04,-1.634140e-04,4.530825e-05,9.609216e-06,-1.710788e-04,-1.590116e-04
9.066667e+00,4.330122e-05,8.733080e-06,-1.711357e-04,-1.596126e-04,4.273405e-05,4.792141e-06,-1.644331e-04,-1.536159e-04
9.100000e+00,4.039577e-05,3.733245e-06,-1.639695e-04,-1.539075e-04,3.842073e-05,-1.074058e-06,-1.557335e-04,-1.464095e-04
9.133333e+00,3.576681e-05,-2.319375e-06,-1.547885e-04,-1.464035e-04,3.240714e-05,-7.888141e-06,-1.451276e-04,-1.375173e-04
9.166667e+00,2.946696e-05,-9.311087e-06,-1.437651e-04,-1.372374e-04,2.478900e-05,-1.551978e-05,-1.328279e-04,-1.271182e-04
9.200000e+00,2.158095e-05,-1.711312e-05,-1.311059e-04,-1.265756e-04,1.567903e-05,-2.383470e-05,-1.190632e-04,-1.154037e-04
9.233333e+00,1.222502e-05,-2.558472e-05,-1.170480e-04,-1.146114e-04,5.209867e-06,-3.269235e-05,-1.040834e-04,-1.025810e-04
9.266667e+00,1.545505e-06,-3.457620e-05,-1.018545e-04,-1.015621e-04,-6.438416e-06,-4.193760e-05,-8.817970e-05,-8.889326e-05
9.300000e+00,-1.028332e-05,-4.393201e-05,-8.580941e-05,-8.766522e-05,-1.907303e-05,-5.141675e-05,-7.165008e-05,-7.458839e-05
9.333333e+00,-2.306213e-05,-5.349362e-05,-6.921271e-05,-7.317446e-05,-3.248435e-05,-6.097414e-05,-5.480483e-05,-5.992476e-05
9.366667e+00,-3.657012e-05,-6.310223e-05,-5.237453e-05,-5.835556e-05,-4.643382e-05,-7.045399e-05,-3.796537e-05,-4.517280e-05
9.400000e+00,-5.056920e-05,-7.260127e-05,-3.560954e-05,-4.348165e-05,-6.067759e-05,-7.970546e-05,-2.144863e-05,-3.060047e-05
9.433333e+00,-6.480874e-05,-8.183865e-05,-1.923118e-05,-2.882849e-05,-7.496185e-05,-8.857889e-05,-5.573133e-06,-1.647909e-05
9.466667e+00,-7.903063e-05,-9.066885e-05,-3.545951e-06,-1.466962e-05,-8.902875e-05,-9.693730e-05,9.363819e-06,-3.066715e-06
9.500000e+00,-9.297467e-05,-9.895466e-05,1.115213e-05,-1.271428e-06,-1.026245e-04,-1.046506e-04,2.307965e-05,9.388162e-06
9.533333e+00,-1.063841e-04,-1.065689e-04,2.458682e-05,1.111171e-05,-1.154946e-04,-1.115924e-04,3.530098e-05,2.064129e-05
9.566667e+00,-1.190110e-04,-1.133956e-04,3.650459e-05,2.224215e-05,-1.274076e-04,-1.176596e-04,4.580423e-05,3.048570e-05
9.600000e+00,-1.306217e-04,-1.193317e-04,4.667912e-05,3.190341e-05,-1.381451e-04,-1.227572e-04,5.438800e-05,3.873017e-05
9.633333e+00,-1.410016e-04,-1.242878e-04,5.491530e-05,3.990437e-05,-1.474982e-04,-1.267964e-04,6.086891e-05,4.519541e-05
9.666667e+00,-1.499598e-04,-1.281895e-04,6.105269e-05,4.608297e-05,-1.553043e-04,-1.297202e-04,6.513342e-05,4.975878e-05
9.700000e+00,-1.573329e-04,-1.309782e-04,6.496828e-05,5.030946e-05,-1.614208e-04,-1.314810e-04,6.709352e-05,5.231797e-05
9.733333e+00,-1.629886e-04,-1.326119e-04,6.657869e-05,5.248905e-05,-1.657230e-04,-1.320401e-04,6.668480e-05,5.278936e-05
9.766667e+00,-1.668282e-04,-1.330661e-04,6.584162e-05,5.256397e-05,-1.681477e-04,-1.313960e-04,6.392101e-05,5.115748e-05
9.800000e+00,-1.687879e-04,-1.323344e-04,6.275658e-05,5.051476e-05,-1.686548e-04,-1.295577e-04,5.884045e-05,4.742922e-05
9.833333e+00,-1.688407e-04,-1.304290e-04,5.736491e-05,4.636098e-05,-1.672262e-04,-1.265460e-04,5.150666e-05,4.163457e-05
9.866667e+00,-1.669958e-04,-1.273808e-04,4.974914e-05,4.016101e-05,-1.639100e-04,-1.224196e-04,4.205706e-05,3.387273e-05
9.900000e+00,-1.632984e-04,-1.232399e-04,4.003156e-05,3.201127e-05,-1.587753e-04,-1.172483e-04,3.064889e-05,2.426377e-05
9.933333e+00,-1.578284e-04,-1.180748e-04,2.837218e-05,2.204454e-05,-1.519134e-04,-1.111146e-04,1.746238e-05,1.295158e-05
9.966667e+00,-1.506983e-04,-1.119726e-04,1.496598e-05,1.042772e-05,-1.434737e-04,-1.041343e-04,2.735957e-06,1.385932e-07
1.000000e+01,-1.420506e-04,-1.050377e-04,3.963276e-08,-2.641205e-06,-1.336212e-04,-9.643231e-05,-1.327964e-05,-1.395727e-05
1.003333e+01,-1.320550e-04,-9.739083e-05,-1.615241e-05,-1.693672e-05,-1.225385e-04,-8.814521e-05,-3.031609e-05,-2.909815e-05
1.006667e+01,-1.209043e-04,-8.916743e-05,-3.333226e-05,-3.220993e-05,-1.104489e-04,-7.943155e-05,-4.807134e-05,-4.500899e-05
1.010000e+01,-1.088111e-04,-8.051564e-05,-5.120337e-05,-4.819314e-05,-9.758238e-05,-7.045450e-05,-6.623998e-05,-6.140819e-05
1.013333e+01,-9.600341e-05,-7.159406e-05,-6.945568e-05,-6.460481e-05,-8.417988e-05,-6.138511e-05,-8.450677e-05,-7.800227e-05
1.016667e+01,-8.272033e-05,-6.256903e-05,-8.777105e-05,-8.115478e-05,-7.049878e-05,-5.239979e-05,-1.025522e-04,-9.448944e-05
1.020000e+01,-6.920792e-05,-5.361171e-05,-1.058288e-04,-9.754964e-05,-5.679410e-05,-4.367337e-05,-1.200629e-04,-1.105722e-04
1.023333e+01,-5.571471e-05,-4.489480e-05,-1.233114e-04,-1.134982e-04,-4.332355e-05,-3.538216e-05,-1.367244e-04,-1.259520e-04
1.026667e+01,-4.248751e-05,-3.658920e-05,-1.399100e-04,-1.287168e-04,-3.033564e-05,-2.768920e-05,-1.522488e-04,-1.403532e-04
1.030000e+01,-2.976724e-05,-2.886048e-05,-1.553303e-04,-1.429347e-04,-1.806865e-05,-2.074934e-05,-1.663625e-04,-1.535146e-04
1.033333e+01,-1.778500e-05,-2.186546e-05,-1.692976e-04,-1.558988e-04,-6.755679e-06,-1.471174e-05,-1.788007e-04,-1.651854e-04
1.036667e+01,-6.758326e-06,-1.574875e-05,-1.815617e-04,-1.673785e-04,3.402402e-06,-9.695439e-06,-1.893518e-04,-1.751647e-04
1.040000e+01,3.112234e-06,-1.063959e-05,-1.919022e-04,-1.771700e-04,1.222042e-05,-5.806038e-06,-1.978257e-04,-1.832741e-04
1.043333e+01,1.164632e-05,-6.648889e-06,-2.001318e-04,-1.850995e-04,1.952473e-05,-3.137471e-06,-2.040497e-04,-1.893539e-04
1.046667e+01,1.868657e-05,-3.866696e-06,-2.061004e-04,-1.910268e-04,2.519112e-05,-1.742020e-06,-2.079238e-04,-1.933129e-04
1.050000e+01,2.410117e-05,-2.360055e-06,-2.096980e-04,-1.948478e-04,2.911376e-05,-1.656157e-06,-2.093734e-04,-1.950852e-04
1.053333e+01,2.778589e-05,-2.171400e-06,-2.108569e-04,-1.964960e-04,3.120267e-05,-2.901235e-06,-2.083481e-04,-1.946284e-04
1.056667e+01,2.966587e-05,-3.317471e-06,-2.095529e-04,-1.959439e-04,3.142679e-05,-5.453184e-06,-2.048790e-04,-1.919745e-04
1.060000e+01,2.969694e-05,-5.788841e-06,-2.058065e-04,-1.932035e-04,2.977353e-05,-9.273069e-06,-1.990225e-04,-1.871790e-04
1.063333e+01,2.786643e-05,-9.550015e-06,-1.996823e-04,-1.883260e-04,2.624843e-05,-1.430650e-05,-1.908626e-04,-1.803208e-04
1.066667e+01,2.419365e-05,-1.454011e-05,-1.912885e-04,-1.814008e-04,2.091692e-05,-2.045813e-05,-1.805600e-04,-1.715469e-04
1.070000e+01,1.872979e-05,-2.067414e-05,-1.807746e-04,-1.725540e-04,1.386092e-05,-2.762149e-05,-1.682973e-04,-1.610211e-04
1.073333e+01,1.155739e-05,-2.784477e-05,-1.683294e-04,-1.619462e-04,5.180760e-06,-3.567720e-05,-1.542826e-04,-1.489277e-04
1.076667e+01,2.789257e-06,-3.592457e-05,-1.541774e-04,-1.497695e-04,-4.970710e-06,-4.447625e-05,-1.387836e-04,-1.355013e-04
1.080000e+01,-7.433039e-06,-4.476872e-05,-1.385749e-04,-1.362443e-04,-1.642790e-05,-5.386405e-05,-1.220817e-04,-1.209856e-04
1.083333e+01,-1.894129e-05,-5.421798e-05,-1.218055e-04,-1.216153e-04,-2.900864e-05,-6.367751e-05,-1.044775e-04,-1.056382e-04
1.086667e+01,-3.154316e-05,-6.410194e-05,-1.041750e-04,-1.061472e-04,-4.249309e-05,-7.373978e-05,-8.630299e-05,-8.974296e-05
1.090000e+01,-4.502526e-05,-7.424246e-05,-8.600568e-05,-9.012030e-05,-5.665408e-05,-8.387442e-05,-6.789305e-05,-7.358432e-05
1.093333e+01,-5.915658e-05,-8.445720e-05,-6.763057e-05,-7.382537e-05,-7.125191e-05,-9.390177e-05,-4.959150e-05,-5.745326e-05
1.096667e+01,-7.369235e-05,-9.456315e-05,-4.938739e-05,-5.755855e-05,-8.603029e-05,-1.036460e-04,-3.173969e-05,-4.163972e-05
1.100000e+01,-8.837829e-05,-1.043801e-04,-3.161230e-05,-4.161623e-05,-1.007323e-04,-1.129370e-04,-1.466975e-05,-2.642628e-05
1.103333e+01,-1.029550e-04,-1.137338e-04,-1.463374e-05,-2.628979e-05,-1.150952e-04,-1.216069e-04,1.289095e-06,-1.209435e-05
1.106667e+01,-1.171628e-04,-1.224595e-04,1.233631e-06,-1.186040e-05,-1.288641e-04,-1.295081e-04,1.584420e-05,1.102367e-06
1.110000e+01,-1.307463e-04,-1.304045e-04,1.569470e-05,1.405932e-06,-1.417916e-04,-1.365030e-04,2.872247e-05,1.292421e-05
1.113333e+01,-1.434592e-04,-1.374307e-04,2.847935e-05,1.326317e-05,-1.536324e-04,-1.424609e-04,3.966513e-05,2.314047e-05
1.116667e+01,-1.550693e-04,-1.434171e-04,3.934744e-05,2.348969e-05,-1.641748e-04,-1.472849e-04,4.847793e-05,3.157104e-05
1.120000e+01,-1.653625e-04,-1.482616e-04,4.809328e-05,3.189233e-05,-1.732218e-04,-1.508904e-04,5.499290e-05,3.805506e-05
1.123333e+01,-1.741475e-04,-1.518826e-04,5.454933e-05,3.830998e-05,-1.805878e-04,-1.532042e-04,5.906507e-05,4.244782e-05
1.126667e+01,-1.812595e-04,-1.542203e-04,5.858942e-05,4.261657e-05,-1.861416e-04,-1.541943e-04,6.063085e-05,4.467149e-05
1.130000e+01,-1.865633e-04,-1.552371e-04,6.013102e-05,4.472357e-05,-1.897730e-04,-1.538430e-04,5.965490e-05,4.467071e-05
1.133333e+01,-1.899566e-04,-1.549185e-04,5.913678e-05,4.458171e-05,-1.913909e-04,-1.521455e-04,5.612935e-05,4.241198e-05
1.136667e+01,-1.913717e-04,-1.532731e-04,5.561533e-05,4.218213e-05,-1.909715e-04,-1.491413e-04,5.013083e-05,3.793566e-05
1.140000e+01,-1.907775e-04,-1.503322e-04,4.962111e-05,3.755670e-05,-1.885142e-04,-1.448825e-04,4.176134e-05,3.130495e-05
1.143333e+01,-1.881796e-04,-1.461492e-04,4.125345e-05,3.077772e-05,-1.840422e-04,-1.394352e-04,3.115009e-05,2.260792e-05
1.146667e+01,-1.836214e-04,-1.407988e-04,3.065485e-05,2.195682e-05,-1.776473e-04,-1.329050e-04,1.850018e-05,1.200207e-05
1.150000e+01,-1.771823e-04,-1.343754e-04,1.800847e-05,1.124313e-05,-1.694424e-04,-1.254074e-04,4.033127e-06,-3.353946e-07
1.153333e+01,-1.689772e-04,-1.269922e-04,3.534820e-06,-1.179209e-06,-1.595641e-04,-1.170703e-04,-1.200676e-05,-1.420351e-05
1.156667e+01,-1.591537e-04,-1.187788e-04,-1.251204e-05,-1.509419e-05,-1.482062e-04,-1.080501e-04,-2.932346e-05,-2.934808e-05
1.160000e+01,-1.478899e-04,-1.098793e-04,-2.984910e-05,-3.025772e-05,-1.355774e-04,-9.850833e-05,-4.761205e-05,-4.550231e-05
1.163333e+01,-1.353908e-04,-1.004501e-04,-4.816939e-05,-4.640195e-05,-1.219045e-04,-8.861556e-05,-6.655237e-05,-6.238133e-05
1.166667e+01,-1.218842e-04,-9.065738e-05,-6.714743e-05,-6.323999e-05,-1.074504e-04,-7.855451e-05,-8.580256e-05,-7.967342e-05
1.170000e+01,-1.076170e-04,-8.067415e-05,-8.644503e-05,-8.047111e-05,-9.248261e-05,-6.850763e-05,-1.050222e-04,-9.706450e-05
1.173333e+01,-9.284993e-05,-7.067774e-05,-1.057173e-04,-9.778617e-05,-7.727869e-05,-5.866065e-05,-1.238652e-04,-1.142322e-04
1.176667e+01,-7.785311e-05,-6.084663e-05,-1.246188e-04,-1.148732e-04,-6.212369e-05,-4.919334e-05,-1.419968e-04,-1.308596e-04
1.180000e+01,-6.290080e-05,-5.135749e-05,-1.428098e-04,-1.314231e-04,-4.729715e-05,-4.027915e-05,-1.590937e-04,-1.466390e-04
