t,lc1,lc2,lc3,lc4,c1,c2,c3,c4
6.400000e+00,6.756230e-04,6.742783e-04,6.698566e-04,6.716188e-04,7.168264e-04,7.158078e-04,7.099380e-04,7.117496e-04
6.433333e+00,6.803742e-04,6.776958e-04,6.758615e-04,6.774852e-04,7.218713e-04,7.196212e-04,7.162890e-04,7.179716e-04
6.466667e+00,6.851713e-04,6.811356e-04,6.819251e-04,6.833331e-04,7.269754e-04,7.234397e-04,7.227102e-04,7.241881e-04
6.500000e+00,6.899840e-04,6.846436e-04,6.880233e-04,6.891465e-04,7.321108e-04,7.273065e-04,7.291784e-04,7.303830e-04
6.533333e+00,6.947846e-04,6.882624e-04,6.941311e-04,6.949115e-04,7.372503e-04,7.312668e-04,7.356693e-04,7.365407e-04
6.566667e+00,6.995490e-04,6.920296e-04,7.002231e-04,7.006168e-04,7.423695e-04,7.353560e-04,7.421565e-04,7.426501e-04
6.600000e+00,7.042583e-04,6.959759e-04,7.062737e-04,7.062533e-04,7.474488e-04,7.396059e-04,7.486149e-04,7.487016e-04
6.633333e+00,7.088998e-04,7.001242e-04,7.122584e-04,7.118143e-04,7.524721e-04,7.440474e-04,7.550177e-04,7.546851e-04
6.666667e+00,7.134670e-04,7.044883e-04,7.181539e-04,7.172946e-04,7.574322e-04,7.486921e-04,7.613427e-04,7.605965e-04
6.700000e+00,7.179604e-04,7.090731e-04,7.239388e-04,7.226907e-04,7.623267e-04,7.535486e-04,7.675683e-04,7.664311e-04
6.733333e+00,7.223868e-04,7.138743e-04,7.295943e-04,7.280001e-04,7.671576e-04,7.586232e-04,7.736709e-04,7.721831e-04
6.766667e+00,7.267591e-04,7.188789e-04,7.351045e-04,7.332214e-04,7.719362e-04,7.639008e-04,7.796372e-04,7.778521e-04
6.800000e+00,7.310950e-04,7.240666e-04,7.404567e-04,7.383536e-04,7.766770e-04,7.693658e-04,7.854536e-04,7.834361e-04
6.833333e+00,7.354164e-04,7.294104e-04,7.456417e-04,7.433958e-04,7.813982e-04,7.750003e-04,7.911046e-04,7.889307e-04
6.866667e+00,7.397478e-04,7.348786e-04,7.506540e-04,7.483476e-04,7.861224e-04,7.807709e-04,7.965883e-04,7.943369e-04
6.900000e+00,7.441148e-04,7.404364e-04,7.554918e-04,7.532082e-04,7.908728e-04,7.866466e-04,8.019015e-04,7.996532e-04
6.933333e+00,7.485428e-04,7.460476e-04,7.601569e-04,7.579768e-04,7.956749e-04,7.925953e-04,8.070391e-04,8.048751e-04
6.966667e+00,7.530556e-04,7.516764e-04,7.646545e-04,7.626527e-04,8.005505e-04,7.985801e-04,8.120101e-04,8.100038e-04
7.000000e+00,7.576740e-04,7.572890e-04,7.689929e-04,7.672350e-04,8.055200e-04,8.045684e-04,8.168213e-04,8.150381e-04
7.033333e+00,7.624147e-04,7.628552e-04,7.731834e-04,7.717233e-04,8.106043e-04,8.105287e-04,8.214778e-04,8.199736e-04
7.066667e+00,7.672897e-04,7.683497e-04,7.772395e-04,7.761175e-04,8.158134e-04,8.164348e-04,8.259965e-04,8.248128e-04
7.100000e+00,7.723049e-04,7.737528e-04,7.811768e-04,7.804182e-04,8.211554e-04,8.222656e-04,8.303914e-04,8.295558e-04
7.133333e+00,7.774609e-04,7.790514e-04,7.850123e-04,7.846271e-04,8.266374e-04,8.280023e-04,8.346751e-04,8.342007e-04
7.166667e+00,7.827520e-04,7.842387e-04,7.887640e-04,7.887471e-04,8.322525e-04,8.336379e-04,8.388683e-04,8.387530e-04
7.200000e+00,7.881670e-04,7.893148e-04,7.924508e-04,7.927828e-04,8.379929e-04,8.391689e-04,8.429883e-04,8.432166e-04
7.233333e+00,7.936897e-04,7.942859e-04,7.960914e-04,7.967404e-04,8.438486e-04,8.445949e-04,8.470517e-04,8.475947e-04
7.266667e+00,7.992993e-04,7.991636e-04,7.997045e-04,8.006282e-04,8.497988e-04,8.499272e-04,8.510786e-04,8.518978e-04
7.300000e+00,8.049721e-04,8.039640e-04,8.033082e-04,8.044561e-04,8.558226e-04,8.551786e-04,8.550862e-04,8.561352e-04
7.333333e+00,8.106820e-04,8.087067e-04,8.069197e-04,8.082366e-04,8.618979e-04,8.603639e-04,8.590918e-04,8.603172e-04
7.366667e+00,8.164019e-04,8.134134e-04,8.105554e-04,8.119837e-04,8.679976e-04,8.655047e-04,8.631120e-04,8.644592e-04
7.400000e+00,8.221050e-04,8.181066e-04,8.142305e-04,8.157133e-04,8.740968e-04,8.706214e-04,8.671617e-04,8.685765e-04
7.433333e+00,8.277659e-04,8.228084e-04,8.179589e-04,8.194428e-04,8.801697e-04,8.757355e-04,8.712566e-04,8.726860e-04
7.466667e+00,8.333618e-04,8.275392e-04,8.217533e-04,8.231907e-04,8.861940e-04,8.808674e-04,8.754087e-04,8.768065e-04
7.500000e+00,8.388732e-04,8.323167e-04,8.256252e-04,8.269764e-04,8.921500e-04,8.860350e-04,8.796298e-04,8.809568e-04
7.533333e+00,8.442848e-04,8.371551e-04,8.295850e-04,8.308195e-04,8.980184e-04,8.912554e-04,8.839333e-04,8.851582e-04
7.566667e+00,8.495862e-04,8.420642e-04,8.336419e-04,8.347395e-04,9.037892e-04,8.965391e-04,8.883270e-04,8.894289e-04
7.600000e+00,8.547718e-04,8.470496e-04,8.378040e-04,8.387551e-04,9.094548e-04,9.018935e-04,8.928197e-04,8.937876e-04
7.633333e+00,8.598412e-04,8.521117e-04,8.420788e-04,8.428839e-04,9.150087e-04,9.073243e-04,8.974230e-04,8.982558e-04
7.666667e+00,8.647987e-04,8.572468e-04,8.464726e-04,8.471419e-04,9.204558e-04,9.128282e-04,9.021410e-04,9.028470e-04
7.700000e+00,8.696532e-04,8.624468e-04,8.509912e-04,8.515430e-04,9.258020e-04,9.184002e-04,9.069803e-04,9.075755e-04
7.733333e+00,8.744175e-04,8.677002e-04,8.556395e-04,8.560985e-04,9.310546e-04,9.240332e-04,9.119507e-04,9.124584e-04
7.766667e+00,8.791075e-04,8.729925e-04,8.604215e-04,8.608171e-04,9.362296e-04,9.297135e-04,9.170537e-04,9.175011e-04
7.800000e+00,8.837414e-04,8.783076e-04,8.653408e-04,8.657046e-04,9.413429e-04,9.354273e-04,9.222935e-04,9.227104e-04
7.833333e+00,8.883388e-04,8.836285e-04,8.703998e-04,8.707637e-04,9.464109e-04,9.411596e-04,9.276782e-04,9.280956e-04
7.866667e+00,8.929197e-04,8.889382e-04,8.756002e-04,8.759940e-04,9.514537e-04,9.468939e-04,9.332061e-04,9.336526e-04
7.900000e+00,8.975037e-04,8.942209e-04,8.809424e-04,8.813919e-04,9.564899e-04,9.526150e-04,9.388788e-04,9.393795e-04
7.933333e+00,9.021091e-04,8.994628e-04,8.864259e-04,8.869514e-04,9.615378e-04,9.583080e-04,9.447014e-04,9.452767e-04
7.966667e+00,9.067523e-04,9.046530e-04,8.920487e-04,8.926634e-04,9.666138e-04,9.639618e-04,9.506684e-04,9.513316e-04
8.000000e+00,9.114469e-04,9.097837e-04,8.978075e-04,8.985167e-04,9.717323e-04,9.695676e-04,9.567777e-04,9.575349e-04
8.033333e+00,9.162037e-04,9.148513e-04,9.036973e-04,9.044982e-04,9.769068e-04,9.751179e-04,9.630296e-04,9.638786e-04
8.066667e+00,9.210301e-04,9.198559e-04,9.097117e-04,9.105931e-04,9.821449e-04,9.806123e-04,9.694143e-04,9.703454e-04
8.100000e+00,9.259305e-04,9.248017e-04,9.158425e-04,9.167856e-04,9.874524e-04,9.860524e-04,9.759249e-04,9.769206e-04
8.133333e+00,9.309057e-04,9.296968e-04,9.220798e-04,9.230592e-04,9.928347e-04,9.914422e-04,9.825558e-04,9.835914e-04
8.166667e+00,9.359539e-04,9.345525e-04,9.284120e-04,9.293967e-04,9.982897e-04,9.967919e-04,9.892927e-04,9.903388e-04
8.200000e+00,9.410706e-04,9.393833e-04,9.348262e-04,9.357815e-04,1.003815e-03,1.002113e-03,9.961235e-04,9.971469e-04
8.233333e+00,9.462494e-04,9.442056e-04,9.413077e-04,9.421972e-04,1.009408e-03,1.007420e-03,1.003037e-03,1.004001e-03
8.266667e+00,9.514825e-04,9.490372e-04,9.478410e-04,9.486279e-04,1.015060e-03,1.012729e-03,1.010015e-03,1.010884e-03
8.300000e+00,9.567612e-04,9.538965e-04,9.544092e-04,9.550590e-04,1.020764e-03,1.018056e-03,1.017041e-03,1.017781e-03
8.333333e+00,9.620766e-04,9.588016e-04,9.609951e-04,9.614769e-04,1.026513e-03,1.023420e-03,1.024100e-03,1.024679e-03
8.366667e+00,9.674204e-04,9.637695e-04,9.675807e-04,9.678692e-04,1.032298e-03,1.028837e-03,1.031173e-03,1.031565e-03
8.400000e+00,9.727852e-04,9.688153e-04,9.741484e-04,9.742250e-04,1.038112e-03,1.034321e-03,1.038242e-03,1.038427e-03
8.433333e+00,9.781651e-04,9.739516e-04,9.806807e-04,9.805346e-04,1.043949e-03,1.039889e-03,1.045288e-03,1.045254e-03
8.466667e+00,9.835557e-04,9.791880e-04,9.871607e-04,9.867897e-04,1.049803e-03,1.045550e-03,1.052296e-03,1.052038e-03
8.500000e+00,9.889551e-04,9.845308e-04,9.935727e-04,9.929835e-04,1.055672e-03,1.051310e-03,1.059248e-03,1.058770e-03
8.533333e+00,9.943630e-04,9.899829e-04,9.999023e-04,9.991100e-04,1.061553e-03,1.057178e-03,1.066128e-03,1.065443e-03
8.566667e+00,9.997816e-04,9.955432e-04,1.006137e-03,1.005165e-03,1.067448e-03,1.063153e-03,1.072923e-03,1.072053e-03
8.600000e+00,1.005215e-03,1.001208e-03,1.012266e-03,1.011143e-03,1.073359e-03,1.069232e-03,1.079623e-03,1.078594e-03
8.633333e+00,1.010667e-03,1.006969e-03,1.018280e-03,1.017044e-03,1.079291e-03,1.075413e-03,1.086214e-03,1.085060e-03
8.666667e+00,1.016147e-03,1.012818e-03,1.024174e-03,1.022864e-03,1.085247e-03,1.081687e-03,1.092691e-03,1.091450e-03
8.700000e+00,1.021661e-03,1.018741e-03,1.029942e-03,1.028601e-03,1.091236e-03,1.088042e-03,1.099050e-03,1.097762e-03
8.733333e+00,1.027216e-03,1.024726e-03,1.035585e-03,1.034256e-03,1.097264e-03,1.094470e-03,1.105283e-03,1.103991e-03
8.766667e+00,1.032822e-03,1.030757e-03,1.041103e-03,1.039829e-03,1.103337e-03,1.100955e-03,1.111394e-03,1.110140e-03
8.800000e+00,1.038483e-03,1.036821e-03,1.046498e-03,1.045319e-03,1.109464e-03,1.107482e-03,1.117384e-03,1.116206e-03
8.833333e+00,1.044208e-03,1.042903e-03,1.051777e-03,1.050728e-03,1.115650e-03,1.114041e-03,1.123253e-03,1.122189e-03
8.866667e+00,1.049999e-03,1.048990e-03,1.056946e-03,1.056059e-03,1.121900e-03,1.120615e-03,1.129012e-03,1.128091e-03
8.900000e+00,1.055859e-03,1.055071e-03,1.062016e-03,1.061313e-03,1.128217e-03,1.127194e-03,1.134667e-03,1.133915e-03
8.933333e+00,1.061789e-03,1.061134e-03,1.066997e-03,1.066495e-03,1.134604e-03,1.133766e-03,1.140226e-03,1.139661e-03
8.966667e+00,1.067786e-03,1.067174e-03,1.071901e-03,1.071609e-03,1.141059e-03,1.140323e-03,1.145701e-03,1.145336e-03
9.000000e+00,1.073847e-03,1.073184e-03,1.076741e-03,1.076661e-03,1.147579e-03,1.146859e-03,1.151106e-03,1.150943e-03
9.033333e+00,1.079966e-03,1.079163e-03,1.081531e-03,1.081657e-03,1.154162e-03,1.153367e-03,1.156450e-03,1.156487e-03
9.066667e+00,1.086134e-03,1.085110e-03,1.086286e-03,1.086606e-03,1.160800e-03,1.159848e-03,1.161750e-03,1.161977e-03
9.100000e+00,1.092343e-03,1.091026e-03,1.091019e-03,1.091516e-03,1.167485e-03,1.166300e-03,1.167019e-03,1.167422e-03
9.133333e+00,1.098581e-03,1.096915e-03,1.095746e-03,1.096397e-03,1.174209e-03,1.172725e-03,1.172270e-03,1.172830e-03
9.166667e+00,1.104837e-03,1.102782e-03,1.100481e-03,1.101261e-03,1.180959e-03,1.179128e-03,1.177519e-03,1.178212e-03
9.200000e+00,1.111098e-03,1.108633e-03,1.105237e-03,1.106119e-03,1.187726e-03,1.185513e-03,1.182779e-03,1.183581e-03
9.233333e+00,1.117354e-03,1.114476e-03,1.110029e-03,1.110984e-03,1.194498e-03,1.191886e-03,1.188063e-03,1.188948e-03
9.266667e+00,1.123593e-03,1.120317e-03,1.114867e-03,1.115870e-03,1.201264e-03,1.198253e-03,1.193385e-03,1.194326e-03
9.300000e+00,1.129804e-03,1.126162e-03,1.119765e-03,1.120790e-03,1.208015e-03,1.204622e-03,1.198755e-03,1.199730e-03
9.333333e+00,1.135980e-03,1.132018e-03,1.124733e-03,1.125757e-03,1.214739e-03,1.210997e-03,1.204187e-03,1.205174e-03
9.366667e+00,1.142113e-03,1.137889e-03,1.129782e-03,1.130786e-03,1.221430e-03,1.217386e-03,1.209691e-03,1.210670e-03
9.400000e+00,1.148198e-03,1.143780e-03,1.134919e-03,1.135890e-03,1.228082e-03,1.223792e-03,1.215275e-03,1.216233e-03
9.433333e+00,1.154231e-03,1.149693e-03,1.140153e-03,1.141080e-03,1.234689e-03,1.230220e-03,1.220952e-03,1.221877e-03
9.466667e+00,1.160213e-03,1.155629e-03,1.145491e-03,1.146369e-03,1.241250e-03,1.236670e-03,1.226726e-03,1.227613e-03
9.500000e+00,1.166144e-03,1.161587e-03,1.150940e-03,1.151767e-03,1.247764e-03,1.243144e-03,1.232605e-03,1.233451e-03
9.533333e+00,1.172026e-03,1.167565e-03,1.156503e-03,1.157281e-03,1.254232e-03,1.249642e-03,1.238598e-03,1.239404e-03
9.566667e+00,1.177866e-03,1.173561e-03,1.162186e-03,1.162920e-03,1.260658e-03,1.256161e-03,1.244707e-03,1.245477e-03
9.600000e+00,1.183669e-03,1.179571e-03,1.167990e-03,1.168689e-03,1.267047e-03,1.262699e-03,1.250936e-03,1.251677e-03
9.633333e+00,1.189443e-03,1.185590e-03,1.173918e-03,1.174590e-03,1.273404e-03,1.269253e-03,1.257293e-03,1.258012e-03
9.666667e+00,1.195196e-03,1.191613e-03,1.179972e-03,1.180626e-03,1.279737e-03,1.275818e-03,1.263774e-03,1.264481e-03
9.700000e+00,1.200937e-03,1.197636e-03,1.186149e-03,1.186795e-03,1.286054e-03,1.282390e-03,1.270383e-03,1.271084e-03
9.733333e+00,1.206674e-03,1.203655e-03,1.192450e-03,1.193094e-03,1.292364e-03,1.288965e-03,1.277121e-03,1.277825e-03
9.766667e+00,1.212417e-03,1.209666e-03,1.198871e-03,1.199520e-03,1.298674e-03,1.295540e-03,1.283985e-03,1.284697e-03
9.800000e+00,1.218174e-03,1.215666e-03,1.205410e-03,1.206066e-03,1.304993e-03,1.302110e-03,1.290972e-03,1.291694e-03
9.833333e+00,1.223953e-03,1.221654e-03,1.212060e-03,1.212723e-03,1.311329e-03,1.308675e-03,1.298082e-03,1.298815e-03
9.866667e+00,1.229759e-03,1.227631e-03,1.218816e-03,1.219484e-03,1.317689e-03,1.315232e-03,1.305307e-03,1.306047e-03
9.900000e+00,1.235599e-03,1.233598e-03,1.225672e-03,1.226338e-03,1.324078e-03,1.321784e-03,1.312640e-03,1.313382e-03
9.933333e+00,1.241476e-03,1.239557e-03,1.232617e-03,1.233272e-03,1.330504e-03,1.328330e-03,1.320077e-03,1.320812e-03
9.966667e+00,1.247393e-03,1.245512e-03,1.239644e-03,1.240276e-03,1.336968e-03,1.334874e-03,1.327608e-03,1.328324e-03
1.000000e+01,1.253354e-03,1.251471e-03,1.246742e-03,1.247338e-03,1.343473e-03,1.341420e-03,1.335222e-03,1.335907e-03
