t,lc1,lc2,lc3,lc4,c1,c2,c3,c4
6.333333e+00,4.940249e-05,3.102566e-04,1.855929e-04,1.853927e-04,6.234575e-05,3.182374e-04,1.959283e-04,1.955286e-04
6.366667e+00,4.613465e-05,3.169317e-04,1.853467e-04,1.843569e-04,6.002182e-05,3.242392e-04,1.956887e-04,1.944823e-04
6.400000e+00,5.771634e-05,3.107781e-04,1.852630e-04,1.836518e-04,7.202989e-05,3.177917e-04,1.955995e-04,1.937672e-04
6.433333e+00,8.316434e-05,2.926067e-04,1.853337e-04,1.833136e-04,9.775625e-05,2.994071e-04,1.956571e-04,1.934307e-04
6.466667e+00,1.200736e-04,2.644516e-04,1.855422e-04,1.833474e-04,1.343901e-04,2.714936e-04,1.958414e-04,1.934662e-04
6.500000e+00,1.648612e-04,2.293620e-04,1.858662e-04,1.837292e-04,1.784736e-04,2.370065e-04,1.961322e-04,1.938499e-04
6.533333e+00,2.131303e-04,1.910890e-04,1.862811e-04,1.844117e-04,2.257678e-04,1.995609e-04,1.965095e-04,1.945434e-04
6.566667e+00,2.601178e-04,1.537020e-04,1.867635e-04,1.853314e-04,2.715082e-04,1.632343e-04,1.969498e-04,1.954738e-04
6.600000e+00,3.011798e-04,1.211719e-04,1.872944e-04,1.864177e-04,3.112919e-04,1.317937e-04,1.974375e-04,1.965722e-04
6.633333e+00,3.322648e-04,9.696423e-05,1.878621e-04,1.876015e-04,3.409124e-04,1.088411e-04,1.979656e-04,1.977725e-04
6.666667e+00,3.503274e-04,8.368478e-05,1.884642e-04,1.888239e-04,3.577800e-04,9.661652e-05,1.985338e-04,1.990129e-04
6.700000e+00,3.536388e-04,8.281225e-05,1.891088e-04,1.900423e-04,3.603568e-04,9.645833e-05,1.991537e-04,2.002522e-04
6.733333e+00,3.419635e-04,9.454675e-05,1.898145e-04,1.912356e-04,3.480899e-04,1.088552e-04,1.998491e-04,2.014689e-04
6.766667e+00,3.165842e-04,1.177887e-04,1.906091e-04,1.924052e-04,3.227725e-04,1.322851e-04,2.006483e-04,2.026658e-04
6.800000e+00,2.801708e-04,1.502510e-04,1.915276e-04,1.935741e-04,2.870135e-04,1.645067e-04,2.015871e-04,2.038661e-04
6.833333e+00,2.365085e-04,1.886926e-04,1.926091e-04,1.947833e-04,2.443362e-04,2.024721e-04,2.027109e-04,2.051131e-04
6.866667e+00,1.901125e-04,2.292496e-04,1.938929e-04,1.960855e-04,1.993427e-04,2.422086e-04,2.040535e-04,2.064591e-04
6.900000e+00,1.457672e-04,2.678309e-04,1.954145e-04,1.975380e-04,1.565358e-04,2.798217e-04,2.056486e-04,2.079605e-04
6.933333e+00,1.080392e-04,3.005366e-04,1.972019e-04,1.991937e-04,1.205040e-04,3.113449e-04,2.075312e-04,2.096774e-04
6.966667e+00,8.081089e-05,3.240576e-04,1.992717e-04,2.010941e-04,9.475765e-05,3.337720e-04,2.097070e-04,2.116449e-04
7.000000e+00,6.688597e-05,3.360151e-04,2.016263e-04,2.032622e-04,8.188377e-05,3.449040e-04,2.121763e-04,2.138849e-04
7.033333e+00,6.770363e-05,3.352050e-04,2.042521e-04,2.056976e-04,8.364563e-05,3.432649e-04,2.149311e-04,2.164048e-04
7.066667e+00,8.319269e-05,3.217232e-04,2.071187e-04,2.083747e-04,9.947529e-05,3.294060e-04,2.179299e-04,2.191696e-04
7.100000e+00,1.117802e-04,2.969570e-04,2.101799e-04,2.112426e-04,1.278207e-04,3.047208e-04,2.211250e-04,2.221291e-04
7.133333e+00,1.505535e-04,2.634458e-04,2.133754e-04,2.142290e-04,1.660812e-04,2.715004e-04,2.244571e-04,2.252135e-04
7.166667e+00,1.955585e-04,2.246236e-04,2.166336e-04,2.172456e-04,2.100670e-04,2.333941e-04,2.278481e-04,2.283304e-04
7.200000e+00,2.422059e-04,1.844697e-04,2.198762e-04,2.201958e-04,2.553988e-04,1.942047e-04,2.312194e-04,2.313853e-04
7.233333e+00,2.857408e-04,1.471044e-04,2.230221e-04,2.229832e-04,2.973458e-04,1.580388e-04,2.344851e-04,2.342769e-04
7.266667e+00,3.217301e-04,1.163691e-04,2.259929e-04,2.255209e-04,3.317255e-04,1.285274e-04,2.375686e-04,2.369230e-04
7.300000e+00,3.465174e-04,9.543539e-05,2.287169e-04,2.277389e-04,3.551402e-04,1.086350e-04,2.404000e-04,2.392554e-04
7.333333e+00,3.575978e-04,8.648228e-05,2.311340e-04,2.295910e-04,3.648473e-04,1.007760e-04,2.429100e-04,2.412165e-04
7.366667e+00,3.538755e-04,9.047412e-05,2.331988e-04,2.310584e-04,3.603029e-04,1.054593e-04,2.450634e-04,2.427984e-04
7.400000e+00,3.357772e-04,1.070629e-04,2.348827e-04,2.321516e-04,3.420251e-04,1.222774e-04,2.468338e-04,2.440103e-04
7.433333e+00,3.052100e-04,1.346243e-04,2.361756e-04,2.329078e-04,3.116078e-04,1.498912e-04,2.482002e-04,2.448786e-04
7.466667e+00,2.653675e-04,1.704235e-04,2.370850e-04,2.333873e-04,2.725793e-04,1.852542e-04,2.491833e-04,2.454725e-04
7.500000e+00,2.204049e-04,2.108951e-04,2.376351e-04,2.336663e-04,2.288956e-04,2.249410e-04,2.498075e-04,2.458644e-04
7.533333e+00,1.750144e-04,2.520068e-04,2.378643e-04,2.338283e-04,1.850991e-04,2.650140e-04,2.501016e-04,2.461325e-04
7.566667e+00,1.339466e-04,2.896719e-04,2.378215e-04,2.339553e-04,1.457644e-04,3.014854e-04,2.501246e-04,2.463600e-04
7.600000e+00,1.015246e-04,3.201658e-04,2.375626e-04,2.341186e-04,1.149188e-04,3.308527e-04,2.499306e-04,2.466139e-04
7.633333e+00,8.120220e-05,3.405067e-04,2.371462e-04,2.343713e-04,9.620269e-05,3.499619e-04,2.495730e-04,2.469468e-04
7.666667e+00,7.520983e-05,3.487597e-04,2.366298e-04,2.347422e-04,9.134993e-05,3.573030e-04,2.491136e-04,2.473827e-04
7.700000e+00,8.432561e-05,3.442342e-04,2.360661e-04,2.352336e-04,1.010246e-04,3.523007e-04,2.486030e-04,2.479214e-04
7.733333e+00,1.077944e-04,3.275533e-04,2.355004e-04,2.358206e-04,1.248378e-04,3.352924e-04,2.480856e-04,2.485390e-04
7.766667e+00,1.434030e-04,3.005902e-04,2.349686e-04,2.364546e-04,1.601518e-04,3.085349e-04,2.475964e-04,2.491841e-04
7.800000e+00,1.877049e-04,2.662752e-04,2.344961e-04,2.370696e-04,2.036431e-04,2.748686e-04,2.471593e-04,2.497928e-04
7.833333e+00,2.363700e-04,2.282961e-04,2.340982e-04,2.375897e-04,2.511733e-04,2.378263e-04,2.467905e-04,2.502880e-04
7.866667e+00,2.846252e-04,1.907195e-04,2.337810e-04,2.379392e-04,2.979588e-04,2.014826e-04,2.464929e-04,2.506002e-04
7.900000e+00,3.277406e-04,1.575744e-04,2.335430e-04,2.380525e-04,3.395322e-04,1.696440e-04,2.462645e-04,2.506692e-04
7.933333e+00,3.615102e-04,1.324391e-04,2.333776e-04,2.378832e-04,3.715742e-04,1.459953e-04,2.461003e-04,2.504444e-04
7.966667e+00,3.826809e-04,1.180736e-04,2.332754e-04,2.374118e-04,3.912931e-04,1.329170e-04,2.459891e-04,2.499193e-04
8.000000e+00,3.892826e-04,1.161360e-04,2.332271e-04,2.366507e-04,3.969400e-04,1.319009e-04,2.459228e-04,2.491106e-04
8.033333e+00,3.808288e-04,1.270114e-04,2.332257e-04,2.356464e-04,3.877334e-04,1.436060e-04,2.458967e-04,2.480614e-04
8.066667e+00,3.583646e-04,1.497708e-04,2.332686e-04,2.344772e-04,3.652492e-04,1.666603e-04,2.459082e-04,2.468607e-04
8.100000e+00,3.243594e-04,1.822638e-04,2.333586e-04,2.332492e-04,3.319139e-04,1.989460e-04,2.459618e-04,2.456141e-04
8.133333e+00,2.824535e-04,2.213372e-04,2.335045e-04,2.320876e-04,2.910943e-04,2.375162e-04,2.460698e-04,2.444507e-04
8.166667e+00,2.370852e-04,2.631555e-04,2.337214e-04,2.311267e-04,2.473283e-04,2.784144e-04,2.462473e-04,2.435030e-04
8.200000e+00,1.930371e-04,3.035917e-04,2.340295e-04,2.304981e-04,2.051028e-04,3.177221e-04,2.465159e-04,2.428983e-04
8.233333e+00,1.549463e-04,3.386478e-04,2.344526e-04,2.303191e-04,1.690357e-04,3.514059e-04,2.469052e-04,2.427662e-04
8.266667e+00,1.268301e-04,3.648632e-04,2.350167e-04,2.306817e-04,1.427603e-04,3.763163e-04,2.474399e-04,2.431818e-04
8.300000e+00,1.116753e-04,3.796676e-04,2.357477e-04,2.316434e-04,1.290097e-04,3.900920e-04,2.481476e-04,2.441978e-04
8.333333e+00,1.111325e-04,3.816439e-04,2.366692e-04,2.332216e-04,1.297207e-04,3.910674e-04,2.490606e-04,2.458464e-04
8.366667e+00,1.253468e-04,3.706733e-04,2.378009e-04,2.353908e-04,1.445186e-04,3.796025e-04,2.501947e-04,2.480797e-04
8.400000e+00,1.529432e-04,3.479482e-04,2.391569e-04,2.380842e-04,1.720235e-04,3.569175e-04,2.515654e-04,2.508293e-04
8.433333e+00,1.911671e-04,3.158511e-04,2.407443e-04,2.411987e-04,2.097914e-04,3.251399e-04,2.531887e-04,2.540024e-04
8.466667e+00,2.361657e-04,2.777123e-04,2.425628e-04,2.446037e-04,2.537218e-04,2.878332e-04,2.550573e-04,2.574545e-04
8.500000e+00,2.833826e-04,2.374709e-04,2.446043e-04,2.481515e-04,2.994755e-04,2.487536e-04,2.571634e-04,2.610419e-04
8.533333e+00,3.280237e-04,1.992733e-04,2.468533e-04,2.516905e-04,3.423138e-04,2.119971e-04,2.594973e-04,2.646139e-04
8.566667e+00,3.655487e-04,1.670513e-04,2.492874e-04,2.550778e-04,3.779574e-04,1.812825e-04,2.620287e-04,2.680303e-04
8.600000e+00,3.921362e-04,1.441211e-04,2.518786e-04,2.581908e-04,4.028767e-04,1.596883e-04,2.647288e-04,2.711751e-04
8.633333e+00,4.050757e-04,1.328463e-04,2.545944e-04,2.609380e-04,4.141577e-04,1.497740e-04,2.675670e-04,2.739496e-04
8.666667e+00,4.030467e-04,1.343969e-04,2.573986e-04,2.632652e-04,4.110612e-04,1.522372e-04,2.705009e-04,2.763146e-04
8.700000e+00,3.862557e-04,1.486319e-04,2.602531e-04,2.651594e-04,3.939174e-04,1.668494e-04,2.734909e-04,2.782612e-04
8.733333e+00,3.564172e-04,1.741140e-04,2.631186e-04,2.666478e-04,3.641334e-04,1.924490e-04,2.764954e-04,2.798085e-04
8.766667e+00,3.165810e-04,2.082579e-04,2.659556e-04,2.677939e-04,3.251186e-04,2.261266e-04,2.794718e-04,2.810342e-04
8.800000e+00,2.708222e-04,2.475958e-04,2.687252e-04,2.686891e-04,2.807504e-04,2.645549e-04,2.823794e-04,2.820290e-04
8.833333e+00,2.238276e-04,2.881328e-04,2.713899e-04,2.694424e-04,2.355308e-04,3.038599e-04,2.851744e-04,2.828985e-04
8.866667e+00,1.804181e-04,3.257561e-04,2.739136e-04,2.701685e-04,1.941028e-04,3.400335e-04,2.878219e-04,2.837599e-04
8.900000e+00,1.450577e-04,3.566564e-04,2.762625e-04,2.709752e-04,1.606003e-04,3.695155e-04,2.902872e-04,2.847153e-04
8.933333e+00,1.213991e-04,3.777186e-04,2.784056e-04,2.719518e-04,1.388155e-04,3.890561e-04,2.925317e-04,2.858553e-04
8.966667e+00,1.119109e-04,3.868412e-04,2.803151e-04,2.731594e-04,1.306985e-04,3.969969e-04,2.945337e-04,2.872301e-04
9.000000e+00,1.176263e-04,3.831520e-04,2.819672e-04,2.746242e-04,1.371337e-04,3.926100e-04,2.962704e-04,2.888593e-04
9.033333e+00,1.380378e-04,3.670984e-04,2.833426e-04,2.763344e-04,1.579674e-04,3.760709e-04,2.977152e-04,2.907321e-04
9.066667e+00,1.711489e-04,3.404025e-04,2.844281e-04,2.782411e-04,1.907604e-04,3.495012e-04,2.988647e-04,2.927864e-04
9.100000e+00,2.136783e-04,3.058861e-04,2.852169e-04,2.802625e-04,2.323508e-04,3.156378e-04,2.997139e-04,2.949377e-04
9.133333e+00,2.613946e-04,2.671825e-04,2.857099e-04,2.822922e-04,2.787309e-04,2.779403e-04,3.002563e-04,2.970755e-04
9.166667e+00,3.095478e-04,2.283656e-04,2.859160e-04,2.842093e-04,3.251361e-04,2.404907e-04,3.005116e-04,2.990769e-04
9.200000e+00,3.533547e-04,1.935336e-04,2.858531e-04,2.858907e-04,3.670703e-04,2.071448e-04,3.004986e-04,3.008216e-04
9.233333e+00,3.884865e-04,1.663898e-04,2.855475e-04,2.872233e-04,4.001375e-04,1.816806e-04,3.002376e-04,3.021859e-04
9.266667e+00,4.115104e-04,1.498631e-04,2.850339e-04,2.881157e-04,4.213754e-04,1.666330e-04,2.997716e-04,3.030916e-04
9.300000e+00,4.202396e-04,1.458080e-04,2.843545e-04,2.885074e-04,4.288507e-04,1.636631e-04,2.991421e-04,3.034830e-04
9.333333e+00,4.139559e-04,1.548137e-04,2.835570e-04,2.883757e-04,4.215786e-04,1.736206e-04,2.983931e-04,3.033252e-04
9.366667e+00,3.934824e-04,1.761420e-04,2.826930e-04,2.877388e-04,4.009293e-04,1.953044e-04,2.975791e-04,3.026569e-04
9.400000e+00,3.610981e-04,2.078013e-04,2.818156e-04,2.866549e-04,3.691574e-04,2.267435e-04,2.967501e-04,3.015393e-04
9.433333e+00,3.203041e-04,2.467481e-04,2.809766e-04,2.852182e-04,3.294833e-04,2.651186e-04,2.959567e-04,3.000603e-04
9.466667e+00,2.754647e-04,2.891960e-04,2.802242e-04,2.835505e-04,2.863790e-04,3.065087e-04,2.952433e-04,2.983564e-04
9.500000e+00,2.313600e-04,3.310009e-04,2.796001e-04,2.817918e-04,2.443163e-04,3.469904e-04,2.946478e-04,2.965667e-04
9.533333e+00,1.926960e-04,3.680824e-04,2.791379e-04,2.800880e-04,2.079466e-04,3.824836e-04,2.942055e-04,2.948411e-04
9.566667e+00,1.636223e-04,3.968396e-04,2.788610e-04,2.785790e-04,1.810216e-04,4.097008e-04,2.939334e-04,2.933185e-04
9.600000e+00,1.473059e-04,4.145170e-04,2.787824e-04,2.773875e-04,1.664205e-04,4.261224e-04,2.938429e-04,2.921181e-04
9.633333e+00,1.456061e-04,4.194852e-04,2.789044e-04,2.766095e-04,1.662585e-04,4.298980e-04,2.939416e-04,2.913475e-04
9.666667e+00,1.588824e-04,4.114062e-04,2.792194e-04,2.763075e-04,1.803495e-04,4.211844e-04,2.942174e-04,2.910546e-04
9.700000e+00,1.859560e-04,3.912671e-04,2.797119e-04,2.765071e-04,2.074850e-04,4.010179e-04,2.946568e-04,2.912623e-04
9.733333e+00,2.242287e-04,3.612786e-04,2.803602e-04,2.771970e-04,2.453794e-04,3.713530e-04,2.952454e-04,2.919721e-04
9.766667e+00,2.699462e-04,3.246485e-04,2.811398e-04,2.783326e-04,2.900120e-04,3.356463e-04,2.959579e-04,2.931227e-04
9.800000e+00,3.185812e-04,2.852535e-04,2.820262e-04,2.798424e-04,3.370762e-04,2.975889e-04,2.967740e-04,2.946435e-04
9.833333e+00,3.652943e-04,2.472430e-04,2.829975e-04,2.816367e-04,3.818179e-04,2.612498e-04,2.976791e-04,2.964526e-04
9.866667e+00,4.054281e-04,2.146144e-04,2.840376e-04,2.836179e-04,4.198428e-04,2.304126e-04,2.986589e-04,2.984438e-04
9.900000e+00,4.349830e-04,1.908051e-04,2.851377e-04,2.856902e-04,4.474724e-04,2.082496e-04,2.997092e-04,3.005246e-04
9.933333e+00,4.510254e-04,1.783406e-04,2.862978e-04,2.877695e-04,4.616032e-04,1.974458e-04,3.008367e-04,3.026121e-04
9.966667e+00,4.519888e-04,1.785767e-04,2.875269e-04,2.897912e-04,4.612761e-04,1.988661e-04,3.020517e-04,3.046428e-04
1.000000e+01,4.378339e-04,1.915612e-04,2.888420e-04,2.917150e-04,4.466105e-04,2.124418e-04,3.033738e-04,3.065794e-04
