t,lc1,lc2,lc3,lc4,c1,c2,c3,c4
1.290000e+01,1.204076e-04,1.218970e-04,1.185215e-04,1.191958e-04,1.199542e-04,1.215965e-04,1.195850e-04,1.201826e-04
1.293333e+01,1.217582e-04,1.228251e-04,1.170292e-04,1.178599e-04,1.212721e-04,1.225190e-04,1.180943e-04,1.188479e-04
1.296667e+01,1.231007e-04,1.237179e-04,1.155959e-04,1.165684e-04,1.225940e-04,1.234153e-04,1.166468e-04,1.175434e-04
1.300000e+01,1.244125e-04,1.245607e-04,1.142492e-04,1.153465e-04,1.238978e-04,1.242709e-04,1.152700e-04,1.162940e-04
1.303333e+01,1.256711e-04,1.253398e-04,1.130152e-04,1.142178e-04,1.251612e-04,1.250713e-04,1.139912e-04,1.151246e-04
1.306667e+01,1.268552e-04,1.260422e-04,1.119182e-04,1.132046e-04,1.263630e-04,1.258040e-04,1.128345e-04,1.140574e-04
1.310000e+01,1.279446e-04,1.266567e-04,1.109796e-04,1.123270e-04,1.274829e-04,1.264571e-04,1.118221e-04,1.131132e-04
1.313333e+01,1.289205e-04,1.271732e-04,1.102184e-04,1.116026e-04,1.285011e-04,1.270193e-04,1.109755e-04,1.123118e-04
1.316667e+01,1.297663e-04,1.275834e-04,1.096502e-04,1.110464e-04,1.294010e-04,1.274824e-04,1.103103e-04,1.116684e-04
1.320000e+01,1.304675e-04,1.278809e-04,1.092870e-04,1.106701e-04,1.301674e-04,1.278390e-04,1.098404e-04,1.111961e-04
1.323333e+01,1.310122e-04,1.280613e-04,1.091374e-04,1.104823e-04,1.307863e-04,1.280829e-04,1.095774e-04,1.109066e-04
1.326667e+01,1.313912e-04,1.281221e-04,1.092058e-04,1.104883e-04,1.312483e-04,1.282114e-04,1.095265e-04,1.108055e-04
1.330000e+01,1.315982e-04,1.280630e-04,1.094929e-04,1.106896e-04,1.315459e-04,1.282229e-04,1.096902e-04,1.108961e-04
1.333333e+01,1.316301e-04,1.278858e-04,1.099951e-04,1.110843e-04,1.316729e-04,1.281173e-04,1.100690e-04,1.111799e-04
1.336667e+01,1.314866e-04,1.275944e-04,1.107051e-04,1.116670e-04,1.316289e-04,1.278979e-04,1.106561e-04,1.116519e-04
1.340000e+01,1.311709e-04,1.271945e-04,1.116117e-04,1.124286e-04,1.314151e-04,1.275694e-04,1.114428e-04,1.123053e-04
1.343333e+01,1.306890e-04,1.266941e-04,1.127000e-04,1.133569e-04,1.310347e-04,1.271373e-04,1.124177e-04,1.131309e-04
1.346667e+01,1.300499e-04,1.261028e-04,1.139520e-04,1.144365e-04,1.304959e-04,1.266110e-04,1.135633e-04,1.141140e-04
1.350000e+01,1.292655e-04,1.254317e-04,1.153462e-04,1.156493e-04,1.298088e-04,1.260001e-04,1.148607e-04,1.152383e-04
1.353333e+01,1.283503e-04,1.246935e-04,1.168587e-04,1.169745e-04,1.289851e-04,1.253158e-04,1.162887e-04,1.164857e-04
1.356667e+01,1.273211e-04,1.239020e-04,1.184635e-04,1.183894e-04,1.280408e-04,1.245714e-04,1.178217e-04,1.178340e-04
1.360000e+01,1.261969e-04,1.230721e-04,1.201323e-04,1.198693e-04,1.269931e-04,1.237805e-04,1.194335e-04,1.192601e-04
1.363333e+01,1.249983e-04,1.222191e-04,1.218361e-04,1.213884e-04,1.258606e-04,1.229576e-04,1.210962e-04,1.207396e-04
1.366667e+01,1.237472e-04,1.213592e-04,1.235448e-04,1.229200e-04,1.246645e-04,1.221183e-04,1.227803e-04,1.222463e-04
1.370000e+01,1.224666e-04,1.205082e-04,1.252280e-04,1.244370e-04,1.234264e-04,1.212780e-04,1.244564e-04,1.237540e-04
1.373333e+01,1.211801e-04,1.196821e-04,1.268559e-04,1.259125e-04,1.221688e-04,1.204524e-04,1.260945e-04,1.252360e-04
1.376667e+01,1.199112e-04,1.188964e-04,1.283994e-04,1.273201e-04,1.209148e-04,1.196567e-04,1.276658e-04,1.266662e-04
1.380000e+01,1.186833e-04,1.181657e-04,1.298307e-04,1.286348e-04,1.196871e-04,1.189056e-04,1.291425e-04,1.280194e-04
1.383333e+01,1.175190e-04,1.175038e-04,1.311242e-04,1.298329e-04,1.185085e-04,1.182135e-04,1.304972e-04,1.292708e-04
1.386667e+01,1.164399e-04,1.169232e-04,1.322563e-04,1.308927e-04,1.174004e-04,1.175930e-04,1.317063e-04,1.303986e-04
1.390000e+01,1.154658e-04,1.164350e-04,1.332065e-04,1.317950e-04,1.163829e-04,1.170556e-04,1.327483e-04,1.313828e-04
1.393333e+01,1.146149e-04,1.160484e-04,1.339573e-04,1.325232e-04,1.154756e-04,1.166123e-04,1.336027e-04,1.322041e-04
1.396667e+01,1.139031e-04,1.157709e-04,1.344948e-04,1.330639e-04,1.146944e-04,1.162708e-04,1.342553e-04,1.328490e-04
1.400000e+01,1.133438e-04,1.156082e-04,1.348087e-04,1.334071e-04,1.140539e-04,1.160377e-04,1.346939e-04,1.333054e-04
1.403333e+01,1.129476e-04,1.155636e-04,1.348930e-04,1.335459e-04,1.135673e-04,1.159185e-04,1.349086e-04,1.335632e-04
1.406667e+01,1.127221e-04,1.156383e-04,1.347454e-04,1.334774e-04,1.132425e-04,1.159149e-04,1.348966e-04,1.336188e-04
1.410000e+01,1.126720e-04,1.158315e-04,1.343679e-04,1.332023e-04,1.130860e-04,1.160275e-04,1.346576e-04,1.334707e-04
1.413333e+01,1.127986e-04,1.161399e-04,1.337668e-04,1.327249e-04,1.131023e-04,1.162555e-04,1.341935e-04,1.331193e-04
1.416667e+01,1.131002e-04,1.165584e-04,1.329522e-04,1.320532e-04,1.132903e-04,1.165942e-04,1.335137e-04,1.325718e-04
1.420000e+01,1.135716e-04,1.170796e-04,1.319380e-04,1.311987e-04,1.136471e-04,1.170378e-04,1.326297e-04,1.318373e-04
1.423333e+01,1.142049e-04,1.176944e-04,1.307419e-04,1.301762e-04,1.141679e-04,1.175792e-04,1.315553e-04,1.309271e-04
1.426667e+01,1.149887e-04,1.183917e-04,1.293848e-04,1.290036e-04,1.148423e-04,1.182082e-04,1.303105e-04,1.298581e-04
1.430000e+01,1.159093e-04,1.191591e-04,1.278905e-04,1.277013e-04,1.156586e-04,1.189136e-04,1.289170e-04,1.286488e-04
1.433333e+01,1.169502e-04,1.199826e-04,1.262854e-04,1.262923e-04,1.166032e-04,1.196831e-04,1.273981e-04,1.273193e-04
1.436667e+01,1.180926e-04,1.208473e-04,1.245980e-04,1.248016e-04,1.176582e-04,1.205023e-04,1.257816e-04,1.258940e-04
1.440000e+01,1.193160e-04,1.217374e-04,1.228581e-04,1.232554e-04,1.188049e-04,1.213565e-04,1.240957e-04,1.243977e-04
1.443333e+01,1.205981e-04,1.226366e-04,1.210968e-04,1.216812e-04,1.200230e-04,1.222301e-04,1.223700e-04,1.228566e-04
1.446667e+01,1.219157e-04,1.235284e-04,1.193454e-04,1.201071e-04,1.212900e-04,1.231070e-04,1.206353e-04,1.212981e-04
1.450000e+01,1.232446e-04,1.243961e-04,1.176352e-04,1.185610e-04,1.225828e-04,1.239712e-04,1.189221e-04,1.197499e-04
1.453333e+01,1.245605e-04,1.252237e-04,1.159969e-04,1.170707e-04,1.238778e-04,1.248064e-04,1.172613e-04,1.182396e-04
1.456667e+01,1.258390e-04,1.259957e-04,1.144598e-04,1.156627e-04,1.251514e-04,1.255972e-04,1.156821e-04,1.167940e-04
1.460000e+01,1.270565e-04,1.266974e-04,1.130515e-04,1.143622e-04,1.263801e-04,1.263289e-04,1.142125e-04,1.154386e-04
1.463333e+01,1.281904e-04,1.273155e-04,1.117974e-04,1.131926e-04,1.275407e-04,1.269873e-04,1.128797e-04,1.141984e-04
1.466667e+01,1.292192e-04,1.278381e-04,1.107201e-04,1.121749e-04,1.286120e-04,1.275602e-04,1.117065e-04,1.130948e-04
1.470000e+01,1.301235e-04,1.282549e-04,1.098389e-04,1.113273e-04,1.295742e-04,1.280366e-04,1.107139e-04,1.121474e-04
1.473333e+01,1.308861e-04,1.285574e-04,1.091700e-04,1.106651e-04,1.304080e-04,1.284064e-04,1.099211e-04,1.113743e-04
1.476667e+01,1.314920e-04,1.287393e-04,1.087253e-04,1.102003e-04,1.310984e-04,1.286628e-04,1.093410e-04,1.107882e-04
1.480000e+01,1.319292e-04,1.287963e-04,1.085130e-04,1.099412e-04,1.316321e-04,1.288004e-04,1.089839e-04,1.103994e-04
1.483333e+01,1.321886e-04,1.287264e-04,1.085370e-04,1.098925e-04,1.319970e-04,1.288147e-04,1.088579e-04,1.102163e-04
1.486667e+01,1.322643e-04,1.285297e-04,1.087969e-04,1.100550e-04,1.321867e-04,1.287055e-04,1.089638e-04,1.102407e-04
1.490000e+01,1.321536e-04,1.282088e-04,1.092880e-04,1.104258e-04,1.321966e-04,1.284737e-04,1.092995e-04,1.104719e-04
1.493333e+01,1.318572e-04,1.277684e-04,1.100014e-04,1.109980e-04,1.320240e-04,1.281215e-04,1.098609e-04,1.109072e-04
1.496667e+01,1.313791e-04,1.272152e-04,1.109243e-04,1.117613e-04,1.316720e-04,1.276551e-04,1.106359e-04,1.115370e-04
1.500000e+01,1.307266e-04,1.265583e-04,1.120398e-04,1.127017e-04,1.311456e-04,1.270817e-04,1.116108e-04,1.123499e-04
1.503333e+01,1.299101e-04,1.258084e-04,1.133277e-04,1.138020e-04,1.304518e-04,1.264098e-04,1.127692e-04,1.133323e-04
1.506667e+01,1.289432e-04,1.249778e-04,1.147643e-04,1.150420e-04,1.296029e-04,1.256511e-04,1.140886e-04,1.144649e-04
1.510000e+01,1.278418e-04,1.240807e-04,1.163234e-04,1.163989e-04,1.286128e-04,1.248182e-04,1.155452e-04,1.157271e-04
1.513333e+01,1.266247e-04,1.231321e-04,1.179764e-04,1.178479e-04,1.274972e-04,1.239244e-04,1.171132e-04,1.170967e-04
1.516667e+01,1.253127e-04,1.221481e-04,1.196929e-04,1.193621e-04,1.262757e-04,1.229852e-04,1.187630e-04,1.185476e-04
1.520000e+01,1.239281e-04,1.211456e-04,1.214412e-04,1.209136e-04,1.249690e-04,1.220164e-04,1.204646e-04,1.200533e-04
1.523333e+01,1.224950e-04,1.201417e-04,1.231890e-04,1.224736e-04,1.235988e-04,1.210343e-04,1.221868e-04,1.215865e-04
1.526667e+01,1.210380e-04,1.191535e-04,1.249039e-04,1.240130e-04,1.221891e-04,1.200557e-04,1.238977e-04,1.231184e-04
1.530000e+01,1.195826e-04,1.181982e-04,1.265539e-04,1.255032e-04,1.207641e-04,1.190971e-04,1.255656e-04,1.246209e-04
1.533333e+01,1.181541e-04,1.172921e-04,1.281081e-04,1.269162e-04,1.193485e-04,1.181751e-04,1.271591e-04,1.260658e-04
1.536667e+01,1.167773e-04,1.164507e-04,1.295373e-04,1.282253e-04,1.179665e-04,1.173053e-04,1.286489e-04,1.274262e-04
1.540000e+01,1.154764e-04,1.156886e-04,1.308142e-04,1.294055e-04,1.166421e-04,1.165023e-04,1.300071e-04,1.286769e-04
1.543333e+01,1.142740e-04,1.150187e-04,1.319146e-04,1.304343e-04,1.153989e-04,1.157805e-04,1.312068e-04,1.297932e-04
1.546667e+01,1.131912e-04,1.144525e-04,1.328169e-04,1.312917e-04,1.142578e-04,1.151515e-04,1.322262e-04,1.307546e-04
1.550000e+01,1.122469e-04,1.139996e-04,1.335034e-04,1.319607e-04,1.132385e-04,1.146258e-04,1.330457e-04,1.315426e-04
1.553333e+01,1.114575e-04,1.136673e-04,1.339601e-04,1.324277e-04,1.123598e-04,1.142132e-04,1.336472e-04,1.321402e-04
1.556667e+01,1.108368e-04,1.134613e-04,1.341770e-04,1.326827e-04,1.116358e-04,1.139195e-04,1.340201e-04,1.325364e-04
1.560000e+01,1.103954e-04,1.133844e-04,1.341485e-04,1.327193e-04,1.110789e-04,1.137494e-04,1.341560e-04,1.327227e-04
1.563333e+01,1.101408e-04,1.134376e-04,1.338734e-04,1.325354e-04,1.107000e-04,1.137062e-04,1.340491e-04,1.326923e-04
1.566667e+01,1.100771e-04,1.136192e-04,1.333549e-04,1.321325e-04,1.105041e-04,1.137893e-04,1.337013e-04,1.324457e-04
1.570000e+01,1.102050e-04,1.139254e-04,1.326006e-04,1.315164e-04,1.104942e-04,1.139965e-04,1.331173e-04,1.319858e-04
1.573333e+01,1.105217e-04,1.143499e-04,1.316224e-04,1.306963e-04,1.106714e-04,1.143244e-04,1.323041e-04,1.313175e-04
1.576667e+01,1.110210e-04,1.148845e-04,1.304364e-04,1.296856e-04,1.110307e-04,1.147655e-04,1.312765e-04,1.304527e-04
1.580000e+01,1.116934e-04,1.155187e-04,1.290621e-04,1.285008e-04,1.115650e-04,1.153112e-04,1.300510e-04,1.294052e-04
1.583333e+01,1.125262e-04,1.162404e-04,1.275230e-04,1.271619e-04,1.122656e-04,1.159517e-04,1.286470e-04,1.281910e-04
1.586667e+01,1.135038e-04,1.170359e-04,1.258452e-04,1.256914e-04,1.131181e-04,1.166741e-04,1.270893e-04,1.268316e-04
1.590000e+01,1.146079e-04,1.178898e-04,1.240575e-04,1.241146e-04,1.141064e-04,1.174646e-04,1.254044e-04,1.253500e-04
1.593333e+01,1.158178e-04,1.187860e-04,1.221910e-04,1.224586e-04,1.152132e-04,1.183085e-04,1.236204e-04,1.237705e-04
1.596667e+01,1.171110e-04,1.197074e-04,1.202779e-04,1.207519e-04,1.164169e-04,1.191893e-04,1.217687e-04,1.221211e-04
1.600000e+01,1.184634e-04,1.206362e-04,1.183518e-04,1.190242e-04,1.176951e-04,1.200905e-04,1.198813e-04,1.204300e-04
1.603333e+01,1.198496e-04,1.215548e-04,1.164463e-04,1.173057e-04,1.190244e-04,1.209947e-04,1.179907e-04,1.187263e-04
1.606667e+01,1.212436e-04,1.224455e-04,1.145948e-04,1.156263e-04,1.203796e-04,1.218846e-04,1.161301e-04,1.170399e-04
1.610000e+01,1.226193e-04,1.232910e-04,1.128299e-04,1.140155e-04,1.217354e-04,1.227433e-04,1.143316e-04,1.153999e-04
1.613333e+01,1.239507e-04,1.240750e-04,1.111827e-04,1.125015e-04,1.230662e-04,1.235539e-04,1.126274e-04,1.138356e-04
1.616667e+01,1.252125e-04,1.247820e-04,1.096823e-04,1.111109e-04,1.243472e-04,1.243008e-04,1.110467e-04,1.123737e-04
1.620000e+01,1.263807e-04,1.253980e-04,1.083552e-04,1.098682e-04,1.255542e-04,1.249695e-04,1.096171e-04,1.110397e-04
1.623333e+01,1.274329e-04,1.259106e-04,1.072249e-04,1.087952e-04,1.266635e-04,1.255462e-04,1.083649e-04,1.098582e-04
1.626667e+01,1.283487e-04,1.263092e-04,1.063113e-04,1.079108e-04,1.276546e-04,1.260199e-04,1.073110e-04,1.088486e-04
1.630000e+01,1.291101e-04,1.265852e-04,1.056306e-04,1.072306e-04,1.285086e-04,1.263807e-04,1.064736e-04,1.080286e-04
1.633333e+01,1.297018e-04,1.267322e-04,1.051948e-04,1.067664e-04,1.292073e-04,1.266200e-04,1.058693e-04,1.074138e-04
1.636667e+01,1.301117e-04,1.267463e-04,1.050115e-04,1.065263e-04,1.297381e-04,1.267332e-04,1.055069e-04,1.070136e-04
1.640000e+01,1.303308e-04,1.266257e-04,1.050838e-04,1.065143e-04,1.300898e-04,1.267167e-04,1.053925e-04,1.068345e-04
1.643333e+01,1.303534e-04,1.263712e-04,1.054101e-04,1.067303e-04,1.302535e-04,1.265687e-04,1.055299e-04,1.068812e-04
1.646667e+01,1.301776e-04,1.259860e-04,1.059844e-04,1.071700e-04,1.302258e-04,1.262913e-04,1.059146e-04,1.071506e-04
1.650000e+01,1.298050e-04,1.254758e-04,1.067960e-04,1.078253e-04,1.300059e-04,1.258883e-04,1.065395e-04,1.076377e-04
1.653333e+01,1.292406e-04,1.248483e-04,1.078300e-04,1.086841e-04,1.295948e-04,1.253647e-04,1.073947e-04,1.083349e-04
1.656667e+01,1.284931e-04,1.241136e-04,1.090676e-04,1.097304e-04,1.289997e-04,1.247294e-04,1.084631e-04,1.092275e-04
1.660000e+01,1.275745e-04,1.232836e-04,1.104860e-04,1.109450e-04,1.282298e-04,1.239926e-04,1.097251e-04,1.102994e-04
1.663333e+01,1.264998e-04,1.223722e-04,1.120591e-04,1.123055e-04,1.272961e-04,1.231655e-04,1.111590e-04,1.115320e-04
1.666667e+01,1.252871e-04,1.213945e-04,1.137582e-04,1.137869e-04,1.262154e-04,1.222625e-04,1.127373e-04,1.129014e-04
1.670000e+01,1.239568e-04,1.203671e-04,1.155520e-04,1.153619e-04,1.250054e-04,1.212985e-04,1.144314e-04,1.143827e-04
1.673333e+01,1.225316e-04,1.193075e-04,1.174075e-04,1.170013e-04,1.236857e-04,1.202894e-04,1.162109e-04,1.159492e-04
1.676667e+01,1.210361e-04,1.182338e-04,1.192905e-04,1.186750e-04,1.222797e-04,1.192527e-04,1.180423e-04,1.175717e-04
1.680000e+01,1.194962e-04,1.171644e-04,1.211661e-04,1.203518e-04,1.208111e-04,1.182057e-04,1.198923e-04,1.192204e-04
1.683333e+01,1.179385e-04,1.161178e-04,1.229996e-04,1.220007e-04,1.193051e-04,1.171664e-04,1.217267e-04,1.208649e-04
1.686667e+01,1.163903e-04,1.151120e-04,1.247569e-04,1.235908e-04,1.177878e-04,1.161526e-04,1.235115e-04,1.224749e-04
1.690000e+01,1.148787e-04,1.141645e-04,1.264051e-04,1.250926e-04,1.162855e-04,1.151816e-04,1.252140e-04,1.240206e-04
1.693333e+01,1.134302e-04,1.132917e-04,1.279133e-04,1.264776e-04,1.148246e-04,1.142705e-04,1.268016e-04,1.254728e-04
1.696667e+01,1.120702e-04,1.125086e-04,1.292531e-04,1.277197e-04,1.134302e-04,1.134345e-04,1.282453e-04,1.268049e-04
1.700000e+01,1.108227e-04,1.118290e-04,1.303989e-04,1.287953e-04,1.121267e-04,1.126881e-04,1.295181e-04,1.279919e-04
1.703333e+01,1.097099e-04,1.112645e-04,1.313286e-04,1.296836e-04,1.109377e-04,1.120447e-04,1.305944e-04,1.290102e-04
1.706667e+01,1.087512e-04,1.108248e-04,1.320240e-04,1.303672e-04,1.098833e-04,1.115149e-04,1.314549e-04,1.298413e-04
1.710000e+01,1.079637e-04,1.105175e-04,1.324710e-04,1.308323e-04,1.089819e-04,1.111075e-04,1.320829e-04,1.304691e-04
1.713333e+01,1.073614e-04,1.103478e-04,1.326600e-04,1.310691e-04,1.082507e-04,1.108304e-04,1.324638e-04,1.308794e-04
1.716667e+01,1.069548e-04,1.103183e-04,1.325861e-04,1.310719e-04,1.077013e-04,1.106874e-04,1.325910e-04,1.310648e-04
1.720000e+01,1.067512e-04,1.104293e-04,1.322491e-04,1.308392e-04,1.073433e-04,1.106807e-04,1.324610e-04,1.310207e-04
1.723333e+01,1.067539e-04,1.106784e-04,1.316535e-04,1.303737e-04,1.071845e-04,1.108110e-04,1.320726e-04,1.307447e-04
1.726667e+01,1.069630e-04,1.110608e-04,1.308086e-04,1.296824e-04,1.072261e-04,1.110748e-04,1.314334e-04,1.302420e-04
1.730000e+01,1.073744e-04,1.115692e-04,1.297281e-04,1.287764e-04,1.074673e-04,1.114670e-04,1.305533e-04,1.295201e-04
1.733333e+01,1.079806e-04,1.121943e-04,1.284302e-04,1.276706e-04,1.079051e-04,1.119812e-04,1.294451e-04,1.285890e-04
1.736667e+01,1.087706e-04,1.129244e-04,1.269370e-04,1.263839e-04,1.085300e-04,1.126068e-04,1.281291e-04,1.274658e-04
1.740000e+01,1.097300e-04,1.137458e-04,1.252742e-04,1.249382e-04,1.093308e-04,1.133324e-04,1.266275e-04,1.261691e-04
1.743333e+01,1.108412e-04,1.146435e-04,1.234706e-04,1.233584e-04,1.102941e-04,1.141452e-04,1.249649e-04,1.247200e-04
1.746667e+01,1.120841e-04,1.156008e-04,1.215577e-04,1.216721e-04,1.114012e-04,1.150295e-04,1.231714e-04,1.231446e-04
1.750000e+01,1.134358e-04,1.165999e-04,1.195691e-04,1.199088e-04,1.126320e-04,1.159690e-04,1.212779e-04,1.214701e-04
1.753333e+01,1.148717e-04,1.176224e-04,1.175400e-04,1.180994e-04,1.139649e-04,1.169468e-04,1.193170e-04,1.197250e-04
1.756667e+01,1.163655e-04,1.186491e-04,1.155061e-04,1.162760e-04,1.153747e-04,1.179443e-04,1.173237e-04,1.179406e-04
1.760000e+01,1.178898e-04,1.196611e-04,1.135037e-04,1.144707e-04,1.168360e-04,1.189433e-04,1.153329e-04,1.161481e-04
1.763333e+01,1.194166e-04,1.206395e-04,1.115683e-04,1.127157e-04,1.183220e-04,1.199250e-04,1.133801e-04,1.143794e-04
1.766667e+01,1.209177e-04,1.215658e-04,1.097347e-04,1.110423e-04,1.198055e-04,1.208712e-04,1.114996e-04,1.126657e-04
1.770000e+01,1.223654e-04,1.224227e-04,1.080357e-04,1.094803e-04,1.212592e-04,1.217646e-04,1.097245e-04,1.110373e-04
1.773333e+01,1.237328e-04,1.231940e-04,1.065019e-04,1.080579e-04,1.226560e-04,1.225876e-04,1.080878e-04,1.095241e-04
1.776667e+01,1.249946e-04,1.238649e-04,1.051608e-04,1.068007e-04,1.239704e-04,1.233254e-04,1.066175e-04,1.081523e-04
1.780000e+01,1.261270e-04,1.244226e-04,1.040370e-04,1.057312e-04,1.251783e-04,1.239641e-04,1.053400e-04,1.069464e-04
1.783333e+01,1.271088e-04,1.248562e-04,1.031507e-04,1.048690e-04,1.262562e-04,1.244906e-04,1.042800e-04,1.059296e-04
1.786667e+01,1.279212e-04,1.251569e-04,1.025184e-04,1.042297e-04,1.271848e-04,1.248954e-04,1.034550e-04,1.051188e-04
1.790000e+01,1.285487e-04,1.253185e-04,1.021516e-04,1.038252e-04,1.279467e-04,1.251707e-04,1.028800e-04,1.045287e-04
1.793333e+01,1.289788e-04,1.253373e-04,1.020575e-04,1.036630e-04,1.285259e-04,1.253096e-04,1.025677e-04,1.041717e-04
1.796667e+01,1.292029e-04,1.252120e-04,1.022381e-04,1.037463e-04,1.289124e-04,1.253098e-04,1.025221e-04,1.040528e-04
1.800000e+01,1.292157e-04,1.249440e-04,1.026906e-04,1.040740e-04,1.290984e-04,1.251707e-04,1.027445e-04,1.041743e-04
1.803333e+01,1.290161e-04,1.245374e-04,1.034072e-04,1.046406e-04,1.290781e-04,1.248929e-04,1.032333e-04,1.045361e-04
1.806667e+01,1.286066e-04,1.239987e-04,1.043755e-04,1.054361e-04,1.288525e-04,1.244817e-04,1.039781e-04,1.051302e-04
1.810000e+01,1.279936e-04,1.233369e-04,1.055784e-04,1.064466e-04,1.284246e-04,1.239437e-04,1.049660e-04,1.059462e-04
1.813333e+01,1.271871e-04,1.225632e-04,1.069945e-04,1.076540e-04,1.277997e-04,1.232869e-04,1.061815e-04,1.069713e-04
1.816667e+01,1.262008e-04,1.216909e-04,1.085986e-04,1.090369e-04,1.269896e-04,1.225234e-04,1.076013e-04,1.081857e-04
1.820000e+01,1.250516e-04,1.207352e-04,1.103619e-04,1.105704e-04,1.260079e-04,1.216662e-04,1.092004e-04,1.095678e-04
1.823333e+01,1.237595e-04,1.197127e-04,1.122529e-04,1.122272e-04,1.248703e-04,1.207295e-04,1.109513e-04,1.110942e-04
1.826667e+01,1.223471e-04,1.186414e-04,1.142374e-04,1.139773e-04,1.235976e-04,1.197302e-04,1.128217e-04,1.127364e-04
1.830000e+01,1.208392e-04,1.175403e-04,1.162797e-04,1.157892e-04,1.222118e-04,1.186855e-04,1.147782e-04,1.144653e-04
1.833333e+01,1.192624e-04,1.164289e-04,1.183428e-04,1.176301e-04,1.207365e-04,1.176138e-04,1.167859e-04,1.162501e-04
1.836667e+01,1.176449e-04,1.153269e-04,1.203892e-04,1.194665e-04,1.191983e-04,1.165341e-04,1.188084e-04,1.180584e-04
1.840000e+01,1.160153e-04,1.142541e-04,1.223818e-04,1.212652e-04,1.176242e-04,1.154653e-04,1.208091e-04,1.198578e-04
1.843333e+01,1.144029e-04,1.132297e-04,1.242843e-04,1.229933e-04,1.160421e-04,1.144267e-04,1.227515e-04,1.216154e-04
1.846667e+01,1.128366e-04,1.122721e-04,1.260617e-04,1.246191e-04,1.144801e-04,1.134366e-04,1.246007e-04,1.232998e-04
1.850000e+01,1.113446e-04,1.113987e-04,1.276814e-04,1.261129e-04,1.129660e-04,1.125127e-04,1.263231e-04,1.248805e-04
1.853333e+01,1.099540e-04,1.106253e-04,1.291136e-04,1.274472e-04,1.115275e-04,1.116721e-04,1.278861e-04,1.263277e-04
1.856667e+01,1.086899e-04,1.099660e-04,1.303317e-04,1.285971e-04,1.101899e-04,1.109295e-04,1.292620e-04,1.276159e-04
1.860000e+01,1.075753e-04,1.094329e-04,1.313128e-04,1.295412e-04,1.089773e-04,1.102982e-04,1.304257e-04,1.287215e-04
1.863333e+01,1.066308e-04,1.090359e-04,1.320385e-04,1.302618e-04,1.079127e-04,1.097908e-04,1.313536e-04,1.296226e-04
1.866667e+01,1.058737e-04,1.087824e-04,1.324947e-04,1.307450e-04,1.070146e-04,1.094157e-04,1.320302e-04,1.303036e-04
1.870000e+01,1.053182e-04,1.086773e-04,1.326723e-04,1.309813e-04,1.062994e-04,1.091800e-04,1.324424e-04,1.307516e-04
1.873333e+01,1.049748e-04,1.087230e-04,1.325672e-04,1.309656e-04,1.057819e-04,1.090892e-04,1.325801e-04,1.309561e-04
1.876667e+01,1.048502e-04,1.089188e-04,1.321802e-04,1.306973e-04,1.054704e-04,1.091444e-04,1.324419e-04,1.309143e-04
1.880000e+01,1.049473e-04,1.092617e-04,1.315176e-04,1.301804e-04,1.053711e-04,1.093450e-04,1.320294e-04,1.306260e-04
1.883333e+01,1.052648e-04,1.097459e-04,1.305903e-04,1.294236e-04,1.054880e-04,1.096887e-04,1.313473e-04,1.300938e-04
1.886667e+01,1.057978e-04,1.103630e-04,1.294144e-04,1.284396e-04,1.058180e-04,1.101688e-04,1.304091e-04,1.293282e-04
1.890000e+01,1.065371e-04,1.111022e-04,1.280101e-04,1.272455e-04,1.063557e-04,1.107770e-04,1.292307e-04,1.283422e-04
1.893333e+01,1.074700e-04,1.119505e-04,1.264022e-04,1.258623e-04,1.070937e-04,1.115037e-04,1.278310e-04,1.271512e-04
1.896667e+01,1.085802e-04,1.128930e-04,1.246192e-04,1.243144e-04,1.080177e-04,1.123352e-04,1.262362e-04,1.257775e-04
1.900000e+01,1.098483e-04,1.139129e-04,1.226926e-04,1.226291e-04,1.091118e-04,1.132570e-04,1.244742e-04,1.242450e-04
1.903333e+01,1.112516e-04,1.149920e-04,1.206568e-04,1.208366e-04,1.103578e-04,1.142533e-04,1.225751e-04,1.225799e-04
1.906667e+01,1.127655e-04,1.161111e-04,1.185484e-04,1.189689e-04,1.117327e-04,1.153058e-04,1.205737e-04,1.208127e-04
1.910000e+01,1.143628e-04,1.172500e-04,1.164052e-04,1.170595e-04,1.132123e-04,1.163960e-04,1.185056e-04,1.189748e-04
1.913333e+01,1.160150e-04,1.183885e-04,1.142657e-04,1.151429e-04,1.147709e-04,1.175044e-04,1.164073e-04,1.170988e-04
1.916667e+01,1.176925e-04,1.195058e-04,1.121689e-04,1.132536e-04,1.163800e-04,1.186110e-04,1.143170e-04,1.152188e-04
1.920000e+01,1.193652e-04,1.205820e-04,1.101526e-04,1.114261e-04,1.180111e-04,1.196962e-04,1.122718e-04,1.133683e-04
1.923333e+01,1.210028e-04,1.215974e-04,1.082537e-04,1.096934e-04,1.196348e-04,1.207401e-04,1.103095e-04,1.115815e-04
1.926667e+01,1.225758e-04,1.225337e-04,1.065068e-04,1.080873e-04,1.212221e-04,1.217242e-04,1.084648e-04,1.098903e-04
1.930000e+01,1.240557e-04,1.233738e-04,1.049441e-04,1.066373e-04,1.227446e-04,1.226308e-04,1.067713e-04,1.083253e-04
1.933333e+01,1.254155e-04,1.241024e-04,1.035944e-04,1.053702e-04,1.241741e-04,1.234428e-04,1.052612e-04,1.069165e-04
