w,mag,ang,re,im
-3.023339e+00,1.684041e-01,7.247064e+01,5.072238e-02,1.605839e-01
-2.969386e+00,1.680491e-01,7.196619e+01,5.202432e-02,1.597935e-01
-2.916396e+00,1.676098e-01,7.144697e+01,5.333046e-02,1.588991e-01
-2.864352e+00,1.670854e-01,7.091260e+01,5.463863e-02,1.578992e-01
-2.813237e+00,1.664751e-01,7.036266e+01,5.594654e-02,1.567927e-01
-2.763033e+00,1.657781e-01,6.979673e+01,5.725176e-02,1.555784e-01
-2.713726e+00,1.649940e-01,6.921439e+01,5.855179e-02,1.542554e-01
-2.665298e+00,1.641225e-01,6.861519e+01,5.984397e-02,1.528230e-01
-2.617735e+00,1.631631e-01,6.799864e+01,6.112557e-02,1.512807e-01
-2.571021e+00,1.621159e-01,6.736426e+01,6.239373e-02,1.496282e-01
-2.525140e+00,1.609809e-01,6.671154e+01,6.364550e-02,1.478652e-01
-2.480078e+00,1.597584e-01,6.603993e+01,6.487786e-02,1.459918e-01
-2.435820e+00,1.584487e-01,6.534886e+01,6.608769e-02,1.440083e-01
-2.392352e+00,1.570522e-01,6.463773e+01,6.727178e-02,1.419152e-01
-2.349659e+00,1.555699e-01,6.390591e+01,6.842688e-02,1.397131e-01
-2.307729e+00,1.540024e-01,6.315271e+01,6.954966e-02,1.374030e-01
-2.266546e+00,1.523509e-01,6.237741e+01,7.063677e-02,1.349860e-01
-2.226099e+00,1.506165e-01,6.157925e+01,7.168480e-02,1.324636e-01
-2.186373e+00,1.488006e-01,6.075741e+01,7.269033e-02,1.298373e-01
-2.147357e+00,1.469047e-01,5.991100e+01,7.364990e-02,1.271090e-01
-2.109036e+00,1.449307e-01,5.903908e+01,7.456008e-02,1.242807e-01
-2.071400e+00,1.428803e-01,5.814062e+01,7.541744e-02,1.213549e-01
-2.034435e+00,1.407557e-01,5.721452e+01,7.621857e-02,1.183339e-01
-1.998130e+00,1.385592e-01,5.625958e+01,7.696008e-02,1.152206e-01
-1.962472e+00,1.362931e-01,5.527452e+01,7.763867e-02,1.120180e-01
-1.927451e+00,1.339600e-01,5.425793e+01,7.825107e-02,1.087293e-01
-1.893055e+00,1.315629e-01,5.320826e+01,7.879410e-02,1.053579e-01
-1.859273e+00,1.291047e-01,5.212386e+01,7.926467e-02,1.019075e-01
-1.826093e+00,1.265885e-01,5.100289e+01,7.965977e-02,9.838177e-02
-1.793506e+00,1.240178e-01,4.984336e+01,7.997655e-02,9.478487e-02
-1.761500e+00,1.213962e-01,4.864307e+01,8.021226e-02,9.112095e-02
-1.730066e+00,1.187274e-01,4.739964e+01,8.036428e-02,8.739440e-02
-1.699192e+00,1.160155e-01,4.611042e+01,8.043018e-02,8.360974e-02
-1.668869e+00,1.132648e-01,4.477250e+01,8.040766e-02,7.977165e-02
-1.639088e+00,1.104796e-01,4.338271e+01,8.029461e-02,7.588495e-02
-1.609837e+00,1.076649e-01,4.193752e+01,8.008911e-02,7.195458e-02
-1.581109e+00,1.048255e-01,4.043308e+01,7.978941e-02,6.798558e-02
-1.552894e+00,1.019669e-01,3.886512e+01,7.939401e-02,6.398312e-02
-1.525182e+00,9.909464e-02,3.722895e+01,7.890157e-02,5.995240e-02
-1.497964e+00,9.621475e-02,3.551941e+01,7.831099e-02,5.589872e-02
-1.471233e+00,9.333362e-02,3.373084e+01,7.762140e-02,5.182743e-02
-1.444978e+00,9.045805e-02,3.185703e+01,7.683215e-02,4.774389e-02
-1.419192e+00,8.759532e-02,2.989119e+01,7.594282e-02,4.365351e-02
-1.393866e+00,8.475324e-02,2.782591e+01,7.495322e-02,3.956168e-02
-1.368992e+00,8.194018e-02,2.565320e+01,7.386341e-02,3.547379e-02
-1.344561e+00,7.916515e-02,2.336445e+01,7.267368e-02,3.139518e-02
-1.320567e+00,7.643787e-02,2.095046e+01,7.138455e-02,2.733117e-02
-1.297001e+00,7.376880e-02,1.840161e+01,6.999680e-02,2.328701e-02
-1.273856e+00,7.116925e-02,1.570790e+01,6.851140e-02,1.926787e-02
-1.251123e+00,6.865138e-02,1.285926e+01,6.692958e-02,1.527884e-02
-1.228797e+00,6.622824e-02,9.845833e+00,6.525279e-02,1.132488e-02
-1.206868e+00,6.391380e-02,6.658466e+00,6.348270e-02,7.410853e-03
-1.185331e+00,6.172286e-02,3.289281e+00,6.162117e-02,3.541488e-03
-1.164178e+00,5.967095e-02,-2.675484e-01,5.967030e-02,-2.786385e-04
-1.143403e+00,5.777414e-02,-4.014898e+00,5.763235e-02,-4.045106e-03
-1.122999e+00,5.604870e-02,-7.951681e+00,5.550980e-02,-7.753662e-03
-1.102958e+00,5.451071e-02,-1.207181e+01,5.330527e-02,-1.140023e-02
-1.083276e+00,5.317547e-02,-1.636327e+01,5.102159e-02,-1.498093e-02
-1.063944e+00,5.205688e-02,-2.080743e+01,4.866171e-02,-1.849208e-02
-1.044958e+00,5.116668e-02,-2.537892e+01,4.622874e-02,-2.193018e-02
-1.026310e+00,5.051375e-02,-3.004597e+01,4.372591e-02,-2.529197e-02
-1.007995e+00,5.010351e-02,-3.477166e+01,4.115659e-02,-2.857440e-02
-9.900071e-01,4.993741e-02,-3.951567e+01,3.852424e-02,-3.177463e-02
-9.723401e-01,5.001279e-02,-4.423660e+01,3.583242e-02,-3.489007e-02
-9.549883e-01,5.032297e-02,-4.889442e+01,3.308477e-02,-3.791833e-02
-9.379462e-01,5.085761e-02,-5.345273e+01,3.028498e-02,-4.085727e-02
-9.212082e-01,5.160334e-02,-5.788049e+01,2.743683e-02,-4.370498e-02
-9.047688e-01,5.254449e-02,-6.215308e+01,2.454410e-02,-4.645978e-02
-8.886229e-01,5.366391e-02,-6.625271e+01,2.161064e-02,-4.912021e-02
-8.727651e-01,5.494366e-02,-7.016810e+01,1.864028e-02,-5.168506e-02
-8.571903e-01,5.636573e-02,-7.389384e+01,1.563686e-02,-5.415334e-02
-8.418934e-01,5.791250e-02,-7.742938e+01,1.260424e-02,-5.652425e-02
-8.268695e-01,5.956717e-02,-8.077804e+01,9.546211e-03,-5.879726e-02
-8.121137e-01,6.131398e-02,-8.394595e+01,6.466572e-03,-6.097202e-02
-7.976212e-01,6.313834e-02,-8.694125e+01,3.369059e-03,-6.304839e-02
-7.833873e-01,6.502695e-02,-8.977324e+01,2.573595e-04,-6.502644e-02
-7.694075e-01,6.696774e-02,-9.245188e+01,-2.864903e-03,-6.690643e-02
-7.556771e-01,6.894985e-02,-9.498732e+01,-5.994175e-03,-6.868881e-02
-7.421918e-01,7.096357e-02,-9.738957e+01,-9.126986e-03,-7.037419e-02
-7.289471e-01,7.300023e-02,-9.966830e+01,-1.225995e-02,-7.196337e-02
-7.159387e-01,7.505214e-02,-1.018327e+02,-1.538978e-02,-7.345732e-02
-7.031625e-01,7.711246e-02,-1.038914e+02,-1.851330e-02,-7.485713e-02
-6.906143e-01,7.917518e-02,-1.058523e+02,-2.162741e-02,-7.616406e-02
-6.782901e-01,8.123495e-02,-1.077230e+02,-2.472916e-02,-7.737949e-02
-6.661857e-01,8.328708e-02,-1.095101e+02,-2.781569e-02,-7.850493e-02
-6.542974e-01,8.532744e-02,-1.112200e+02,-3.088427e-02,-7.954202e-02
-6.426212e-01,8.735239e-02,-1.128583e+02,-3.393231e-02,-8.049248e-02
-6.311534e-01,8.935876e-02,-1.144302e+02,-3.695732e-02,-8.135813e-02
-6.198902e-01,9.134377e-02,-1.159403e+02,-3.995695e-02,-8.214089e-02
-6.088280e-01,9.330499e-02,-1.173931e+02,-4.292898e-02,-8.284277e-02
-5.979632e-01,9.524032e-02,-1.187924e+02,-4.587132e-02,-8.346580e-02
-5.872924e-01,9.714794e-02,-1.201418e+02,-4.878201e-02,-8.401213e-02
-5.768119e-01,9.902629e-02,-1.214444e+02,-5.165920e-02,-8.448392e-02
-5.665185e-01,1.008740e-01,-1.227034e+02,-5.450121e-02,-8.488338e-02
-5.564087e-01,1.026900e-01,-1.239212e+02,-5.730646e-02,-8.521277e-02
-5.464794e-01,1.044734e-01,-1.251005e+02,-6.007349e-02,-8.547437e-02
-5.367273e-01,1.062233e-01,-1.262434e+02,-6.280098e-02,-8.567047e-02
-5.271492e-01,1.079392e-01,-1.273520e+02,-6.548772e-02,-8.580339e-02
-5.177420e-01,1.096205e-01,-1.284281e+02,-6.813264e-02,-8.587544e-02
-5.085027e-01,1.112669e-01,-1.294735e+02,-7.073475e-02,-8.588894e-02
-4.994283e-01,1.128781e-01,-1.304898e+02,-7.329320e-02,-8.584621e-02
-4.905158e-01,1.144540e-01,-1.314784e+02,-7.580725e-02,-8.574955e-02
-4.817623e-01,1.159946e-01,-1.324407e+02,-7.827624e-02,-8.560123e-02
-4.731651e-01,1.174998e-01,-1.333779e+02,-8.069963e-02,-8.540353e-02
-4.647213e-01,1.189697e-01,-1.342911e+02,-8.307698e-02,-8.515868e-02
-4.564282e-01,1.204045e-01,-1.351814e+02,-8.540794e-02,-8.486889e-02
-4.482830e-01,1.218044e-01,-1.360498e+02,-8.769223e-02,-8.453632e-02
-4.402833e-01,1.231697e-01,-1.368971e+02,-8.992969e-02,-8.416313e-02
-4.324262e-01,1.245007e-01,-1.377244e+02,-9.212021e-02,-8.375140e-02
-4.247094e-01,1.257978e-01,-1.385322e+02,-9.426378e-02,-8.330318e-02
-4.171303e-01,1.270613e-01,-1.393214e+02,-9.636044e-02,-8.282050e-02
-4.096865e-01,1.282917e-01,-1.400926e+02,-9.841031e-02,-8.230530e-02
-4.023755e-01,1.294894e-01,-1.408466e+02,-1.004136e-01,-8.175951e-02
-3.951949e-01,1.306550e-01,-1.415838e+02,-1.023705e-01,-8.118499e-02
-3.881425e-01,1.317889e-01,-1.423049e+02,-1.042813e-01,-8.058354e-02
-3.812160e-01,1.328916e-01,-1.430104e+02,-1.061465e-01,-7.995693e-02
-3.744130e-01,1.339638e-01,-1.437008e+02,-1.079663e-01,-7.930687e-02
-3.677315e-01,1.350059e-01,-1.443765e+02,-1.097412e-01,-7.863499e-02
-3.611692e-01,1.360186e-01,-1.450381e+02,-1.114718e-01,-7.794291e-02
-3.547240e-01,1.370024e-01,-1.456859e+02,-1.131585e-01,-7.723216e-02
-3.483938e-01,1.379579e-01,-1.463204e+02,-1.148019e-01,-7.650424e-02
-3.421766e-01,1.388857e-01,-1.469419e+02,-1.164026e-01,-7.576057e-02
-3.360703e-01,1.397863e-01,-1.475508e+02,-1.179612e-01,-7.500255e-02
-3.300730e-01,1.406605e-01,-1.481474e+02,-1.194783e-01,-7.423149e-02
-3.241827e-01,1.415087e-01,-1.487321e+02,-1.209546e-01,-7.344867e-02
-3.183975e-01,1.423317e-01,-1.493052e+02,-1.223908e-01,-7.265531e-02
-3.127156e-01,1.431299e-01,-1.498670e+02,-1.237876e-01,-7.185259e-02
-3.071351e-01,1.439040e-01,-1.504177e+02,-1.251457e-01,-7.104163e-02
-3.016541e-01,1.446545e-01,-1.509576e+02,-1.264658e-01,-7.022349e-02
-2.962710e-01,1.453821e-01,-1.514871e+02,-1.277487e-01,-6.939921e-02
-2.909839e-01,1.460874e-01,-1.520063e+02,-1.289950e-01,-6.856975e-02
-2.857912e-01,1.467708e-01,-1.525155e+02,-1.302056e-01,-6.773605e-02
-2.806912e-01,1.474330e-01,-1.530149e+02,-1.313812e-01,-6.689898e-02
-2.756821e-01,1.480746e-01,-1.535048e+02,-1.325226e-01,-6.605941e-02
-2.707625e-01,1.486960e-01,-1.539854e+02,-1.336305e-01,-6.521811e-02
-2.659306e-01,1.492979e-01,-1.544569e+02,-1.347056e-01,-6.437584e-02
-2.611850e-01,1.498807e-01,-1.549194e+02,-1.357488e-01,-6.353333e-02
-2.565240e-01,1.504450e-01,-1.553732e+02,-1.367607e-01,-6.269125e-02
-2.519463e-01,1.509913e-01,-1.558185e+02,-1.377422e-01,-6.185025e-02
-2.474502e-01,1.515201e-01,-1.562555e+02,-1.386940e-01,-6.101092e-02
-2.430343e-01,1.520320e-01,-1.566843e+02,-1.396167e-01,-6.017383e-02
-2.386973e-01,1.525273e-01,-1.571051e+02,-1.405112e-01,-5.933953e-02
-2.344377e-01,1.530066e-01,-1.575181e+02,-1.413782e-01,-5.850850e-02
-2.302540e-01,1.534704e-01,-1.579234e+02,-1.422183e-01,-5.768124e-02
-2.261451e-01,1.539191e-01,-1.583212e+02,-1.430322e-01,-5.685817e-02
-2.221094e-01,1.543531e-01,-1.587116e+02,-1.438208e-01,-5.603971e-02
-2.181458e-01,1.547729e-01,-1.590949e+02,-1.445846e-01,-5.522624e-02
-2.142529e-01,1.551789e-01,-1.594711e+02,-1.453243e-01,-5.441813e-02
-2.104295e-01,1.555715e-01,-1.598404e+02,-1.460406e-01,-5.361571e-02
-2.066743e-01,1.559512e-01,-1.602029e+02,-1.467341e-01,-5.281928e-02
-2.029861e-01,1.563183e-01,-1.605587e+02,-1.474055e-01,-5.202913e-02
-1.993637e-01,1.566733e-01,-1.609080e+02,-1.480554e-01,-5.124553e-02
-1.958060e-01,1.570164e-01,-1.612510e+02,-1.486844e-01,-5.046872e-02
-1.923118e-01,1.573481e-01,-1.615877e+02,-1.492931e-01,-4.969892e-02
-1.888799e-01,1.576687e-01,-1.619182e+02,-1.498822e-01,-4.893634e-02
-1.855093e-01,1.579786e-01,-1.622427e+02,-1.504521e-01,-4.818115e-02
-1.821988e-01,1.582781e-01,-1.625613e+02,-1.510034e-01,-4.743353e-02
-1.789474e-01,1.585676e-01,-1.628742e+02,-1.515367e-01,-4.669362e-02
-1.757540e-01,1.588473e-01,-1.631813e+02,-1.520526e-01,-4.596157e-02
-1.726176e-01,1.591175e-01,-1.634828e+02,-1.525515e-01,-4.523749e-02
-1.695372e-01,1.593787e-01,-1.637789e+02,-1.530340e-01,-4.452149e-02
-1.665117e-01,1.596310e-01,-1.640697e+02,-1.535005e-01,-4.381366e-02
-1.635402e-01,1.598747e-01,-1.643551e+02,-1.539516e-01,-4.311408e-02
-1.606218e-01,1.601102e-01,-1.646354e+02,-1.543878e-01,-4.242283e-02
-1.577554e-01,1.603377e-01,-1.649106e+02,-1.548094e-01,-4.173995e-02
-1.549402e-01,1.605574e-01,-1.651809e+02,-1.552170e-01,-4.106549e-02
-1.521753e-01,1.607697e-01,-1.654463e+02,-1.556109e-01,-4.039950e-02
-1.494596e-01,1.609747e-01,-1.657068e+02,-1.559917e-01,-3.974198e-02
-1.467925e-01,1.611727e-01,-1.659627e+02,-1.563597e-01,-3.909298e-02
-1.441729e-01,1.613639e-01,-1.662140e+02,-1.567154e-01,-3.845248e-02
-1.416001e-01,1.615486e-01,-1.664607e+02,-1.570591e-01,-3.782050e-02
-1.390732e-01,1.617269e-01,-1.667030e+02,-1.573911e-01,-3.719703e-02
-1.365914e-01,1.618991e-01,-1.669409e+02,-1.577120e-01,-3.658205e-02
-1.341538e-01,1.620654e-01,-1.671745e+02,-1.580220e-01,-3.597555e-02
-1.317598e-01,1.622260e-01,-1.674040e+02,-1.583215e-01,-3.537749e-02
-1.294085e-01,1.623810e-01,-1.676293e+02,-1.586109e-01,-3.478786e-02
-1.270992e-01,1.625307e-01,-1.678505e+02,-1.588904e-01,-3.420661e-02
-1.248310e-01,1.626753e-01,-1.680678e+02,-1.591603e-01,-3.363370e-02
-1.226034e-01,1.628148e-01,-1.682812e+02,-1.594211e-01,-3.306908e-02
-1.204155e-01,1.629495e-01,-1.684907e+02,-1.596730e-01,-3.251271e-02
-1.182666e-01,1.630796e-01,-1.686965e+02,-1.599163e-01,-3.196453e-02
-1.161561e-01,1.632051e-01,-1.688986e+02,-1.601512e-01,-3.142448e-02
-1.140833e-01,1.633264e-01,-1.690971e+02,-1.603782e-01,-3.089250e-02
-1.120474e-01,1.634434e-01,-1.692920e+02,-1.605973e-01,-3.036853e-02
-1.100479e-01,1.635563e-01,-1.694834e+02,-1.608089e-01,-2.985249e-02
-1.080840e-01,1.636653e-01,-1.696713e+02,-1.610132e-01,-2.934433e-02
-1.061552e-01,1.637706e-01,-1.698559e+02,-1.612105e-01,-2.884397e-02
-1.042608e-01,1.638721e-01,-1.700372e+02,-1.614010e-01,-2.835133e-02
-1.024003e-01,1.639702e-01,-1.702152e+02,-1.615849e-01,-2.786634e-02
-1.005729e-01,1.640648e-01,-1.703901e+02,-1.617625e-01,-2.738891e-02
-9.877813e-02,1.641562e-01,-1.705618e+02,-1.619340e-01,-2.691898e-02
-9.701540e-02,1.642443e-01,-1.707304e+02,-1.620995e-01,-2.645646e-02
-9.528412e-02,1.643294e-01,-1.708960e+02,-1.622593e-01,-2.600126e-02
-9.358374e-02,1.644115e-01,-1.710587e+02,-1.624136e-01,-2.555331e-02
-9.191370e-02,1.644908e-01,-1.712184e+02,-1.625625e-01,-2.511252e-02
-9.027347e-02,1.645672e-01,-1.713753e+02,-1.627063e-01,-2.467881e-02
-8.866250e-02,1.646410e-01,-1.715293e+02,-1.628451e-01,-2.425208e-02
-8.708029e-02,1.647123e-01,-1.716807e+02,-1.629790e-01,-2.383226e-02
-8.552631e-02,1.647810e-01,-1.718293e+02,-1.631083e-01,-2.341926e-02
-8.400006e-02,1.648473e-01,-1.719752e+02,-1.632331e-01,-2.301299e-02
-8.250104e-02,1.649114e-01,-1.721185e+02,-1.633536e-01,-2.261336e-02
-8.102878e-02,1.649731e-01,-1.722593e+02,-1.634699e-01,-2.222028e-02
-7.958279e-02,1.650327e-01,-1.723975e+02,-1.635821e-01,-2.183368e-02
-7.816261e-02,1.650903e-01,-1.725333e+02,-1.636904e-01,-2.145346e-02
-7.676776e-02,1.651458e-01,-1.726666e+02,-1.637949e-01,-2.107953e-02
-7.539781e-02,1.651993e-01,-1.727976e+02,-1.638958e-01,-2.071181e-02
-7.405231e-02,1.652510e-01,-1.729262e+02,-1.639932e-01,-2.035021e-02
-7.273082e-02,1.653009e-01,-1.730525e+02,-1.640872e-01,-1.999465e-02
-7.143291e-02,1.653490e-01,-1.731766e+02,-1.641778e-01,-1.964503e-02
-7.015816e-02,1.653954e-01,-1.732984e+02,-1.642654e-01,-1.930128e-02
-6.890616e-02,1.654402e-01,-1.734181e+02,-1.643498e-01,-1.896331e-02
-6.767651e-02,1.654835e-01,-1.735356e+02,-1.644313e-01,-1.863103e-02
-6.646879e-02,1.655252e-01,-1.736510e+02,-1.645100e-01,-1.830436e-02
-6.528263e-02,1.655654e-01,-1.737644e+02,-1.645859e-01,-1.798322e-02
-6.411764e-02,1.656042e-01,-1.738757e+02,-1.646591e-01,-1.766752e-02
-6.297344e-02,1.656417e-01,-1.739851e+02,-1.647298e-01,-1.735718e-02
-6.184965e-02,1.656779e-01,-1.740925e+02,-1.647980e-01,-1.705212e-02
-6.074592e-02,1.657127e-01,-1.741979e+02,-1.648638e-01,-1.675226e-02
-5.966189e-02,1.657464e-01,-1.743015e+02,-1.649273e-01,-1.645751e-02
-5.859720e-02,1.657788e-01,-1.744033e+02,-1.649886e-01,-1.616781e-02
-5.755151e-02,1.658102e-01,-1.745032e+02,-1.650477e-01,-1.588307e-02
-5.652448e-02,1.658404e-01,-1.746013e+02,-1.651047e-01,-1.560321e-02
-5.551578e-02,1.658695e-01,-1.746977e+02,-1.651598e-01,-1.532816e-02
-5.452508e-02,1.658977e-01,-1.747923e+02,-1.652129e-01,-1.505784e-02
-5.355206e-02,1.659248e-01,-1.748853e+02,-1.652641e-01,-1.479218e-02
-5.259640e-02,1.659510e-01,-1.749766e+02,-1.653136e-01,-1.453109e-02
-5.165780e-02,1.659763e-01,-1.750663e+02,-1.653613e-01,-1.427452e-02
-5.073594e-02,1.660006e-01,-1.751543e+02,-1.654073e-01,-1.402238e-02
-4.983054e-02,1.660241e-01,-1.752408e+02,-1.654517e-01,-1.377460e-02
-4.894130e-02,1.660468e-01,-1.753258e+02,-1.654946e-01,-1.353111e-02
-4.806792e-02,1.660687e-01,-1.754092e+02,-1.655359e-01,-1.329185e-02
-4.721013e-02,1.660898e-01,-1.754912e+02,-1.655758e-01,-1.305675e-02
-4.636765e-02,1.661102e-01,-1.755717e+02,-1.656143e-01,-1.282573e-02
-4.554020e-02,1.661299e-01,-1.756507e+02,-1.656514e-01,-1.259872e-02
-4.472752e-02,1.661488e-01,-1.757283e+02,-1.656873e-01,-1.237567e-02
-4.392934e-02,1.661671e-01,-1.758046e+02,-1.657218e-01,-1.215651e-02
-4.314540e-02,1.661847e-01,-1.758795e+02,-1.657552e-01,-1.194117e-02
-4.237546e-02,1.662018e-01,-1.759530e+02,-1.657874e-01,-1.172959e-02
-4.161925e-02,1.662182e-01,-1.760253e+02,-1.658184e-01,-1.152171e-02
-4.087654e-02,1.662340e-01,-1.760962e+02,-1.658483e-01,-1.131746e-02
-4.014708e-02,1.662493e-01,-1.761659e+02,-1.658772e-01,-1.111678e-02
-3.943064e-02,1.662641e-01,-1.762343e+02,-1.659051e-01,-1.091962e-02
-3.872699e-02,1.662783e-01,-1.763015e+02,-1.659320e-01,-1.072591e-02
-3.803589e-02,1.662920e-01,-1.763675e+02,-1.659579e-01,-1.053560e-02
-3.735712e-02,1.663052e-01,-1.764324e+02,-1.659830e-01,-1.034862e-02
-3.669047e-02,1.663180e-01,-1.764960e+02,-1.660071e-01,-1.016493e-02
-3.603571e-02,1.663303e-01,-1.765586e+02,-1.660304e-01,-9.984466e-03
-3.539264e-02,1.663422e-01,-1.766200e+02,-1.660529e-01,-9.807172e-03
-3.476105e-02,1.663537e-01,-1.766803e+02,-1.660745e-01,-9.632996e-03
-3.414072e-02,1.663648e-01,-1.767396e+02,-1.660955e-01,-9.461885e-03
-3.353147e-02,1.663754e-01,-1.767978e+02,-1.661156e-01,-9.293785e-03
-3.293309e-02,1.663857e-01,-1.768549e+02,-1.661351e-01,-9.128646e-03
-3.234538e-02,1.663956e-01,-1.769111e+02,-1.661539e-01,-8.966416e-03
-3.176817e-02,1.664052e-01,-1.769662e+02,-1.661720e-01,-8.807046e-03
-3.120125e-02,1.664145e-01,-1.770203e+02,-1.661895e-01,-8.650486e-03
-3.064446e-02,1.664234e-01,-1.770735e+02,-1.662063e-01,-8.496688e-03
-3.009759e-02,1.664320e-01,-1.771257e+02,-1.662226e-01,-8.345605e-03
-2.956049e-02,1.664403e-01,-1.771770e+02,-1.662383e-01,-8.197190e-03
-2.903297e-02,1.664483e-01,-1.772274e+02,-1.662534e-01,-8.051396e-03
-2.851487e-02,1.664560e-01,-1.772769e+02,-1.662680e-01,-7.908178e-03
-2.800601e-02,1.664634e-01,-1.773255e+02,-1.662821e-01,-7.767491e-03
-2.750623e-02,1.664706e-01,-1.773732e+02,-1.662957e-01,-7.629292e-03
-2.701537e-02,1.664776e-01,-1.774201e+02,-1.663088e-01,-7.493538e-03
-2.653327e-02,1.664842e-01,-1.774662e+02,-1.663215e-01,-7.360186e-03
-2.605978e-02,1.664907e-01,-1.775114e+02,-1.663337e-01,-7.229193e-03
-2.559473e-02,1.664969e-01,-1.775558e+02,-1.663454e-01,-7.100520e-03
-2.513798e-02,1.665029e-01,-1.775994e+02,-1.663568e-01,-6.974125e-03
-2.468938e-02,1.665087e-01,-1.776423e+02,-1.663677e-01,-6.849970e-03
-2.424879e-02,1.665143e-01,-1.776843e+02,-1.663783e-01,-6.728014e-03
-2.381606e-02,1.665197e-01,-1.777257e+02,-1.663885e-01,-6.608219e-03
-2.339106e-02,1.665249e-01,-1.777662e+02,-1.663983e-01,-6.490548e-03
-2.297364e-02,1.665299e-01,-1.778061e+02,-1.664078e-01,-6.374964e-03
-2.256366e-02,1.665347e-01,-1.778453e+02,-1.664170e-01,-6.261430e-03
-2.216100e-02,1.665394e-01,-1.778837e+02,-1.664258e-01,-6.149909e-03
-2.176553e-02,1.665439e-01,-1.779215e+02,-1.664343e-01,-6.040367e-03
-2.137712e-02,1.665482e-01,-1.779586e+02,-1.664425e-01,-5.932770e-03
-2.099564e-02,1.665524e-01,-1.779950e+02,-1.664505e-01,-5.827082e-03
-2.062096e-02,1.665565e-01,-1.780308e+02,-1.664581e-01,-5.723270e-03
-2.025297e-02,1.665604e-01,-1.780659e+02,-1.664655e-01,-5.621302e-03
-1.989155e-02,1.665641e-01,-1.781005e+02,-1.664726e-01,-5.521145e-03
-1.953658e-02,1.665677e-01,-1.781344e+02,-1.664794e-01,-5.422767e-03
-1.918794e-02,1.665712e-01,-1.781676e+02,-1.664861e-01,-5.326136e-03
-1.884552e-02,1.665746e-01,-1.782003e+02,-1.664925e-01,-5.231223e-03
-1.850922e-02,1.665779e-01,-1.782325e+02,-1.664986e-01,-5.137997e-03
-1.817891e-02,1.665810e-01,-1.782640e+02,-1.665046e-01,-5.046427e-03
-1.785450e-02,1.665840e-01,-1.782950e+02,-1.665103e-01,-4.956485e-03
-1.753588e-02,1.665870e-01,-1.783254e+02,-1.665158e-01,-4.868142e-03
-1.722295e-02,1.665898e-01,-1.783553e+02,-1.665212e-01,-4.781371e-03
-1.691560e-02,1.665925e-01,-1.783847e+02,-1.665263e-01,-4.696142e-03
-1.661373e-02,1.665951e-01,-1.784135e+02,-1.665313e-01,-4.612429e-03
-1.631726e-02,1.665977e-01,-1.784418e+02,-1.665360e-01,-4.530205e-03
-1.602607e-02,1.666001e-01,-1.784696e+02,-1.665407e-01,-4.449444e-03
-1.574008e-02,1.666024e-01,-1.784969e+02,-1.665451e-01,-4.370120e-03
-1.545919e-02,1.666047e-01,-1.785237e+02,-1.665494e-01,-4.292207e-03
-1.518331e-02,1.666069e-01,-1.785501e+02,-1.665536e-01,-4.215681e-03
-1.491236e-02,1.666090e-01,-1.785760e+02,-1.665576e-01,-4.140517e-03
-1.464625e-02,1.666111e-01,-1.786014e+02,-1.665614e-01,-4.066690e-03
-1.438488e-02,1.666130e-01,-1.786263e+02,-1.665651e-01,-3.994178e-03
-1.412817e-02,1.666149e-01,-1.786508e+02,-1.665687e-01,-3.922957e-03
-1.387605e-02,1.666168e-01,-1.786749e+02,-1.665722e-01,-3.853003e-03
-1.362843e-02,1.666185e-01,-1.786986e+02,-1.665755e-01,-3.784296e-03
-1.338522e-02,1.666202e-01,-1.787218e+02,-1.665788e-01,-3.716811e-03
-1.314636e-02,1.666219e-01,-1.787446e+02,-1.665819e-01,-3.650529e-03
-1.291176e-02,1.666235e-01,-1.787670e+02,-1.665849e-01,-3.585427e-03
-1.268134e-02,1.666250e-01,-1.787890e+02,-1.665878e-01,-3.521484e-03
-1.245504e-02,1.666265e-01,-1.788106e+02,-1.665906e-01,-3.458681e-03
-1.223277e-02,1.666279e-01,-1.788318e+02,-1.665932e-01,-3.396996e-03
-1.201447e-02,1.666292e-01,-1.788527e+02,-1.665958e-01,-3.336410e-03
-1.180007e-02,1.666306e-01,-1.788732e+02,-1.665983e-01,-3.276903e-03
-1.158950e-02,1.666318e-01,-1.788933e+02,-1.666008e-01,-3.218456e-03
-1.138268e-02,1.666331e-01,-1.789130e+02,-1.666031e-01,-3.161051e-03
-1.117955e-02,1.666343e-01,-1.789324e+02,-1.666053e-01,-3.104669e-03
-1.098004e-02,1.666354e-01,-1.789515e+02,-1.666075e-01,-3.049291e-03
-1.078410e-02,1.666365e-01,-1.789702e+02,-1.666096e-01,-2.994901e-03
-1.059166e-02,1.666376e-01,-1.789886e+02,-1.666116e-01,-2.941479e-03
-1.040264e-02,1.666386e-01,-1.790066e+02,-1.666136e-01,-2.889010e-03
-1.021700e-02,1.666396e-01,-1.790243e+02,-1.666154e-01,-2.837476e-03
-1.003468e-02,1.666406e-01,-1.790418e+02,-1.666173e-01,-2.786860e-03
-9.855605e-03,1.666415e-01,-1.790589e+02,-1.666190e-01,-2.737147e-03
-9.679728e-03,1.666424e-01,-1.790756e+02,-1.666207e-01,-2.688319e-03
-9.506990e-03,1.666432e-01,-1.790921e+02,-1.666223e-01,-2.640362e-03
-9.337334e-03,1.666441e-01,-1.791083e+02,-1.666239e-01,-2.593260e-03
