w,mag,ang,re,im
9.148407e-01,7.842715e-02,-8.742544e+01,3.522896e-03,-7.834799e-02
9.189662e-01,7.808264e-02,-8.745560e+01,3.466369e-03,-7.800566e-02
9.231104e-01,7.773967e-02,-8.748571e+01,3.410330e-03,-7.766483e-02
9.272732e-01,7.739823e-02,-8.751577e+01,3.354774e-03,-7.732549e-02
9.314548e-01,7.705832e-02,-8.754580e+01,3.299697e-03,-7.698764e-02
9.356553e-01,7.671993e-02,-8.757578e+01,3.245095e-03,-7.665127e-02
9.398747e-01,7.638306e-02,-8.760573e+01,3.190964e-03,-7.631637e-02
9.441131e-01,7.604769e-02,-8.763563e+01,3.137298e-03,-7.598295e-02
9.483707e-01,7.571383e-02,-8.766549e+01,3.084095e-03,-7.565099e-02
9.526474e-01,7.538146e-02,-8.769532e+01,3.031349e-03,-7.532049e-02
9.569434e-01,7.505059e-02,-8.772510e+01,2.979058e-03,-7.499144e-02
9.612588e-01,7.472120e-02,-8.775485e+01,2.927216e-03,-7.466384e-02
9.655937e-01,7.439328e-02,-8.778457e+01,2.875819e-03,-7.433768e-02
9.699481e-01,7.406684e-02,-8.781424e+01,2.824865e-03,-7.401295e-02
9.743222e-01,7.374186e-02,-8.784388e+01,2.774348e-03,-7.368965e-02
9.787159e-01,7.341834e-02,-8.787349e+01,2.724265e-03,-7.336778e-02
9.831295e-01,7.309628e-02,-8.790306e+01,2.674612e-03,-7.304733e-02
9.875630e-01,7.277566e-02,-8.793260e+01,2.625385e-03,-7.272829e-02
9.920165e-01,7.245648e-02,-8.796211e+01,2.576580e-03,-7.241066e-02
9.964901e-01,7.213874e-02,-8.799159e+01,2.528194e-03,-7.209442e-02
1.000984e+00,7.182243e-02,-8.802103e+01,2.480222e-03,-7.177959e-02
1.005498e+00,7.150754e-02,-8.805044e+01,2.432661e-03,-7.146614e-02
1.010032e+00,7.119406e-02,-8.807982e+01,2.385508e-03,-7.115409e-02
1.014587e+00,7.088200e-02,-8.810918e+01,2.338757e-03,-7.084341e-02
1.019162e+00,7.057134e-02,-8.813850e+01,2.292407e-03,-7.053410e-02
1.023758e+00,7.026208e-02,-8.816780e+01,2.246453e-03,-7.022616e-02
1.028375e+00,6.995422e-02,-8.819707e+01,2.200892e-03,-6.991959e-02
1.033013e+00,6.964774e-02,-8.822631e+01,2.155719e-03,-6.961437e-02
1.037671e+00,6.934265e-02,-8.825553e+01,2.110932e-03,-6.931051e-02
1.042350e+00,6.903893e-02,-8.828472e+01,2.066528e-03,-6.900799e-02
1.047051e+00,6.873658e-02,-8.831389e+01,2.022502e-03,-6.870682e-02
1.051773e+00,6.843559e-02,-8.834303e+01,1.978851e-03,-6.840698e-02
1.056516e+00,6.813597e-02,-8.837215e+01,1.935572e-03,-6.810847e-02
1.061280e+00,6.783769e-02,-8.840125e+01,1.892661e-03,-6.781129e-02
1.066066e+00,6.754077e-02,-8.843033e+01,1.850115e-03,-6.751542e-02
1.070874e+00,6.724518e-02,-8.845938e+01,1.807931e-03,-6.722088e-02
1.075703e+00,6.695094e-02,-8.848841e+01,1.766106e-03,-6.692764e-02
1.080554e+00,6.665802e-02,-8.851743e+01,1.724635e-03,-6.663570e-02
1.085427e+00,6.636643e-02,-8.854642e+01,1.683517e-03,-6.634507e-02
1.090321e+00,6.607615e-02,-8.857540e+01,1.642747e-03,-6.605573e-02
1.095238e+00,6.578719e-02,-8.860436e+01,1.602322e-03,-6.576768e-02
1.100177e+00,6.549954e-02,-8.863330e+01,1.562240e-03,-6.548091e-02
1.105139e+00,6.521319e-02,-8.866222e+01,1.522498e-03,-6.519542e-02
1.110122e+00,6.492814e-02,-8.869113e+01,1.483091e-03,-6.491120e-02
1.115129e+00,6.464438e-02,-8.872003e+01,1.444017e-03,-6.462825e-02
1.120157e+00,6.436191e-02,-8.874891e+01,1.405274e-03,-6.434656e-02
1.125209e+00,6.408072e-02,-8.877777e+01,1.366857e-03,-6.406614e-02
1.130283e+00,6.380080e-02,-8.880663e+01,1.328764e-03,-6.378696e-02
1.135380e+00,6.352215e-02,-8.883547e+01,1.290992e-03,-6.350903e-02
1.140500e+00,6.324477e-02,-8.886430e+01,1.253538e-03,-6.323235e-02
1.145643e+00,6.296865e-02,-8.889312e+01,1.216400e-03,-6.295690e-02
1.150810e+00,6.269378e-02,-8.892193e+01,1.179573e-03,-6.268268e-02
1.155999e+00,6.242016e-02,-8.895072e+01,1.143056e-03,-6.240970e-02
1.161212e+00,6.214779e-02,-8.897951e+01,1.106845e-03,-6.213793e-02
1.166449e+00,6.187665e-02,-8.900830e+01,1.070938e-03,-6.186739e-02
1.171709e+00,6.160675e-02,-8.903707e+01,1.035332e-03,-6.159805e-02
1.176993e+00,6.133808e-02,-8.906584e+01,1.000024e-03,-6.132992e-02
1.182301e+00,6.107063e-02,-8.909460e+01,9.650107e-04,-6.106300e-02
1.187632e+00,6.080439e-02,-8.912336e+01,9.302903e-04,-6.079728e-02
1.192988e+00,6.053937e-02,-8.915211e+01,8.958597e-04,-6.053274e-02
1.198368e+00,6.027556e-02,-8.918086e+01,8.617162e-04,-6.026940e-02
1.203772e+00,6.001295e-02,-8.920960e+01,8.278572e-04,-6.000724e-02
1.209201e+00,5.975154e-02,-8.923834e+01,7.942800e-04,-5.974626e-02
1.214654e+00,5.949132e-02,-8.926708e+01,7.609821e-04,-5.948645e-02
1.220131e+00,5.923228e-02,-8.929582e+01,7.279607e-04,-5.922781e-02
1.225633e+00,5.897443e-02,-8.932456e+01,6.952134e-04,-5.897034e-02
1.231161e+00,5.871776e-02,-8.935330e+01,6.627376e-04,-5.871402e-02
1.236713e+00,5.846226e-02,-8.938204e+01,6.305306e-04,-5.845886e-02
1.242290e+00,5.820793e-02,-8.941078e+01,5.985902e-04,-5.820485e-02
1.247892e+00,5.795476e-02,-8.943952e+01,5.669136e-04,-5.795199e-02
1.253519e+00,5.770275e-02,-8.946827e+01,5.354985e-04,-5.770027e-02
1.259172e+00,5.745189e-02,-8.949702e+01,5.043424e-04,-5.744968e-02
1.264850e+00,5.720218e-02,-8.952578e+01,4.734429e-04,-5.720022e-02
1.270554e+00,5.695362e-02,-8.955454e+01,4.427976e-04,-5.695190e-02
1.276284e+00,5.670619e-02,-8.958330e+01,4.124040e-04,-5.670469e-02
1.282040e+00,5.645990e-02,-8.961208e+01,3.822598e-04,-5.645860e-02
1.287821e+00,5.621473e-02,-8.964086e+01,3.523627e-04,-5.621363e-02
1.293628e+00,5.597069e-02,-8.966965e+01,3.227104e-04,-5.596976e-02
1.299462e+00,5.572777e-02,-8.969845e+01,2.933004e-04,-5.572700e-02
1.305322e+00,5.548597e-02,-8.972725e+01,2.641306e-04,-5.548534e-02
1.311209e+00,5.524528e-02,-8.975607e+01,2.351987e-04,-5.524477e-02
1.317122e+00,5.500569e-02,-8.978490e+01,2.065024e-04,-5.500530e-02
1.323061e+00,5.476720e-02,-8.981374e+01,1.780394e-04,-5.476691e-02
1.329028e+00,5.452981e-02,-8.984259e+01,1.498076e-04,-5.452960e-02
1.335021e+00,5.429351e-02,-8.987146e+01,1.218048e-04,-5.429337e-02
1.341041e+00,5.405830e-02,-8.990034e+01,9.402875e-05,-5.405822e-02
1.347089e+00,5.382417e-02,-8.992923e+01,6.647734e-05,-5.382413e-02
1.353164e+00,5.359112e-02,-8.995815e+01,3.914842e-05,-5.359111e-02
1.359266e+00,5.335915e-02,-8.998707e+01,1.203987e-05,-5.335914e-02
1.365396e+00,5.312824e-02,-9.001602e+01,-1.485042e-05,-5.312824e-02
1.371553e+00,5.289840e-02,-9.004498e+01,-4.152454e-05,-5.289838e-02
1.377738e+00,5.266962e-02,-9.007396e+01,-6.798455e-05,-5.266957e-02
1.383951e+00,5.244189e-02,-9.010295e+01,-9.423251e-05,-5.244181e-02
1.390192e+00,5.221522e-02,-9.013197e+01,-1.202704e-04,-5.221508e-02
1.396461e+00,5.198960e-02,-9.016101e+01,-1.461004e-04,-5.198939e-02
1.402759e+00,5.176501e-02,-9.019007e+01,-1.717243e-04,-5.176473e-02
1.409085e+00,5.154147e-02,-9.021915e+01,-1.971443e-04,-5.154109e-02
1.415439e+00,5.131896e-02,-9.024826e+01,-2.223621e-04,-5.131848e-02
1.421822e+00,5.109748e-02,-9.027739e+01,-2.473799e-04,-5.109688e-02
1.428234e+00,5.087703e-02,-9.030654e+01,-2.721995e-04,-5.087630e-02
1.434675e+00,5.065760e-02,-9.033572e+01,-2.968229e-04,-5.065673e-02
1.441144e+00,5.043919e-02,-9.036492e+01,-3.212520e-04,-5.043816e-02
1.447643e+00,5.022179e-02,-9.039416e+01,-3.454886e-04,-5.022060e-02
1.454171e+00,5.000539e-02,-9.042341e+01,-3.695346e-04,-5.000403e-02
1.460729e+00,4.979001e-02,-9.045270e+01,-3.933919e-04,-4.978845e-02
1.467316e+00,4.957562e-02,-9.048201e+01,-4.170623e-04,-4.957387e-02
1.473933e+00,4.936223e-02,-9.051136e+01,-4.405476e-04,-4.936027e-02
1.480580e+00,4.914984e-02,-9.054073e+01,-4.638497e-04,-4.914765e-02
1.487257e+00,4.893843e-02,-9.057014e+01,-4.869703e-04,-4.893601e-02
1.493964e+00,4.872801e-02,-9.059958e+01,-5.099112e-04,-4.872534e-02
1.500701e+00,4.851857e-02,-9.062905e+01,-5.326743e-04,-4.851564e-02
1.507469e+00,4.831010e-02,-9.065855e+01,-5.552612e-04,-4.830691e-02
1.514267e+00,4.810261e-02,-9.068809e+01,-5.776736e-04,-4.809914e-02
1.521095e+00,4.789608e-02,-9.071767e+01,-5.999133e-04,-4.789232e-02
1.527955e+00,4.769052e-02,-9.074728e+01,-6.219821e-04,-4.768646e-02
1.534845e+00,4.748592e-02,-9.077692e+01,-6.438815e-04,-4.748155e-02
1.541767e+00,4.728228e-02,-9.080660e+01,-6.656133e-04,-4.727759e-02
1.548719e+00,4.707959e-02,-9.083633e+01,-6.871791e-04,-4.707457e-02
1.555703e+00,4.687785e-02,-9.086609e+01,-7.085806e-04,-4.687249e-02
1.562719e+00,4.667705e-02,-9.089589e+01,-7.298195e-04,-4.667134e-02
1.569766e+00,4.647719e-02,-9.092573e+01,-7.508973e-04,-4.647113e-02
1.576845e+00,4.627828e-02,-9.095561e+01,-7.718156e-04,-4.627184e-02
1.583956e+00,4.608029e-02,-9.098553e+01,-7.925761e-04,-4.607348e-02
1.591099e+00,4.588324e-02,-9.101550e+01,-8.131804e-04,-4.587603e-02
1.598274e+00,4.568711e-02,-9.104551e+01,-8.336299e-04,-4.567951e-02
1.605482e+00,4.549191e-02,-9.107556e+01,-8.539263e-04,-4.548389e-02
1.612722e+00,4.529762e-02,-9.110566e+01,-8.740712e-04,-4.528919e-02
1.619994e+00,4.510425e-02,-9.113580e+01,-8.940659e-04,-4.509539e-02
1.627300e+00,4.491179e-02,-9.116600e+01,-9.139122e-04,-4.490249e-02
1.634638e+00,4.472024e-02,-9.119623e+01,-9.336114e-04,-4.471049e-02
1.642010e+00,4.452959e-02,-9.122652e+01,-9.531651e-04,-4.451939e-02
1.649415e+00,4.433985e-02,-9.125686e+01,-9.725748e-04,-4.432918e-02
1.656853e+00,4.415100e-02,-9.128724e+01,-9.918419e-04,-4.413985e-02
1.664324e+00,4.396304e-02,-9.131768e+01,-1.010968e-03,-4.395142e-02
1.671830e+00,4.377598e-02,-9.134817e+01,-1.029954e-03,-4.376386e-02
1.679369e+00,4.358980e-02,-9.137871e+01,-1.048802e-03,-4.357718e-02
1.686942e+00,4.340450e-02,-9.140931e+01,-1.067513e-03,-4.339137e-02
1.694550e+00,4.322008e-02,-9.143995e+01,-1.086089e-03,-4.320644e-02
1.702191e+00,4.303654e-02,-9.147066e+01,-1.104531e-03,-4.302237e-02
1.709868e+00,4.285388e-02,-9.150141e+01,-1.122841e-03,-4.283916e-02
1.717578e+00,4.267208e-02,-9.153223e+01,-1.141019e-03,-4.265682e-02
1.725324e+00,4.249115e-02,-9.156310e+01,-1.159067e-03,-4.247533e-02
1.733104e+00,4.231108e-02,-9.159403e+01,-1.176987e-03,-4.229470e-02
1.740920e+00,4.213187e-02,-9.162502e+01,-1.194779e-03,-4.211492e-02
1.748771e+00,4.195351e-02,-9.165606e+01,-1.212446e-03,-4.193599e-02
1.756657e+00,4.177601e-02,-9.168717e+01,-1.229989e-03,-4.175790e-02
1.764579e+00,4.159936e-02,-9.171834e+01,-1.247408e-03,-4.158065e-02
1.772536e+00,4.142355e-02,-9.174957e+01,-1.264705e-03,-4.140424e-02
1.780530e+00,4.124859e-02,-9.178087e+01,-1.281882e-03,-4.122867e-02
1.788559e+00,4.107447e-02,-9.181222e+01,-1.298939e-03,-4.105393e-02
1.796625e+00,4.090118e-02,-9.184365e+01,-1.315879e-03,-4.088001e-02
1.804727e+00,4.072873e-02,-9.187513e+01,-1.332702e-03,-4.070692e-02
1.812865e+00,4.055711e-02,-9.190669e+01,-1.349409e-03,-4.053465e-02
1.821040e+00,4.038631e-02,-9.193831e+01,-1.366002e-03,-4.036321e-02
1.829253e+00,4.021634e-02,-9.197000e+01,-1.382483e-03,-4.019257e-02
1.837502e+00,4.004719e-02,-9.200175e+01,-1.398851e-03,-4.002276e-02
1.845788e+00,3.987886e-02,-9.203358e+01,-1.415109e-03,-3.985375e-02
1.854112e+00,3.971135e-02,-9.206547e+01,-1.431257e-03,-3.968555e-02
1.862473e+00,3.954464e-02,-9.209744e+01,-1.447298e-03,-3.951815e-02
1.870872e+00,3.937875e-02,-9.212948e+01,-1.463232e-03,-3.935156e-02
1.879309e+00,3.921366e-02,-9.216159e+01,-1.479059e-03,-3.918576e-02
1.887784e+00,3.904938e-02,-9.219378e+01,-1.494783e-03,-3.902076e-02
1.896297e+00,3.888589e-02,-9.222604e+01,-1.510403e-03,-3.885655e-02
1.904848e+00,3.872321e-02,-9.225837e+01,-1.525920e-03,-3.869313e-02
1.913438e+00,3.856132e-02,-9.229078e+01,-1.541337e-03,-3.853050e-02
1.922067e+00,3.840022e-02,-9.232327e+01,-1.556654e-03,-3.836865e-02
1.930735e+00,3.823991e-02,-9.235584e+01,-1.571872e-03,-3.820759e-02
1.939442e+00,3.808038e-02,-9.238848e+01,-1.586992e-03,-3.804730e-02
1.948188e+00,3.792164e-02,-9.242121e+01,-1.602016e-03,-3.788779e-02
1.956973e+00,3.776369e-02,-9.245401e+01,-1.616944e-03,-3.772905e-02
1.965798e+00,3.760650e-02,-9.248689e+01,-1.631778e-03,-3.757109e-02
1.974663e+00,3.745010e-02,-9.251986e+01,-1.646519e-03,-3.741389e-02
1.983568e+00,3.729447e-02,-9.255291e+01,-1.661168e-03,-3.725746e-02
1.992513e+00,3.713961e-02,-9.258604e+01,-1.675726e-03,-3.710179e-02
2.001498e+00,3.698552e-02,-9.261926e+01,-1.690194e-03,-3.694688e-02
2.010524e+00,3.683219e-02,-9.265256e+01,-1.704573e-03,-3.679272e-02
2.019591e+00,3.667962e-02,-9.268595e+01,-1.718864e-03,-3.663933e-02
2.028698e+00,3.652782e-02,-9.271943e+01,-1.733069e-03,-3.648669e-02
2.037847e+00,3.637678e-02,-9.275299e+01,-1.747188e-03,-3.633479e-02
2.047037e+00,3.622649e-02,-9.278665e+01,-1.761222e-03,-3.618365e-02
2.056268e+00,3.607695e-02,-9.282039e+01,-1.775173e-03,-3.603325e-02
2.065541e+00,3.592816e-02,-9.285422e+01,-1.789041e-03,-3.588359e-02
2.074856e+00,3.578013e-02,-9.288814e+01,-1.802828e-03,-3.573468e-02
2.084212e+00,3.563284e-02,-9.292216e+01,-1.816534e-03,-3.558650e-02
2.093611e+00,3.548629e-02,-9.295627e+01,-1.830161e-03,-3.543906e-02
2.103053e+00,3.534048e-02,-9.299047e+01,-1.843709e-03,-3.529236e-02
2.112536e+00,3.519542e-02,-9.302477e+01,-1.857180e-03,-3.514638e-02
2.122063e+00,3.505109e-02,-9.305916e+01,-1.870575e-03,-3.500114e-02
2.131633e+00,3.490750e-02,-9.309365e+01,-1.883894e-03,-3.485662e-02
2.141245e+00,3.476464e-02,-9.312824e+01,-1.897139e-03,-3.471283e-02
2.150901e+00,3.462251e-02,-9.316292e+01,-1.910311e-03,-3.456977e-02
2.160601e+00,3.448111e-02,-9.319771e+01,-1.923410e-03,-3.442742e-02
2.170344e+00,3.434043e-02,-9.323259e+01,-1.936438e-03,-3.428579e-02
2.180132e+00,3.420049e-02,-9.326758e+01,-1.949396e-03,-3.414489e-02
2.189963e+00,3.406126e-02,-9.330266e+01,-1.962284e-03,-3.400469e-02
2.199839e+00,3.392276e-02,-9.333785e+01,-1.975104e-03,-3.386521e-02
2.209759e+00,3.378498e-02,-9.337314e+01,-1.987857e-03,-3.372644e-02
2.219724e+00,3.364791e-02,-9.340854e+01,-2.000543e-03,-3.358839e-02
2.229734e+00,3.351156e-02,-9.344404e+01,-2.013164e-03,-3.345104e-02
2.239790e+00,3.337592e-02,-9.347965e+01,-2.025720e-03,-3.331439e-02
2.249890e+00,3.324100e-02,-9.351537e+01,-2.038213e-03,-3.317845e-02
2.260036e+00,3.310679e-02,-9.355119e+01,-2.050643e-03,-3.304322e-02
2.270228e+00,3.297328e-02,-9.358712e+01,-2.063012e-03,-3.290868e-02
2.280466e+00,3.284048e-02,-9.362316e+01,-2.075320e-03,-3.277485e-02
2.290750e+00,3.270839e-02,-9.365931e+01,-2.087569e-03,-3.264171e-02
2.301080e+00,3.257701e-02,-9.369558e+01,-2.099759e-03,-3.250927e-02
2.311457e+00,3.244633e-02,-9.373195e+01,-2.111892e-03,-3.237752e-02
2.321880e+00,3.231634e-02,-9.376844e+01,-2.123968e-03,-3.224647e-02
2.332351e+00,3.218706e-02,-9.380504e+01,-2.135989e-03,-3.211611e-02
2.342869e+00,3.205848e-02,-9.384176e+01,-2.147955e-03,-3.198644e-02
2.353434e+00,3.193060e-02,-9.387859e+01,-2.159867e-03,-3.185746e-02
2.364047e+00,3.180341e-02,-9.391554e+01,-2.171727e-03,-3.172917e-02
2.374708e+00,3.167692e-02,-9.395261e+01,-2.183535e-03,-3.160157e-02
2.385417e+00,3.155112e-02,-9.398980e+01,-2.195292e-03,-3.147465e-02
2.396174e+00,3.142602e-02,-9.402711e+01,-2.207000e-03,-3.134842e-02
2.406980e+00,3.130160e-02,-9.406454e+01,-2.218659e-03,-3.122287e-02
2.417835e+00,3.117788e-02,-9.410209e+01,-2.230271e-03,-3.109801e-02
2.428738e+00,3.105485e-02,-9.413976e+01,-2.241836e-03,-3.097383e-02
2.439690e+00,3.093251e-02,-9.417755e+01,-2.253355e-03,-3.085033e-02
2.450692e+00,3.081086e-02,-9.421547e+01,-2.264830e-03,-3.072751e-02
2.461744e+00,3.068990e-02,-9.425352e+01,-2.276261e-03,-3.060536e-02
2.472845e+00,3.056962e-02,-9.429169e+01,-2.287650e-03,-3.048390e-02
2.483997e+00,3.045003e-02,-9.432999e+01,-2.298998e-03,-3.036312e-02
2.495199e+00,3.033113e-02,-9.436842e+01,-2.310305e-03,-3.024301e-02
2.506451e+00,3.021291e-02,-9.440698e+01,-2.321573e-03,-3.012358e-02
2.517754e+00,3.009538e-02,-9.444567e+01,-2.332803e-03,-3.000483e-02
2.529108e+00,2.997853e-02,-9.448449e+01,-2.343996e-03,-2.988676e-02
2.540513e+00,2.986237e-02,-9.452344e+01,-2.355153e-03,-2.976936e-02
2.551970e+00,2.974690e-02,-9.456252e+01,-2.366275e-03,-2.965263e-02
2.563478e+00,2.963211e-02,-9.460175e+01,-2.377363e-03,-2.953659e-02
2.575038e+00,2.951800e-02,-9.464110e+01,-2.388419e-03,-2.942121e-02
2.586651e+00,2.940458e-02,-9.468060e+01,-2.399443e-03,-2.930652e-02
2.598315e+00,2.929184e-02,-9.472023e+01,-2.410437e-03,-2.919250e-02
2.610033e+00,2.917979e-02,-9.476000e+01,-2.421402e-03,-2.907915e-02
2.621803e+00,2.906843e-02,-9.479991e+01,-2.432339e-03,-2.896649e-02
2.633626e+00,2.895775e-02,-9.483997e+01,-2.443250e-03,-2.885449e-02
2.645502e+00,2.884776e-02,-9.488016e+01,-2.454135e-03,-2.874318e-02
2.657432e+00,2.873845e-02,-9.492050e+01,-2.464996e-03,-2.863254e-02
2.669416e+00,2.862984e-02,-9.496099e+01,-2.475835e-03,-2.852258e-02
2.681454e+00,2.852191e-02,-9.500162e+01,-2.486652e-03,-2.841330e-02
2.693546e+00,2.841467e-02,-9.504240e+01,-2.497449e-03,-2.830470e-02
2.705693e+00,2.830812e-02,-9.508333e+01,-2.508227e-03,-2.819678e-02
2.717895e+00,2.820227e-02,-9.512441e+01,-2.518988e-03,-2.808955e-02
2.730151e+00,2.809711e-02,-9.516564e+01,-2.529733e-03,-2.798299e-02
2.742463e+00,2.799264e-02,-9.520703e+01,-2.540464e-03,-2.787712e-02
2.754830e+00,2.788887e-02,-9.524857e+01,-2.551182e-03,-2.777193e-02
2.767253e+00,2.778579e-02,-9.529026e+01,-2.561888e-03,-2.766744e-02
2.779733e+00,2.768342e-02,-9.533212e+01,-2.572584e-03,-2.756363e-02
2.792268e+00,2.758174e-02,-9.537413e+01,-2.583273e-03,-2.746051e-02
2.804860e+00,2.748077e-02,-9.541630e+01,-2.593954e-03,-2.735808e-02
2.817509e+00,2.738051e-02,-9.545864e+01,-2.604631e-03,-2.725634e-02
2.830214e+00,2.728095e-02,-9.550114e+01,-2.615304e-03,-2.715531e-02
2.842977e+00,2.718211e-02,-9.554381e+01,-2.625976e-03,-2.705497e-02
2.855798e+00,2.708398e-02,-9.558664e+01,-2.636649e-03,-2.695533e-02
2.868677e+00,2.698656e-02,-9.562965e+01,-2.647324e-03,-2.685640e-02
2.881613e+00,2.688986e-02,-9.567282e+01,-2.658002e-03,-2.675817e-02
2.894608e+00,2.679388e-02,-9.571617e+01,-2.668688e-03,-2.666065e-02
2.907661e+00,2.669863e-02,-9.575970e+01,-2.679381e-03,-2.656385e-02
2.920774e+00,2.660411e-02,-9.580340e+01,-2.690085e-03,-2.646776e-02
2.933945e+00,2.651032e-02,-9.584729e+01,-2.700801e-03,-2.637239e-02
2.947176e+00,2.641727e-02,-9.589135e+01,-2.711532e-03,-2.627774e-02
2.960466e+00,2.632496e-02,-9.593560e+01,-2.722280e-03,-2.618382e-02
2.973817e+00,2.623339e-02,-9.598004e+01,-2.733048e-03,-2.609063e-02
2.987227e+00,2.614257e-02,-9.602467e+01,-2.743837e-03,-2.599818e-02
3.000699e+00,2.605251e-02,-9.606949e+01,-2.754651e-03,-2.590647e-02
3.014230e+00,2.596321e-02,-9.611451e+01,-2.765493e-03,-2.581551e-02
3.027823e+00,2.587467e-02,-9.615972e+01,-2.776364e-03,-2.572529e-02
3.041477e+00,2.578691e-02,-9.620514e+01,-2.787268e-03,-2.563583e-02
3.055193e+00,2.569992e-02,-9.625076e+01,-2.798209e-03,-2.554713e-02
3.068971e+00,2.561371e-02,-9.629659e+01,-2.809187e-03,-2.545920e-02
3.082811e+00,2.552830e-02,-9.634263e+01,-2.820208e-03,-2.537204e-02
3.096713e+00,2.544368e-02,-9.638889e+01,-2.831275e-03,-2.528566e-02
3.110678e+00,2.535986e-02,-9.643536e+01,-2.842390e-03,-2.520007e-02
3.124705e+00,2.527686e-02,-9.648206e+01,-2.853558e-03,-2.511527e-02
3.138797e+00,2.519467e-02,-9.652899e+01,-2.864782e-03,-2.503127e-02
3.152951e+00,2.511332e-02,-9.657615e+01,-2.876066e-03,-2.494808e-02
3.167170e+00,2.503280e-02,-9.662354e+01,-2.887415e-03,-2.486571e-02
3.181452e+00,2.495312e-02,-9.667118e+01,-2.898832e-03,-2.478417e-02
3.195799e+00,2.487430e-02,-9.671906e+01,-2.910322e-03,-2.470346e-02
3.210211e+00,2.479635e-02,-9.676720e+01,-2.921889e-03,-2.462359e-02
3.224688e+00,2.471927e-02,-9.681559e+01,-2.933539e-03,-2.454458e-02
3.239229e+00,2.464308e-02,-9.686425e+01,-2.945277e-03,-2.446644e-02
3.253837e+00,2.456778e-02,-9.691318e+01,-2.957107e-03,-2.438917e-02
3.268510e+00,2.449340e-02,-9.696239e+01,-2.969036e-03,-2.431278e-02
3.283250e+00,2.441994e-02,-9.701188e+01,-2.981069e-03,-2.423730e-02
3.298056e+00,2.434742e-02,-9.706167e+01,-2.993212e-03,-2.416273e-02
3.312929e+00,2.427584e-02,-9.711175e+01,-3.005472e-03,-2.408908e-02
3.327869e+00,2.420524e-02,-9.716215e+01,-3.017855e-03,-2.401637e-02
3.342876e+00,2.413561e-02,-9.721286e+01,-3.030369e-03,-2.394461e-02
3.357951e+00,2.406698e-02,-9.726390e+01,-3.043021e-03,-2.387382e-02
3.373094e+00,2.399936e-02,-9.731528e+01,-3.055819e-03,-2.380402e-02
3.388305e+00,2.393277e-02,-9.736701e+01,-3.068771e-03,-2.373521e-02
3.403585e+00,2.386724e-02,-9.741910e+01,-3.081885e-03,-2.366743e-02
3.418934e+00,2.380277e-02,-9.747156e+01,-3.095171e-03,-2.360067e-02
3.434352e+00,2.373939e-02,-9.752441e+01,-3.108639e-03,-2.353498e-02
3.449839e+00,2.367713e-02,-9.757765e+01,-3.122298e-03,-2.347036e-02
3.465396e+00,2.361599e-02,-9.763131e+01,-3.136160e-03,-2.340683e-02
3.481024e+00,2.355602e-02,-9.768541e+01,-3.150235e-03,-2.334442e-02
3.496722e+00,2.349723e-02,-9.773994e+01,-3.164536e-03,-2.328316e-02
3.512490e+00,2.343964e-02,-9.779494e+01,-3.179075e-03,-2.322306e-02
3.528330e+00,2.338329e-02,-9.785043e+01,-3.193866e-03,-2.316415e-02
3.544241e+00,2.332821e-02,-9.790642e+01,-3.208923e-03,-2.310645e-02
3.560224e+00,2.327442e-02,-9.796293e+01,-3.224262e-03,-2.305001e-02
3.576280e+00,2.322196e-02,-9.802000e+01,-3.239897e-03,-2.299484e-02
3.592407e+00,2.317086e-02,-9.807763e+01,-3.255847e-03,-2.294097e-02
3.608607e+00,2.312116e-02,-9.813587e+01,-3.272129e-03,-2.288845e-02
3.624880e+00,2.307289e-02,-9.819474e+01,-3.288763e-03,-2.283730e-02
3.641227e+00,2.302609e-02,-9.825426e+01,-3.305769e-03,-2.278756e-02
3.657648e+00,2.298081e-02,-9.831448e+01,-3.323169e-03,-2.273927e-02
3.674142e+00,2.293709e-02,-9.837542e+01,-3.340987e-03,-2.269247e-02
3.690711e+00,2.289498e-02,-9.843713e+01,-3.359246e-03,-2.264720e-02
3.707354e+00,2.285452e-02,-9.849965e+01,-3.377975e-03,-2.260350e-02
3.724073e+00,2.281577e-02,-9.856301e+01,-3.397201e-03,-2.256143e-02
3.740867e+00,2.277878e-02,-9.862728e+01,-3.416954e-03,-2.252104e-02
3.757737e+00,2.274361e-02,-9.869249e+01,-3.437268e-03,-2.248237e-02
3.774682e+00,2.271032e-02,-9.875870e+01,-3.458178e-03,-2.244548e-02
3.791705e+00,2.267898e-02,-9.882597e+01,-3.479721e-03,-2.241044e-02
3.808803e+00,2.264966e-02,-9.889437e+01,-3.501937e-03,-2.237730e-02
3.825980e+00,2.262242e-02,-9.896396e+01,-3.524870e-03,-2.234613e-02
3.843233e+00,2.259736e-02,-9.903481e+01,-3.548566e-03,-2.231699e-02
3.860564e+00,2.257454e-02,-9.910702e+01,-3.573077e-03,-2.228998e-02
3.877974e+00,2.255407e-02,-9.918066e+01,-3.598457e-03,-2.226515e-02
3.895462e+00,2.253602e-02,-9.925584e+01,-3.624764e-03,-2.224260e-02
3.913029e+00,2.252051e-02,-9.933264e+01,-3.652063e-03,-2.222242e-02
3.930675e+00,2.250764e-02,-9.941120e+01,-3.680422e-03,-2.220470e-02
3.948400e+00,2.249753e-02,-9.949161e+01,-3.709916e-03,-2.218953e-02
3.966206e+00,2.249029e-02,-9.957403e+01,-3.740627e-03,-2.217703e-02
